0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,30_Matches
537,Shane O'Neill,us USA,DF,Toronto FC,30,1993,12.6,57.0,4.13,26.0,24.0,7.22,0.87,57.0,1.27,0.56,43.8,0.63,50.0,27.6,107.4,51.4,0.63,0.63,0.00,0.95,0.48,33.6,1.19,Matches
538,Kevin O'Toole,ie IRL,DF,NYCFC,25,1998,26.6,65.3,3.46,17.6,29.8,18.3,1.65,65.3,1.09,0.34,31.0,0.64,58.6,30.3,141.8,76.5,1.92,1.17,0.23,1.50,0.90,38.3,4.44,Matches
539,Jáder Obrian,co COL,"FW,MF",Austin,28,1995,25.0,36.2,0.76,4.72,12.7,19.2,3.84,36.2,2.28,0.72,31.6,1.40,61.4,21.9,119.0,58.8,1.92,1.60,0.96,1.76,1.28,26.2,8.76,Matches
540,Édier Ocampo,co COL,"DF,FW",Vancouver W'caps,20,2003,2.0,44.0,1.50,5.50,18.0,21.0,4.00,44.0,4.50,1.50,33.3,2.50,55.6,28.5,214.5,94.0,4.00,2.50,1.00,3.00,1.00,33.0,9.00,Matches
541,Agustin Ojeda,ar ARG,FW,NYCFC,19,2004,10.3,50.7,0.39,5.24,21.8,25.1,5.83,50.7,3.69,1.55,42.1,1.94,52.6,33.6,222.9,111.5,4.47,2.43,2.14,2.52,0.97,38.9,9.81,Matches
542,Braian Ojeda,py PAR,MF,Real Salt Lake,23,2000,29.9,70.3,1.84,12.5,44.3,14.1,0.80,70.3,2.64,1.61,60.8,0.87,32.9,41.5,185.6,94.7,1.24,1.61,0.10,1.77,1.10,53.0,1.71,Matches
543,Martín Ojeda,ar ARG,"MF,FW",Orlando City,25,1998,21.2,60.0,0.57,5.38,23.8,31.4,3.63,60.0,1.98,0.57,28.6,1.23,61.9,32.4,169.2,69.0,2.41,1.42,0.14,1.79,0.94,42.3,8.87,Matches
544,Cristian Olivera,uy URU,"FW,MF",LAFC,21,2002,19.0,34.6,0.26,4.21,10.2,20.9,5.21,34.6,4.05,1.58,39.0,2.00,49.4,22.4,154.9,80.7,3.58,1.21,1.95,2.11,1.11,23.5,8.58,Matches
545,Christopher Olney,us USA,MF,Philadelphia Union,17,2006,0.2,60.0,0.00,10.0,30.0,20.0,0.00,60.0,0.00,0.00,,0.00,,50.0,185.0,75.0,0.00,0.00,0.00,0.00,0.00,50.0,15.0,Matches
546,Tani Oluwaseyi,ca CAN,"FW,MF",Minnesota Utd,23,2000,12.0,27.8,0.92,2.67,11.6,13.7,4.33,27.8,1.92,0.42,21.7,1.42,73.9,14.3,73.9,34.8,1.67,0.67,1.00,2.67,1.00,18.6,4.33,Matches
547,Wyatt Omsberg,us USA,DF,Chicago Fire,28,1995,9.3,81.0,10.0,48.2,31.4,1.61,0.97,81.0,0.00,0.00,,0.00,,47.4,161.5,65.7,0.11,0.22,0.00,0.11,0.11,56.3,0.22,Matches
548,Kwadwo Opoku,gh GHA,"MF,FW",CF Montréal,22,2001,5.8,40.5,0.34,3.28,17.6,20.3,2.41,40.5,2.93,1.55,52.9,1.03,35.3,29.8,183.1,80.3,2.24,1.72,0.69,4.14,2.07,33.1,8.45,Matches
549,Nathan Ordaz,sv SLV,"FW,MF",LAFC,20,2004,4.2,37.1,0.24,3.10,13.3,21.0,4.76,37.1,2.38,0.71,30.0,1.43,60.0,23.3,124.3,59.8,2.62,1.67,0.95,3.81,0.95,28.1,8.33,Matches
550,Luca Orellano,ar ARG,"DF,FW",FC Cincinnati,23,2000,29.4,62.8,1.29,10.4,26.3,27.4,3.64,62.8,4.90,2.31,47.2,2.28,46.5,38.8,295.0,162.2,5.31,3.37,1.73,1.94,1.77,42.2,7.76,Matches
551,Jonathan Osorio,ca CAN,"MF,FW",Toronto FC,31,1992,20.6,53.8,1.60,8.11,28.0,18.2,2.23,53.8,1.94,0.97,50.0,0.78,40.0,30.4,126.6,63.6,1.80,1.21,0.44,1.84,0.97,37.9,4.17,Matches
552,Tomáš Ostrák,cz CZE,MF,St. Louis,23,2000,7.7,55.7,1.30,8.44,30.4,17.4,1.82,55.7,2.34,0.65,27.8,1.69,72.2,31.6,156.6,62.9,1.17,1.17,0.39,1.56,1.04,37.4,3.12,Matches
553,Javier Otero,ve VEN,GK,Orlando City,21,2002,0.7,30.0,25.7,30.0,0.00,0.00,0.00,30.0,0.00,0.00,,0.00,,12.9,51.4,41.4,0.00,0.00,0.00,0.00,0.00,8.57,0.00,Matches
554,Bryan Oviedo,cr CRC,DF,Real Salt Lake,33,1990,7.1,70.8,2.25,26.8,31.1,13.5,0.99,70.8,0.70,0.14,20.0,0.42,60.0,43.8,217.7,134.2,2.39,1.97,0.28,0.99,0.14,47.7,3.80,Matches
555,Prince Owusu,gh GHA,FW,Toronto FC,27,1997,20.4,30.3,1.42,2.75,14.6,13.2,4.02,30.2,1.86,0.88,47.4,0.93,50.0,16.4,79.7,29.7,1.23,0.74,0.34,2.75,1.57,20.9,4.71,Matches
556,Devin Padelford,us USA,DF,Minnesota Utd,21,2003,17.7,53.8,4.01,21.1,23.7,9.38,0.56,53.8,0.90,0.45,50.0,0.40,43.8,22.7,121.2,65.2,1.19,0.73,0.06,0.85,0.56,26.3,1.92,Matches
557,Maarten Paes,id IDN,GK,FC Dallas,25,1998,30.0,37.0,30.5,36.7,0.33,0.00,0.00,37.0,0.00,0.00,,0.00,,20.5,89.8,53.0,0.00,0.00,0.00,0.03,0.00,16.7,0.00,Matches
558,Joseph Paintsil,gh GHA,FW,LA Galaxy,25,1998,25.5,45.9,0.67,5.06,13.7,27.5,6.24,45.8,3.53,1.25,35.6,1.92,54.4,33.5,200.0,99.0,3.18,1.41,1.65,2.63,1.49,36.6,11.5,Matches
559,Nelson Palacio,co COL,MF,Real Salt Lake,22,2001,8.3,77.7,2.53,18.1,49.5,10.8,0.36,77.7,1.08,0.48,44.4,0.60,55.6,44.7,174.5,64.5,0.48,1.20,0.00,0.96,0.96,58.4,1.69,Matches
560,Sergi Palencia,es ESP,"DF,MF",LAFC,27,1996,25.4,65.7,2.95,20.3,30.5,15.8,0.75,65.7,1.69,0.79,46.5,0.79,46.5,31.5,130.2,65.5,1.26,0.79,0.24,0.83,0.55,38.7,4.45,Matches
561,Jack Panayotou,us USA,"FW,MF",NE Revolution,19,2004,2.9,43.8,0.34,5.86,19.7,19.7,1.38,43.8,4.48,3.10,69.2,1.03,23.1,26.2,196.9,96.9,2.07,3.45,0.69,0.00,0.00,32.1,5.86,Matches
562,Elliot Panicco,us USA,GK,Nashville SC,27,1996,4.8,31.9,29.2,31.9,0.00,0.00,0.00,31.9,0.00,0.00,,0.00,,17.1,97.7,59.4,0.00,0.00,0.00,0.00,0.00,12.7,0.00,Matches
563,James Pantemis,ca CAN,GK,Portland Timbers,26,1997,14.5,40.9,28.6,40.6,0.34,0.00,0.00,40.9,0.00,0.00,,0.00,,22.4,111.4,71.3,0.00,0.00,0.00,0.07,0.00,19.9,0.00,Matches
564,Cristhian Paredes,py PAR,MF,Portland Timbers,25,1998,15.0,55.9,3.33,12.6,34.3,9.40,1.27,55.9,1.13,0.60,52.9,0.47,41.2,27.0,114.1,47.7,0.67,1.07,0.27,1.67,0.67,37.0,1.33,Matches
565,Isaiah Parente,us USA,MF,LA Galaxy,23,2000,0.5,114.0,2.00,16.0,76.0,22.0,0.00,114.0,0.00,0.00,,0.00,,76.0,304.0,146.0,2.00,0.00,0.00,0.00,4.00,90.0,0.00,Matches
566,Tim Parker,us USA,DF,NE Revolution,30,1993,4.4,73.4,15.5,44.5,27.7,1.36,0.23,73.4,0.00,0.00,,0.00,,40.2,210.7,103.9,0.00,0.00,0.00,0.45,0.23,52.3,0.00,Matches
567,Tim Parker,us USA,DF,St. Louis,30,1993,19.9,53.2,5.43,28.2,22.5,2.66,1.06,53.2,0.20,0.15,75.0,0.05,25.0,29.5,142.0,79.4,0.50,0.10,0.00,0.25,0.00,31.8,0.10,Matches
568,Keaton Parks,us USA,MF,NYCFC,26,1997,27.8,65.1,2.19,12.0,38.9,14.9,2.23,65.1,1.44,0.68,47.5,0.68,47.5,34.2,149.5,69.6,1.29,1.33,0.40,1.69,0.76,47.1,3.27,Matches
569,Jamie Paterson,eng ENG,"FW,MF",Charlotte,32,1991,0.5,62.0,0.00,10.0,22.0,30.0,6.00,62.0,8.00,0.00,0.0,8.00,100.0,26.0,106.0,70.0,2.00,0.00,0.00,2.00,0.00,42.0,16.0,Matches
570,João Paulo Mior,br BRA,MF,Seattle Sounders,32,1991,14.2,91.1,3.24,20.3,53.7,17.5,0.42,91.1,1.34,0.70,52.6,0.35,26.3,50.8,215.0,94.9,1.34,1.13,0.07,0.92,0.99,66.4,1.27,Matches
571,Tom Pearce,eng ENG,DF,CF Montréal,25,1998,2.8,62.1,3.21,15.4,24.6,22.9,0.36,62.1,0.00,0.00,,0.00,,42.5,179.6,86.8,2.50,1.43,0.00,1.07,0.36,42.1,9.29,Matches
572,João Pedro,br BRA,DF,Charlotte,20,2003,5.1,70.4,3.73,19.4,34.5,17.1,0.39,70.4,0.98,0.59,60.0,0.39,40.0,35.3,186.1,93.5,2.16,1.37,0.20,0.78,0.78,41.2,3.53,Matches
573,Amahl Pellegrino,no NOR,FW,SJ Earthquakes,33,1990,19.2,32.8,0.83,5.68,14.4,13.2,4.01,32.8,2.03,0.89,43.6,1.09,53.8,18.6,87.2,30.7,1.09,0.89,0.89,1.82,0.94,22.1,5.57,Matches
574,Matti Peltola,fi FIN,"MF,DF",D.C. United,21,2002,24.6,47.5,3.01,14.3,27.8,5.81,0.12,47.5,0.81,0.45,55.0,0.20,25.0,25.4,99.8,44.6,0.37,0.77,0.00,0.65,0.37,26.3,0.20,Matches
575,Andrés Perea,us USA,MF,NYCFC,23,2000,13.4,53.9,1.64,10.5,30.7,13.1,2.09,53.9,2.01,1.04,51.9,0.75,37.0,26.0,119.9,56.1,1.42,1.04,0.22,1.27,1.12,35.8,3.66,Matches
576,Daniel Pereira,ve VEN,MF,Austin,23,2000,22.6,58.8,1.77,15.4,29.7,14.4,1.11,58.8,2.74,1.50,54.8,1.02,37.1,34.4,194.6,83.9,1.28,1.50,0.31,1.42,1.02,41.8,2.21,Matches
577,Joaquín Pereyra,ar ARG,"MF,FW",Minnesota Utd,25,1998,4.5,53.1,0.89,6.22,27.1,20.2,2.22,53.1,1.78,0.22,12.5,1.56,87.5,30.7,149.3,68.2,2.22,1.33,0.44,1.11,1.56,35.3,3.11,Matches
578,Jonathan Perez,mx MEX,"MF,FW",Nashville SC,21,2003,2.6,37.7,1.15,5.38,10.0,23.8,3.08,37.7,2.69,0.77,28.6,1.92,71.4,25.4,232.3,133.5,5.00,3.46,1.54,1.54,1.92,26.9,6.15,Matches
579,Jonathan Perez,mx MEX,"FW,MF",LA Galaxy,21,2003,1.5,59.3,2.67,9.33,17.3,34.0,7.33,59.3,4.67,1.33,28.6,2.00,42.9,36.0,238.7,131.3,4.67,0.67,2.67,0.67,0.67,38.0,12.0,Matches
580,Nikola Petković,rs SRB,MF,Charlotte,20,2003,5.6,38.0,0.89,4.11,20.7,13.4,2.14,38.0,0.89,0.54,60.0,0.36,40.0,20.2,114.3,50.9,1.61,1.79,0.36,1.61,0.89,25.4,6.25,Matches
581,Luca Petrasso,ca CAN,"MF,FW",Orlando City,23,2000,0.3,50.0,0.00,6.67,10.0,33.3,3.33,50.0,0.00,0.00,,0.00,,43.3,106.7,76.7,6.67,0.00,3.33,0.00,0.00,43.3,10.0,Matches
582,Raoul Petretta,it ITA,DF,Toronto FC,26,1997,21.1,62.7,3.55,24.2,28.4,10.4,1.04,62.7,0.76,0.38,50.0,0.33,43.8,33.9,134.9,57.3,1.18,0.95,0.14,1.28,0.66,43.1,2.42,Matches
583,Fafà Picault,ht HAI,"FW,MF",Vancouver W'caps,32,1991,18.6,43.2,1.08,4.14,18.2,21.4,4.78,43.2,3.66,1.67,45.6,1.72,47.1,27.7,177.9,59.8,2.31,1.02,1.08,3.01,0.75,32.6,8.17,Matches
584,Kayden Pierre,us USA,DF,Sporting KC,20,2003,5.0,60.0,3.00,18.6,28.6,14.0,0.80,60.0,2.20,1.40,63.6,0.60,27.3,35.8,182.2,105.0,1.40,2.40,0.40,1.20,0.20,37.2,1.60,Matches
585,Samuel Piette,ca CAN,MF,CF Montréal,29,1994,23.7,67.0,3.54,20.0,39.7,7.81,0.63,67.0,0.34,0.21,62.5,0.13,37.5,35.3,120.6,51.1,0.25,0.42,0.00,0.51,0.38,47.8,0.38,Matches
586,Mauricio Pineda,us USA,"DF,MF",Chicago Fire,26,1997,12.8,65.8,5.86,32.0,30.9,3.13,0.39,65.8,0.39,0.16,40.0,0.23,60.0,39.5,194.1,114.8,0.39,0.23,0.00,0.86,0.39,46.6,0.55,Matches
587,Malik Pinto,us USA,"MF,FW",FC Cincinnati,21,2002,1.7,71.8,1.76,13.5,48.8,10.0,0.59,71.8,1.76,0.59,33.3,0.59,33.3,40.6,152.9,77.1,0.59,2.94,0.00,1.76,1.76,44.1,1.18,Matches
588,Gabriel Pirani,br BRA,"MF,FW",D.C. United,21,2002,14.9,41.6,0.47,4.50,16.7,21.4,3.83,41.6,3.49,1.54,44.2,1.88,53.8,26.1,153.2,81.7,2.82,2.21,0.87,2.68,1.88,28.4,5.64,Matches
589,Matt Polster,us USA,MF,NE Revolution,30,1993,29.3,69.5,2.90,19.5,42.8,7.99,0.89,69.5,0.61,0.34,55.6,0.24,38.9,37.9,160.8,71.0,0.41,0.65,0.07,1.13,0.75,50.9,1.02,Matches
590,Célio Pompeu,br BRA,"FW,MF",St. Louis,24,1999,13.8,44.0,0.65,4.13,14.0,26.7,4.28,44.0,3.84,2.32,60.4,1.30,34.0,23.8,175.1,106.9,4.71,2.03,2.10,2.61,1.30,25.6,7.75,Matches
591,Paxton Pomykal,us USA,MF,FC Dallas,24,1999,0.1,140.0,0.00,20.0,80.0,40.0,10.0,140.0,10.0,0.00,0.0,10.0,100.0,110.0,390.0,250.0,10.0,0.00,0.00,0.00,0.00,110.0,0.00,Matches
592,Ezequiel Ponce,ar ARG,FW,Houston Dynamo,26,1997,8.2,30.2,0.85,2.20,14.0,14.1,5.37,30.1,1.34,0.61,45.5,0.73,54.5,18.9,60.4,25.1,0.49,0.61,0.12,2.56,1.46,25.4,6.71,Matches
593,Tomas Pondeca,us USA,MF,FC Dallas,22,2001,1.3,30.8,0.00,3.85,15.4,12.3,4.62,30.8,3.08,1.54,50.0,1.54,50.0,25.4,120.0,52.3,2.31,0.77,1.54,0.00,4.62,26.2,3.85,Matches
594,Alvas Powell,jm JAM,DF,FC Cincinnati,29,1994,8.7,59.3,2.76,23.1,27.7,10.3,1.26,59.3,3.56,1.84,51.6,1.26,35.5,33.4,239.5,135.4,2.87,1.84,0.46,2.07,0.69,35.1,3.10,Matches
595,Ralph Priso-Mbongue,ca CAN,MF,Vancouver W'caps,21,2002,5.3,54.7,2.26,13.0,34.7,7.92,0.38,54.7,0.57,0.57,100.0,0.00,0.0,26.8,127.9,47.9,0.75,1.70,0.00,1.13,0.57,34.2,0.94,Matches
596,Andrew Privett,us USA,DF,Charlotte,23,2000,29.8,62.4,10.3,35.7,25.5,1.85,0.60,62.4,0.20,0.10,50.0,0.07,33.3,37.1,198.1,115.9,0.60,0.44,0.03,0.50,0.03,42.1,0.20,Matches
597,Riqui Puig,es ESP,MF,LA Galaxy,24,1999,28.2,111.6,0.35,12.9,65.6,34.6,2.62,111.5,4.29,2.45,57.0,1.35,31.4,84.2,563.0,272.9,5.39,4.75,0.78,1.74,1.42,98.2,3.90,Matches
598,Teemu Pukki,fi FIN,FW,Minnesota Utd,33,1990,10.4,28.4,0.38,1.35,9.81,17.7,6.25,28.4,3.08,0.77,25.0,2.21,71.9,16.9,88.6,32.3,1.54,0.96,0.77,2.31,1.25,19.3,7.12,Matches
599,Alan Pulido,mx MEX,"FW,MF",Sporting KC,32,1991,21.7,39.5,0.41,2.03,18.6,19.1,3.59,39.5,1.71,0.69,40.5,0.92,54.1,26.2,113.9,36.4,1.11,0.88,0.69,2.76,1.84,32.2,5.48,Matches
600,John Pulskamp,us USA,GK,Sporting KC,22,2001,6.0,26.3,21.5,26.3,0.00,0.00,0.00,26.3,0.00,0.00,,0.00,,12.3,54.3,30.0,0.00,0.00,0.00,0.00,0.00,10.5,0.00,Matches
601,Philip Quinton,us USA,DF,Columbus Crew,24,1999,1.0,56.0,4.00,31.0,26.0,0.00,0.00,56.0,0.00,0.00,,0.00,,32.0,120.0,59.0,0.00,0.00,0.00,2.00,0.00,40.0,0.00,Matches
602,Philip Quinton,us USA,DF,Real Salt Lake,24,1999,13.6,68.9,8.68,30.7,34.1,4.26,0.59,68.9,0.37,0.22,60.0,0.15,40.0,37.1,165.0,72.4,0.74,0.51,0.07,0.51,0.22,44.0,0.44,Matches
603,Nemanja Radoja,rs SRB,MF,Sporting KC,30,1993,23.6,64.9,1.91,16.0,42.6,7.08,0.64,64.9,1.06,0.64,60.0,0.30,28.0,37.7,174.7,78.5,0.68,0.89,0.00,0.64,0.47,45.1,0.81,Matches
604,Jeremy Rafanello,us USA,MF,Philadelphia Union,23,2000,3.6,49.2,1.11,7.50,24.4,17.8,1.11,49.2,1.67,0.56,33.3,0.83,50.0,28.1,140.3,50.3,0.83,1.67,0.00,1.94,1.11,33.3,3.33,Matches
605,Jackson Ragen,us USA,DF,Seattle Sounders,25,1998,32.2,73.7,9.25,38.9,32.6,2.36,1.27,73.7,0.28,0.09,33.3,0.16,55.6,44.1,226.8,110.2,0.50,0.25,0.00,0.40,0.31,52.9,0.09,Matches
606,Brooklyn Raines,us USA,"MF,FW",Houston Dynamo,18,2005,4.7,68.3,2.77,13.4,44.3,11.1,0.21,68.3,0.85,0.43,50.0,0.21,25.0,42.1,183.4,89.4,1.06,1.49,0.21,1.91,0.21,54.0,1.70,Matches
607,Alonso Ramírez,mx MEX,MF,Austin,22,2001,0.3,86.7,3.33,13.3,63.3,10.0,0.00,86.7,3.33,3.33,100.0,0.00,0.0,73.3,193.3,80.0,0.00,6.67,0.00,0.00,0.00,80.0,0.00,Matches
608,Anthony Ramirez,us USA,MF,FC Dallas,18,2005,0.0,4,0,0,2,2,0,4,0,0,,0,,1,4,3,0,0,0,0,0,1,0,Matches
609,Christian Ramirez,us USA,"MF,FW",Columbus Crew,32,1991,15.9,38.3,0.75,3.58,19.9,14.8,3.90,38.3,0.19,0.00,0.0,0.19,100.0,21.3,74.7,33.5,0.69,0.57,0.19,1.13,0.69,31.4,5.22,Matches
610,Rubén Ramos,us USA,"FW,MF",LA Galaxy,17,2007,0.2,35.0,0.00,5.00,5.00,25.0,5.00,35.0,0.00,0.00,,0.00,,25.0,60.0,30.0,0.00,0.00,0.00,5.00,0.00,25.0,10.0,Matches
611,Ryan Raposo,ca CAN,"DF,MF",Vancouver W'caps,24,1999,17.6,52.2,2.61,10.7,19.8,22.0,2.84,52.2,1.93,0.74,38.2,1.02,52.9,29.0,148.1,62.2,1.93,1.25,0.57,1.36,0.34,35.2,8.52,Matches
612,Henrich Ravas,sk SVK,GK,NE Revolution,26,1997,8.0,31.4,28.1,31.1,0.25,0.00,0.00,31.4,0.00,0.00,,0.00,,14.9,73.3,48.8,0.00,0.00,0.00,0.00,0.13,12.4,0.00,Matches
613,Tim Ream,us USA,DF,Charlotte,36,1987,8.8,66.9,6.02,28.9,34.5,3.86,0.68,66.9,0.11,0.11,100.0,0.00,0.0,37.3,201.2,131.8,1.25,0.34,0.00,0.45,0.11,42.4,0.34,Matches
614,Federico Redondo,ar ARG,MF,Inter Miami,21,2003,12.4,75.5,1.37,17.3,45.7,13.3,1.29,75.5,1.85,1.37,73.9,0.40,21.7,44.8,198.0,107.9,1.37,1.61,0.16,0.89,0.89,59.9,2.02,Matches
615,Jayden Reid,us USA,DF,St. Louis,22,2001,8.1,56.0,4.07,17.9,28.9,10.6,0.37,56.0,1.98,1.48,75.0,0.49,25.0,25.7,164.3,100.9,2.47,1.73,0.12,0.74,0.74,30.5,2.10,Matches
616,Marco Reus,de GER,MF,LA Galaxy,34,1989,4.0,70.8,0.50,7.00,34.0,30.5,3.75,70.8,2.50,1.00,40.0,1.25,50.0,47.5,219.5,117.5,3.50,3.00,0.75,1.50,0.75,56.8,8.25,Matches
617,Andrés Reyes,co COL,DF,NY Red Bulls,24,1999,16.6,55.2,6.51,27.7,26.2,1.69,1.08,55.2,0.30,0.30,100.0,0.00,0.0,27.0,120.4,56.7,0.30,0.12,0.00,0.54,0.24,29.9,0.00,Matches
618,Justin Reynolds,us USA,DF,Chicago Fire,19,2004,2.5,68.0,1.60,14.0,28.4,25.6,1.60,68.0,3.20,0.80,25.0,2.00,62.5,40.8,170.0,78.8,2.80,0.40,0.40,1.20,1.20,46.8,6.80,Matches
619,Emanuel Reynoso,ar ARG,MF,Minnesota Utd,28,1995,0.3,90.0,0.00,10.0,16.7,63.3,6.67,90.0,6.67,6.67,100.0,0.00,0.0,66.7,383.3,96.7,3.33,3.33,3.33,3.33,3.33,83.3,23.3,Matches
620,Spencer Richey,us USA,GK,Chicago Fire,31,1992,1.0,33.0,30.0,33.0,0.00,0.00,0.00,33.0,0.00,0.00,,0.00,,16.0,71.0,35.0,0.00,0.00,0.00,0.00,0.00,7.00,0.00,Matches
621,Will Richmond,us USA,FW,SJ Earthquakes,23,2000,0.0,1,0,0,0,1,1,1,0,0,,0,,1,2,0,0,0,0,0,0,2,1,Matches
622,Andrew Rick,us USA,GK,Philadelphia Union,18,2006,6.0,29.5,24.2,29.2,0.33,0.00,0.00,29.5,0.00,0.00,,0.00,,12.3,90.8,51.3,0.00,0.00,0.00,0.00,0.00,8.83,0.00,Matches
623,Jamar Ricketts,us USA,MF,SJ Earthquakes,22,2001,0.4,17.5,7.50,10.0,2.50,5.00,0.00,17.5,5.00,2.50,50.0,2.50,50.0,7.50,50.0,0.00,0.00,0.00,0.00,5.00,0.00,5.00,2.50,Matches
624,Kalani Rienzi,us USA,"DF,FW",Seattle Sounders,21,2002,0.1,100.0,10.0,60.0,30.0,10.0,0.00,100.0,0.00,0.00,,0.00,,40.0,160.0,50.0,0.00,0.00,0.00,10.0,0.00,40.0,20.0,Matches
625,Emiliano Rigoni,ar ARG,FW,Austin,30,1993,7.8,39.1,2.05,6.54,11.0,21.5,2.44,39.1,2.44,0.77,31.6,1.41,57.9,21.2,149.6,76.2,2.56,1.79,0.64,1.54,0.26,24.0,6.92,Matches
626,Alexander Ring,fi FIN,MF,Austin,32,1991,28.8,55.2,3.13,13.8,28.0,14.0,1.74,55.2,0.83,0.28,33.3,0.56,66.7,25.2,104.5,49.2,0.87,0.56,0.35,0.73,0.76,36.0,3.37,Matches
627,Birk Risa,no NOR,DF,NYCFC,25,1998,23.9,62.3,6.28,32.0,29.7,0.92,0.21,62.3,0.13,0.04,33.3,0.04,33.3,36.2,162.7,99.0,0.21,0.04,0.00,0.38,0.08,44.4,0.08,Matches
628,Miles Robinson,us USA,DF,FC Cincinnati,26,1997,24.8,71.2,6.90,34.7,34.0,2.90,0.81,71.2,0.20,0.12,60.0,0.08,40.0,41.6,195.1,112.5,0.52,0.40,0.04,0.32,0.12,47.3,0.16,Matches
629,Stian Rode Gregersen,no NOR,DF,Atlanta Utd,28,1995,19.6,55.6,6.12,29.7,24.1,2.19,1.07,55.6,0.10,0.00,0.0,0.10,100.0,31.4,146.3,80.6,0.56,0.26,0.10,0.15,0.10,38.0,0.05,Matches
630,Rodrigues,br BRA,DF,SJ Earthquakes,26,1997,30.6,62.8,12.4,38.0,23.1,2.35,1.31,62.8,1.18,0.85,72.2,0.29,25.0,38.2,261.2,162.8,1.01,0.42,0.03,0.98,0.36,40.3,0.16,Matches
631,Jonathan Rodríguez,uy URU,FW,Portland Timbers,30,1993,27.0,38.4,0.74,2.85,15.9,20.2,6.74,38.3,2.11,0.93,43.9,1.04,49.1,23.1,130.1,59.3,2.74,1.56,1.30,2.67,1.30,28.7,8.15,Matches
632,Martín Rodríguez,cl CHI,MF,D.C. United,29,1994,14.0,65.2,2.14,12.2,39.1,14.5,1.14,65.2,2.29,0.86,37.5,1.43,62.5,39.9,186.6,71.6,0.93,1.21,0.00,1.64,1.07,42.4,2.86,Matches
633,Memo Rodriguez,us USA,MF,Sporting KC,28,1995,17.9,62.1,0.67,7.93,33.6,21.1,0.67,62.1,1.06,0.50,47.4,0.45,42.1,34.0,134.5,57.1,0.84,1.51,0.11,0.89,0.50,42.4,1.96,Matches
634,Santiago Rodríguez,uy URU,"FW,MF",NYCFC,24,2000,31.0,68.2,0.32,4.06,33.8,31.7,3.48,68.1,5.81,2.74,47.2,2.61,45.0,42.0,259.5,114.2,3.16,2.84,0.90,3.23,2.32,51.2,6.00,Matches
635,Matías Rojas,py PAR,"MF,FW",Inter Miami,28,1995,8.9,55.4,0.56,8.31,31.9,15.6,1.12,55.4,0.67,0.22,33.3,0.34,50.0,35.4,159.3,67.2,1.01,1.12,0.00,1.69,0.67,45.8,5.17,Matches
636,Alex Roldan,sv SLV,DF,Seattle Sounders,27,1996,25.4,76.9,3.31,20.0,35.0,22.6,0.94,76.9,1.61,0.87,53.7,0.63,39.0,42.4,191.3,89.8,1.77,1.30,0.20,1.38,0.98,50.8,4.72,Matches
637,Cristian Roldan,us USA,"MF,FW",Seattle Sounders,28,1995,31.5,68.7,1.90,12.5,36.1,20.7,2.32,68.7,1.71,0.83,48.1,0.83,48.1,39.1,175.7,85.4,1.52,1.40,0.38,1.56,1.17,50.3,5.62,Matches
638,Kage Romanshyn,us USA,FW,Minnesota Utd,18,2005,0.1,60.0,0.00,10.0,40.0,10.0,0.00,60.0,0.00,0.00,,0.00,,20.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,Matches
639,Abraham Romero,mx MEX,GK,Columbus Crew,25,1998,1.5,24.0,22.7,24.0,0.00,0.00,0.00,24.0,0.00,0.00,,0.00,,18.0,57.3,30.0,0.00,0.00,0.00,0.00,0.00,17.3,0.00,Matches
640,David Romney,us USA,DF,NE Revolution,30,1993,24.6,70.8,13.5,44.2,25.3,1.50,0.65,70.8,0.08,0.08,100.0,0.00,0.0,34.5,126.1,57.7,0.16,0.12,0.00,0.12,0.04,47.0,0.24,Matches
641,Connor Ronan,ie IRL,MF,Colorado Rapids,25,1998,20.1,86.3,1.89,15.5,52.0,19.6,0.45,86.3,1.34,0.60,44.4,0.70,51.9,54.1,272.1,132.9,1.74,2.04,0.10,1.44,0.65,64.4,2.29,Matches
642,Joseph Rosales,hn HON,"DF,MF",Minnesota Utd,23,2000,26.7,67.6,2.96,19.1,26.1,23.7,2.21,67.6,3.11,1.87,60.2,1.16,37.3,33.3,229.8,113.6,3.26,2.28,0.75,2.21,1.27,33.9,6.63,Matches
643,Keegan Rosenberry,us USA,DF,Colorado Rapids,30,1993,29.1,67.2,3.54,18.8,32.6,16.2,0.96,67.2,0.55,0.21,37.5,0.31,56.3,32.3,130.3,59.4,1.13,1.20,0.03,0.62,0.34,38.6,4.57,Matches
644,Daniel Rosero,co COL,DF,Sporting KC,30,1993,21.0,62.1,9.33,35.6,25.5,1.43,1.00,62.1,0.52,0.38,72.7,0.10,18.2,34.0,134.6,63.5,0.00,0.19,0.05,0.67,0.29,40.2,0.19,Matches
