0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,22_Ast,23_xAG,"xA: Expected AssistsExpected AssistsThe likelihood each completed pass becomes a goal assistsgiven the pass type, phase of play, location and distance.Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","Assists - xAGAssists minus Expected Goals AssistedProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",26_KP,27_1/3,28_PPA,29_CrsPA,30_PrgP,31_Matches
401,Kristijan Kahlina,hr CRO,GK,Charlotte,33-133,1992,32.0,26.3,32.0,82.2,631.3,414.8,5.91,5.91,100.0,14.2,14.4,98.5,6.19,11.6,53.4,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,Matches
402,Kaick,br BRA,MF,FC Dallas,20-005,2005,18.5,32.3,39.9,80.9,518.2,185.7,16.3,18.6,87.2,11.1,13.1,84.4,3.24,5.14,63.2,0.00,0.06,0.10,-0.06,0.76,3.95,0.76,0.11,4.97,Matches
403,Kei Kamara,sl SLE,FW,FC Cincinnati,41-094,1984,8.7,15.5,21.3,73.0,209.9,30.8,10.0,12.1,82.9,4.48,5.98,75.0,0.34,0.69,50.0,0.00,0.20,0.07,-0.20,1.03,0.80,0.34,0.00,1.15,Matches
404,Bernard Kamungo,us USA,"DF,FW",FC Dallas,23-337,2002,17.5,21.0,27.5,76.1,305.0,85.9,12.4,14.4,86.1,6.40,8.29,77.2,1.20,2.00,60.0,0.06,0.06,0.09,-0.01,0.80,1.31,0.97,0.34,2.00,Matches
405,Bibi Karamoko,us USA,FW,D.C. United,20-033,2005,0.2,15.0,25.0,60.0,155.0,0.00,15.0,20.0,75.0,0.00,5.00,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,Matches
406,Alexandros Katranis,gr GRE,DF,Real Salt Lake,27-214,1998,20.4,38.0,53.3,71.4,641.8,208.1,17.7,20.5,86.4,15.2,20.3,74.9,3.63,8.77,41.3,0.15,0.15,0.20,-0.00,1.62,2.70,1.42,0.64,3.73,Matches
407,Mark-Anthony Kaye,ca CAN,MF,SJ Earthquakes,31-002,1994,11.3,41.0,50.6,80.9,671.9,210.3,21.1,24.1,87.5,14.4,16.9,85.3,3.72,6.37,58.3,0.18,0.05,0.06,0.12,0.88,3.81,0.97,0.09,5.13,Matches
408,Kim Kee-hee,kr KOR,DF,Seattle Sounders,36-144,1989,11.5,46.3,52.2,88.8,812.9,298.4,19.3,20.4,94.5,23.0,25.0,92.0,3.57,5.83,61.2,0.00,0.01,0.03,-0.01,0.17,2.78,0.00,0.00,2.52,Matches
409,Kevin Kelsy,ve VEN,FW,Portland Timbers,21-130,2004,17.8,14.2,19.2,74.0,196.5,36.2,7.98,10.6,75.1,4.66,5.73,81.4,0.62,0.90,68.8,0.06,0.09,0.05,-0.03,0.79,1.12,0.22,0.00,1.57,Matches
410,Ryan Kent,eng ENG,"FW,MF",Seattle Sounders,29-023,1996,6.0,41.2,50.5,81.5,601.7,120.5,23.0,25.5,90.2,13.0,16.7,78.0,3.00,4.17,72.0,0.50,0.30,0.32,0.20,2.17,1.83,2.33,0.50,5.17,Matches
411,Deandre Kerr,ca CAN,FW,Toronto FC,23-015,2002,9.8,8.78,13.2,66.7,133.6,15.5,4.08,5.61,72.7,3.57,5.00,71.4,0.31,0.51,60.0,0.00,0.05,0.02,-0.05,0.31,0.82,0.10,0.00,1.02,Matches
412,Henry Kessler,us USA,DF,St. Louis,27-162,1998,15.3,43.7,48.0,91.0,879.7,308.6,11.9,12.6,94.3,26.7,27.8,96.2,4.58,6.41,71.4,0.07,0.03,0.03,0.03,0.26,1.90,0.07,0.00,2.03,Matches
413,Hosei Kijima,jp JPN,"MF,FW",D.C. United,23-156,2002,17.7,26.7,32.9,81.1,392.3,108.8,15.6,18.0,86.8,9.15,10.7,85.3,1.02,1.92,52.9,0.00,0.07,0.07,-0.07,0.90,2.82,0.79,0.06,3.33,Matches
414,Benjamin Kikanovic,us USA,"DF,MF",SJ Earthquakes,25-332,2000,4.7,43.0,57.0,75.4,606.0,208.5,27.7,32.1,86.1,12.1,16.2,75.0,2.13,4.26,50.0,0.00,0.15,0.21,-0.15,1.06,2.77,1.49,0.85,4.26,Matches
415,Peter Kingston,us USA,FW,Seattle Sounders,24-143,2001,0.1,10.0,30.0,33.3,160.0,50.0,0.00,0.00,,10.0,10.0,100.0,0.00,10.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,Matches
416,Klauss,br BRA,FW,St. Louis,28-278,1997,26.8,16.3,22.6,72.3,227.5,55.6,8.47,10.9,78.0,5.04,6.75,74.6,0.90,1.27,70.6,0.07,0.15,0.15,-0.08,1.19,1.34,0.82,0.04,2.57,Matches
417,Eric Klein,us USA,MF,NE Revolution,19-014,2006,0.0,2,5,40.0,20,15,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
418,Mateusz Klich,pl POL,MF,Atlanta Utd,35-174,1990,8.8,55.5,64.7,85.8,902.7,315.5,26.7,28.9,92.5,23.0,25.9,88.6,3.98,6.48,61.4,0.11,0.13,0.11,-0.01,1.25,6.93,1.02,0.11,5.80,Matches
419,Žan Kolmanič,si SVN,"DF,MF",Austin,25-276,2000,8.1,36.4,52.5,69.4,674.1,245.9,15.3,17.9,85.5,15.4,19.4,79.6,4.81,13.0,37.1,0.12,0.27,0.30,-0.15,2.10,2.84,1.48,0.86,2.59,Matches
420,Rominigue Kouamé,ml MLI,MF,Chicago Fire,28-352,1996,6.3,46.8,51.3,91.3,791.7,225.2,22.5,24.0,94.0,20.6,22.1,93.5,2.86,3.49,81.8,0.16,0.10,0.06,0.06,0.63,5.08,0.48,0.00,5.71,Matches
421,Sebastian Kowalczyk,pl POL,"FW,MF",Houston Dynamo,27-104,1998,16.6,30.5,36.7,83.3,420.2,96.7,18.8,20.7,91.0,8.92,10.7,83.1,1.33,1.87,71.0,0.06,0.07,0.13,-0.01,0.96,1.81,1.20,0.36,3.67,Matches
422,Damir Kreilach,hr CRO,"FW,MF",Vancouver W'caps,36-232,1989,0.3,43.3,56.7,76.5,570.0,206.7,26.7,33.3,80.0,16.7,20.0,83.3,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,16.7,0.00,0.00,13.3,Matches
423,Theodore Ku-Dipietro,us USA,"FW,MF",Colorado Rapids,23-310,2002,12.7,29.0,38.3,75.6,390.9,132.9,18.0,21.0,85.8,8.19,10.3,79.4,1.02,2.52,40.6,0.16,0.12,0.18,0.04,1.42,3.23,1.34,0.31,4.25,Matches
424,Yuya Kubo,jp JPN,"MF,FW",FC Cincinnati,31-345,1993,7.3,27.8,34.2,81.2,473.7,116.2,13.2,15.5,85.0,10.8,12.6,85.9,2.74,3.42,80.0,0.00,0.04,0.07,-0.04,0.82,3.42,0.96,0.14,3.84,Matches
425,Willy Kumado,gh GHA,DF,San Diego FC,23-049,2002,8.5,48.6,59.8,81.3,800.0,176.1,23.5,26.7,88.1,20.6,23.5,87.5,3.18,6.00,52.9,0.00,0.05,0.06,-0.05,0.82,2.12,0.82,0.47,2.35,Matches
426,Luca de la Torre,us USA,MF,San Diego FC,27-195,1998,23.5,38.4,46.6,82.5,522.9,154.1,23.9,26.5,90.2,11.4,13.4,84.8,1.28,2.38,53.6,0.04,0.06,0.08,-0.02,0.94,4.47,1.06,0.00,5.91,Matches
427,Mathías Laborda,uy URU,DF,Vancouver W'caps,26-080,1999,24.2,50.8,58.1,87.5,923.7,281.0,20.1,22.0,91.2,25.9,28.5,90.7,4.26,5.91,72.0,0.04,0.12,0.07,-0.07,0.74,4.30,0.87,0.37,4.96,Matches
428,Luca Langoni,ar ARG,"FW,MF",NE Revolution,23-298,2002,18.1,22.2,29.9,74.0,335.9,76.9,11.5,13.2,87.4,7.79,10.0,77.9,1.44,3.26,44.1,0.11,0.16,0.15,-0.05,1.55,1.44,0.72,0.39,2.43,Matches
429,Lassi Lappalainen,fi FIN,"DF,MF",Columbus Crew,27-102,1998,4.4,40.0,50.2,79.6,578.4,172.5,23.9,27.5,86.8,13.4,16.8,79.7,2.05,2.50,81.8,0.91,0.32,0.27,0.59,1.82,1.36,3.64,0.91,5.68,Matches
430,Oliver Larraz,us USA,MF,Colorado Rapids,24-079,2001,24.6,37.2,44.1,84.4,578.0,166.2,20.7,22.9,90.1,13.0,14.7,88.4,2.11,3.90,54.2,0.12,0.13,0.16,-0.00,1.06,4.02,1.14,0.16,4.27,Matches
431,Richie Laryea,ca CAN,"DF,MF",Toronto FC,30-331,1995,13.9,29.5,35.4,83.3,470.1,146.1,14.6,15.6,93.5,12.4,15.1,82.4,1.65,3.02,54.8,0.07,0.07,0.07,0.00,0.14,2.95,0.29,0.00,2.73,Matches
432,Ariel Lassiter,cr CRC,"FW,MF",Portland Timbers,31-068,1994,5.9,28.1,39.5,71.2,493.2,133.2,13.2,14.9,88.6,10.8,15.1,71.9,3.05,6.78,45.0,0.17,0.10,0.17,0.07,1.19,2.37,1.36,0.85,3.73,Matches
433,Emmanuel Latte Lath,ci CIV,FW,Atlanta Utd,26-337,1999,24.4,10.7,15.6,68.8,137.2,23.4,6.68,8.73,76.5,2.87,4.06,70.7,0.41,0.70,58.8,0.04,0.06,0.05,-0.02,0.86,0.78,0.29,0.00,1.02,Matches
434,Randall Leal,cr CRC,"MF,FW",D.C. United,28-324,1997,5.8,39.7,52.8,75.2,683.6,253.8,19.1,21.6,88.8,16.2,20.3,79.7,3.62,7.24,50.0,0.17,0.17,0.17,0.00,1.72,4.48,2.24,0.17,7.76,Matches
435,Tim Leibold,de GER,DF,Sporting KC,32-004,1993,9.7,42.0,51.5,81.4,715.9,239.7,19.5,21.8,89.6,17.2,20.2,85.2,4.02,5.98,67.2,0.21,0.27,0.16,-0.06,1.55,3.40,1.44,0.93,3.61,Matches
436,Brooks Lennon,us USA,DF,Atlanta Utd,28-073,1997,17.3,44.2,56.0,78.9,752.1,200.8,20.3,22.4,90.7,19.5,23.2,84.1,3.53,7.92,44.5,0.17,0.19,0.17,-0.02,1.21,2.54,1.27,0.87,2.95,Matches
437,Tucker Lepley,us USA,"MF,FW",LA Galaxy,23-321,2002,6.2,48.5,56.0,86.7,777.6,147.3,26.3,28.1,93.7,19.0,21.1,90.1,2.58,4.84,53.3,0.16,0.13,0.08,0.03,1.45,5.32,0.65,0.00,3.55,Matches
438,Beau Leroux,us USA,MF,SJ Earthquakes,22-095,2003,23.4,41.1,50.0,82.2,651.8,208.8,21.2,23.7,89.5,15.1,17.8,85.1,3.03,4.40,68.9,0.13,0.10,0.10,0.03,0.94,4.36,0.90,0.13,5.94,Matches
439,Danny Leyva,us USA,"MF,FW",Seattle Sounders,22-213,2003,7.8,70.6,82.8,85.3,1047.7,301.5,42.2,45.6,92.4,19.4,22.9,84.4,5.38,8.59,62.7,0.26,0.14,0.21,0.12,1.92,7.56,1.67,0.38,6.79,Matches
440,Nick Lima,us USA,"MF,DF",SJ Earthquakes,31-017,1994,5.0,41.2,53.6,76.9,738.4,238.8,18.0,20.8,86.5,16.8,20.4,82.4,4.20,8.20,51.2,0.00,0.30,0.14,-0.30,1.80,2.40,1.80,1.20,2.80,Matches
441,Ondřej Lingr,cz CZE,"FW,MF",Houston Dynamo,27-058,1998,19.8,23.7,27.9,85.1,349.2,76.2,13.6,14.5,93.8,8.33,9.44,88.2,0.96,1.92,50.0,0.15,0.13,0.11,0.02,1.31,1.36,0.96,0.35,3.03,Matches
442,Sebastian Lletget,us USA,MF,FC Dallas,33-092,1992,12.7,36.1,41.3,87.4,527.4,155.9,20.1,21.7,92.7,11.9,13.1,90.4,2.28,3.94,58.0,0.16,0.12,0.11,0.04,0.87,2.76,0.87,0.39,3.78,Matches
443,Hugo Lloris,fr FRA,GK,LAFC,38-343,1986,31.5,19.4,27.5,70.6,547.0,389.5,3.49,3.52,99.1,8.98,9.11,98.6,6.92,14.6,47.4,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,Matches
444,Saba Lobzhanidze,ge GEO,"FW,DF",Atlanta Utd,30-351,1994,21.5,19.6,28.7,68.3,280.3,70.1,11.6,14.4,80.6,6.37,9.02,70.6,1.02,2.84,36.1,0.23,0.26,0.27,-0.03,1.81,0.47,0.79,0.19,1.91,Matches
445,Robin Lod,fi FIN,"MF,FW",Minnesota Utd,32-231,1993,27.3,32.2,38.3,84.0,474.4,149.7,17.5,19.6,89.3,12.1,13.7,88.5,1.32,2.16,61.0,0.11,0.18,0.16,-0.07,1.06,3.00,0.81,0.07,3.74,Matches
446,Nicolás Lodeiro,uy URU,"FW,MF",Houston Dynamo,36-258,1989,6.4,50.2,65.6,76.4,663.9,185.9,31.6,36.4,86.7,13.8,18.4,74.6,1.88,5.31,35.3,0.16,0.23,0.23,-0.08,2.03,4.22,2.19,0.31,7.34,Matches
447,Jasper Löffelsend,de GER,DF,San Diego FC,28-085,1997,6.7,44.5,55.4,80.3,646.0,208.5,26.1,29.4,88.8,15.4,18.2,84.4,2.09,4.48,46.7,0.15,0.16,0.21,-0.01,1.34,2.99,2.09,0.45,4.33,Matches
448,Aaron Long,us USA,DF,LAFC,33-053,1992,14.1,70.0,74.0,94.5,1309.4,488.4,23.5,24.5,95.9,41.7,42.8,97.4,4.33,5.74,75.3,0.00,0.01,0.02,-0.01,0.21,6.03,0.07,0.00,4.04,Matches
449,Kevin Long,ie IRL,DF,Toronto FC,35-108,1990,21.0,37.9,45.4,83.5,790.5,289.4,10.2,11.4,89.5,22.3,24.2,91.9,5.00,8.76,57.1,0.00,0.01,0.03,-0.01,0.10,1.86,0.10,0.00,1.43,Matches
450,Matthew Longstaff,eng ENG,"MF,FW",Toronto FC,25-258,2000,10.1,42.1,51.0,82.5,685.1,156.5,20.6,22.7,90.8,16.3,18.7,87.3,3.56,6.73,52.9,0.10,0.07,0.09,0.03,1.09,2.97,0.50,0.00,3.56,Matches
451,Matthew Longstaff,eng ENG,MF,CF Montréal,25-258,2000,6.5,43.5,50.9,85.5,797.4,240.6,19.7,21.5,91.4,17.7,20.6,85.8,5.38,7.08,76.1,0.15,0.20,0.15,-0.05,1.08,3.69,0.62,0.00,4.77,Matches
452,Antino Lopez,us USA,MF,Seattle Sounders,23-197,2002,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
453,Hernán López Muñoz,ar ARG,"MF,FW",SJ Earthquakes,25-088,2000,2.8,17.1,30.4,56.5,315.0,134.3,8.93,12.9,69.4,6.07,9.64,63.0,1.79,6.43,27.8,0.00,0.14,0.11,-0.14,1.43,3.21,1.43,1.07,3.57,Matches
454,Victor Loturi,ca CAN,MF,CF Montréal,24-197,2001,27.8,36.8,42.8,86.0,578.0,145.6,18.2,20.1,90.4,15.3,16.7,91.4,1.87,3.27,57.1,0.00,0.05,0.05,-0.05,0.79,4.32,0.58,0.00,4.75,Matches
455,Evan Louro,us USA,GK,FC Cincinnati,29-319,1996,4.0,22.8,32.8,69.5,655.3,513.5,4.75,4.75,100.0,10.5,10.5,100.0,7.25,17.3,42.0,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,Matches
456,Daniel Lovitz,us USA,DF,Nashville SC,34-099,1991,30.2,41.7,54.0,77.1,777.6,283.8,16.1,18.1,88.7,21.3,26.4,80.5,4.21,7.88,53.4,0.20,0.11,0.09,0.09,0.70,3.11,1.29,0.33,3.94,Matches
457,Eduard Löwen,de GER,MF,St. Louis,28-310,1997,15.5,55.3,68.0,81.3,1068.4,390.4,23.7,26.6,89.1,21.7,25.4,85.3,8.84,13.5,65.2,0.19,0.23,0.20,-0.03,2.00,7.03,1.94,0.45,8.90,Matches
458,Hirving Lozano,mx MEX,FW,San Diego FC,30-127,1995,20.3,25.7,36.8,69.9,415.8,130.0,13.8,16.7,82.6,8.37,10.9,76.6,2.66,6.26,42.5,0.39,0.22,0.24,0.17,1.77,1.82,2.12,0.49,3.84,Matches
459,Gonzalo Luján,ar ARG,DF,Inter Miami,24-221,2001,19.4,57.6,63.1,91.3,1085.5,362.0,19.9,21.2,93.9,32.7,34.2,95.8,4.54,6.91,65.7,0.05,0.01,0.03,0.04,0.21,3.61,0.10,0.00,3.61,Matches
460,Jovan Lukić,rs SRB,MF,Philadelphia Union,23-318,2002,29.1,39.9,48.0,83.1,642.8,199.8,19.6,22.2,87.9,16.6,18.9,87.8,2.65,4.09,64.7,0.07,0.05,0.07,0.01,0.82,5.26,0.76,0.14,5.88,Matches
461,Diego Luna,us USA,"MF,FW",Real Salt Lake,22-088,2003,25.2,37.3,47.0,79.3,560.4,148.7,20.2,23.3,86.7,11.4,13.8,83.0,2.98,5.28,56.4,0.12,0.14,0.17,-0.02,1.67,4.13,0.95,0.12,5.24,Matches
462,Benjamin Lundt,de GER,GK,St. Louis,30-071,1995,9.0,23.8,32.3,73.5,724.1,547.3,3.89,3.89,100.0,9.33,9.44,98.8,10.4,18.8,55.6,0.00,0.00,0.01,0.00,0.00,0.33,0.00,0.00,0.00,Matches
463,Liam MacKenzie,ca CAN,FW,Vancouver W'caps,18-264,2007,0.7,11.4,14.3,80.0,185.7,8.57,2.86,2.86,100.0,7.14,7.14,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
464,Lukas MacNaughton,ca CAN,DF,D.C. United,30-271,1995,7.9,40.1,47.0,85.4,829.6,322.5,12.4,13.8,89.9,21.4,23.4,91.4,6.08,8.73,69.6,0.00,0.08,0.05,-0.08,0.25,1.77,0.13,0.00,2.53,Matches
465,Jack Maher,us USA,DF,Nashville SC,26-037,1999,28.6,57.2,62.1,92.0,1121.4,352.1,17.8,18.4,96.6,33.6,35.3,95.0,5.49,7.62,72.0,0.00,0.00,0.01,0.00,0.03,2.45,0.00,0.00,2.13,Matches
466,Olwethu Makhanya,za RSA,DF,Philadelphia Union,21-218,2004,23.9,36.1,44.6,81.0,679.1,285.9,12.6,14.2,88.8,20.0,22.3,90.0,3.05,6.99,43.7,0.00,0.00,0.01,0.00,0.04,3.47,0.00,0.00,3.93,Matches
467,Adilson Malanda,fr FRA,DF,Charlotte,24-036,2001,32.2,55.2,63.2,87.4,1230.5,457.8,12.0,12.8,93.7,33.8,35.3,95.5,9.19,14.1,65.3,0.00,0.01,0.02,-0.01,0.09,3.60,0.03,0.00,2.14,Matches
468,Alexis Manyoma,co COL,"FW,MF",Colorado Rapids,22-335,2003,0.5,38.0,54.0,70.4,692.0,328.0,14.0,18.0,77.8,22.0,28.0,78.6,2.00,4.00,50.0,0.00,0.20,0.00,-0.20,2.00,4.00,2.00,0.00,10.0,Matches
469,J.T. Marcinkowski,us USA,GK,LA Galaxy,28-209,1997,3.0,29.3,38.0,77.2,613.7,422.7,8.67,8.67,100.0,15.7,15.7,100.0,4.67,12.7,36.8,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,Matches
470,AJ Marcucci,us USA,GK,NY Red Bulls,26-126,1999,2.0,23.0,34.5,66.7,543.5,402.5,6.00,6.00,100.0,11.0,11.0,100.0,6.00,17.5,34.3,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,Matches
471,Dominik Marczuk,pl POL,DF,FC Cincinnati,22-033,2003,2.4,27.5,37.9,72.5,453.8,80.8,11.3,15.4,73.0,12.9,15.0,86.1,1.25,3.75,33.3,0.00,0.17,0.08,-0.17,1.25,0.83,0.42,0.42,1.25,Matches
472,Dominik Marczuk,pl POL,FW,Real Salt Lake,22-033,2003,9.6,20.8,34.0,61.3,332.6,103.3,11.8,15.4,76.4,6.46,10.8,59.6,1.77,4.38,40.5,0.21,0.16,0.15,0.05,0.83,1.67,1.35,0.31,2.81,Matches
473,Paul Marie,fr FRA,"FW,MF",SJ Earthquakes,30-255,1995,1.1,21.8,33.6,64.9,360.9,163.6,10.9,13.6,80.0,7.27,9.09,80.0,2.73,7.27,37.5,0.00,0.09,0.09,-0.09,0.91,0.91,0.00,0.00,0.91,Matches
474,Adrián Marín,es ESP,DF,Orlando City,28-329,1997,3.6,42.2,50.6,83.5,753.9,392.5,16.9,18.3,92.4,21.7,24.4,88.6,3.33,6.67,50.0,0.00,0.03,0.06,-0.03,0.83,5.00,0.83,0.00,6.67,Matches
475,Anthony Markanich,ph PHI,DF,Minnesota Utd,25-343,1999,21.1,21.9,29.5,74.2,319.1,120.3,13.0,15.3,84.8,7.01,9.05,77.5,1.04,3.03,34.4,0.05,0.12,0.09,-0.08,0.85,1.42,0.57,0.28,2.09,Matches
476,Idan Markovich,il ISR,FW,Charlotte,21-117,2004,20.1,13.7,17.4,78.9,180.6,23.7,9.35,10.9,85.5,3.78,4.63,81.7,0.15,0.25,60.0,0.15,0.12,0.08,0.02,1.00,0.40,0.40,0.00,1.04,Matches
477,Marlon,br BRA,DF,LAFC,30-088,1995,7.0,73.0,77.9,93.8,1339.6,466.1,26.0,26.7,97.3,40.9,42.6,96.0,5.71,8.00,71.4,0.00,0.00,0.01,0.00,0.14,5.00,0.29,0.00,3.86,Matches
478,Jahkeele Marshall-Rutty,ca CAN,DF,Charlotte,21-171,2004,20.0,47.3,55.3,85.6,786.6,263.6,23.6,25.1,94.0,19.4,22.1,88.0,3.30,5.65,58.4,0.10,0.03,0.07,0.07,0.40,4.25,0.50,0.10,4.50,Matches
479,Jahkeele Marshall-Rutty,ca CAN,"MF,DF",CF Montréal,21-171,2004,2.6,36.9,49.2,75.0,595.0,141.2,18.5,21.2,87.3,14.6,20.4,71.7,2.69,4.62,58.3,0.00,0.04,0.00,-0.04,0.38,1.92,0.00,0.00,3.08,Matches
480,Alonso Martínez,cr CRC,FW,NYCFC,27-050,1998,27.7,9.46,13.3,71.2,135.1,26.6,5.09,7.18,70.9,3.25,3.94,82.6,0.47,0.61,76.5,0.04,0.08,0.05,-0.05,0.83,0.51,0.65,0.00,1.34,Matches
481,David Martínez,ve VEN,FW,LAFC,19-300,2006,13.0,27.5,35.5,77.7,479.1,110.4,13.0,14.8,88.0,11.5,14.0,82.4,2.62,4.85,54.0,0.38,0.15,0.14,0.23,1.15,2.85,1.69,0.15,4.23,Matches
482,Josef Martínez,ve VEN,FW,SJ Earthquakes,32-199,1993,20.8,13.0,15.2,85.8,173.8,22.0,6.30,7.26,86.8,4.42,4.90,90.2,0.53,0.72,73.3,0.10,0.07,0.06,0.03,0.91,0.63,0.43,0.00,1.35,Matches
483,Thiago Martins,br BRA,DF,NYCFC,30-262,1995,30.0,62.0,70.6,87.8,1324.5,492.9,14.7,16.1,91.3,38.8,40.9,94.9,8.10,12.5,64.8,0.00,0.00,0.01,0.00,0.03,3.90,0.07,0.00,3.10,Matches
484,Jimmy Maurer,us USA,GK,Houston Dynamo,37-051,1988,1.3,19.2,32.3,59.5,558.5,414.6,6.15,6.15,100.0,4.62,5.38,85.7,8.46,20.8,40.7,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.00,Matches
485,Eric Maxim Choupo-Moting,cm CMR,FW,NY Red Bulls,36-256,1989,30.6,16.6,22.5,73.7,236.7,59.5,9.31,11.9,78.5,5.72,7.16,79.9,0.59,0.75,78.3,0.13,0.14,0.14,-0.01,1.31,1.70,0.85,0.00,3.30,Matches
486,Andreas Maxsø,dk DEN,DF,Colorado Rapids,31-261,1994,32.0,35.5,40.1,88.5,660.2,244.5,11.5,12.7,90.6,21.7,23.0,94.3,2.16,3.88,55.6,0.00,0.03,0.02,-0.03,0.13,1.03,0.19,0.00,1.63,Matches
487,Salvatore Mazzaferro,ca CAN,DF,Atlanta Utd,24-054,2001,0.8,41.3,45.0,91.7,633.8,161.3,20.0,20.0,100.0,18.8,18.8,100.0,1.25,2.50,50.0,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,2.50,Matches
488,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,28-111,1997,5.4,34.4,49.3,69.9,587.0,291.3,15.9,19.6,81.1,14.8,20.4,72.7,2.78,6.48,42.9,0.00,0.13,0.15,-0.13,1.11,2.04,1.48,0.74,3.15,Matches
489,Kenji Mboma Dem,fr FRA,"DF,FW",FC Cincinnati,23-316,2002,0.9,27.8,34.4,80.6,464.4,172.2,12.2,14.4,84.6,13.3,13.3,100.0,2.22,3.33,66.7,0.00,0.00,0.11,0.00,0.00,2.22,1.11,0.00,4.44,Matches
490,John McCarthy,us USA,GK,NY Red Bulls,33-153,1992,1.0,17.0,31.0,54.8,466.0,374.0,2.00,3.00,66.7,9.00,10.0,90.0,6.00,18.0,33.3,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,Matches
491,John McCarthy,us USA,GK,LA Galaxy,33-153,1992,11.0,17.0,27.2,62.5,424.6,317.1,4.00,4.00,100.0,7.64,8.00,95.5,5.18,15.0,34.5,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,Matches
492,Jack McGlynn,us USA,"FW,MF",Houston Dynamo,22-150,2003,25.6,54.6,68.9,79.2,1027.2,387.7,24.1,25.9,93.2,20.8,25.1,83.0,8.24,15.0,55.1,0.23,0.28,0.35,-0.04,3.28,6.88,2.54,0.98,9.61,Matches
493,Zac McGraw,ca CAN,DF,Portland Timbers,28-179,1997,2.7,38.5,43.3,88.9,787.0,268.1,7.78,8.15,95.5,27.4,28.1,97.4,2.96,5.56,53.3,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,1.48,Matches
494,Duncan McGuire,us USA,FW,Orlando City,24-302,2001,8.1,14.7,19.4,75.8,207.5,51.9,8.77,10.9,80.7,4.57,6.17,74.0,0.62,0.86,71.4,0.25,0.31,0.14,-0.06,2.47,0.49,1.11,0.25,1.48,Matches
495,Paddy McNair,nir NIR,DF,San Diego FC,30-221,1995,19.0,78.9,84.6,93.3,1479.9,549.7,29.9,30.6,97.8,39.2,40.6,96.5,8.74,11.7,74.4,0.00,0.03,0.06,-0.03,0.26,4.53,0.21,0.05,3.26,Matches
496,Brendan McSorley,us USA,FW,St. Louis,23-306,2002,3.1,13.9,21.0,66.2,255.2,93.9,7.10,11.0,64.7,4.19,5.81,72.2,2.26,3.23,70.0,0.32,0.19,0.03,0.13,1.61,1.94,0.97,0.32,2.26,Matches
497,Christopher McVey,se SWE,DF,San Diego FC,28-236,1997,31.7,76.9,83.4,92.2,1348.7,532.9,33.8,35.1,96.1,35.4,37.2,95.3,6.31,8.74,72.2,0.00,0.04,0.04,-0.04,0.25,4.64,0.22,0.06,3.94,Matches
498,Loïc Mesanvi,tg TOG,"FW,DF",Minnesota Utd,22-059,2003,0.1,50.0,70.0,71.4,730.0,100.0,30.0,30.0,100.0,20.0,30.0,66.7,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,Matches
499,Lionel Messi,ar ARG,"FW,MF",Inter Miami,38-163,1987,26.9,41.3,52.7,78.3,672.1,282.2,20.8,23.8,87.5,14.6,17.8,82.0,3.90,6.99,55.9,0.59,0.52,0.54,0.07,2.90,6.62,4.20,0.04,10.7,Matches
500,Wyatt Meyer,us USA,"MF,DF",Nashville SC,24-327,2001,2.6,44.2,50.8,87.1,673.1,180.8,24.2,27.3,88.7,16.9,18.5,91.7,1.92,2.69,71.4,0.00,0.00,0.00,0.00,0.00,2.69,0.00,0.00,3.85,Matches
