0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG/ShotNon-Penalty Expected Goals per shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum .395 shots per squad game to qualify as a leader","Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",25_Matches
610,Matti Peltola,fi FIN,"MF,DF",D.C. United,23-154,2002,17.0,0.00,0.53,0.00,0.0,0.53,0.00,0.00,,26.6,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,Matches
611,Andrés Perea,us USA,MF,NYCFC,25-020,2000,18.5,0.16,1.68,0.54,32.3,1.68,0.54,0.10,0.30,14.9,0.00,0.00,0.00,0.17,0.17,0.10,-0.01,-0.01,Matches
612,Daniel Pereira,ve VEN,MF,Austin,25-143,2000,23.0,0.04,1.04,0.17,16.7,1.04,0.17,0.04,0.25,24.8,0.04,0.00,0.00,0.06,0.06,0.05,-0.01,-0.01,Matches
613,Joaquín Pereyra,ar ARG,"MF,FW",Minnesota Utd,27-003,1998,28.5,0.21,2.18,0.91,41.9,2.18,0.91,0.10,0.23,21.7,0.18,0.00,0.00,0.16,0.16,0.08,0.05,0.05,Matches
614,Jonathan Perez,mx MEX,"FW,MF",Nashville SC,22-320,2003,9.5,0.11,1.79,0.63,35.3,1.80,0.63,0.06,0.17,18.4,0.00,0.00,0.00,0.15,0.15,0.08,-0.04,-0.04,Matches
615,Nikola Petković,rs SRB,MF,Charlotte,22-284,2003,1.1,0.00,2.73,0.91,33.3,2.73,0.91,0.00,0.00,11.1,0.00,0.00,0.00,0.27,0.27,0.10,-0.27,-0.27,Matches
616,Luca Petrasso,ca CAN,DF,CF Montréal,25-171,2000,30.1,0.07,0.37,0.13,36.4,0.37,0.13,0.18,0.50,17.0,0.00,0.00,0.00,0.03,0.03,0.07,0.04,0.04,Matches
617,Raoul Petretta,it ITA,DF,Toronto FC,28-255,1997,20.5,0.00,0.24,0.00,0.0,0.24,0.00,0.00,,18.7,0.00,0.00,0.00,0.01,0.01,0.04,-0.01,-0.01,Matches
618,Hugo Picard,fr FRA,"MF,FW",Columbus Crew,22-209,2003,5.6,0.00,0.71,0.18,25.0,0.71,0.18,0.00,0.00,15.8,0.00,0.00,0.00,0.07,0.07,0.10,-0.07,-0.07,Matches
619,Fafà Picault,ht HAI,"FW,MF",Inter Miami,34-284,1991,8.4,0.48,2.38,1.07,45.0,2.37,1.07,0.20,0.44,12.8,0.00,0.00,0.00,0.43,0.43,0.18,0.05,0.05,Matches
620,Neil Pierre,us USA,FW,Philadelphia Union,18-046,2007,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
621,Nelson Pierre,ht HAI,FW,Vancouver W'caps,20-257,2005,0.4,2.50,2.50,2.50,100.0,2.57,2.57,1.00,1.00,6.7,0.00,0.00,0.00,1.50,1.50,0.56,1.00,1.00,Matches
622,Samuel Piette,ca CAN,MF,CF Montréal,31-022,1994,17.1,0.00,0.18,0.06,33.3,0.18,0.06,0.00,0.00,24.7,0.00,0.00,0.00,0.01,0.01,0.04,-0.01,-0.01,Matches
623,Ian Pilcher,us USA,DF,San Diego FC,22-258,2003,10.2,0.10,0.29,0.10,33.3,0.29,0.10,0.33,1.00,10.3,0.00,0.00,0.00,0.02,0.02,0.08,0.08,0.08,Matches
624,Mauricio Pineda,us USA,MF,Chicago Fire,28-048,1997,16.9,0.00,0.53,0.24,44.4,0.53,0.24,0.00,0.00,24.7,0.00,0.00,0.00,0.03,0.03,0.06,-0.03,-0.03,Matches
625,Dániel Pintér,us USA,MF,Inter Miami,18-181,2007,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
626,Ariath Piol,au AUS,"FW,MF",Real Salt Lake,21-054,2004,10.0,0.10,1.30,0.20,15.4,1.30,0.20,0.08,0.50,18.8,0.00,0.00,0.00,0.16,0.16,0.12,-0.06,-0.06,Matches
627,Gabriel Pirani,br BRA,"MF,FW",D.C. United,23-236,2002,21.0,0.33,2.81,0.81,28.8,2.81,0.81,0.12,0.41,20.0,0.14,0.00,0.00,0.24,0.24,0.08,0.10,0.10,Matches
628,Matt Polster,us USA,MF,NE Revolution,32-179,1993,25.7,0.04,0.43,0.16,36.4,0.43,0.16,0.09,0.25,16.7,0.00,0.00,0.00,0.04,0.04,0.08,0.00,0.00,Matches
629,Célio Pompeu,br BRA,"FW,MF",St. Louis,25-359,1999,16.4,0.12,1.89,0.37,19.4,1.89,0.37,0.06,0.33,19.4,0.00,0.00,0.00,0.09,0.09,0.05,0.04,0.04,Matches
630,Paxton Pomykal,us USA,MF,FC Dallas,25-352,1999,0.5,0.00,2.00,2.00,100.0,2.14,2.14,0.00,0.00,17.7,0.00,0.00,0.00,0.20,0.20,0.12,-0.20,-0.20,Matches
631,Ezequiel Ponce,ar ARG,FW,Houston Dynamo,28-250,1997,29.7,0.34,2.69,0.77,28.8,2.70,0.78,0.11,0.39,13.5,0.13,0.03,0.03,0.40,0.38,0.14,-0.07,-0.07,Matches
632,Ryan Porteous,sct SCO,DF,LAFC,26-254,1999,9.1,0.00,0.33,0.00,0.0,0.33,0.00,0.00,,12.1,0.00,0.00,0.00,0.01,0.01,0.04,-0.01,-0.01,Matches
633,Alvas Powell,jm JAM,DF,FC Cincinnati,31-139,1994,9.6,0.00,0.42,0.31,75.0,0.42,0.31,0.00,0.00,23.5,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,Matches
634,Ralph Priso-Mbongue,ca CAN,"MF,DF",Vancouver W'caps,23-124,2002,15.4,0.00,0.32,0.06,20.0,0.32,0.06,0.00,0.00,15.0,0.00,0.00,0.00,0.06,0.06,0.18,-0.06,-0.06,Matches
635,Andrew Privett,us USA,DF,Charlotte,25-124,2000,20.0,0.05,0.15,0.05,33.3,0.15,0.05,0.33,1.00,9.4,0.00,0.00,0.00,0.03,0.03,0.15,0.03,0.03,Matches
636,John Pulskamp,us USA,GK,Sporting KC,24-229,2001,34.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
637,Ahmed Qasem,se SWE,"FW,MF",Nashville SC,22-145,2003,13.6,0.15,1.40,0.59,42.1,1.40,0.59,0.11,0.25,15.0,0.00,0.00,0.00,0.13,0.13,0.10,0.01,0.01,Matches
638,Nelson Quiñones,co COL,MF,Houston Dynamo,23-106,2002,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
639,Philip Quinton,us USA,DF,Real Salt Lake,26-018,1999,9.0,0.00,0.44,0.00,0.0,0.44,0.00,0.00,,10.4,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,Matches
640,Nemanja Radoja,rs SRB,MF,Sporting KC,32-301,1993,12.2,0.00,0.49,0.08,16.7,0.49,0.08,0.00,0.00,22.0,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,Matches
641,Jeremy Rafanello,us USA,MF,Philadelphia Union,25-234,2000,3.2,0.00,0.94,0.63,66.7,0.94,0.63,0.00,0.00,25.3,0.31,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
642,Jackson Ragen,us USA,DF,Seattle Sounders,27-071,1998,21.3,0.09,0.61,0.33,53.8,0.61,0.33,0.15,0.29,9.5,0.00,0.00,0.00,0.05,0.05,0.07,0.05,0.05,Matches
643,Brooklyn Raines,us USA,MF,Houston Dynamo,20-268,2005,18.8,0.00,0.37,0.00,0.0,0.37,0.00,0.00,,22.8,0.00,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,Matches
644,Anthony Ramirez,us USA,MF,FC Dallas,19-347,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
645,Christian Ramirez,us USA,"FW,MF",LA Galaxy,34-244,1991,10.2,0.39,2.25,0.88,39.1,2.26,0.88,0.17,0.44,10.5,0.00,0.00,0.00,0.37,0.37,0.17,0.02,0.02,Matches
646,Rubén Ramos,us USA,"MF,FW",LA Galaxy,18-316,2007,1.4,0.00,5.00,2.14,42.9,4.85,2.08,0.00,0.00,17.1,0.00,0.00,0.00,0.50,0.50,0.10,-0.50,-0.50,Matches
647,Alisa Randell,lr LBR,"MF,DF",Minnesota Utd,18-101,2007,0.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
648,Ryan Raposo,ca CAN,"DF,MF",LAFC,26-274,1999,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
649,Tim Ream,us USA,DF,Charlotte,38-060,1987,24.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
650,Federico Redondo,ar ARG,MF,Inter Miami,22-320,2003,9.8,0.00,0.31,0.00,0.0,0.31,0.00,0.00,,24.3,0.00,0.00,0.00,0.02,0.02,0.08,-0.02,-0.02,Matches
651,Jayden Reid,us USA,DF,St. Louis,24-096,2001,5.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
652,Seymour Reid,jm JAM,FW,NYCFC,17-275,2008,0.9,1.11,3.33,2.22,66.7,3.38,2.25,0.33,0.50,15.0,0.00,0.00,0.00,0.78,0.78,0.25,0.33,0.33,Matches
653,William Reilly,us USA,MF,Atlanta Utd,23-001,2002,5.5,0.18,0.73,0.36,50.0,0.73,0.36,0.25,0.50,12.2,0.00,0.00,0.00,0.13,0.13,0.17,0.05,0.05,Matches
654,Marco Reus,de GER,"MF,FW",LA Galaxy,36-187,1989,16.5,0.30,1.70,0.67,39.3,1.70,0.67,0.18,0.45,15.6,0.24,0.00,0.00,0.24,0.24,0.16,0.07,0.07,Matches
655,Andrés Reyes,co COL,DF,San Diego FC,26-087,1999,0.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
656,Justin Reynolds,us USA,"DF,MF",Chicago Fire,21-122,2004,1.6,0.63,1.25,0.63,50.0,1.23,0.62,0.50,1.00,7.4,0.00,0.00,0.00,0.63,0.63,0.50,0.00,0.00,Matches
657,Alvaro Ribeiro,pt POR,DF,FC Dallas,20-231,2005,4.1,0.00,0.49,0.24,50.0,0.49,0.25,0.00,0.00,8.9,0.00,0.00,0.00,0.05,0.05,0.11,-0.05,-0.05,Matches
658,Andrew Rick,us USA,GK,Philadelphia Union,19-308,2006,13.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
659,Jamar Ricketts,us USA,"DF,MF",SJ Earthquakes,24-041,2001,10.2,0.10,0.69,0.20,28.6,0.69,0.20,0.14,0.50,18.3,0.00,0.00,0.00,0.04,0.04,0.06,0.06,0.06,Matches
660,Kalani Rienzi,us USA,"DF,MF",Seattle Sounders,23-160,2002,15.7,0.19,0.76,0.32,41.7,0.76,0.32,0.25,0.60,19.7,0.00,0.00,0.00,0.08,0.08,0.10,0.11,0.11,Matches
661,Chris Rindov,us USA,DF,LA Galaxy,24-057,2001,5.7,0.00,0.18,0.00,0.0,0.18,0.00,0.00,,9.8,0.00,0.00,0.00,0.02,0.02,0.09,-0.02,-0.02,Matches
662,Rocco Ríos Novo,ar ARG,GK,Inter Miami,23-183,2002,8.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
663,Birk Risa,no NOR,DF,NYCFC,27-294,1998,11.7,0.00,0.34,0.09,25.0,0.34,0.09,0.00,0.00,22.7,0.17,0.00,0.00,0.03,0.03,0.07,-0.03,-0.03,Matches
664,Reid Roberts,us USA,DF,SJ Earthquakes,21-360,2003,9.9,0.00,0.40,0.10,25.0,0.40,0.10,0.00,0.00,8.8,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,Matches
665,Miles Robinson,us USA,DF,FC Cincinnati,28-265,1997,25.1,0.04,0.60,0.08,13.3,0.60,0.08,0.07,0.50,10.3,0.00,0.00,0.00,0.06,0.06,0.10,-0.02,-0.02,Matches
666,Stian Rode Gregersen,no NOR,DF,Atlanta Utd,30-201,1995,15.2,0.00,0.33,0.00,0.0,0.33,0.00,0.00,,8.3,0.00,0.00,0.00,0.07,0.07,0.22,-0.07,-0.07,Matches
667,Rodrigues,br BRA,DF,SJ Earthquakes,28-055,1997,16.5,0.06,0.79,0.18,23.1,0.79,0.18,0.08,0.33,15.4,0.00,0.00,0.00,0.06,0.06,0.08,0.00,0.00,Matches
668,Baltasar Rodríguez,ar ARG,"MF,FW",Inter Miami,22-148,2003,6.8,0.44,2.35,1.03,43.8,2.35,1.03,0.19,0.43,18.7,0.00,0.00,0.00,0.32,0.32,0.14,0.12,0.12,Matches
669,Jonathan Rodríguez,uy URU,FW,Portland Timbers,32-151,1993,1.7,0.59,3.53,1.18,33.3,3.51,1.17,0.00,0.00,16.8,0.00,0.59,0.59,0.65,0.18,0.05,-0.06,-0.18,Matches
670,Memo Rodriguez,us USA,MF,Sporting KC,29-342,1995,7.3,0.00,1.23,0.14,11.1,1.24,0.14,0.00,0.00,26.2,0.41,0.00,0.00,0.04,0.04,0.04,-0.04,-0.04,Matches
671,Nicolás Rodríguez,co COL,"MF,FW",Orlando City,21-223,2004,2.4,0.42,1.67,1.25,75.0,1.64,1.23,0.25,0.33,22.6,0.42,0.00,0.00,0.38,0.38,0.21,0.04,0.04,Matches
672,Sam Rogers,us USA,DF,Chicago Fire,26-201,1999,18.9,0.00,0.42,0.16,37.5,0.42,0.16,0.00,0.00,10.5,0.00,0.00,0.00,0.05,0.05,0.14,-0.05,-0.05,Matches
673,Matías Rojas,py PAR,"MF,FW",Portland Timbers,30-031,1995,3.9,0.26,3.59,1.54,42.9,3.58,1.53,0.07,0.17,24.6,1.03,0.00,0.00,0.18,0.18,0.05,0.08,0.08,Matches
674,Alex Roldan,sv SLV,"DF,MF",Seattle Sounders,29-129,1996,23.5,0.00,1.15,0.34,29.6,1.15,0.34,0.00,0.00,21.4,0.00,0.00,0.00,0.05,0.05,0.04,-0.05,-0.05,Matches
675,Cristian Roldan,us USA,MF,Seattle Sounders,30-184,1995,29.2,0.03,1.16,0.45,38.2,1.16,0.44,0.03,0.08,19.2,0.00,0.00,0.00,0.07,0.07,0.06,-0.03,-0.03,Matches
676,Nicolás Romero,ar ARG,DF,Minnesota Utd,22-006,2003,23.6,0.00,0.89,0.08,9.5,0.89,0.08,0.00,0.00,14.1,0.00,0.00,0.00,0.07,0.07,0.08,-0.07,-0.07,Matches
677,Tomas Romero,sv SLV,GK,NYCFC,24-350,2000,3.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
678,David Romney,us USA,DF,SJ Earthquakes,32-175,1993,29.7,0.00,0.44,0.07,15.4,0.44,0.07,0.00,0.00,12.0,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,Matches
679,Connor Ronan,ie IRL,MF,Colorado Rapids,27-273,1998,11.3,0.00,0.71,0.27,37.5,0.71,0.26,0.00,0.00,21.4,0.00,0.00,0.00,0.05,0.05,0.07,-0.05,-0.05,Matches
680,Anderson Rosa,br BRA,DF,Colorado Rapids,24-021,2001,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
681,Joseph Rosales,hn HON,"DF,MF",Minnesota Utd,25-028,2000,16.1,0.06,1.06,0.31,29.4,1.06,0.31,0.06,0.20,18.8,0.06,0.00,0.00,0.09,0.09,0.08,-0.02,-0.02,Matches
682,Keegan Rosenberry,us USA,DF,Colorado Rapids,31-358,1993,11.7,0.17,0.51,0.26,50.0,0.51,0.26,0.33,0.67,22.0,0.00,0.00,0.00,0.03,0.03,0.06,0.14,0.14,Matches
683,Daniel Rosero,co COL,DF,Sporting KC,32-059,1993,2.0,0.00,1.50,0.50,33.3,1.50,0.50,0.00,0.00,8.0,0.00,0.00,0.00,0.20,0.20,0.13,-0.20,-0.20,Matches
684,Diego Rossi,uy URU,"FW,MF",Columbus Crew,27-274,1998,27.7,0.58,3.29,1.44,44.0,3.28,1.44,0.14,0.33,17.6,0.25,0.11,0.11,0.48,0.40,0.12,0.09,0.07,Matches
685,Sigurd Rosted,no NOR,DF,Toronto FC,31-135,1994,28.1,0.04,0.39,0.11,27.3,0.39,0.11,0.09,0.33,12.6,0.00,0.00,0.00,0.04,0.04,0.09,0.00,0.00,Matches
686,Paul Rothrock,us USA,"FW,MF",Seattle Sounders,26-329,1999,24.0,0.17,1.50,0.46,30.6,1.50,0.46,0.11,0.36,14.6,0.00,0.00,0.00,0.19,0.19,0.13,-0.02,-0.02,Matches
687,Kye Rowles,au AUS,DF,D.C. United,27-163,1998,29.8,0.00,0.23,0.07,28.6,0.23,0.07,0.00,0.00,6.8,0.00,0.00,0.00,0.04,0.04,0.16,-0.04,-0.04,Matches
688,Diego Rubio,cl CHI,"FW,MF",Austin,32-203,1993,10.4,0.19,2.31,0.58,25.0,2.31,0.58,0.08,0.33,20.6,0.19,0.00,0.00,0.15,0.15,0.07,0.04,0.04,Matches
689,David Ruíz,hn HON,"MF,FW",Inter Miami,21-299,2004,1.4,0.00,0.71,0.00,0.0,0.70,0.00,0.00,,5.6,0.00,0.00,0.00,0.36,0.36,0.50,-0.36,-0.36,Matches
690,Pablo Ruíz,ar ARG,MF,Real Salt Lake,26-349,1998,13.4,0.00,1.42,0.60,42.1,1.42,0.60,0.00,0.00,28.2,0.07,0.00,0.00,0.06,0.06,0.04,-0.06,-0.06,Matches
691,Albert Rusnák,sk SVK,"MF,FW",Seattle Sounders,31-150,1994,23.9,0.46,2.38,0.96,40.4,2.39,0.96,0.14,0.35,18.6,0.21,0.13,0.13,0.36,0.26,0.11,0.10,0.07,Matches
692,Johnny Russell,sct SCO,"FW,MF",Real Salt Lake,35-240,1990,3.9,0.51,2.82,1.28,45.5,2.84,1.29,0.18,0.40,13.1,0.00,0.00,0.00,0.26,0.26,0.09,0.26,0.26,Matches
693,Jacen Russell-Rowe,ca CAN,"FW,MF",Columbus Crew,23-082,2002,19.2,0.36,2.50,1.09,43.8,2.50,1.10,0.15,0.33,16.1,0.00,0.00,0.00,0.33,0.33,0.13,0.04,0.04,Matches
694,Cesar Ruvalcaba,us USA,DF,Columbus Crew,24-144,2001,3.4,0.29,1.18,0.59,50.0,1.19,0.60,0.25,0.50,17.8,0.00,0.00,0.00,0.03,0.03,0.03,0.26,0.26,Matches
695,Rwan,br BRA,"FW,MF",Real Salt Lake,24-198,2001,6.8,0.00,3.82,1.18,30.8,3.82,1.18,0.00,0.00,17.5,0.00,0.00,0.15,0.41,0.29,0.08,-0.41,-0.29,Matches
696,Emmanuel Sabbi,us USA,FW,Vancouver W'caps,27-345,1997,19.9,0.35,2.76,0.75,27.3,2.76,0.75,0.13,0.47,15.6,0.05,0.00,0.00,0.36,0.36,0.13,-0.01,-0.01,Matches
697,Besard Sabovic,se SWE,MF,Austin,27-333,1998,19.5,0.05,1.13,0.21,18.2,1.13,0.20,0.05,0.25,21.6,0.21,0.00,0.00,0.07,0.07,0.06,-0.02,-0.02,Matches
698,Anisse Saidi,tn TUN,MF,San Diego FC,17-167,2008,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
699,Ryan Sailor,us USA,DF,Inter Miami,27-007,1998,1.1,0.00,1.82,0.00,0.0,1.89,0.00,0.00,,19.7,0.00,0.00,0.00,0.09,0.09,0.04,-0.09,-0.09,Matches
700,Adam Saldaña,us USA,MF,LAFC,23-300,2002,2.0,0.00,0.50,0.00,0.0,0.50,0.00,0.00,,25.3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Matches
701,Nathan Saliba,ca CAN,MF,CF Montréal,21-097,2004,14.0,0.07,1.36,0.36,26.3,1.36,0.36,0.05,0.20,21.8,0.14,0.00,0.00,0.11,0.11,0.08,-0.04,-0.04,Matches
702,Dániel Sallói,hu HUN,"FW,MF",Sporting KC,29-138,1996,24.3,0.29,2.55,1.11,43.5,2.55,1.11,0.11,0.26,16.1,0.00,0.00,0.00,0.28,0.28,0.11,0.01,0.01,Matches
703,Diadie Samassékou,ml MLI,MF,Houston Dynamo,29-327,1996,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
704,Lucas Sanabria,uy URU,"MF,FW",LA Galaxy,21-343,2003,10.9,0.18,0.73,0.37,50.0,0.73,0.37,0.25,0.50,15.7,0.00,0.00,0.00,0.13,0.13,0.17,0.06,0.06,Matches
705,Cooper Sanchez,us USA,MF,Atlanta Utd,17-253,2008,1.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
706,Ilie Sánchez,es ESP,MF,Austin,35-013,1990,18.2,0.05,0.71,0.16,23.1,0.71,0.16,0.08,0.33,21.1,0.00,0.00,0.00,0.06,0.06,0.09,-0.01,-0.01,Matches
707,William Sands,us USA,DF,NE Revolution,25-151,2000,8.2,0.00,0.49,0.12,25.0,0.49,0.12,0.00,0.00,11.5,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,Matches
708,Edvard Sandvik Tagseth,no NOR,MF,Nashville SC,24-315,2001,27.2,0.00,0.40,0.15,36.4,0.40,0.15,0.00,0.00,25.0,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,Matches
709,Jeong Sangbin,kr KOR,"FW,MF",Minnesota Utd,23-247,2002,3.5,0.00,1.71,0.00,0.0,1.69,0.00,0.00,,19.7,0.29,0.00,0.00,0.14,0.14,0.09,-0.14,-0.14,Matches
710,Jeong Sangbin,kr KOR,FW,St. Louis,23-247,2002,7.0,0.14,1.14,0.29,25.0,1.14,0.28,0.13,0.50,13.3,0.00,0.00,0.00,0.16,0.16,0.14,-0.01,-0.01,Matches
711,Sergio Santos Gomes,br BRA,"FW,DF",Houston Dynamo,31-091,1994,0.2,5.00,5.00,5.00,100.0,5.00,5.00,1.00,1.00,10.0,0.00,0.00,0.00,2.00,2.00,0.40,3.00,3.00,Matches
712,Sergio Santos Gomes,br BRA,"FW,MF",FC Cincinnati,31-091,1994,7.2,0.14,1.53,0.42,27.3,1.53,0.42,0.09,0.33,11.6,0.00,0.00,0.00,0.29,0.29,0.20,-0.15,-0.15,Matches
713,Rafael Santos,br BRA,"DF,FW",Colorado Rapids,27-302,1998,4.2,0.24,1.19,0.24,20.0,1.19,0.24,0.20,1.00,26.0,0.48,0.00,0.00,0.05,0.05,0.04,0.19,0.19,Matches
714,Rafael Santos,br BRA,DF,Orlando City,27-302,1998,7.5,0.00,0.80,0.27,33.3,0.80,0.27,0.00,0.00,19.7,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,Matches
715,Samuel Sarver,us USA,"FW,MF",FC Dallas,22-276,2003,1.8,0.00,1.67,0.56,33.3,1.64,0.55,0.00,0.00,24.4,0.00,0.00,0.00,0.06,0.06,0.03,-0.06,-0.06,Matches
716,Nick Scardina,us USA,DF,Charlotte,24-165,2001,8.9,0.00,0.11,0.00,0.0,0.11,0.00,0.00,,14.4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
717,Rodrigo Schlegel,ar ARG,DF,Orlando City,28-245,1997,29.8,0.00,0.47,0.13,28.6,0.47,0.13,0.00,0.00,14.2,0.00,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,Matches
718,Tate Schmitt,us USA,DF,Nashville SC,28-190,1997,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
719,David Schnegg,at AUT,"DF,MF",D.C. United,27-066,1998,30.0,0.00,0.53,0.13,25.0,0.53,0.13,0.00,0.00,23.5,0.03,0.00,0.00,0.05,0.05,0.10,-0.05,-0.05,Matches
720,Patrick Schulte,us USA,GK,Columbus Crew,24-266,2001,25.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
721,Tarik Scott,us USA,"MF,DF",FC Dallas,20-225,2005,0.5,0.00,2.00,0.00,0.0,1.91,0.00,0.00,,8.8,0.00,0.00,0.00,0.20,0.20,0.09,-0.20,-0.20,Matches
722,Dante Sealy,tt TRI,"FW,MF",CF Montréal,22-231,2003,26.9,0.33,2.16,0.82,37.9,2.16,0.82,0.16,0.41,17.8,0.11,0.00,0.00,0.21,0.21,0.10,0.12,0.12,Matches
723,Gabe Segal,us USA,"FW,MF",Houston Dynamo,24-201,2001,1.7,1.18,5.88,1.18,20.0,5.84,1.17,0.10,0.50,15.1,0.00,0.59,0.59,1.65,1.18,0.20,-0.47,-0.59,Matches
724,Telasco Segovia,ve VEN,"MF,FW",Inter Miami,22-246,2003,18.0,0.44,1.22,0.72,59.1,1.22,0.72,0.36,0.62,16.8,0.00,0.00,0.00,0.18,0.18,0.14,0.27,0.27,Matches
725,Eddie Segura,co COL,DF,LAFC,28-305,1997,27.7,0.04,0.51,0.11,21.4,0.51,0.11,0.07,0.33,13.9,0.00,0.00,0.00,0.05,0.05,0.09,-0.01,-0.01,Matches
726,Amar Sejdic,us USA,MF,Columbus Crew,29-005,1996,3.8,0.00,0.79,0.00,0.0,0.79,0.00,0.00,,28.3,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,Matches
727,Johnny Selemani,ca CAN,MF,Vancouver W'caps,17-263,2008,0.3,0.00,3.33,3.33,100.0,3.33,3.33,0.00,0.00,14.4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
728,Brandon Servania,us USA,MF,D.C. United,26-267,1999,22.6,0.00,0.66,0.13,20.0,0.66,0.13,0.00,0.00,23.5,0.00,0.00,0.00,0.04,0.04,0.06,-0.04,-0.04,Matches
729,Nykolas Sessock,us USA,DF,Atlanta Utd,25-170,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
730,Jacob Shaffelburg,ca CAN,"MF,FW",Nashville SC,26-008,1999,12.3,0.33,1.95,0.73,37.5,1.95,0.73,0.17,0.44,14.2,0.00,0.00,0.00,0.28,0.28,0.15,0.04,0.04,Matches
731,Charles Sharp,us USA,FW,Toronto FC,24-164,2001,1.2,0.00,1.67,0.00,0.0,1.70,0.00,0.00,,12.7,0.00,0.00,0.00,0.25,0.25,0.14,-0.25,-0.25,Matches
732,Samuel Shashoua,eng ENG,"MF,FW",Minnesota Utd,26-205,1999,1.2,0.00,1.67,0.83,50.0,1.71,0.86,0.00,0.00,20.7,0.83,0.00,0.00,0.17,0.17,0.10,-0.17,-0.17,Matches
