0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,30_Matches
430,Filip Krastev,bg BUL,MF,LAFC,21,2001,1.8,74.4,0.56,7.78,38.3,30.0,3.33,74.4,4.44,1.11,25.0,2.22,50.0,40.6,267.2,123.9,3.33,6.67,1.11,2.78,2.22,48.9,2.22,Matches
431,Damir Kreilach,hr CRO,"FW,MF",Real Salt Lake,33,1989,14.6,38.2,1.16,2.53,21.8,14.0,3.15,38.2,0.55,0.41,75.0,0.14,25.0,19.2,66.0,22.9,0.41,0.62,0.14,1.30,0.48,32.4,4.04,Matches
432,Serhiy Kryvtsov,ua UKR,DF,Inter Miami,31,1991,23.5,65.2,8.09,34.8,29.7,0.81,0.21,65.2,0.13,0.09,66.7,0.04,33.3,42.9,225.5,132.7,0.26,0.17,0.04,0.17,0.04,47.9,0.09,Matches
433,Theodore Ku-Dipietro,us USA,"FW,MF",D.C. United,21,2002,13.0,39.7,0.08,4.00,16.2,20.3,5.54,39.7,5.54,2.92,52.8,2.46,44.4,25.4,153.9,79.2,2.92,1.69,1.31,1.92,0.69,27.6,5.92,Matches
434,Yuya Kubo,jp JPN,"MF,FW",FC Cincinnati,29,1993,11.9,48.0,0.76,6.81,25.4,17.1,2.35,48.0,2.44,1.18,48.3,0.92,37.9,28.2,182.0,86.6,2.86,2.35,0.42,1.51,1.43,33.9,3.78,Matches
435,Jojea Kwizera,rw RWA,DF,CF Montréal,24,1999,1.5,66.7,1.33,11.3,29.3,27.3,2.00,66.7,5.33,2.67,50.0,1.33,25.0,31.3,172.0,84.7,2.67,1.33,0.00,2.00,1.33,36.0,10.7,Matches
436,Mathías Laborda,uy URU,DF,Vancouver W'caps,23,1999,17.1,62.9,5.96,29.9,26.0,7.25,1.64,62.9,0.70,0.29,41.7,0.41,58.3,33.7,158.8,95.0,0.94,0.88,0.00,0.47,0.18,37.7,2.05,Matches
437,Kevon Lambert,jm JAM,DF,Real Salt Lake,25,1997,0.3,70.0,10.0,36.7,30.0,3.33,0.00,70.0,0.00,0.00,,0.00,,33.3,193.3,103.3,0.00,0.00,0.00,0.00,0.00,43.3,0.00,Matches
438,Lassi Lappalainen,fi FIN,"DF,FW",CF Montréal,24,1998,11.5,45.0,1.04,7.39,17.8,20.3,3.39,45.0,3.22,1.48,45.9,1.39,43.2,25.0,164.4,92.7,3.65,1.48,1.22,2.52,1.22,27.0,6.78,Matches
439,Oliver Larraz,us USA,MF,Colorado Rapids,21,2001,0.2,80.0,0.00,10.0,50.0,20.0,0.00,80.0,0.00,0.00,,0.00,,60.0,395.0,115.0,5.00,0.00,0.00,10.0,0.00,65.0,10.0,Matches
440,Richie Laryea,ca CAN,DF,Toronto FC,28,1995,17.9,65.5,3.52,20.9,32.1,13.3,2.07,65.5,3.69,1.79,48.5,1.40,37.9,39.8,242.7,131.6,3.24,2.18,0.95,1.79,0.78,42.1,3.52,Matches
441,Richie Laryea,ca CAN,"FW,DF",Vancouver W'caps,28,1995,10.5,45.3,1.43,11.2,17.2,17.6,4.19,45.3,2.57,1.24,48.1,0.76,29.6,31.0,174.2,88.9,2.95,1.52,2.10,1.71,1.24,33.5,6.00,Matches
442,Ariel Lassiter,cr CRC,"FW,MF",Inter Miami,28,1994,1.7,45.9,0.00,4.71,18.2,24.1,2.94,45.9,4.12,1.18,28.6,1.76,42.9,33.5,236.5,81.2,3.53,2.94,0.59,2.35,0.59,36.5,12.4,Matches
443,Ariel Lassiter,cr CRC,"DF,MF",CF Montréal,28,1994,17.7,46.2,0.90,6.72,19.9,20.1,2.49,46.1,1.75,0.85,48.4,0.68,38.7,26.9,162.7,81.2,3.11,2.15,0.68,1.53,0.17,30.8,7.80,Matches
444,Kemar Lawrence,jm JAM,DF,Minnesota Utd,30,1992,12.4,55.9,3.31,15.6,26.4,14.1,1.21,55.9,0.16,0.00,0.0,0.16,100.0,25.2,91.8,40.8,0.97,0.48,0.16,1.29,0.24,30.9,4.92,Matches
445,Randall Leal,cr CRC,"MF,FW",Nashville SC,26,1997,12.7,49.9,0.39,7.40,27.6,15.5,1.42,49.9,2.20,0.94,42.9,1.10,50.0,30.1,159.5,75.3,1.89,0.94,0.24,1.50,1.50,35.3,4.41,Matches
446,Richy Ledezma,us USA,"MF,FW",NYCFC,22,2000,13.2,50.5,0.45,4.55,27.5,19.1,1.97,50.5,2.05,1.06,51.9,0.91,44.4,30.6,169.8,68.3,1.89,2.12,0.38,2.12,0.76,39.1,5.61,Matches
447,Kelvin Leerdam,sr SUR,DF,LA Galaxy,32,1990,13.4,62.8,7.01,28.1,29.6,5.30,0.37,62.8,0.00,0.00,,0.00,,36.0,120.1,53.1,0.37,0.22,0.07,0.30,0.07,42.2,1.94,Matches
448,Tim Leibold,de GER,DF,Sporting KC,29,1993,9.7,68.4,2.06,13.4,32.4,23.3,1.44,68.4,1.86,1.24,66.7,0.62,33.3,41.9,253.3,151.3,3.61,4.02,0.21,0.62,0.41,46.0,7.01,Matches
449,Brooks Lennon,us USA,DF,Atlanta Utd,25,1997,32.0,68.0,3.78,19.1,27.4,22.0,2.19,68.0,1.75,0.69,39.3,0.69,39.3,38.0,184.7,102.5,2.72,1.09,0.53,0.75,0.66,43.5,7.53,Matches
450,Jonathan Lewis,us USA,"FW,MF",Colorado Rapids,25,1997,13.2,29.0,0.45,2.95,12.1,14.5,4.24,29.0,3.03,1.59,52.5,0.98,32.5,19.6,137.0,69.5,3.26,1.06,1.89,2.58,1.06,21.2,7.05,Matches
451,Danny Leyva,us USA,MF,Colorado Rapids,19,2003,7.1,59.0,1.97,12.1,34.9,12.5,0.70,59.0,1.69,0.42,25.0,1.13,66.7,34.6,133.4,64.4,1.13,0.70,0.14,1.69,0.85,41.5,2.96,Matches
452,Danny Leyva,us USA,"MF,FW",Seattle Sounders,19,2003,0.2,120.0,15.0,40.0,55.0,30.0,0.00,120.0,5.00,0.00,0.0,0.00,0.0,85.0,260.0,155.0,5.00,5.00,0.00,0.00,0.00,85.0,0.00,Matches
453,Nick Lima,us USA,DF,Austin,28,1994,27.0,58.6,3.04,18.1,26.8,14.1,0.70,58.6,1.74,0.93,53.2,0.70,40.4,31.0,141.6,61.1,1.41,1.19,0.22,0.74,0.74,36.0,3.04,Matches
454,Jaylin Lindsey,us USA,DF,Charlotte,22,2000,14.5,66.3,3.17,18.6,32.6,16.0,1.17,66.3,0.76,0.34,45.5,0.28,36.4,30.3,131.5,68.3,1.31,0.76,0.07,1.03,0.28,38.2,2.14,Matches
455,Sebastian Lletget,us USA,"MF,FW",FC Dallas,30,1992,12.9,50.5,1.47,8.91,27.6,14.3,1.63,50.5,1.01,0.47,46.2,0.39,38.5,27.4,125.4,55.2,1.24,1.01,0.23,1.01,0.54,37.8,4.11,Matches
456,Saba Lobzhanidze,ge GEO,FW,Atlanta Utd,28,1994,5.2,39.2,0.77,2.50,12.7,24.6,6.73,39.2,2.31,0.19,8.3,1.35,58.3,28.5,236.5,114.8,4.81,1.92,1.92,1.54,0.96,30.4,11.0,Matches
457,Robin Lod,fi FIN,"MF,FW",Minnesota Utd,29,1993,10.0,57.2,1.10,8.30,33.2,16.4,3.00,57.2,3.10,2.00,64.5,1.00,32.3,32.2,176.4,83.8,2.00,1.10,0.20,2.10,1.40,41.3,4.10,Matches
458,Nicolás Lodeiro,uy URU,"MF,FW",Seattle Sounders,33,1989,27.5,72.5,0.62,6.58,32.2,34.3,2.65,72.4,1.75,0.58,33.3,0.91,52.1,43.1,202.5,89.5,2.33,2.55,0.44,1.85,1.13,54.4,8.95,Matches
459,Jasper Löffelsend,de GER,MF,Real Salt Lake,25,1997,12.6,66.1,2.46,15.1,39.4,12.3,0.79,66.1,2.86,1.59,55.6,1.11,38.9,38.7,174.4,74.8,0.79,0.87,0.16,1.11,0.71,44.7,3.17,Matches
460,Aaron Long,us USA,DF,LAFC,30,1992,16.9,65.0,7.75,35.6,27.9,1.83,0.95,65.0,0.18,0.06,33.3,0.12,66.7,37.8,149.6,74.7,0.12,0.12,0.00,0.36,0.00,42.2,0.12,Matches
461,Erik López,py PAR,"FW,MF",Atlanta Utd,21,2001,0.3,23.3,0.00,3.33,20.0,0.00,0.00,23.3,0.00,0.00,,0.00,,10.0,50.0,3.33,0.00,0.00,0.00,0.00,0.00,10.0,0.00,Matches
462,Marvin Loría,cr CRC,"FW,MF",Portland Timbers,25,1997,8.4,39.9,1.07,5.71,17.3,18.0,2.38,39.9,3.57,1.67,46.7,1.43,40.0,23.5,169.8,68.3,2.62,1.31,0.60,2.74,1.19,27.5,6.43,Matches
463,Daniel Lovitz,us USA,DF,Nashville SC,31,1991,31.6,68.6,3.61,22.9,32.6,13.7,0.47,68.6,0.92,0.51,55.2,0.38,41.4,32.7,152.5,87.0,1.39,1.11,0.09,0.63,0.22,40.9,2.53,Matches
464,Damion Lowe,jm JAM,DF,Philadelphia Union,29,1993,13.7,49.5,7.52,26.9,20.6,3.07,1.02,49.5,1.39,1.02,73.7,0.36,26.3,23.9,121.7,40.0,0.36,0.58,0.00,0.73,0.29,22.5,0.29,Matches
465,Eduard Löwen,de GER,MF,St. Louis,26,1997,25.6,70.3,1.99,11.4,34.2,25.7,1.91,70.2,4.26,2.38,56.0,1.56,36.7,36.4,209.1,106.4,2.97,1.76,0.51,2.34,1.88,43.8,3.91,Matches
466,Favian Loyola,cl CHI,MF,Orlando City,17,2005,0.0,6,0,0,2,4,0,6,0,0,,0,,4,14,5,0,1,0,0,0,5,1,Matches
467,Diego Luna,us USA,"MF,FW",Real Salt Lake,19,2003,13.3,57.8,0.98,7.29,28.5,22.6,3.23,57.8,3.08,1.58,51.2,1.28,41.5,36.5,200.6,93.5,2.86,1.80,1.43,2.26,1.50,42.8,4.59,Matches
468,Adam Lundqvist,se SWE,"DF,MF",Austin,28,1994,9.6,57.8,3.02,16.8,26.1,15.2,0.73,57.8,1.25,0.83,66.7,0.31,25.0,26.8,131.7,58.4,1.35,1.56,0.21,1.15,0.52,29.9,5.73,Matches
469,Benjamin Lundt,de GER,GK,St. Louis,27,1995,1.0,30.0,27.0,30.0,0.00,0.00,0.00,30.0,0.00,0.00,,0.00,,16.0,69.0,40.0,0.00,0.00,0.00,0.00,0.00,9.00,0.00,Matches
470,Luquinhas,br BRA,"MF,FW",NY Red Bulls,26,1996,22.2,37.5,0.27,3.51,15.4,19.8,2.84,37.5,5.27,2.21,41.9,1.89,35.9,26.3,185.0,91.1,3.02,2.61,0.86,2.61,1.35,26.0,5.18,Matches
471,Jack Lynn,us USA,"MF,FW",Orlando City,23,2000,0.4,30.0,5.00,12.5,10.0,7.50,2.50,30.0,0.00,0.00,,0.00,,5.00,35.0,35.0,0.00,0.00,0.00,0.00,0.00,15.0,5.00,Matches
472,Larrys Mabiala,cd COD,DF,Portland Timbers,35,1987,9.8,57.1,7.14,28.0,27.7,1.94,1.12,57.1,0.10,0.00,0.0,0.10,100.0,31.2,172.3,93.7,0.41,0.00,0.00,0.10,0.00,35.4,0.00,Matches
473,Aimé Mabika,zm ZAM,DF,Toronto FC,24,1998,16.8,61.2,9.76,38.2,22.4,1.25,0.54,61.2,0.89,0.71,80.0,0.12,13.3,38.4,202.5,92.1,0.24,0.42,0.06,0.77,0.24,40.6,0.06,Matches
474,Zac MacMath,us USA,GK,Real Salt Lake,31,1991,27.5,37.8,27.5,37.1,0.73,0.00,0.00,37.8,0.07,0.04,50.0,0.04,50.0,19.5,136.7,92.5,0.00,0.04,0.04,0.00,0.00,14.6,0.00,Matches
475,Lukas MacNaughton,ca CAN,DF,Toronto FC,27,1995,2.0,62.5,11.0,38.0,26.0,0.00,0.00,62.5,0.50,0.50,100.0,0.00,0.0,31.5,123.0,34.0,0.00,0.00,0.00,0.00,0.00,43.5,0.00,Matches
476,Lukas MacNaughton,ca CAN,DF,Nashville SC,27,1995,11.9,64.5,10.0,35.4,26.0,3.45,1.26,64.5,0.17,0.08,50.0,0.08,50.0,36.6,158.6,78.9,0.25,0.08,0.00,0.34,0.00,42.2,0.08,Matches
477,Talles Magno,br BRA,FW,NYCFC,20,2002,21.2,43.9,0.61,3.11,19.8,21.6,4.81,43.9,4.62,1.89,40.8,2.08,44.9,30.2,187.1,91.0,3.54,1.93,1.42,3.30,2.08,35.0,8.54,Matches
478,Jack Maher,us USA,DF,Nashville SC,23,1999,32.0,59.7,9.78,36.3,22.4,1.16,0.84,59.7,0.03,0.03,100.0,0.00,0.0,32.1,121.6,52.7,0.03,0.09,0.00,0.25,0.03,41.0,0.06,Matches
479,Cassius Mailula,za RSA,"FW,MF",Toronto FC,21,2001,0.8,30.0,0.00,2.50,7.50,20.0,3.75,30.0,1.25,1.25,100.0,0.00,0.0,17.5,86.3,28.8,1.25,0.00,0.00,2.50,0.00,20.0,6.25,Matches
480,Christian Makoun,ve VEN,"DF,MF",NE Revolution,22,2000,5.4,67.2,3.89,21.5,39.1,6.85,1.11,67.2,0.56,0.37,66.7,0.19,33.3,39.3,190.9,90.9,1.30,0.56,0.19,0.37,0.56,46.1,1.11,Matches
481,Adilson Malanda,fr FRA,DF,Charlotte,21,2001,28.5,69.8,8.56,38.4,29.7,2.18,0.63,69.8,0.42,0.21,50.0,0.14,33.3,37.8,172.5,86.2,0.11,0.21,0.00,0.49,0.18,43.4,0.25,Matches
482,Denil Maldonado,hn HON,DF,LAFC,24,1998,18.6,62.4,5.91,30.0,30.1,2.69,0.97,62.4,0.54,0.27,50.0,0.27,50.0,38.6,203.1,105.1,0.27,0.48,0.00,0.65,0.22,41.2,0.48,Matches
483,Machop Malual,ss SSD,"FW,MF",Atlanta Utd,24,1998,5.2,38.5,0.38,2.88,18.5,17.7,3.46,38.5,4.62,1.92,41.7,1.92,41.7,20.4,128.1,60.8,2.50,1.35,1.15,2.88,1.35,26.2,6.15,Matches
484,Elias Manoel,br BRA,FW,NY Red Bulls,21,2001,18.4,28.7,0.27,1.20,8.75,18.8,4.73,28.6,1.20,0.43,36.4,0.76,63.6,14.4,69.3,25.3,1.25,0.65,0.87,3.91,1.25,20.2,7.34,Matches
485,J.T. Marcinkowski,us USA,GK,SJ Earthquakes,25,1997,12.4,30.3,27.1,30.2,0.08,0.00,0.00,30.3,0.00,0.00,,0.00,,15.2,77.4,50.3,0.00,0.00,0.00,0.16,0.00,10.8,0.00,Matches
486,Paul Marie,fr FRA,DF,SJ Earthquakes,27,1995,22.3,63.9,3.32,21.4,27.6,15.7,1.39,63.9,3.09,1.52,49.3,1.35,43.5,34.2,171.9,97.6,2.29,2.02,0.36,1.30,0.49,35.9,4.75,Matches
487,Anthony Markanich,ph PHI,DF,Colorado Rapids,23,1999,3.8,64.5,4.74,21.3,31.1,13.4,2.89,64.5,0.79,0.26,33.3,0.53,66.7,22.1,108.2,63.9,1.58,0.79,0.00,2.37,0.26,29.5,2.63,Matches
488,Anthony Markanich,ph PHI,DF,St. Louis,23,1999,7.3,55.6,3.42,17.8,26.0,12.9,1.37,55.6,0.96,0.27,28.6,0.55,57.1,21.9,118.6,66.6,2.19,1.92,0.41,0.68,0.14,26.3,2.47,Matches
489,George Marks,us USA,GK,Charlotte,23,1999,7.0,40.3,34.7,40.1,0.14,0.00,0.00,40.3,0.00,0.00,,0.00,,18.9,82.6,54.4,0.00,0.00,0.00,0.14,0.00,20.0,0.00,Matches
490,Mikael Marques,se SWE,MF,Minnesota Utd,21,2001,0.1,60.0,10.0,20.0,40.0,0.00,0.00,60.0,10.0,0.00,0.0,10.0,100.0,20.0,10.0,0.00,0.00,0.00,0.00,0.00,10.0,20.0,0.00,Matches
491,Jahkeele Marshall-Rutty,ca CAN,"MF,DF",Toronto FC,18,2004,12.8,53.6,1.80,11.3,24.4,18.3,1.88,53.6,1.88,0.70,37.5,0.63,33.3,31.0,202.5,91.6,2.97,1.95,0.78,1.56,0.63,37.2,5.86,Matches
492,Alonso Martínez,cr CRC,"FW,DF",NYCFC,24,1998,0.4,52.5,0.00,5.00,20.0,27.5,2.50,52.5,7.50,0.00,0.0,5.00,66.7,30.0,157.5,40.0,2.50,0.00,0.00,0.00,5.00,32.5,12.5,Matches
493,José Martínez,es ESP,DF,FC Dallas,29,1993,15.9,73.0,9.75,41.8,29.4,1.76,0.69,73.0,0.13,0.13,100.0,0.00,0.0,41.1,163.5,90.0,0.13,0.06,0.06,0.19,0.06,53.1,0.25,Matches
494,Josef Martínez,ve VEN,FW,Inter Miami,29,1993,19.3,26.3,0.83,1.50,12.8,12.1,3.06,26.2,0.88,0.16,17.6,0.57,64.7,16.5,57.4,22.5,0.47,0.67,0.10,1.35,0.57,20.4,4.09,Matches
495,Luís Martins,pt POR,DF,Vancouver W'caps,30,1992,18.0,65.7,3.06,18.6,31.4,16.1,0.33,65.7,0.50,0.17,33.3,0.22,44.4,30.6,150.0,86.6,2.11,1.67,0.00,0.56,0.06,39.9,4.33,Matches
496,Thiago Martins,br BRA,DF,NYCFC,27,1995,24.3,77.6,11.8,45.9,31.2,0.70,0.49,77.6,0.16,0.16,100.0,0.00,0.0,46.9,249.4,144.2,0.58,0.04,0.00,0.41,0.08,55.3,0.00,Matches
497,Alexandru Mățan,ro ROU,"MF,FW",Columbus Crew,23,1999,25.2,50.5,0.32,4.84,21.3,24.6,4.33,50.5,4.33,1.71,39.4,2.02,46.8,36.2,229.0,113.7,3.97,2.58,1.63,2.30,1.19,39.7,7.90,Matches
498,Jimmy Maurer,us USA,GK,FC Dallas,34,1988,4.8,37.7,28.5,37.5,0.42,0.00,0.00,37.7,0.00,0.00,,0.00,,21.7,116.7,65.0,0.00,0.00,0.00,0.00,0.00,18.8,0.00,Matches
499,Chris Mavinga,cd COD,DF,LA Galaxy,31,1991,12.5,66.1,11.4,40.7,23.8,1.68,0.80,66.1,0.24,0.08,33.3,0.16,66.7,39.9,147.7,72.7,0.00,0.16,0.00,0.24,0.00,45.0,0.08,Matches
500,Max,br BRA,"MF,FW",Colorado Rapids,21,2001,7.4,47.6,1.76,8.38,24.7,15.0,1.08,47.6,1.89,1.62,85.7,0.27,14.3,21.6,95.9,37.7,1.08,0.68,0.14,2.43,0.81,29.5,5.54,Matches
501,Andreas Maxsø,dk DEN,DF,Colorado Rapids,28,1994,32.5,51.3,8.40,31.2,18.3,2.00,1.32,51.3,0.03,0.00,0.0,0.03,100.0,28.0,116.6,56.4,0.03,0.00,0.00,0.18,0.09,35.0,0.15,Matches
502,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,25,1997,20.4,53.4,2.25,13.1,23.4,18.1,1.03,53.4,2.16,0.78,36.4,0.88,40.9,26.5,158.3,92.9,2.45,1.67,0.44,1.08,0.83,29.0,4.31,Matches
503,Hugo-Hilaire Mbongue Mbongue,ca CAN,"FW,MF",Toronto FC,18,2004,2.9,28.6,1.03,2.07,16.9,10.0,2.76,28.6,1.38,0.34,25.0,0.69,50.0,13.8,78.6,43.4,2.07,0.69,1.03,2.41,0.69,19.3,7.59,Matches
504,John McCarthy,us USA,GK,LAFC,30,1992,25.0,28.7,25.3,28.4,0.28,0.04,0.00,28.7,0.00,0.00,,0.00,,14.8,80.1,47.6,0.00,0.00,0.00,0.08,0.00,11.7,0.04,Matches
505,Dax McCarty,us USA,MF,Nashville SC,35,1987,21.0,59.6,3.43,17.8,34.7,7.52,0.71,59.6,0.48,0.38,80.0,0.05,10.0,30.5,126.0,55.6,0.71,0.90,0.05,0.86,0.48,39.1,0.71,Matches
506,Jack McGlynn,us USA,MF,Philadelphia Union,19,2003,18.0,70.7,1.39,12.9,41.9,16.3,0.78,70.7,1.28,0.67,52.2,0.44,34.8,42.9,168.9,86.1,1.89,1.11,0.33,0.72,0.50,53.6,2.61,Matches
507,Zac McGraw,ca CAN,DF,Portland Timbers,25,1997,26.9,51.7,9.14,30.2,19.8,2.04,1.64,51.7,0.15,0.11,75.0,0.00,0.0,24.1,113.4,54.2,0.19,0.07,0.04,0.19,0.11,27.4,0.37,Matches
508,Duncan McGuire,us USA,FW,Orlando City,21,2001,15.4,24.5,1.43,2.66,9.16,12.9,4.81,24.5,1.49,0.65,43.5,0.84,56.5,13.6,57.8,24.7,1.23,0.65,0.84,2.08,0.97,17.3,5.26,Matches
509,Kendall McIntosh,us USA,GK,Sporting KC,29,1994,13.2,32.8,27.5,32.7,0.15,0.00,0.00,32.8,0.00,0.00,,0.00,,16.9,76.6,42.9,0.00,0.00,0.00,0.00,0.00,15.7,0.00,Matches
510,Thomas McNamara,us USA,"MF,FW",NE Revolution,31,1991,2.1,55.7,2.86,13.8,29.5,12.4,0.48,55.7,0.00,0.00,,0.00,,38.1,156.7,92.4,0.95,1.90,0.00,0.95,0.48,40.5,0.95,Matches
511,Christopher McVey,se SWE,DF,Inter Miami,25,1997,13.5,68.4,6.44,32.5,34.4,2.22,0.15,68.4,0.44,0.30,66.7,0.00,0.0,42.4,191.6,96.7,0.52,0.37,0.00,0.59,0.07,46.9,0.37,Matches
512,Jimmy Medranda,co COL,"MF,DF",Columbus Crew,28,1994,1.2,105.8,1.67,29.2,42.5,34.2,3.33,105.8,0.00,0.00,,0.00,,62.5,309.2,136.7,5.00,0.83,0.00,1.67,0.00,70.8,18.3,Matches
513,Tim Melia,us USA,GK,Sporting KC,36,1986,15.8,33.4,27.0,32.8,0.51,0.00,0.00,33.4,0.00,0.00,,0.00,,16.9,82.6,46.4,0.00,0.00,0.00,0.00,0.00,14.1,0.00,Matches
514,Vinicius Mello,br BRA,FW,Charlotte,20,2002,0.6,60.0,3.33,8.33,26.7,26.7,1.67,60.0,8.33,5.00,60.0,3.33,40.0,38.3,185.0,43.3,0.00,1.67,0.00,6.67,1.67,48.3,6.67,Matches
515,Jonathan Mensah,gh GHA,DF,SJ Earthquakes,32,1990,21.7,56.3,9.49,32.4,21.8,2.30,1.38,56.3,0.09,0.09,100.0,0.00,0.0,31.9,119.6,60.7,0.09,0.05,0.00,0.28,0.09,36.2,0.41,Matches
516,Justin Meram,iq IRQ,"FW,MF",Charlotte,34,1988,14.8,53.6,1.28,7.23,24.4,22.6,2.70,53.6,2.91,1.69,58.1,1.15,39.5,33.2,215.5,93.4,2.64,1.96,0.68,1.49,0.88,38.9,8.04,Matches
517,Justin Meram,iq IRQ,"FW,MF",Real Salt Lake,34,1988,2.0,62.0,4.00,11.5,28.5,22.5,2.50,62.0,4.00,1.00,25.0,2.50,62.5,35.0,194.5,77.0,1.00,2.50,1.00,3.50,1.50,38.5,8.50,Matches
518,Lionel Messi,ar ARG,"FW,MF",Inter Miami,35,1987,4.1,63.4,0.00,1.71,25.1,37.1,3.90,63.4,7.32,3.90,53.3,1.71,23.3,49.5,321.5,128.0,4.39,4.39,0.98,2.68,2.44,55.1,7.80,Matches
519,Matt Miazga,us USA,DF,FC Cincinnati,27,1995,26.5,59.2,10.4,34.2,24.0,1.32,1.02,59.2,0.30,0.26,87.5,0.04,12.5,28.9,122.9,74.2,0.00,0.11,0.00,0.19,0.08,36.3,0.08,Matches
520,Micael,br BRA,DF,Houston Dynamo,22,2000,21.9,66.0,11.0,39.4,24.2,2.65,0.59,66.0,0.46,0.18,40.0,0.14,30.0,37.2,153.1,84.6,0.32,0.37,0.09,0.55,0.05,42.2,0.18,Matches
521,Novak Mićović,rs SRB,GK,LA Galaxy,21,2001,2.0,29.5,25.5,29.5,0.00,0.00,0.00,29.5,0.00,0.00,,0.00,,23.0,121.5,77.5,0.00,0.00,0.00,0.00,0.00,16.5,0.00,Matches
522,Matko Miljevic,us USA,"MF,FW",CF Montréal,21,2001,1.5,70.0,0.67,9.33,30.7,32.7,4.00,70.0,3.33,2.00,60.0,0.67,20.0,48.7,292.0,90.0,1.33,2.00,1.33,4.67,4.00,43.3,9.33,Matches
523,Eric Miller,us USA,DF,Portland Timbers,30,1993,13.4,44.1,4.33,16.9,20.7,6.79,0.37,44.1,0.30,0.07,25.0,0.22,75.0,16.5,53.7,21.6,0.22,0.22,0.07,0.75,0.37,20.2,1.27,Matches
524,Kamal Miller,ca CAN,DF,Inter Miami,25,1997,20.5,72.9,8.15,37.8,32.5,3.12,0.49,72.9,1.17,0.88,75.0,0.20,16.7,48.4,214.6,123.3,0.93,0.83,0.10,0.44,0.29,53.8,0.34,Matches
525,Kamal Miller,ca CAN,DF,CF Montréal,25,1997,5.3,64.7,4.15,28.7,32.6,3.77,0.38,64.7,0.19,0.00,0.0,0.19,100.0,34.7,131.9,74.3,0.19,0.75,0.00,1.32,0.38,45.7,0.19,Matches
526,Tyler Miller,us USA,GK,D.C. United,29,1993,24.5,51.4,29.9,48.6,2.82,0.00,0.00,51.4,0.16,0.12,75.0,0.00,0.0,29.9,153.5,92.9,0.00,0.04,0.04,0.08,0.00,27.6,0.00,Matches
527,Kevin Molino,tt TRI,"MF,FW",Columbus Crew,32,1990,0.7,154.3,0.00,12.9,58.6,84.3,0.00,154.3,10.0,7.14,71.4,1.43,14.3,104.3,427.1,200.0,4.29,2.86,0.00,2.86,2.86,134.3,12.9,Matches
528,Alex Monis,ph PHI,FW,Chicago Fire,19,2003,0.1,80.0,0.00,20.0,30.0,30.0,0.00,80.0,0.00,0.00,,0.00,,40.0,240.0,180.0,10.0,0.00,0.00,10.0,0.00,40.0,10.0,Matches
529,Jamiro Monteiro,cv CPV,MF,SJ Earthquakes,29,1993,23.6,56.0,0.21,7.46,30.6,18.4,2.33,56.0,2.37,1.23,51.8,0.97,41.1,39.0,171.8,69.9,1.61,1.69,0.30,2.16,1.27,45.3,4.79,Matches
530,Fredy Montero,co COL,"FW,MF",Seattle Sounders,35,1987,4.8,44.2,0.00,2.29,19.2,23.3,4.38,44.2,1.67,0.42,25.0,0.83,50.0,29.8,134.6,39.4,1.67,1.04,0.00,1.88,2.29,36.5,8.33,Matches
531,Shaq Moore,us USA,DF,Nashville SC,26,1996,30.8,57.1,2.89,17.2,25.7,14.6,1.04,57.1,2.27,1.04,45.7,0.81,35.7,29.1,146.4,74.3,2.18,1.14,0.23,1.33,0.52,33.2,4.16,Matches
532,Felipe Mora,cl CHI,FW,Portland Timbers,29,1993,9.1,28.7,0.44,1.10,12.4,15.2,4.18,28.7,0.55,0.22,40.0,0.33,60.0,16.7,57.8,16.8,0.44,0.33,0.22,1.32,1.43,22.9,6.48,Matches
533,Joseph Mora,cr CRC,DF,Charlotte,30,1993,2.1,68.1,4.76,25.7,28.1,14.8,0.95,68.1,0.95,0.00,0.0,0.48,50.0,20.5,167.6,76.7,1.43,0.95,0.00,0.00,0.00,27.1,2.38,Matches
534,Alfredo Morales,us USA,MF,NYCFC,32,1990,12.9,53.0,2.40,11.4,34.1,7.91,1.63,53.0,1.16,0.54,46.7,0.62,53.3,26.8,124.3,44.8,0.78,0.78,0.00,0.78,0.85,37.4,0.85,Matches
535,Maximiliano Moralez,ar ARG,"MF,FW",NYCFC,35,1987,3.5,74.3,0.29,2.86,42.0,30.0,3.14,74.3,2.57,2.00,77.8,0.57,22.2,46.9,243.7,100.3,2.29,2.57,0.86,2.86,0.29,55.7,10.3,Matches
536,Steven Moreira,cv CPV,DF,Columbus Crew,28,1994,32.5,74.7,5.08,26.5,40.1,8.80,0.80,74.7,1.66,1.11,66.7,0.49,29.6,51.3,261.4,147.4,1.42,0.98,0.25,0.65,0.49,55.4,1.20,Matches
