0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Yellow CardsYellow Cards,Red CardsRed Cards,Second Yellow CardSecond Yellow Card,Fouls CommittedFouls Committed,Fouls DrawnFouls Drawn,OffsidesOffsides,CrossesCrosses,InterceptionsInterceptions,Tackles WonTackles in which the tackler's team won possession of the ball,Penalty Kicks WonPenalty Kicks Won,Penalty Kicks ConcededPenalty Kicks Conceded,Own GoalsOwn Goals,Ball RecoveriesNumber of loose balls recovered,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,24_Matches
655,Ryan Raposo,ca CAN,"DF,FW",Vancouver W'caps,23,1999,14.8,0.27,0.00,0.00,1.01,1.35,0.07,5.81,1.49,0.88,0.00,0.00,0.00,5.07,0.47,0.81,36.8,Matches
656,Justin Rasmussen,us USA,DF,Portland Timbers,24,1998,3.7,0.00,0.00,0.00,0.81,0.54,0.00,2.16,0.81,2.16,0.00,0.00,0.00,7.57,0.27,0.81,25.0,Matches
657,Sean Rea,ca CAN,"MF,FW",CF Montréal,20,2002,8.3,0.24,0.00,0.00,0.72,0.60,0.12,3.13,0.24,0.36,0.00,0.00,0.00,4.10,0.00,0.36,0.0,Matches
658,Matthew Real,us USA,"DF,MF",Philadelphia Union,23,1999,5.5,0.18,0.00,0.00,1.82,1.09,0.00,1.82,0.55,1.27,0.00,0.00,0.00,8.18,1.09,0.91,54.5,Matches
659,Rodney Redes,py PAR,"MF,FW",Austin,22,2000,5.4,0.56,0.19,0.19,1.67,2.96,0.00,4.63,0.56,0.74,0.00,0.00,0.00,2.96,0.74,1.85,28.6,Matches
660,Jayden Reid,us USA,MF,NY Red Bulls,21,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
661,Justin Rennicks,us USA,"FW,MF",NE Revolution,23,1999,4.3,0.00,0.00,0.00,1.16,1.63,0.23,1.16,0.23,1.16,0.00,0.23,0.00,3.02,0.93,1.63,36.4,Matches
662,Andrés Reyes,co COL,DF,NY Red Bulls,23,1999,26.5,0.49,0.04,0.04,2.83,1.36,0.04,0.15,2.30,1.21,0.00,0.08,0.08,8.34,4.26,1.74,71.1,Matches
663,Emanuel Reynoso,ar ARG,MF,Minnesota Utd,27,1995,15.2,0.26,0.00,0.00,1.32,3.09,0.07,10.2,0.33,0.72,0.07,0.00,0.00,5.33,0.66,0.99,40.0,Matches
664,Spencer Richey,us USA,GK,Chicago Fire,30,1992,4.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,1.28,0.21,0.00,100.0,Matches
665,Emiliano Rigoni,ar ARG,"FW,MF",Austin,29,1993,24.3,0.12,0.00,0.00,0.91,0.53,0.70,7.24,0.21,0.66,0.00,0.00,0.04,2.84,0.82,1.23,40.0,Matches
666,Chris Rindov,us USA,DF,Sporting KC,21,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,,Matches
667,Alexander Ring,fi FIN,"DF,MF",Austin,31,1991,23.9,0.13,0.00,0.00,1.00,0.29,0.21,1.13,1.13,1.00,0.00,0.00,0.00,5.61,1.09,1.00,52.0,Matches
668,Birk Risa,no NOR,DF,NYCFC,24,1998,9.6,0.10,0.00,0.00,0.94,0.52,0.10,0.10,0.83,0.42,0.00,0.00,0.00,3.23,2.50,0.73,77.4,Matches
669,Damien Rivera,gt GUA,"FW,MF",NE Revolution,20,2002,2.0,0.00,0.00,0.00,1.00,2.50,0.50,3.50,0.50,0.50,0.00,0.00,0.00,7.00,2.00,1.50,57.1,Matches
670,Nigel Robertha,nl NED,"FW,MF",D.C. United,24,1998,3.4,0.00,0.00,0.00,1.76,0.88,0.88,2.06,0.00,0.29,0.00,0.00,0.00,1.76,0.59,1.76,25.0,Matches
671,Miles Robinson,us USA,DF,Atlanta Utd,25,1997,26.3,0.08,0.00,0.00,0.49,0.49,0.08,0.00,0.95,0.91,0.00,0.00,0.00,4.33,2.21,0.80,73.4,Matches
672,Robbie Robinson,us USA,"FW,MF",Inter Miami,24,1998,3.8,0.26,0.00,0.00,1.32,2.37,1.05,1.05,0.26,1.05,0.00,0.00,0.00,3.95,0.53,0.26,66.7,Matches
673,Rodrigues,br BRA,DF,SJ Earthquakes,25,1997,33.3,0.18,0.00,0.00,0.81,0.69,0.21,0.09,1.74,1.38,0.00,0.06,0.00,7.30,2.55,1.26,66.9,Matches
674,Abraham Rodriguez,us USA,GK,Colorado Rapids,20,2002,1.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,100.0,Matches
675,Memo Rodriguez,us USA,"FW,MF",Austin,27,1995,2.7,0.00,0.00,0.00,1.11,0.74,1.11,4.81,0.74,1.85,0.00,0.00,0.00,4.07,0.37,0.74,33.3,Matches
676,Memo Rodriguez,us USA,"MF,FW",LA Galaxy,27,1995,7.4,0.27,0.00,0.00,1.22,1.22,0.27,5.14,0.27,0.95,0.00,0.00,0.00,3.92,0.14,0.81,14.3,Matches
677,Missael Rodriguez,us USA,FW,Chicago Fire,19,2003,0.2,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00,5.00,5.00,50.0,Matches
678,Santiago Rodríguez,uy URU,"MF,FW",NYCFC,23,2000,28.7,0.31,0.00,0.00,1.57,2.79,0.45,3.97,0.38,0.66,0.03,0.00,0.00,5.16,0.17,0.77,18.5,Matches
679,Alex Roldan,sv SLV,DF,Seattle Sounders,26,1996,26.9,0.19,0.00,0.00,0.74,1.12,0.11,3.27,0.86,1.41,0.00,0.00,0.00,5.87,1.04,1.38,43.1,Matches
680,Cristian Roldan,us USA,"FW,DF",Seattle Sounders,27,1995,13.9,0.14,0.00,0.00,1.01,1.51,0.14,2.66,0.65,1.01,0.00,0.00,0.00,5.97,2.30,1.22,65.3,Matches
681,Tomas Romero,sv SLV,GK,Toronto FC,22,2000,6.0,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.17,0.00,100.0,Matches
682,David Romney,us USA,DF,NE Revolution,29,1993,34.0,0.03,0.00,0.00,0.32,0.24,0.00,0.15,1.09,0.41,0.00,0.00,0.00,4.56,3.21,2.29,58.3,Matches
683,Connor Ronan,ie IRL,MF,Colorado Rapids,24,1998,31.6,0.09,0.00,0.00,0.57,0.44,0.03,6.11,0.63,0.63,0.00,0.00,0.00,6.39,0.16,0.32,33.3,Matches
684,Eloy Room,cw CUW,GK,Columbus Crew,33,1989,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,,Matches
685,Joseph Rosales,hn HON,"FW,MF",Minnesota Utd,22,2000,12.1,0.00,0.00,0.00,2.31,1.07,0.08,4.55,0.99,1.82,0.00,0.00,0.00,5.62,0.74,1.40,34.6,Matches
686,Oriol Rosell,es ESP,MF,LA Galaxy,30,1992,9.4,0.00,0.00,0.00,1.49,0.64,0.00,0.32,0.64,1.17,0.00,0.00,0.00,5.96,0.96,0.64,60.0,Matches
687,Keegan Rosenberry,us USA,DF,Colorado Rapids,29,1993,25.2,0.12,0.00,0.00,0.52,0.28,0.00,1.79,1.83,0.95,0.00,0.00,0.00,5.71,0.75,0.99,43.2,Matches
688,Daniel Rosero,co COL,DF,Sporting KC,29,1993,25.1,0.32,0.00,0.00,1.04,0.80,0.00,0.00,1.35,0.52,0.00,0.00,0.00,5.82,2.55,1.43,64.0,Matches
689,Matheus Rossetto,br BRA,MF,Atlanta Utd,26,1996,20.3,0.20,0.00,0.00,1.23,0.34,0.05,0.15,0.84,1.58,0.05,0.00,0.00,7.14,0.44,0.64,40.9,Matches
690,Diego Rossi,uy URU,"MF,FW",Columbus Crew,24,1998,8.6,0.00,0.00,0.00,1.28,1.28,0.35,3.02,0.35,0.35,0.12,0.00,0.00,3.14,0.23,0.35,40.0,Matches
691,Sigurd Rosted,no NOR,DF,Toronto FC,28,1994,18.3,0.05,0.00,0.00,1.09,0.93,0.00,0.00,1.64,0.60,0.00,0.00,0.00,4.32,1.86,1.37,57.6,Matches
692,Paul Rothrock,us USA,FW,Seattle Sounders,24,1999,0.5,0.00,0.00,0.00,2.00,8.00,0.00,4.00,0.00,6.00,0.00,0.00,0.00,4.00,0.00,4.00,0.0,Matches
693,Kelyn Rowe,us USA,DF,Seattle Sounders,31,1991,3.8,0.00,0.00,0.00,0.79,1.32,0.00,1.32,2.37,2.63,0.00,0.00,0.00,5.53,1.84,1.84,50.0,Matches
694,Ruan,br BRA,"DF,MF",D.C. United,27,1995,15.8,0.19,0.00,0.00,1.27,1.90,0.06,2.91,0.63,1.20,0.00,0.00,0.00,5.76,0.38,0.44,46.2,Matches
695,Rubio Rubin,gt GUA,"FW,MF",Real Salt Lake,26,1996,14.4,0.21,0.00,0.00,1.04,0.90,0.14,0.63,0.28,0.28,0.00,0.00,0.00,2.64,2.08,2.78,42.9,Matches
696,Diego Rubio,cl CHI,"MF,FW",Colorado Rapids,29,1993,11.9,0.25,0.00,0.00,0.84,2.61,0.17,1.68,0.50,1.01,0.08,0.00,0.00,2.94,1.60,2.18,42.2,Matches
697,Raúl Ruidíaz,pe PER,FW,Seattle Sounders,32,1990,11.7,0.09,0.00,0.00,0.68,1.37,0.43,0.51,0.00,0.17,0.00,0.00,0.00,1.28,0.94,1.20,44.0,Matches
698,David Ruíz,hn HON,MF,Inter Miami,18,2004,13.2,0.53,0.08,0.08,2.12,1.74,0.08,0.30,0.98,1.67,0.08,0.00,0.08,3.86,0.68,1.67,29.0,Matches
699,Pablo Ruíz,ar ARG,MF,Real Salt Lake,24,1998,15.3,0.46,0.07,0.07,1.57,0.46,0.00,4.31,0.98,1.83,0.00,0.07,0.00,8.10,0.33,1.05,23.8,Matches
700,Albert Rusnák,sk SVK,"MF,FW",Seattle Sounders,28,1994,29.1,0.17,0.00,0.00,0.89,0.38,0.14,1.62,0.76,0.27,0.00,0.00,0.00,5.19,0.24,0.27,46.7,Matches
701,Johnny Russell,sct SCO,FW,Sporting KC,32,1990,18.7,0.05,0.05,0.00,0.86,2.25,0.21,4.71,0.96,0.43,0.00,0.00,0.00,3.85,1.18,1.23,48.9,Matches
702,Jacen Russell-Rowe,ca CAN,"FW,MF",Columbus Crew,20,2002,6.0,0.33,0.00,0.00,1.67,0.17,0.00,0.33,0.33,0.67,0.00,0.00,0.00,3.00,1.00,2.50,28.6,Matches
703,Ryan Sailor,us USA,"DF,FW",Inter Miami,24,1998,3.4,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.88,0.59,0.00,0.00,0.00,5.29,1.18,1.47,44.4,Matches
704,Nathan Saliba,ca CAN,MF,CF Montréal,18,2004,19.7,0.15,0.00,0.00,1.83,0.76,0.00,0.66,0.81,1.37,0.00,0.00,0.00,6.50,0.51,0.76,40.0,Matches
705,Abdi Salim,so SOM,DF,Orlando City,21,2001,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.63,2.50,1.25,0.00,0.00,0.00,5.00,1.25,0.63,66.7,Matches
706,Dániel Sallói,hu HUN,FW,Sporting KC,26,1996,31.9,0.16,0.00,0.00,0.78,1.10,0.22,4.39,0.50,0.50,0.00,0.00,0.00,3.17,0.60,0.78,43.2,Matches
707,Gaoussou Samaké,ci CIV,"MF,DF",D.C. United,25,1997,4.0,0.00,0.00,0.00,2.25,0.25,0.00,3.50,2.00,1.00,0.00,0.00,0.00,5.50,1.00,0.50,66.7,Matches
708,Ilie Sánchez,es ESP,MF,LAFC,32,1990,28.8,0.24,0.00,0.00,1.11,0.52,0.03,0.10,1.25,1.18,0.00,0.00,0.00,7.40,1.63,0.59,73.4,Matches
709,James Sands,us USA,"MF,DF",NYCFC,22,2000,24.1,0.17,0.00,0.00,1.49,1.49,0.00,0.04,1.08,1.49,0.00,0.04,0.00,6.93,1.24,1.04,54.5,Matches
710,William Sands,us USA,"DF,MF",Columbus Crew,22,2000,5.4,0.19,0.00,0.00,1.11,0.93,0.00,2.22,0.74,1.67,0.00,0.00,0.00,5.00,1.30,1.30,50.0,Matches
711,Jeong Sangbin,kr KOR,"FW,MF",Minnesota Utd,20,2002,10.7,0.19,0.00,0.00,0.84,0.75,0.47,4.11,0.65,0.19,0.09,0.00,0.00,3.46,0.84,1.31,39.1,Matches
712,Sergio Santos Gomes,br BRA,"FW,MF",FC Cincinnati,28,1994,10.0,0.50,0.00,0.00,2.40,1.60,0.50,0.80,0.10,1.60,0.00,0.00,0.00,3.90,1.80,3.10,36.7,Matches
713,Nuno Santos,pt POR,MF,Charlotte,23,1999,2.4,0.42,0.00,0.00,1.25,0.83,0.00,5.83,0.83,0.00,0.00,0.00,0.00,9.17,0.42,0.83,33.3,Matches
714,Pedro Santos,pt POR,"DF,MF",D.C. United,34,1988,16.7,0.18,0.00,0.00,1.26,1.86,0.06,4.97,0.60,2.40,0.00,0.06,0.00,5.81,0.24,1.20,16.7,Matches
715,Rafael Santos,br BRA,DF,Orlando City,24,1998,22.1,0.09,0.00,0.00,0.77,0.36,0.00,3.94,1.22,1.13,0.00,0.00,0.00,5.97,1.04,0.77,57.5,Matches
716,C.J. Sapong,us USA,FW,Toronto FC,34,1988,14.1,0.00,0.00,0.00,0.85,2.13,0.43,0.21,0.50,0.28,0.00,0.00,0.00,2.27,3.33,2.84,54.0,Matches
717,C.J. Sapong,us USA,FW,Nashville SC,34,1988,4.2,0.00,0.00,0.00,0.95,1.43,0.71,0.95,0.71,0.24,0.00,0.00,0.00,3.33,5.00,5.00,50.0,Matches
718,Hayden Sargis,us USA,DF,D.C. United,20,2002,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
719,Jefferson Savarino,ve VEN,"MF,FW",Real Salt Lake,26,1996,21.6,0.05,0.00,0.00,0.28,0.97,0.09,6.57,0.19,0.74,0.00,0.00,0.00,3.19,0.14,0.56,20.0,Matches
720,Rodrigo Schlegel,ar ARG,DF,Orlando City,25,1997,21.9,0.14,0.00,0.00,1.23,0.91,0.00,0.05,1.10,0.64,0.00,0.05,0.00,4.84,1.42,1.96,41.9,Matches
721,Tate Schmitt,us USA,DF,Houston Dynamo,25,1997,4.4,0.23,0.00,0.00,1.36,0.45,0.23,3.64,0.91,0.45,0.00,0.00,0.00,6.36,1.82,0.91,66.7,Matches
722,Alessandro Schöpf,at AUT,MF,Vancouver W'caps,28,1994,19.7,0.25,0.00,0.00,1.27,1.12,0.00,0.61,0.81,1.02,0.00,0.00,0.00,6.19,0.25,0.41,38.5,Matches
723,Patrick Schulte,us USA,GK,Columbus Crew,21,2001,31.0,0.10,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,2.29,0.19,0.10,66.7,Matches
724,Dante Sealy,tt TRI,"MF,DF",FC Dallas,19,2003,3.2,0.00,0.00,0.00,2.81,1.56,1.25,2.50,0.31,1.56,0.00,0.00,0.00,5.31,1.56,1.25,55.6,Matches
725,Gabe Segal,us USA,FW,NYCFC,21,2001,4.6,0.00,0.00,0.00,1.74,1.30,0.65,0.22,0.22,1.52,0.00,0.00,0.00,3.48,0.87,3.70,19.0,Matches
726,Amar Sejdic,us USA,MF,Atlanta Utd,26,1996,11.8,0.17,0.00,0.00,1.61,0.68,0.00,0.25,1.02,1.02,0.00,0.00,0.00,5.08,0.34,0.85,28.6,Matches
727,Brandon Servania,us USA,"MF,FW",Toronto FC,23,1999,18.9,0.16,0.00,0.00,1.11,0.48,0.00,1.53,0.53,1.59,0.00,0.00,0.00,5.29,0.63,1.01,38.7,Matches
728,Jacob Shaffelburg,ca CAN,"FW,MF",Nashville SC,23,1999,14.6,0.07,0.00,0.00,0.48,0.89,0.07,4.25,1.10,0.34,0.21,0.00,0.00,3.49,0.68,1.37,33.3,Matches
729,Xherdan Shaqiri,ch SUI,MF,Chicago Fire,31,1991,22.8,0.18,0.04,0.04,0.61,1.89,0.31,5.57,0.22,0.26,0.00,0.00,0.00,4.39,0.22,0.53,29.4,Matches
730,Billy Sharp,eng ENG,FW,LA Galaxy,36,1986,7.9,0.13,0.00,0.00,1.27,0.89,0.63,0.89,0.00,0.13,0.00,0.00,0.00,1.01,0.89,1.39,38.9,Matches
731,Khiry Shelton,us USA,"FW,MF",Sporting KC,29,1993,9.4,0.21,0.00,0.00,2.02,1.17,0.32,1.70,1.70,0.53,0.00,0.00,0.00,5.21,2.34,1.91,55.0,Matches
732,Andre Shinyashiki,br BRA,"MF,FW",Charlotte,27,1995,2.1,0.48,0.00,0.00,2.86,2.38,0.00,4.29,0.48,1.43,0.00,0.00,0.00,7.62,0.48,0.95,33.3,Matches
733,Marcelo Silva,uy URU,DF,Real Salt Lake,33,1989,16.0,0.13,0.00,0.00,1.06,0.19,0.00,0.06,1.25,0.63,0.00,0.13,0.00,5.19,1.75,1.31,57.1,Matches
734,Xande Silva,pt POR,FW,Atlanta Utd,25,1997,7.1,0.14,0.00,0.00,0.85,0.85,0.14,1.13,0.56,0.00,0.00,0.00,0.00,3.66,0.14,0.00,100.0,Matches
735,Jonathan Sirois,ca CAN,GK,CF Montréal,21,2001,32.1,0.03,0.00,0.00,0.03,0.06,0.00,0.00,0.03,0.03,0.00,0.03,0.03,1.62,0.25,0.00,100.0,Matches
736,Pablo Sisniega,mx MEX,GK,Charlotte,27,1995,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.33,0.00,100.0,Matches
737,Jack Skahan,us USA,"FW,MF",SJ Earthquakes,24,1998,4.0,0.25,0.00,0.00,1.00,1.25,0.50,1.00,0.75,0.75,0.25,0.00,0.00,4.50,0.50,0.25,66.7,Matches
738,Brad Smith,au AUS,"DF,FW",Houston Dynamo,28,1994,5.3,0.00,0.00,0.00,0.75,0.00,0.19,5.66,0.38,0.94,0.00,0.00,0.00,3.21,0.94,1.13,45.5,Matches
739,Collin Smith,us USA,"DF,MF",FC Dallas,19,2003,1.2,0.00,0.00,0.00,2.50,0.00,0.00,0.83,0.83,0.00,0.00,0.00,0.00,2.50,0.00,0.83,0.0,Matches
740,Kyle Smith,us USA,DF,Orlando City,31,1992,16.6,0.30,0.00,0.00,1.20,0.48,0.00,1.81,0.96,1.20,0.00,0.06,0.00,5.30,1.14,1.14,50.0,Matches
741,Jan Sobociński,pl POL,DF,Charlotte,23,1999,7.2,0.56,0.00,0.00,1.39,1.11,0.00,0.14,0.97,1.53,0.00,0.00,0.00,5.00,1.81,1.53,54.2,Matches
742,Santiago Sosa,ar ARG,MF,Atlanta Utd,23,1999,10.2,0.29,0.00,0.00,1.96,1.27,0.00,0.29,1.76,1.67,0.00,0.00,0.00,6.86,3.33,1.37,70.8,Matches
743,Arnaud Souquet,fr FRA,DF,Chicago Fire,30,1992,20.3,0.30,0.05,0.05,1.82,1.48,0.00,2.66,1.08,1.18,0.00,0.05,0.00,5.71,0.64,1.08,37.1,Matches
744,Ryan Spaulding,us USA,DF,NE Revolution,24,1998,6.9,0.00,0.00,0.00,0.87,1.59,0.14,1.74,0.72,0.43,0.00,0.00,0.00,4.20,1.16,0.72,61.5,Matches
745,Dayne St. Clair,ca CAN,GK,Minnesota Utd,25,1997,30.0,0.07,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.10,0.00,100.0,Matches
746,Mason Stajduhar,us USA,GK,Orlando City,25,1997,4.0,0.25,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,100.0,Matches
747,Nicolás Stefanelli,ar ARG,"FW,MF",Inter Miami,28,1994,14.8,0.14,0.00,0.00,1.22,1.69,0.34,1.76,0.74,0.95,0.07,0.00,0.00,5.00,0.20,1.15,15.0,Matches
748,Lazar Stefanovic,ca CAN,DF,Toronto FC,16,2006,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,0.00,4.44,0.00,1.11,0.0,Matches
749,Daniel Steres,us USA,DF,Houston Dynamo,32,1990,20.7,0.10,0.00,0.00,0.72,0.29,0.05,0.68,0.82,1.26,0.00,0.05,0.00,4.01,1.69,1.35,55.6,Matches
750,Benjamin Stitz,us USA,FW,FC Cincinnati,22,2000,0.2,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,5.00,10.0,33.3,Matches
751,Jared Stroud,us USA,"MF,FW",St. Louis,26,1996,21.9,0.37,0.00,0.00,1.64,1.42,0.18,3.38,0.64,1.14,0.00,0.00,0.00,7.12,0.27,0.91,23.1,Matches
752,Peter Stroud,us USA,MF,NY Red Bulls,20,2002,11.3,0.09,0.00,0.00,1.59,1.95,0.00,0.71,1.86,2.12,0.00,0.00,0.00,7.61,1.06,0.53,66.7,Matches
753,Brad Stuver,us USA,GK,Austin,31,1991,34.0,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.32,0.09,0.03,75.0,Matches
754,Yekeson Subah,lr LBR,FW,LAFC,18,2004,0.2,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,15.0,0.00,0.00,,Matches
755,Quinn Sullivan,us USA,"FW,MF",Philadelphia Union,18,2004,7.7,0.39,0.00,0.00,1.82,0.39,0.52,1.82,0.78,0.65,0.00,0.00,0.00,5.32,0.26,2.34,10.0,Matches
756,Lawson Sunderland,us USA,"MF,FW",Inter Miami,21,2001,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86,0.00,0.00,0.00,4.29,0.00,0.00,,Matches
757,Sam Surridge,eng ENG,FW,Nashville SC,24,1998,5.5,0.18,0.00,0.00,1.09,1.09,0.91,1.09,0.00,0.55,0.00,0.00,0.00,1.82,2.55,4.18,37.8,Matches
758,Erik Sviatchenko,dk DEN,DF,Houston Dynamo,31,1991,15.0,0.47,0.00,0.00,0.93,0.67,0.07,0.33,0.73,0.33,0.00,0.00,0.07,3.87,2.40,0.87,73.5,Matches
759,Ben Sweat,us USA,DF,NE Revolution,31,1991,3.7,0.00,0.00,0.00,1.35,0.00,0.54,2.16,1.08,1.35,0.00,0.00,0.00,5.95,1.62,1.08,60.0,Matches
760,Ben Sweat,us USA,DF,Sporting KC,31,1991,3.5,0.57,0.29,0.29,1.14,0.29,0.29,3.71,1.43,0.57,0.00,0.00,0.00,4.29,1.14,0.29,80.0,Matches
761,Karol Świderski,pl POL,"FW,MF",Charlotte,26,1997,26.8,0.26,0.00,0.00,0.75,1.34,0.04,2.13,0.22,0.37,0.00,0.04,0.00,3.77,0.97,1.49,39.4,Matches
762,Nkosi Tafari,us USA,DF,FC Dallas,25,1997,27.7,0.14,0.00,0.00,0.83,0.18,0.07,0.11,0.87,0.40,0.00,0.00,0.04,4.62,1.70,1.08,61.0,Matches
763,Ismael Tajouri-Shradi,ly LBY,FW,Minnesota Utd,28,1994,3.9,0.26,0.00,0.00,1.03,1.28,0.51,1.54,0.00,0.77,0.00,0.00,0.00,5.38,0.26,2.05,11.1,Matches
764,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,26,1996,33.0,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.18,0.39,0.03,92.9,Matches
765,Miguel Tapias,mx MEX,DF,Minnesota Utd,26,1997,31.8,0.16,0.00,0.00,1.10,0.19,0.03,0.03,1.16,0.97,0.00,0.00,0.03,5.19,1.64,1.38,54.2,Matches
766,Andrew Tarbell,us USA,GK,Houston Dynamo,29,1993,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,,Matches
767,Sidnei Tavares,,MF,Colorado Rapids,21,2001,3.3,0.61,0.00,0.00,1.82,3.03,0.00,0.30,0.30,0.00,0.00,0.00,0.00,3.64,0.00,1.21,0.0,Matches
768,D.J. Taylor,us USA,DF,Minnesota Utd,25,1997,27.9,0.29,0.00,0.00,1.00,0.43,0.11,3.66,1.11,1.65,0.00,0.00,0.00,4.80,1.15,1.18,49.2,Matches
769,Robert Taylor,fi FIN,"FW,DF",Inter Miami,28,1994,16.2,0.37,0.00,0.00,0.93,0.43,0.12,4.20,1.17,0.62,0.00,0.00,0.00,4.51,0.31,0.43,41.7,Matches
770,Russell Teibert,ca CAN,MF,Vancouver W'caps,30,1992,1.7,0.00,0.00,0.00,0.59,0.00,0.00,0.59,0.59,0.00,0.00,0.00,0.00,3.53,0.59,1.18,33.3,Matches
771,Carlos Terán,co COL,DF,Chicago Fire,22,2000,17.5,0.29,0.00,0.00,0.91,0.80,0.00,0.34,1.20,0.91,0.00,0.00,0.06,8.00,1.66,1.37,54.7,Matches
772,Dylan Teves,us USA,FW,Seattle Sounders,22,2000,4.3,0.00,0.00,0.00,0.93,1.16,0.47,3.72,0.23,0.70,0.00,0.00,0.00,5.58,0.93,2.56,26.7,Matches
773,Thiago,br BRA,"FW,MF",NYCFC,22,2000,1.5,0.67,0.00,0.00,3.33,1.33,0.00,0.00,0.00,1.33,0.00,0.00,0.00,5.33,0.67,1.33,33.3,Matches
774,Jamal Thiaré,sn SEN,FW,Atlanta Utd,29,1993,0.6,3.33,0.00,0.00,5.00,1.67,3.33,0.00,1.67,0.00,0.00,0.00,0.00,1.67,6.67,6.67,50.0,Matches
775,Erik Thommy,de GER,"MF,FW",Sporting KC,28,1994,28.7,0.24,0.00,0.00,0.98,1.99,0.07,4.36,0.84,0.94,0.00,0.00,0.00,4.67,0.28,0.42,40.0,Matches
776,Kosi Thompson,ca CAN,"MF,FW",Toronto FC,20,2003,6.5,0.00,0.00,0.00,1.69,1.08,0.00,0.62,1.69,0.92,0.00,0.00,0.00,5.08,0.77,1.08,41.7,Matches
777,Tommy Thompson,us USA,"MF,DF",SJ Earthquakes,27,1995,3.9,0.26,0.00,0.00,1.54,2.05,0.00,0.51,0.51,1.54,0.00,0.00,0.00,6.15,0.26,0.77,25.0,Matches
778,Timmy Tillman,us USA,MF,LAFC,24,1999,18.3,0.33,0.00,0.00,1.42,2.35,0.05,1.09,0.93,1.37,0.05,0.00,0.00,7.38,0.60,0.87,40.7,Matches
779,John Tolkin,us USA,DF,NY Red Bulls,20,2002,26.4,0.19,0.00,0.00,0.38,1.29,0.11,6.02,0.98,1.29,0.04,0.00,0.00,6.82,1.06,0.64,62.2,Matches
780,Nouhou Tolo,cm CMR,DF,Seattle Sounders,25,1997,22.8,0.26,0.00,0.00,0.96,1.32,0.09,1.32,0.92,1.80,0.00,0.00,0.00,7.41,1.32,0.96,57.7,Matches
781,Facundo Torres,uy URU,"FW,MF",Orlando City,22,2000,26.3,0.08,0.00,0.00,0.42,2.43,0.27,3.46,0.34,0.38,0.00,0.00,0.00,4.14,0.53,1.06,33.3,Matches
782,Jairo Torres,mx MEX,"MF,FW",Chicago Fire,22,2000,8.5,0.24,0.00,0.00,1.41,2.82,0.24,2.71,0.71,0.47,0.00,0.00,0.00,4.59,1.06,0.35,75.0,Matches
783,Joaquín Torres,ar ARG,"MF,FW",Philadelphia Union,26,1997,3.9,0.77,0.00,0.00,1.03,1.79,0.26,3.33,0.51,1.03,0.00,0.00,0.00,6.92,0.26,0.26,50.0,Matches
784,Mason Toye,us USA,FW,CF Montréal,24,1998,7.5,0.00,0.00,0.00,0.80,0.67,0.40,1.33,0.27,0.13,0.00,0.00,0.00,1.33,1.07,0.67,61.5,Matches
785,Wil Trapp,us USA,MF,Minnesota Utd,30,1993,26.9,0.22,0.00,0.00,1.12,0.37,0.00,0.48,1.12,1.41,0.00,0.00,0.00,6.54,0.93,1.00,48.1,Matches
