0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,24_Matches
792,Joe Willis,us USA,GK,Nashville SC,35,1988,29.2,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
793,Bruno Wilson,pt POR,DF,SJ Earthquakes,27,1996,11.6,0.60,0.61,0.52,0.00,0.00,0.09,0.00,0.00,0.17,0.17,0.09,0.00,0.00,0.09,0.00,0.00,Matches
794,Henry Wingo,us USA,DF,Toronto FC,28,1995,1.9,1.05,1.03,0.53,0.00,0.53,0.00,0.00,0.00,0.53,0.51,0.53,0.00,0.00,0.00,0.00,0.00,Matches
795,Hannes Wolf,at AUT,"FW,MF",NYCFC,24,1999,28.4,4.23,4.22,3.06,0.39,0.39,0.18,0.14,0.07,0.42,0.42,0.28,0.00,0.07,0.04,0.00,0.04,Matches
796,Owen Wolff,us USA,"FW,MF",Austin,19,2004,19.8,3.03,3.03,1.97,0.56,0.15,0.00,0.30,0.05,0.56,0.55,0.30,0.05,0.10,0.00,0.10,0.00,Matches
797,Tyler Wolff,us USA,"FW,MF",Atlanta Utd,20,2003,5.3,2.64,2.63,2.26,0.00,0.19,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
798,Bobby Wood,us USA,FW,NE Revolution,31,1992,6.2,1.13,1.14,0.81,0.00,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
799,Miki Yamane,jp JPN,DF,LA Galaxy,30,1993,32.5,1.75,1.76,1.60,0.06,0.09,0.00,0.00,0.00,0.25,0.25,0.22,0.00,0.03,0.00,0.00,0.00,Matches
800,Dominik Yankov,bg BUL,"MF,FW",CF Montréal,23,2000,7.8,2.44,2.45,1.79,0.26,0.13,0.00,0.26,0.00,0.38,0.39,0.26,0.00,0.00,0.00,0.13,0.00,Matches
801,Darren Yapi,us USA,FW,Colorado Rapids,19,2004,8.3,1.81,1.80,1.45,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.12,0.00,0.00,0.00,0.24,0.00,Matches
802,William Yarbrough,us USA,GK,SJ Earthquakes,34,1989,19.0,0.47,0.47,0.26,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
803,Joshua Yaro,gh GHA,DF,St. Louis,29,1994,8.6,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
804,Patrick Yazbek,au AUS,MF,Nashville SC,21,2002,4.2,1.67,1.68,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
805,Dru Yearwood,eng ENG,MF,Nashville SC,23,2000,16.8,1.79,1.78,1.43,0.00,0.24,0.00,0.12,0.00,0.36,0.36,0.24,0.00,0.06,0.00,0.06,0.00,Matches
806,Kelvin Yeboah,it ITA,FW,Minnesota Utd,23,2000,7.9,1.90,1.90,1.01,0.00,0.13,0.51,0.25,0.00,0.38,0.38,0.13,0.00,0.00,0.13,0.13,0.00,Matches
807,Yaw Yeboah,gh GHA,"DF,MF",Columbus Crew,26,1997,11.7,4.02,4.02,2.99,0.17,0.34,0.09,0.43,0.00,0.85,0.86,0.77,0.00,0.09,0.00,0.00,0.00,Matches
808,DeAndre Yedlin,us USA,DF,Inter Miami,30,1993,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
809,DeAndre Yedlin,us USA,DF,FC Cincinnati,30,1993,24.4,1.68,1.68,1.60,0.00,0.00,0.04,0.00,0.04,0.20,0.21,0.16,0.00,0.00,0.04,0.00,0.00,Matches
810,Maya Yoshida,jp JPN,DF,LA Galaxy,35,1988,33.7,0.59,0.59,0.42,0.00,0.00,0.18,0.00,0.00,0.12,0.12,0.09,0.00,0.00,0.03,0.00,0.00,Matches
811,Jackson Yueill,us USA,MF,SJ Earthquakes,26,1997,27.2,1.88,1.87,1.73,0.04,0.04,0.04,0.04,0.00,0.11,0.11,0.07,0.00,0.04,0.00,0.00,0.00,Matches
812,Alhassan Yusuf,ng NGA,MF,NE Revolution,23,2000,5.0,2.80,2.82,2.60,0.00,0.00,0.20,0.00,0.00,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,Matches
813,Gyasi Zardes,us USA,FW,Austin,32,1991,13.2,1.29,1.29,0.83,0.00,0.08,0.38,0.00,0.00,0.30,0.30,0.15,0.00,0.08,0.08,0.00,0.00,Matches
814,Eriq Zavaleta,sv SLV,DF,LA Galaxy,31,1992,1.8,0.56,0.56,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
815,Sean Zawadzki,us USA,"MF,DF",Columbus Crew,23,2000,20.8,1.97,1.97,1.54,0.00,0.00,0.10,0.10,0.24,0.24,0.24,0.10,0.00,0.00,0.10,0.00,0.05,Matches
816,Walker Zimmerman,us USA,DF,Nashville SC,30,1993,21.4,1.03,1.03,0.75,0.05,0.00,0.09,0.09,0.05,0.14,0.14,0.09,0.00,0.00,0.00,0.05,0.00,Matches
817,Rida Zouhir,ca CAN,"MF,DF",CF Montréal,20,2003,2.0,2.00,2.08,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
818,Dario Župarić,ba BIH,DF,Portland Timbers,31,1992,24.7,0.85,0.85,0.69,0.00,0.00,0.12,0.04,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Matches
819,Nökkvi Þórisson,is ISL,"FW,MF",St. Louis,24,1999,13.2,2.88,2.87,1.89,0.00,0.30,0.61,0.08,0.00,0.45,0.45,0.15,0.00,0.08,0.23,0.00,0.00,Matches
