0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,24_Matches
657,Sean Rea,ca CAN,"MF,FW",CF Montréal,20,2002,8.3,2.53,2.53,1.69,0.60,0.00,0.24,0.00,0.00,0.24,0.24,0.24,0.00,0.00,0.00,0.00,0.00,Matches
658,Matthew Real,us USA,"DF,MF",Philadelphia Union,23,1999,5.5,1.27,1.27,1.27,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Matches
659,Rodney Redes,py PAR,"MF,FW",Austin,22,2000,5.4,2.04,2.05,1.30,0.37,0.00,0.00,0.37,0.00,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,Matches
660,Jayden Reid,us USA,MF,NY Red Bulls,21,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
661,Justin Rennicks,us USA,"FW,MF",NE Revolution,23,1999,4.3,2.56,2.53,1.86,0.00,0.47,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
662,Andrés Reyes,co COL,DF,NY Red Bulls,23,1999,26.5,0.94,0.94,0.79,0.00,0.00,0.11,0.00,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Matches
663,Emanuel Reynoso,ar ARG,MF,Minnesota Utd,27,1995,15.2,8.36,8.38,5.07,1.32,0.99,0.20,0.66,0.13,0.66,0.66,0.33,0.07,0.20,0.00,0.07,0.00,Matches
664,Spencer Richey,us USA,GK,Chicago Fire,30,1992,4.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
665,Emiliano Rigoni,ar ARG,"FW,MF",Austin,29,1993,24.3,2.88,2.87,1.48,1.07,0.21,0.08,0.00,0.04,0.25,0.25,0.12,0.12,0.00,0.00,0.00,0.00,Matches
666,Chris Rindov,us USA,DF,Sporting KC,21,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
667,Alexander Ring,fi FIN,"DF,MF",Austin,31,1991,23.9,1.63,1.63,1.46,0.08,0.04,0.00,0.04,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,Matches
668,Birk Risa,no NOR,DF,NYCFC,24,1998,9.6,0.73,0.73,0.73,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Matches
669,Damien Rivera,gt GUA,"FW,MF",NE Revolution,20,2002,2.0,3.00,2.97,1.00,0.50,0.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
670,Nigel Robertha,nl NED,"FW,MF",D.C. United,24,1998,3.4,1.47,1.46,0.29,0.00,0.59,0.29,0.29,0.00,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,Matches
671,Miles Robinson,us USA,DF,Atlanta Utd,25,1997,26.3,0.30,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Matches
672,Robbie Robinson,us USA,"FW,MF",Inter Miami,24,1998,3.8,4.47,4.47,2.11,0.00,1.32,0.79,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
673,Rodrigues,br BRA,DF,SJ Earthquakes,25,1997,33.3,0.84,0.84,0.69,0.00,0.03,0.09,0.03,0.00,0.09,0.09,0.03,0.00,0.03,0.03,0.00,0.00,Matches
674,Abraham Rodriguez,us USA,GK,Colorado Rapids,20,2002,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
675,Memo Rodriguez,us USA,"FW,MF",Austin,27,1995,2.7,2.96,3.00,0.74,1.11,0.00,1.11,0.00,0.00,0.37,0.37,0.00,0.37,0.00,0.00,0.00,0.00,Matches
676,Memo Rodriguez,us USA,"MF,FW",LA Galaxy,27,1995,7.4,2.43,2.44,1.35,0.41,0.41,0.00,0.27,0.00,0.27,0.27,0.00,0.14,0.14,0.00,0.00,0.00,Matches
677,Missael Rodriguez,us USA,FW,Chicago Fire,19,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
678,Santiago Rodríguez,uy URU,"MF,FW",NYCFC,23,2000,28.7,4.56,4.57,2.16,1.29,0.28,0.31,0.49,0.03,0.35,0.35,0.28,0.00,0.03,0.03,0.00,0.00,Matches
679,Alex Roldan,sv SLV,DF,Seattle Sounders,26,1996,26.9,2.60,2.60,2.04,0.30,0.07,0.15,0.04,0.00,0.22,0.22,0.11,0.07,0.00,0.04,0.00,0.00,Matches
680,Cristian Roldan,us USA,"FW,DF",Seattle Sounders,27,1995,13.9,3.96,3.96,2.88,0.00,0.22,0.29,0.58,0.00,0.43,0.43,0.29,0.00,0.07,0.07,0.00,0.00,Matches
681,Tomas Romero,sv SLV,GK,Toronto FC,22,2000,6.0,0.33,0.33,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
682,David Romney,us USA,DF,NE Revolution,29,1993,34.0,0.50,0.50,0.41,0.00,0.00,0.03,0.00,0.06,0.18,0.18,0.15,0.00,0.00,0.03,0.00,0.00,Matches
683,Connor Ronan,ie IRL,MF,Colorado Rapids,24,1998,31.6,3.67,3.67,2.06,1.46,0.06,0.03,0.03,0.03,0.35,0.35,0.13,0.22,0.00,0.00,0.00,0.00,Matches
684,Eloy Room,cw CUW,GK,Columbus Crew,33,1989,3.0,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
685,Joseph Rosales,hn HON,"FW,MF",Minnesota Utd,22,2000,12.1,2.15,2.15,1.49,0.25,0.17,0.00,0.17,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
686,Oriol Rosell,es ESP,MF,LA Galaxy,30,1992,9.4,1.81,1.81,1.60,0.00,0.00,0.11,0.11,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Matches
687,Keegan Rosenberry,us USA,DF,Colorado Rapids,29,1993,25.2,1.43,1.43,1.19,0.08,0.04,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
688,Daniel Rosero,co COL,DF,Sporting KC,29,1993,25.1,0.64,0.64,0.48,0.00,0.04,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
689,Matheus Rossetto,br BRA,MF,Atlanta Utd,26,1996,20.3,2.02,2.01,1.72,0.00,0.10,0.10,0.05,0.05,0.30,0.29,0.20,0.00,0.00,0.05,0.05,0.00,Matches
690,Diego Rossi,uy URU,"MF,FW",Columbus Crew,24,1998,8.6,4.42,4.44,3.14,0.58,0.12,0.23,0.23,0.12,0.47,0.47,0.23,0.12,0.00,0.00,0.12,0.00,Matches
691,Sigurd Rosted,no NOR,DF,Toronto FC,28,1994,18.3,0.38,0.38,0.33,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
692,Paul Rothrock,us USA,FW,Seattle Sounders,24,1999,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
693,Kelyn Rowe,us USA,DF,Seattle Sounders,31,1991,3.8,1.84,1.85,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
694,Ruan,br BRA,"DF,MF",D.C. United,27,1995,15.8,3.23,3.23,2.53,0.06,0.13,0.25,0.19,0.06,0.44,0.44,0.38,0.00,0.00,0.06,0.00,0.00,Matches
695,Rubio Rubin,gt GUA,"FW,MF",Real Salt Lake,26,1996,14.4,2.71,2.71,2.22,0.00,0.07,0.28,0.07,0.07,0.35,0.35,0.28,0.00,0.00,0.07,0.00,0.00,Matches
696,Diego Rubio,cl CHI,"MF,FW",Colorado Rapids,29,1993,11.9,3.19,3.19,2.10,0.00,0.25,0.50,0.34,0.00,0.59,0.59,0.42,0.00,0.08,0.00,0.08,0.00,Matches
697,Raúl Ruidíaz,pe PER,FW,Seattle Sounders,32,1990,11.7,1.62,1.62,0.94,0.09,0.17,0.43,0.00,0.00,0.09,0.09,0.00,0.00,0.09,0.00,0.00,0.00,Matches
698,David Ruíz,hn HON,MF,Inter Miami,18,2004,13.2,1.36,1.36,1.14,0.00,0.08,0.00,0.15,0.00,0.38,0.38,0.23,0.00,0.08,0.00,0.08,0.00,Matches
699,Pablo Ruíz,ar ARG,MF,Real Salt Lake,24,1998,15.3,3.86,3.86,2.61,1.05,0.13,0.07,0.00,0.00,0.39,0.39,0.26,0.13,0.00,0.00,0.00,0.00,Matches
700,Albert Rusnák,sk SVK,"MF,FW",Seattle Sounders,28,1994,29.1,3.44,3.44,2.58,0.58,0.07,0.21,0.00,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Matches
701,Johnny Russell,sct SCO,FW,Sporting KC,32,1990,18.7,2.94,2.93,1.44,0.64,0.43,0.21,0.21,0.00,0.27,0.27,0.16,0.00,0.11,0.00,0.00,0.00,Matches
702,Jacen Russell-Rowe,ca CAN,"FW,MF",Columbus Crew,20,2002,6.0,3.83,3.85,3.17,0.00,0.33,0.17,0.00,0.17,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,Matches
703,Ryan Sailor,us USA,"DF,FW",Inter Miami,24,1998,3.4,0.59,0.58,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
704,Nathan Saliba,ca CAN,MF,CF Montréal,18,2004,19.7,1.52,1.52,1.42,0.05,0.00,0.00,0.00,0.05,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,Matches
705,Abdi Salim,so SOM,DF,Orlando City,21,2001,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
706,Dániel Sallói,hu HUN,FW,Sporting KC,26,1996,31.9,3.92,3.93,2.63,0.72,0.19,0.25,0.06,0.06,0.31,0.31,0.19,0.09,0.00,0.03,0.00,0.00,Matches
707,Gaoussou Samaké,ci CIV,"MF,DF",D.C. United,25,1997,4.0,1.25,1.26,1.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
708,Ilie Sánchez,es ESP,MF,LAFC,32,1990,28.8,1.67,1.66,1.42,0.00,0.00,0.07,0.03,0.14,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,Matches
709,James Sands,us USA,"MF,DF",NYCFC,22,2000,24.1,0.95,0.96,0.75,0.00,0.04,0.00,0.12,0.04,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
710,William Sands,us USA,"DF,MF",Columbus Crew,22,2000,5.4,1.30,1.30,0.93,0.00,0.37,0.00,0.00,0.00,0.56,0.56,0.37,0.00,0.19,0.00,0.00,0.00,Matches
711,Jeong Sangbin,kr KOR,"FW,MF",Minnesota Utd,20,2002,10.7,2.90,2.90,1.87,0.28,0.28,0.09,0.28,0.09,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,Matches
712,Sergio Santos Gomes,br BRA,"FW,MF",FC Cincinnati,28,1994,10.0,2.60,2.59,1.50,0.00,0.20,0.80,0.10,0.00,0.30,0.30,0.00,0.00,0.00,0.30,0.00,0.00,Matches
713,Nuno Santos,pt POR,MF,Charlotte,23,1999,2.4,2.50,2.48,1.25,0.42,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
714,Pedro Santos,pt POR,"DF,MF",D.C. United,34,1988,16.7,1.68,1.68,1.20,0.30,0.00,0.06,0.12,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
715,Rafael Santos,br BRA,DF,Orlando City,24,1998,22.1,1.58,1.58,1.31,0.14,0.00,0.09,0.00,0.05,0.32,0.32,0.27,0.00,0.00,0.05,0.00,0.00,Matches
716,C.J. Sapong,us USA,FW,Toronto FC,34,1988,14.1,1.63,1.63,1.21,0.00,0.14,0.07,0.14,0.07,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Matches
717,C.J. Sapong,us USA,FW,Nashville SC,34,1988,4.2,2.38,2.37,1.43,0.24,0.24,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
718,Hayden Sargis,us USA,DF,D.C. United,20,2002,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
719,Jefferson Savarino,ve VEN,"MF,FW",Real Salt Lake,26,1996,21.6,4.91,4.90,3.06,0.88,0.56,0.19,0.23,0.00,0.51,0.51,0.28,0.09,0.09,0.00,0.05,0.00,Matches
720,Rodrigo Schlegel,ar ARG,DF,Orlando City,25,1997,21.9,0.41,0.41,0.32,0.00,0.05,0.05,0.00,0.00,0.05,0.05,0.00,0.00,0.05,0.00,0.00,0.00,Matches
721,Tate Schmitt,us USA,DF,Houston Dynamo,25,1997,4.4,2.05,2.05,1.82,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
722,Alessandro Schöpf,at AUT,MF,Vancouver W'caps,28,1994,19.7,2.13,2.13,1.83,0.00,0.05,0.15,0.10,0.00,0.20,0.20,0.15,0.00,0.00,0.05,0.00,0.00,Matches
723,Patrick Schulte,us USA,GK,Columbus Crew,21,2001,31.0,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,Matches
724,Dante Sealy,tt TRI,"MF,DF",FC Dallas,19,2003,3.2,2.19,2.20,1.25,0.00,0.63,0.00,0.00,0.31,0.31,0.31,0.31,0.00,0.00,0.00,0.00,0.00,Matches
725,Gabe Segal,us USA,FW,NYCFC,21,2001,4.6,3.04,3.01,2.61,0.00,0.00,0.00,0.22,0.22,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,Matches
726,Amar Sejdic,us USA,MF,Atlanta Utd,26,1996,11.8,1.61,1.61,1.44,0.00,0.00,0.00,0.00,0.17,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.08,Matches
727,Brandon Servania,us USA,"MF,FW",Toronto FC,23,1999,18.9,2.12,2.12,1.43,0.42,0.00,0.16,0.05,0.05,0.11,0.11,0.05,0.05,0.00,0.00,0.00,0.00,Matches
728,Jacob Shaffelburg,ca CAN,"FW,MF",Nashville SC,23,1999,14.6,2.53,2.53,1.71,0.07,0.27,0.21,0.27,0.00,0.34,0.34,0.07,0.00,0.07,0.00,0.21,0.00,Matches
729,Xherdan Shaqiri,ch SUI,MF,Chicago Fire,31,1991,22.8,3.68,3.68,2.41,0.83,0.13,0.04,0.26,0.00,0.31,0.31,0.13,0.18,0.00,0.00,0.00,0.00,Matches
730,Billy Sharp,eng ENG,FW,LA Galaxy,36,1986,7.9,2.03,2.03,1.65,0.00,0.13,0.13,0.13,0.00,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,Matches
731,Khiry Shelton,us USA,"FW,MF",Sporting KC,29,1993,9.4,1.60,1.60,1.28,0.00,0.21,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
732,Andre Shinyashiki,br BRA,"MF,FW",Charlotte,27,1995,2.1,3.33,3.28,2.38,0.00,0.48,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
733,Marcelo Silva,uy URU,DF,Real Salt Lake,33,1989,16.0,0.25,0.25,0.13,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
734,Xande Silva,pt POR,FW,Atlanta Utd,25,1997,7.1,3.66,3.68,3.10,0.00,0.42,0.14,0.00,0.00,0.56,0.57,0.42,0.00,0.14,0.00,0.00,0.00,Matches
735,Jonathan Sirois,ca CAN,GK,CF Montréal,21,2001,32.1,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
736,Pablo Sisniega,mx MEX,GK,Charlotte,27,1995,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
737,Jack Skahan,us USA,"FW,MF",SJ Earthquakes,24,1998,4.0,3.00,2.99,2.25,0.00,0.25,0.00,0.25,0.25,0.75,0.75,0.50,0.00,0.00,0.00,0.00,0.25,Matches
738,Brad Smith,au AUS,"DF,FW",Houston Dynamo,28,1994,5.3,1.51,1.49,1.13,0.19,0.00,0.19,0.00,0.00,0.38,0.37,0.38,0.00,0.00,0.00,0.00,0.00,Matches
739,Collin Smith,us USA,"DF,MF",FC Dallas,19,2003,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
740,Kyle Smith,us USA,DF,Orlando City,31,1992,16.6,1.08,1.09,1.02,0.00,0.00,0.06,0.00,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Matches
741,Jan Sobociński,pl POL,DF,Charlotte,23,1999,7.2,0.69,0.70,0.69,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Matches
742,Santiago Sosa,ar ARG,MF,Atlanta Utd,23,1999,10.2,1.76,1.77,1.37,0.00,0.00,0.10,0.10,0.20,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Matches
743,Arnaud Souquet,fr FRA,DF,Chicago Fire,30,1992,20.3,1.58,1.58,1.28,0.05,0.10,0.05,0.10,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Matches
744,Ryan Spaulding,us USA,DF,NE Revolution,24,1998,6.9,1.45,1.44,1.16,0.00,0.14,0.00,0.14,0.00,0.43,0.43,0.29,0.00,0.00,0.00,0.14,0.00,Matches
745,Dayne St. Clair,ca CAN,GK,Minnesota Utd,25,1997,30.0,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,Matches
746,Mason Stajduhar,us USA,GK,Orlando City,25,1997,4.0,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,Matches
747,Nicolás Stefanelli,ar ARG,"FW,MF",Inter Miami,28,1994,14.8,2.23,2.23,1.69,0.20,0.14,0.14,0.07,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Matches
748,Lazar Stefanovic,ca CAN,DF,Toronto FC,16,2006,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
749,Daniel Steres,us USA,DF,Houston Dynamo,32,1990,20.7,0.72,0.72,0.72,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,Matches
750,Benjamin Stitz,us USA,FW,FC Cincinnati,22,2000,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
751,Jared Stroud,us USA,"MF,FW",St. Louis,26,1996,21.9,2.15,2.14,1.64,0.14,0.00,0.09,0.14,0.14,0.46,0.46,0.32,0.00,0.00,0.05,0.09,0.00,Matches
752,Peter Stroud,us USA,MF,NY Red Bulls,20,2002,11.3,1.95,1.94,1.50,0.09,0.00,0.09,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
753,Brad Stuver,us USA,GK,Austin,31,1991,34.0,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
754,Yekeson Subah,lr LBR,FW,LAFC,18,2004,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
755,Quinn Sullivan,us USA,"FW,MF",Philadelphia Union,18,2004,7.7,2.60,2.62,2.08,0.00,0.13,0.39,0.00,0.00,0.39,0.39,0.39,0.00,0.00,0.00,0.00,0.00,Matches
756,Lawson Sunderland,us USA,"MF,FW",Inter Miami,21,2001,0.7,1.43,1.48,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
757,Sam Surridge,eng ENG,FW,Nashville SC,24,1998,5.5,2.73,2.71,2.18,0.18,0.18,0.18,0.00,0.00,0.18,0.18,0.00,0.00,0.00,0.18,0.00,0.00,Matches
758,Erik Sviatchenko,dk DEN,DF,Houston Dynamo,31,1991,15.0,0.67,0.66,0.40,0.00,0.00,0.27,0.00,0.00,0.20,0.20,0.13,0.00,0.00,0.07,0.00,0.00,Matches
759,Ben Sweat,us USA,DF,NE Revolution,31,1991,3.7,2.43,2.45,1.35,0.27,0.54,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
760,Ben Sweat,us USA,DF,Sporting KC,31,1991,3.5,2.29,2.29,2.00,0.00,0.00,0.00,0.00,0.29,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,Matches
761,Karol Świderski,pl POL,"FW,MF",Charlotte,26,1997,26.8,1.98,1.97,1.46,0.11,0.11,0.19,0.11,0.00,0.30,0.30,0.22,0.00,0.04,0.04,0.00,0.00,Matches
762,Nkosi Tafari,us USA,DF,FC Dallas,25,1997,27.7,0.65,0.65,0.43,0.00,0.04,0.14,0.00,0.04,0.14,0.14,0.11,0.00,0.00,0.00,0.00,0.04,Matches
763,Ismael Tajouri-Shradi,ly LBY,FW,Minnesota Utd,28,1994,3.9,4.36,4.41,1.79,0.51,0.26,1.79,0.00,0.00,1.03,1.04,0.51,0.26,0.00,0.26,0.00,0.00,Matches
764,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,26,1996,33.0,0.12,0.12,0.06,0.06,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,0.00,0.00,0.00,0.00,Matches
765,Miguel Tapias,mx MEX,DF,Minnesota Utd,26,1997,31.8,0.63,0.63,0.41,0.06,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
766,Andrew Tarbell,us USA,GK,Houston Dynamo,29,1993,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
767,Sidnei Tavares,,MF,Colorado Rapids,21,2001,3.3,1.52,1.51,0.61,0.30,0.30,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
768,D.J. Taylor,us USA,DF,Minnesota Utd,25,1997,27.9,2.22,2.22,1.86,0.22,0.04,0.07,0.00,0.04,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Matches
769,Robert Taylor,fi FIN,"FW,DF",Inter Miami,28,1994,16.2,2.90,2.90,1.91,0.74,0.12,0.00,0.00,0.12,0.62,0.62,0.49,0.12,0.00,0.00,0.00,0.00,Matches
770,Russell Teibert,ca CAN,MF,Vancouver W'caps,30,1992,1.7,1.18,1.18,1.18,0.00,0.00,0.00,0.00,0.00,0.59,0.59,0.59,0.00,0.00,0.00,0.00,0.00,Matches
771,Carlos Terán,co COL,DF,Chicago Fire,22,2000,17.5,0.51,0.51,0.29,0.11,0.00,0.11,0.00,0.00,0.11,0.11,0.06,0.00,0.00,0.06,0.00,0.00,Matches
772,Dylan Teves,us USA,FW,Seattle Sounders,22,2000,4.3,1.40,1.41,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
773,Thiago,br BRA,"FW,MF",NYCFC,22,2000,1.5,2.67,2.63,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
774,Jamal Thiaré,sn SEN,FW,Atlanta Utd,29,1993,0.6,1.67,1.87,0.00,0.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
775,Erik Thommy,de GER,"MF,FW",Sporting KC,28,1994,28.7,4.04,4.05,2.30,0.73,0.24,0.59,0.17,0.00,0.52,0.52,0.28,0.03,0.07,0.10,0.03,0.00,Matches
776,Kosi Thompson,ca CAN,"MF,FW",Toronto FC,20,2003,6.5,1.08,1.08,0.92,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
777,Tommy Thompson,us USA,"MF,DF",SJ Earthquakes,27,1995,3.9,3.85,3.80,2.31,0.26,0.26,0.77,0.26,0.00,0.26,0.25,0.00,0.00,0.00,0.26,0.00,0.00,Matches
778,Timmy Tillman,us USA,MF,LAFC,24,1999,18.3,2.35,2.35,1.86,0.16,0.05,0.00,0.27,0.00,0.16,0.16,0.05,0.05,0.00,0.00,0.05,0.00,Matches
779,John Tolkin,us USA,DF,NY Red Bulls,20,2002,26.4,3.03,3.03,1.36,1.29,0.08,0.19,0.11,0.00,0.27,0.27,0.08,0.15,0.00,0.00,0.04,0.00,Matches
780,Nouhou Tolo,cm CMR,DF,Seattle Sounders,25,1997,22.8,1.40,1.41,1.14,0.13,0.04,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
781,Facundo Torres,uy URU,"FW,MF",Orlando City,22,2000,26.3,4.18,4.18,2.93,0.46,0.15,0.34,0.27,0.04,0.42,0.42,0.15,0.08,0.00,0.11,0.08,0.00,Matches
782,Jairo Torres,mx MEX,"MF,FW",Chicago Fire,22,2000,8.5,2.24,2.24,1.53,0.35,0.00,0.12,0.24,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
783,Joaquín Torres,ar ARG,"MF,FW",Philadelphia Union,26,1997,3.9,3.59,3.56,2.82,0.00,0.26,0.26,0.00,0.26,0.51,0.51,0.26,0.00,0.26,0.00,0.00,0.00,Matches
784,Mason Toye,us USA,FW,CF Montréal,24,1998,7.5,2.27,2.28,1.33,0.00,0.53,0.13,0.13,0.13,0.40,0.40,0.13,0.00,0.27,0.00,0.00,0.00,Matches
785,Wil Trapp,us USA,MF,Minnesota Utd,30,1993,26.9,2.16,2.16,1.93,0.11,0.00,0.04,0.04,0.04,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Matches
786,Miguel Trauco,pe PER,DF,SJ Earthquakes,30,1992,22.3,2.11,2.11,1.61,0.27,0.04,0.18,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.04,0.00,0.00,Matches
787,Niko Tsakiris,us USA,MF,SJ Earthquakes,17,2005,6.8,3.24,3.25,2.35,0.00,0.15,0.15,0.59,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.15,0.00,Matches
