0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Yellow CardsYellow Cards,Red CardsRed Cards,Second Yellow CardSecond Yellow Card,Fouls CommittedFouls Committed,Fouls DrawnFouls Drawn,OffsidesOffsides,CrossesCrosses,InterceptionsInterceptions,Tackles WonTackles in which the tackler's team won possession of the ball,Penalty Kicks WonPenalty Kicks Won,Penalty Kicks ConcededPenalty Kicks Conceded,Own GoalsOwn Goals,Ball RecoveriesNumber of loose balls recovered,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,24_Matches
655,Johnny Russell,sct SCO,FW,Sporting KC,33,1990,19.2,0.26,0.00,0.00,0.83,2.45,0.05,4.17,0.52,1.25,0.00,0.00,0.00,3.59,1.67,1.61,50.8,Matches
656,Jacen Russell-Rowe,ca CAN,"MF,FW",Columbus Crew,21,2002,11.5,0.00,0.00,0.00,1.30,1.30,0.17,0.43,0.26,0.43,0.00,0.00,0.00,2.00,0.52,1.83,22.2,Matches
657,Ryan Sailor,us USA,DF,Inter Miami,25,1998,3.5,0.29,0.00,0.00,0.57,0.29,0.00,0.00,1.14,0.86,0.00,0.29,0.00,2.29,2.00,0.86,70.0,Matches
658,Nathan Saliba,ca CAN,MF,CF Montréal,19,2004,18.3,0.38,0.05,0.05,2.08,0.55,0.00,0.38,0.55,1.04,0.00,0.00,0.00,4.32,0.87,1.04,45.7,Matches
659,Dániel Sallói,hu HUN,FW,Sporting KC,27,1996,23.6,0.17,0.00,0.00,1.10,1.23,0.34,3.01,0.42,0.47,0.00,0.00,0.00,3.09,0.38,1.40,21.4,Matches
660,Tobias Salquist,dk DEN,DF,Chicago Fire,28,1995,10.2,0.10,0.00,0.00,0.39,0.20,0.20,0.00,1.08,0.49,0.00,0.10,0.10,3.92,1.27,0.88,59.1,Matches
661,Ilie Sánchez,es ESP,MF,LAFC,33,1990,24.0,0.21,0.00,0.00,1.25,0.54,0.00,0.04,2.00,1.13,0.00,0.00,0.00,4.54,1.25,0.63,66.7,Matches
662,James Sands,us USA,MF,NYCFC,23,2000,28.4,0.35,0.04,0.00,2.04,1.55,0.00,0.32,1.58,1.90,0.00,0.04,0.00,6.83,1.83,0.99,65.0,Matches
663,William Sands,us USA,DF,NE Revolution,23,2000,4.8,0.00,0.00,0.00,0.63,2.08,0.00,2.71,1.04,1.25,0.00,0.00,0.00,4.38,0.21,0.63,25.0,Matches
664,William Sands,us USA,DF,Columbus Crew,23,2000,2.8,0.00,0.00,0.00,1.43,2.50,0.00,2.14,0.71,1.07,0.00,0.00,0.00,3.21,0.36,1.43,20.0,Matches
665,Jeong Sangbin,kr KOR,"FW,MF",Minnesota Utd,21,2002,24.1,0.17,0.00,0.00,1.04,1.24,0.08,3.86,0.46,0.50,0.04,0.00,0.00,3.11,1.24,2.07,37.5,Matches
666,Sergio Santos Gomes,br BRA,FW,FC Cincinnati,29,1994,10.3,0.10,0.00,0.00,2.14,2.52,1.26,0.87,0.49,0.97,0.00,0.00,0.00,2.72,3.30,4.85,40.5,Matches
667,Pedro Santos,pt POR,"DF,MF",D.C. United,35,1988,20.0,0.30,0.05,0.00,1.15,2.15,0.05,4.85,1.35,2.20,0.00,0.05,0.00,5.30,1.30,1.05,55.3,Matches
668,Rafael Santos,br BRA,DF,Orlando City,25,1998,23.0,0.09,0.00,0.00,0.52,0.57,0.17,4.35,0.96,0.74,0.00,0.00,0.00,6.48,0.87,0.87,50.0,Matches
669,Hayden Sargis,us USA,DF,D.C. United,21,2002,0.3,3.33,0.00,0.00,3.33,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,3.33,0.00,3.33,0.0,Matches
670,Nick Scardina,us USA,FW,Charlotte,22,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
671,Rodrigo Schlegel,ar ARG,DF,Orlando City,26,1997,25.5,0.20,0.04,0.00,1.02,0.59,0.04,0.00,1.02,0.98,0.00,0.04,0.00,2.55,1.49,1.29,53.5,Matches
672,Tate Schmitt,us USA,DF,Houston Dynamo,26,1997,4.8,0.21,0.00,0.00,0.21,0.63,0.21,6.04,1.04,1.25,0.00,0.00,0.00,6.67,1.46,1.04,58.3,Matches
673,David Schnegg,at AUT,DF,D.C. United,25,1998,1.3,0.77,0.00,0.00,3.85,0.77,0.00,3.85,2.31,0.77,0.00,0.00,0.00,3.85,0.77,0.77,50.0,Matches
674,Alessandro Schöpf,at AUT,"MF,DF",Vancouver W'caps,29,1994,21.5,0.28,0.05,0.05,1.02,0.60,0.00,1.12,0.84,0.79,0.05,0.00,0.00,6.00,0.51,0.33,61.1,Matches
675,Patrick Schulte,us USA,GK,Columbus Crew,22,2001,27.0,0.11,0.00,0.00,0.04,0.07,0.00,0.00,0.00,0.00,0.00,0.04,0.00,1.93,0.22,0.00,100.0,Matches
676,Tarik Scott,us USA,FW,FC Dallas,18,2005,0.6,1.67,0.00,0.00,3.33,5.00,0.00,6.67,1.67,1.67,1.67,0.00,0.00,8.33,0.00,3.33,0.0,Matches
677,Dante Sealy,tt TRI,"DF,MF",FC Dallas,20,2003,9.6,0.31,0.00,0.00,2.50,1.88,0.00,1.77,1.25,0.83,0.00,0.00,0.00,4.27,0.83,0.52,61.5,Matches
678,Gabe Segal,us USA,FW,Houston Dynamo,22,2001,2.2,0.45,0.00,0.00,2.73,0.91,0.45,0.00,0.00,0.91,0.00,0.00,0.00,1.82,1.82,0.91,66.7,Matches
679,Eddie Segura,co COL,"DF,MF",LAFC,26,1997,15.0,0.27,0.00,0.00,1.80,0.20,0.00,0.07,1.40,0.53,0.00,0.00,0.07,4.73,1.33,1.40,48.8,Matches
680,Amar Sejdic,us USA,MF,Nashville SC,27,1996,3.4,0.00,0.00,0.00,0.88,0.88,0.29,0.88,1.76,1.76,0.00,0.00,0.00,6.76,0.59,0.59,50.0,Matches
681,Oliver Semmle,de GER,GK,Philadelphia Union,25,1998,15.6,0.06,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.06,0.0,Matches
682,Brandon Servania,us USA,MF,Toronto FC,24,1999,0.7,0.00,0.00,0.00,1.43,1.43,0.00,1.43,0.00,2.86,0.00,0.00,0.00,7.14,0.00,0.00,,Matches
683,Jacob Shaffelburg,ca CAN,"FW,DF",Nashville SC,24,1999,15.7,0.13,0.00,0.00,1.02,1.40,0.25,6.24,0.76,0.64,0.06,0.00,0.00,3.18,0.51,1.02,33.3,Matches
684,Xherdan Shaqiri,ch SUI,"MF,FW",Chicago Fire,32,1991,8.2,0.12,0.00,0.00,0.49,1.22,0.24,5.37,0.12,0.12,0.00,0.00,0.00,5.49,0.49,0.61,44.4,Matches
685,Charles Sharp,us USA,"FW,MF",Toronto FC,22,2001,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,3.33,10.0,3.33,75.0,Matches
686,Samuel Shashoua,eng ENG,"MF,FW",Minnesota Utd,24,1999,0.2,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
687,Khiry Shelton,us USA,DF,Sporting KC,30,1993,11.5,0.26,0.00,0.00,0.96,0.78,0.00,0.43,1.57,1.22,0.00,0.00,0.09,6.87,1.48,0.52,73.9,Matches
688,Show,ao ANG,MF,FC Dallas,24,1999,5.5,0.00,0.00,0.00,2.18,2.00,0.00,0.18,1.45,1.09,0.00,0.00,0.00,4.91,1.09,1.09,50.0,Matches
689,Marcelo Silva,uy URU,DF,Real Salt Lake,34,1989,2.0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,4.50,3.00,2.50,54.5,Matches
690,Tommy Silva,us USA,DF,Real Salt Lake,21,2002,0.2,0.00,0.00,0.00,5.00,0.00,0.00,5.00,10.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
691,Xande Silva,pt POR,"FW,MF",Atlanta Utd,26,1997,16.1,0.12,0.00,0.00,1.30,1.12,0.12,1.93,0.50,1.12,0.00,0.00,0.00,3.60,0.75,0.87,46.2,Matches
692,Jonathan Sirois,ca CAN,GK,CF Montréal,22,2001,33.0,0.03,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.03,0.00,0.03,0.00,1.76,0.21,0.06,77.8,Matches
693,Jack Skahan,us USA,"MF,FW",SJ Earthquakes,25,1998,9.6,0.63,0.00,0.00,1.77,0.94,0.42,2.08,0.10,0.31,0.00,0.00,0.00,2.71,0.94,1.46,39.1,Matches
694,Joseph Skinner,us USA,FW,Nashville SC,20,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
695,Bartosz Slisz,pl POL,MF,Atlanta Utd,24,1999,26.6,0.11,0.00,0.00,1.05,1.09,0.00,0.64,1.35,0.98,0.00,0.00,0.00,5.79,1.50,1.02,59.7,Matches
696,Tyger Smalls,,FW,Charlotte,21,2002,2.5,1.20,0.00,0.00,3.60,1.60,0.00,1.60,0.80,2.80,0.00,0.00,0.00,4.40,0.80,1.60,33.3,Matches
697,Alec Smir,us USA,GK,Minnesota Utd,24,1999,3.0,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,,Matches
698,Brad Smith,au AUS,"FW,DF",Houston Dynamo,29,1994,4.5,0.22,0.00,0.00,1.78,0.89,0.00,6.00,0.22,0.67,0.00,0.00,0.00,2.22,0.67,0.89,42.9,Matches
699,Kyle Smith,us USA,"DF,MF",Orlando City,32,1992,12.8,0.16,0.00,0.00,1.02,0.86,0.00,1.56,0.70,0.47,0.00,0.08,0.00,3.75,1.02,1.88,35.1,Matches
700,Mohammed Sofo,gh GHA,MF,NY Red Bulls,19,2004,0.3,0.00,0.00,0.00,6.67,3.33,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
701,Joaquin Sosa,uy URU,DF,CF Montréal,22,2002,14.1,0.28,0.00,0.00,1.21,0.28,0.07,1.49,1.21,1.70,0.07,0.00,0.00,3.83,1.63,1.06,60.5,Matches
702,Arnaud Souquet,fr FRA,DF,Chicago Fire,31,1992,20.8,0.00,0.00,0.00,1.06,1.25,0.00,2.26,1.30,1.39,0.00,0.00,0.00,4.66,1.01,0.87,53.8,Matches
703,Ryan Spaulding,us USA,"DF,MF",NE Revolution,25,1998,5.0,0.00,0.20,0.00,1.20,1.20,0.40,4.00,1.40,1.20,0.00,0.00,0.00,3.60,0.80,1.00,44.4,Matches
704,Tyrese Spicer,tt TRI,"DF,MF",Toronto FC,23,2000,11.8,0.17,0.00,0.00,0.76,0.93,0.68,3.31,0.93,1.78,0.00,0.00,0.00,5.00,1.36,1.69,44.4,Matches
705,Dayne St. Clair,ca CAN,GK,Minnesota Utd,26,1997,26.0,0.08,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.08,0.00,0.00,0.00,1.58,0.19,0.04,83.3,Matches
706,Mason Stajduhar,us USA,GK,Orlando City,26,1997,4.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.00,0.00,,Matches
707,Zack Steffen,us USA,GK,Colorado Rapids,28,1995,33.0,0.09,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,0.15,0.00,100.0,Matches
708,Daniel Steres,us USA,DF,Houston Dynamo,33,1990,13.0,0.38,0.00,0.00,1.38,0.46,0.08,0.85,0.69,1.62,0.00,0.00,0.00,2.00,2.00,0.92,68.4,Matches
709,Kimani Stewart-Baynes,ca CAN,"FW,MF",Colorado Rapids,19,2005,1.6,0.00,0.00,0.00,2.50,0.63,0.63,3.13,1.25,1.88,0.00,0.00,0.00,4.38,0.63,3.75,14.3,Matches
710,Jared Stroud,us USA,"MF,FW",D.C. United,27,1996,27.7,0.14,0.00,0.00,0.69,1.95,0.69,4.95,0.51,0.97,0.04,0.00,0.00,4.01,0.22,0.61,26.1,Matches
711,Peter Stroud,us USA,MF,NY Red Bulls,21,2002,9.4,0.21,0.00,0.00,1.17,2.34,0.11,0.43,0.85,1.49,0.00,0.11,0.00,5.85,0.64,1.38,31.6,Matches
712,Brad Stuver,us USA,GK,Austin,32,1991,34.0,0.06,0.00,0.00,0.03,0.18,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.41,0.12,0.03,80.0,Matches
713,Luis Suárez,uy URU,FW,Inter Miami,37,1987,21.3,0.28,0.00,0.00,1.03,1.69,0.66,0.94,0.14,0.09,0.00,0.00,0.05,1.78,0.61,0.85,41.9,Matches
714,Cavan Sullivan,us USA,"MF,FW",Philadelphia Union,14,2009,0.1,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,20.0,0.00,0.00,,Matches
715,Quinn Sullivan,us USA,"MF,FW",Philadelphia Union,19,2004,26.7,0.15,0.00,0.00,0.82,0.79,0.19,3.71,0.34,0.67,0.00,0.00,0.00,4.12,0.56,0.82,40.5,Matches
716,Lawson Sunderland,us USA,MF,Inter Miami,22,2001,2.1,0.00,0.00,0.00,0.95,0.00,0.00,0.95,1.43,1.43,0.00,0.00,0.00,4.76,1.43,1.43,50.0,Matches
717,Finn Surman,nz NZL,DF,Portland Timbers,20,2003,1.0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,50.0,Matches
718,Sam Surridge,eng ENG,FW,Nashville SC,25,1998,26.5,0.15,0.00,0.00,1.51,1.51,0.60,0.87,0.23,0.57,0.00,0.00,0.00,2.45,2.42,3.58,40.3,Matches
719,Oleksandr Svatok,ua UKR,DF,Austin,29,1994,4.5,0.22,0.00,0.00,1.11,0.00,0.00,0.22,2.00,0.44,0.00,0.00,0.00,2.00,1.11,1.33,45.5,Matches
720,Erik Sviatchenko,dk DEN,DF,Houston Dynamo,32,1991,27.0,0.07,0.00,0.00,0.74,0.59,0.11,0.59,0.96,0.63,0.00,0.00,0.04,3.63,2.78,1.63,63.0,Matches
721,Karol Świderski,pl POL,FW,Charlotte,27,1997,5.9,0.17,0.00,0.00,1.02,1.53,0.34,0.68,0.51,0.51,0.00,0.00,0.00,2.20,1.69,1.02,62.5,Matches
722,Nkosi Tafari,us USA,DF,FC Dallas,26,1997,25.0,0.24,0.04,0.04,0.84,0.56,0.16,0.16,0.88,0.88,0.00,0.04,0.00,4.32,1.08,1.24,46.6,Matches
723,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,27,1996,33.0,0.06,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.27,0.09,75.0,Matches
724,Strahinja Tanasijević,rs SRB,DF,NYCFC,26,1997,11.0,0.55,0.00,0.00,1.45,1.82,0.00,0.18,1.00,0.64,0.00,0.00,0.00,2.82,1.18,2.00,37.1,Matches
725,Miguel Tapias,mx MEX,DF,Minnesota Utd,27,1997,23.2,0.26,0.04,0.04,0.78,0.30,0.09,0.09,0.95,0.91,0.00,0.04,0.00,4.78,2.16,1.47,59.5,Matches
726,Andrew Tarbell,us USA,GK,Houston Dynamo,30,1993,3.2,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.63,0.00,0.00,,Matches
727,Iuri Tavares,cv CPV,FW,Charlotte,22,2001,10.0,0.50,0.00,0.00,2.00,1.30,0.20,1.30,0.50,1.20,0.10,0.00,0.00,3.80,1.30,1.30,50.0,Matches
728,D.J. Taylor,us USA,"DF,MF",Minnesota Utd,26,1997,16.5,0.18,0.00,0.00,1.21,0.24,0.06,1.94,1.94,1.64,0.00,0.18,0.00,2.91,0.67,0.61,52.4,Matches
729,Robert Taylor,fi FIN,"FW,MF",Inter Miami,29,1994,18.3,0.11,0.00,0.00,0.60,0.49,0.49,1.42,0.60,0.49,0.00,0.00,0.00,3.88,0.27,0.11,71.4,Matches
730,Carlos Terán,co COL,DF,Chicago Fire,23,2000,13.5,0.22,0.07,0.00,1.70,0.89,0.00,0.22,2.07,1.48,0.00,0.00,0.00,5.41,2.37,1.41,62.7,Matches
731,Cedric Teuchert,de GER,"MF,FW",St. Louis,27,1997,8.4,0.24,0.00,0.00,0.83,1.43,0.12,1.07,0.24,1.19,0.00,0.00,0.00,3.93,0.24,0.60,28.6,Matches
732,Dylan Teves,us USA,"MF,FW",Seattle Sounders,23,2000,1.0,1.00,0.00,0.00,4.00,3.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,6.00,1.00,0.00,100.0,Matches
733,Jamal Thiaré,sn SEN,FW,Atlanta Utd,30,1993,12.7,0.00,0.00,0.00,1.65,1.97,0.87,0.08,0.16,0.39,0.16,0.00,0.00,2.20,4.41,3.94,52.8,Matches
734,Andrew Thomas,ru RUS,GK,Seattle Sounders,25,1998,6.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.15,0.15,50.0,Matches
735,Erik Thommy,de GER,"MF,FW",Sporting KC,29,1994,25.8,0.12,0.00,0.00,1.36,2.36,0.31,3.76,0.50,0.89,0.08,0.00,0.00,3.95,0.23,0.81,22.2,Matches
736,Kosi Thompson,ca CAN,"MF,DF",Toronto FC,21,2003,12.3,0.41,0.00,0.00,1.46,0.89,0.08,0.81,0.65,1.30,0.00,0.00,0.00,3.98,0.98,1.22,44.4,Matches
737,Tommy Thompson,us USA,"DF,FW",SJ Earthquakes,28,1995,1.0,1.00,0.00,0.00,3.00,1.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,5.00,1.00,0.00,100.0,Matches
738,Timmy Tillman,us USA,MF,LAFC,25,1999,27.5,0.29,0.00,0.00,1.20,2.65,0.00,1.27,1.24,1.75,0.04,0.00,0.00,6.47,0.40,0.47,45.8,Matches
739,John Tolkin,us USA,DF,NY Red Bulls,21,2002,26.5,0.11,0.00,0.00,0.79,1.02,0.11,6.45,1.09,1.09,0.04,0.00,0.00,4.38,0.64,0.83,43.6,Matches
740,Nouhou Tolo,cm CMR,DF,Seattle Sounders,26,1997,24.5,0.41,0.04,0.04,1.18,1.39,0.04,2.24,1.27,0.98,0.00,0.08,0.00,5.22,1.06,1.10,49.1,Matches
741,Ervin Torres,us USA,MF,Austin,16,2007,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,100.0,Matches
742,Facundo Torres,uy URU,"FW,MF",Orlando City,23,2000,29.3,0.10,0.00,0.00,0.65,1.60,0.24,3.21,0.44,0.51,0.03,0.00,0.00,4.74,0.68,0.78,46.5,Matches
743,Tomas Totland,no NOR,DF,St. Louis,25,1998,27.6,0.25,0.00,0.00,0.76,0.98,0.07,2.86,1.63,1.01,0.00,0.00,0.00,5.18,0.83,0.91,47.9,Matches
744,Mason Toye,us USA,"FW,MF",Portland Timbers,25,1998,1.6,0.00,0.00,0.00,3.13,0.63,0.00,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.63,5.63,10.0,Matches
745,Mason Toye,us USA,"FW,MF",CF Montréal,25,1998,5.3,0.00,0.00,0.00,0.94,0.38,0.75,1.13,0.75,0.00,0.00,0.00,0.00,2.26,1.13,1.70,40.0,Matches
746,Wil Trapp,us USA,MF,Minnesota Utd,31,1993,25.5,0.20,0.00,0.00,1.49,0.63,0.00,0.75,0.98,1.18,0.00,0.00,0.00,4.47,0.82,0.98,45.7,Matches
747,Jackson Travis,us USA,DF,Colorado Rapids,19,2004,5.4,0.00,0.00,0.00,1.11,0.00,0.00,0.93,0.56,1.48,0.00,0.00,0.00,4.81,0.56,1.48,27.3,Matches
748,Niko Tsakiris,us USA,MF,SJ Earthquakes,18,2005,16.3,0.06,0.00,0.00,0.92,1.53,0.00,0.61,0.80,1.04,0.00,0.06,0.00,4.66,0.37,0.86,30.0,Matches
749,Yutaro Tsukada,jp JPN,FW,Orlando City,22,2001,0.2,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
750,Garrison Tubbs,us USA,DF,D.C. United,21,2002,6.1,0.16,0.00,0.00,0.98,0.98,0.16,0.16,0.98,1.31,0.16,0.00,0.00,4.26,1.31,1.15,53.3,Matches
751,Bill Tuiloma,nz NZL,DF,Charlotte,28,1995,2.2,0.00,0.00,0.00,0.91,0.45,0.00,0.00,0.45,0.45,0.00,0.00,0.00,2.73,4.09,2.73,60.0,Matches
752,Ema Twumasi,gh GHA,DF,FC Dallas,26,1997,13.1,0.23,0.00,0.00,1.30,0.53,0.08,0.76,0.38,1.22,0.00,0.15,0.00,3.66,0.92,0.69,57.1,Matches
753,Marinos Tzionis,cy CYP,"FW,MF",Sporting KC,22,2001,3.1,0.00,0.00,0.00,0.97,1.94,0.00,0.97,0.97,0.97,0.00,0.00,0.00,3.87,0.65,0.97,40.0,Matches
754,Mikael Uhre,dk DEN,FW,Philadelphia Union,29,1994,22.3,0.18,0.00,0.00,1.88,1.75,0.94,1.39,0.18,0.63,0.00,0.00,0.00,2.38,2.29,2.83,44.7,Matches
755,Jere Uronen,fi FIN,DF,Charlotte,29,1994,23.7,0.08,0.00,0.00,0.84,0.72,0.04,3.38,1.18,1.10,0.00,0.00,0.00,3.21,1.10,0.97,53.1,Matches
756,Júnior Urso,br BRA,MF,Charlotte,34,1989,11.4,0.26,0.00,0.00,1.49,1.67,0.00,0.26,1.14,1.49,0.00,0.00,0.00,4.47,1.05,0.35,75.0,Matches
757,Óscar Ustari,ar ARG,GK,Inter Miami,37,1986,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,,Matches
758,Leo Väisänen,fi FIN,DF,Austin,26,1997,9.2,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.65,0.98,0.00,0.00,0.00,3.80,1.20,1.09,52.4,Matches
759,Jhojan Valencia,co COL,MF,Austin,27,1996,16.0,0.50,0.00,0.00,2.19,0.69,0.00,0.00,0.88,1.44,0.00,0.00,0.00,5.69,0.56,0.56,50.0,Matches
760,Omar Valencia,pa PAN,MF,NY Red Bulls,19,2004,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches
761,Zarek Valentin,pr PUR,"DF,MF",Minnesota Utd,32,1991,0.4,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,2.50,2.50,2.50,50.0,Matches
762,Gerardo Valenzuela,us USA,"MF,FW",FC Cincinnati,19,2004,10.7,0.19,0.00,0.00,2.52,2.99,0.28,1.68,0.37,1.50,0.00,0.00,0.00,4.39,0.93,1.87,33.3,Matches
763,Jefferson Valverde,ec ECU,DF,Houston Dynamo,24,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,10.0,0.0,Matches
764,Dante Vanzeir,be BEL,FW,NY Red Bulls,25,1998,23.1,0.09,0.00,0.00,1.30,0.52,0.61,1.26,0.30,0.35,0.00,0.00,0.00,1.99,1.56,3.29,32.1,Matches
765,Alenis Vargas,hn HON,FW,Sporting KC,20,2003,7.0,0.14,0.00,0.00,1.86,2.71,0.14,2.57,0.43,0.57,0.00,0.00,0.00,4.14,1.00,2.29,30.4,Matches
766,Kerwin Vargas,co COL,FW,Charlotte,22,2002,27.3,0.26,0.00,0.00,1.06,1.25,0.33,3.63,0.40,0.55,0.07,0.00,0.00,3.70,0.59,1.36,30.2,Matches
767,Obed Vargas,mx MEX,"MF,FW",Seattle Sounders,18,2005,28.2,0.18,0.04,0.04,0.85,1.99,0.04,0.64,1.28,1.45,0.07,0.00,0.00,4.79,0.43,0.64,40.0,Matches
768,Indiana Vassilev,us USA,"MF,FW",St. Louis,22,2001,20.4,0.25,0.00,0.00,1.23,1.23,0.10,4.85,0.34,0.78,0.00,0.00,0.00,4.02,0.83,0.93,47.2,Matches
769,Alan Velasco,ar ARG,"FW,MF",FC Dallas,21,2002,4.1,0.73,0.00,0.00,1.71,3.41,0.24,0.73,0.98,0.98,0.00,0.00,0.00,3.90,0.24,0.73,25.0,Matches
770,Brayan Vera,co COL,DF,Real Salt Lake,25,1999,23.4,0.38,0.04,0.00,1.28,0.68,0.04,2.48,0.60,0.98,0.00,0.00,0.00,4.10,0.68,0.94,42.1,Matches
771,Oscar Verhoeven,us USA,DF,SJ Earthquakes,17,2006,4.5,0.22,0.00,0.00,0.22,0.22,0.00,1.11,1.33,0.89,0.00,0.00,0.00,4.22,1.56,1.56,50.0,Matches
772,Ranko Veselinović,rs SRB,DF,Vancouver W'caps,24,1999,30.7,0.13,0.00,0.00,0.55,0.39,0.03,0.00,0.52,0.52,0.00,0.03,0.00,2.25,1.63,1.07,60.2,Matches
773,Jules-Anthony Vilsaint,ca CAN,"MF,FW",CF Montréal,21,2003,9.3,0.11,0.00,0.00,0.54,2.15,0.54,0.32,0.32,0.54,0.11,0.00,0.00,2.26,0.54,1.08,33.3,Matches
774,Sam Vines,us USA,DF,Colorado Rapids,24,1999,24.1,0.00,0.00,0.00,0.08,0.33,0.17,2.16,1.00,0.71,0.00,0.00,0.04,3.90,0.33,0.71,32.0,Matches
775,Pedro Vite,ec ECU,MF,Vancouver W'caps,21,2002,22.4,0.13,0.00,0.00,1.03,1.56,0.04,0.80,1.29,1.43,0.00,0.04,0.00,7.37,0.31,0.27,53.8,Matches
776,Robert Voloder,ba BIH,DF,Sporting KC,22,2001,19.6,0.10,0.00,0.00,0.87,0.71,0.00,0.05,1.38,1.02,0.00,0.00,0.05,5.15,1.22,1.63,42.9,Matches
777,Giacomo Vrioni,al ALB,FW,NE Revolution,25,1998,24.8,0.24,0.04,0.04,2.02,1.65,0.93,0.04,0.04,0.36,0.00,0.00,0.00,1.57,2.82,3.43,45.2,Matches
778,Kai Wagner,de GER,DF,Philadelphia Union,26,1997,32.3,0.22,0.00,0.00,0.77,0.59,0.03,9.20,1.18,1.18,0.00,0.00,0.00,4.95,1.02,0.87,54.1,Matches
779,Rémi Walter,fr FRA,MF,Sporting KC,28,1995,14.2,0.00,0.00,0.00,0.56,0.92,0.00,0.99,0.77,0.99,0.00,0.00,0.00,6.27,0.77,1.06,42.3,Matches
780,Victor Wanyama,ke KEN,MF,CF Montréal,32,1991,4.5,0.22,0.00,0.00,1.78,1.11,0.00,0.00,1.11,1.33,0.00,0.00,0.00,6.00,0.89,0.22,80.0,Matches
781,Taylor Washington,us USA,DF,Nashville SC,30,1993,8.4,0.00,0.00,0.00,0.71,0.83,0.12,3.57,0.95,1.67,0.00,0.12,0.00,2.62,2.02,1.55,56.7,Matches
782,Joel Waterman,ca CAN,DF,CF Montréal,28,1996,23.6,0.25,0.00,0.00,1.06,0.85,0.00,0.13,1.82,0.76,0.00,0.04,0.00,6.48,1.06,1.02,51.0,Matches
783,Akil Watts,us USA,"DF,MF",St. Louis,23,2000,10.7,0.19,0.00,0.00,1.12,0.84,0.09,2.43,0.65,2.90,0.00,0.09,0.00,5.51,1.03,1.03,50.0,Matches
784,Patrick Weah,lr LBR,FW,Minnesota Utd,20,2003,0.4,0.00,0.00,0.00,7.50,7.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.50,66.7,Matches
785,Marcelo Weigandt,ar ARG,"DF,MF",Inter Miami,24,2000,22.2,0.36,0.00,0.00,1.26,1.13,0.18,2.07,0.72,1.67,0.00,0.05,0.00,4.73,1.13,0.99,53.2,Matches
