0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,Matches PlayedMatches Played by the player or squad,Game or games started by player,Minutes,90s Played90s playedMinutes played divided by 90,GoalsGoals scored or allowed,AssistsAssists,Goals + AssistsGoals and Assists,Non-Penalty GoalsNon-Penalty Goals,Penalty Kicks MadePenalty Kicks Made,Penalty Kicks AttemptedPenalty Kicks Attempted,Yellow CardsYellow Cards,Red CardsRed Cards,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xAG: Exp. Assisted GoalsExpected Assisted GoalsxG which follows a pass that assists a shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",Progression_PrgC,Progression_PrgP,Progression_PrgR,GoalsGoals scored or allowed,AssistsAssists,Goals + AssistsGoals and Assists,Non-Penalty GoalsNon-Penalty Goals,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutesMinimum 30 minutes played per squad game to qualify as a leader,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xAG: Exp. Assisted GoalsExpected Assisted GoalsxG which follows a pass that assists a shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",36_Matches
297,Carles Gil,es ESP,"MF,FW",NE Revolution,33-012,1992,34,34,3054,33.9,0.29,0.27,0.56,0.15,0.15,0.15,0.09,0.00,0.24,0.12,0.30,0.42,4.48,11.5,4.45,0.29,0.27,0.56,0.15,0.41,0.24,0.30,0.54,0.12,0.42,Matches
298,Thomas Gillier,cl CHI,GK,CF Montréal,21-190,2004,8,8,720,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
299,Blake Gillingham,us USA,GK,Houston Dynamo,23-054,2002,4,3,294,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
300,Jake Girdwood-Reich,au AUS,"DF,MF",St. Louis,21-192,2004,10,5,495,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
301,Olivier Giroud,fr FRA,FW,LAFC,39-065,1986,11,6,528,5.9,0.51,0.17,0.68,0.51,0.00,0.00,0.17,0.00,0.53,0.53,0.12,0.64,0.68,2.37,6.78,0.51,0.17,0.68,0.51,0.68,0.53,0.12,0.65,0.53,0.65,Matches
302,Dennis Gjengaar,no NOR,"FW,MF",NY Red Bulls,21-283,2004,21,8,763,8.5,0.24,0.12,0.35,0.24,0.00,0.00,0.24,0.00,0.32,0.32,0.12,0.44,2.59,3.18,6.47,0.24,0.12,0.35,0.24,0.35,0.32,0.12,0.44,0.32,0.44,Matches
303,Justen Glad,us USA,DF,Real Salt Lake,28-279,1997,31,31,2778,30.9,0.00,0.03,0.03,0.00,0.00,0.00,0.29,0.00,0.04,0.04,0.04,0.08,0.23,2.62,0.19,0.00,0.03,0.03,0.00,0.03,0.04,0.04,0.08,0.04,0.08,Matches
304,Omari Glasgow,gy GUY,"DF,FW",Chicago Fire,22-012,2003,14,4,529,5.9,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.15,0.20,1.53,2.54,7.80,0.00,0.17,0.17,0.00,0.17,0.05,0.16,0.21,0.05,0.21,Matches
305,Ian Glavinovich,ar ARG,DF,Philadelphia Union,24-038,2001,4,3,257,2.9,0.34,0.00,0.34,0.34,0.00,0.00,0.34,0.00,0.07,0.07,0.00,0.07,0.34,4.14,0.00,0.35,0.00,0.35,0.35,0.35,0.08,0.00,0.08,0.08,0.08,Matches
306,Jakob Glesnes,no NOR,DF,Philadelphia Union,31-254,1994,31,30,2624,29.2,0.03,0.03,0.07,0.03,0.00,0.00,0.34,0.00,0.03,0.03,0.04,0.07,0.62,3.63,0.10,0.03,0.03,0.07,0.03,0.07,0.03,0.04,0.07,0.03,0.07,Matches
307,Aníbal Godoy,pa PAN,MF,San Diego FC,35-297,1990,25,21,1717,19.1,0.05,0.05,0.10,0.05,0.00,0.00,0.31,0.00,0.07,0.07,0.03,0.10,0.94,7.75,1.36,0.05,0.05,0.10,0.05,0.10,0.08,0.03,0.11,0.08,0.11,Matches
308,Yeimar Gómez Andrade,co COL,DF,Seattle Sounders,33-157,1992,24,24,1760,19.6,0.00,0.05,0.05,0.00,0.00,0.00,0.15,0.00,0.05,0.05,0.01,0.06,0.66,4.69,0.20,0.00,0.05,0.05,0.00,0.05,0.05,0.01,0.06,0.05,0.06,Matches
309,Nicksoen Gomis,fr FRA,DF,Toronto FC,23-264,2002,6,6,479,5.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,0.38,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
310,Diogo Gonçalves,pt POR,"FW,MF",Real Salt Lake,28-301,1997,29,26,2175,24.2,0.17,0.17,0.33,0.17,0.00,0.00,0.08,0.00,0.22,0.22,0.17,0.39,2.19,4.21,4.92,0.17,0.17,0.33,0.17,0.33,0.22,0.18,0.39,0.22,0.39,Matches
311,Omar Gonzalez,us USA,DF,Chicago Fire,37-054,1988,12,3,427,4.7,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.02,0.02,0.00,1.06,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
312,Archie Goodwin,au AUS,"MF,FW",Charlotte,21-027,2004,6,0,40,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,2.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.00,0.24,Matches
313,Zavier Gozo,us USA,"MF,FW",Real Salt Lake,18-257,2007,25,21,1810,20.1,0.20,0.15,0.35,0.20,0.00,0.00,0.20,0.00,0.23,0.23,0.11,0.35,3.43,1.34,8.26,0.20,0.15,0.35,0.20,0.35,0.23,0.11,0.35,0.23,0.35,Matches
314,Owen Graham Roache,ca CAN,FW,CF Montréal,17-296,2008,6,1,123,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,0.71,1.43,6.43,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Matches
315,Tayvon Gray,jm JAM,DF,NYCFC,23-107,2002,26,22,1756,19.5,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.02,0.02,0.10,0.12,1.28,4.62,2.51,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.12,0.01,0.12,Matches
316,Julian Gressel,us USA,"DF,MF",Minnesota Utd,31-353,1993,21,12,1086,12.1,0.08,0.25,0.33,0.08,0.00,0.00,0.17,0.00,0.05,0.05,0.16,0.21,0.66,2.07,2.98,0.08,0.25,0.33,0.08,0.33,0.05,0.16,0.21,0.05,0.21,Matches
317,Yuri Guboglo,ht HAI,"DF,FW",CF Montréal,18-259,2007,23,10,1011,11.2,0.00,0.09,0.09,0.00,0.00,0.00,0.09,0.00,0.02,0.02,0.04,0.05,2.95,1.70,5.71,0.00,0.09,0.09,0.00,0.09,0.02,0.04,0.05,0.02,0.05,Matches
318,Gage Guerra,,"FW,MF",Portland Timbers,22-348,2002,6,0,133,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.07,0.20,0.67,0.67,7.33,0.00,0.00,0.00,0.00,0.00,0.19,0.04,0.23,0.19,0.23,Matches
319,Colin Guske,us USA,"MF,FW",Orlando City,18-309,2007,5,0,16,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,15.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
320,Raul Gustavo,br BRA,DF,NYCFC,26-224,1999,5,5,419,4.7,0.00,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.04,1.28,3.40,0.85,0.00,0.21,0.21,0.00,0.21,0.01,0.03,0.04,0.01,0.04,Matches
321,Brian Gutiérrez,us USA,"MF,FW",Chicago Fire,22-170,2003,29,24,2045,22.7,0.40,0.13,0.53,0.31,0.09,0.09,0.26,0.04,0.30,0.23,0.21,0.44,2.51,7.53,3.96,0.40,0.13,0.53,0.31,0.44,0.30,0.21,0.52,0.23,0.45,Matches
322,Andrew Gutman,us USA,DF,Chicago Fire,29-063,1996,34,34,2863,31.8,0.09,0.25,0.35,0.09,0.00,0.00,0.13,0.00,0.10,0.10,0.14,0.25,1.54,3.68,4.53,0.09,0.25,0.35,0.09,0.35,0.11,0.14,0.25,0.11,0.25,Matches
323,Brad Guzan,us USA,GK,Atlanta Utd,41-086,1984,26,26,2340,26.0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
324,Justin Haak,us USA,"DF,MF",NYCFC,24-083,2001,34,34,3008,33.4,0.03,0.12,0.15,0.03,0.00,0.00,0.18,0.00,0.03,0.03,0.06,0.10,1.02,4.22,0.84,0.03,0.12,0.15,0.03,0.15,0.03,0.06,0.10,0.03,0.10,Matches
325,Taha Habroune,us USA,"MF,FW",Columbus Crew,19-302,2006,18,5,569,6.3,0.16,0.16,0.32,0.16,0.00,0.00,0.32,0.00,0.16,0.16,0.06,0.22,1.27,6.03,4.92,0.16,0.16,0.32,0.16,0.32,0.16,0.06,0.22,0.16,0.22,Matches
326,Alexander Hack,de GER,DF,NY Red Bulls,32-087,1993,22,16,1451,16.1,0.06,0.00,0.06,0.06,0.00,0.00,0.37,0.00,0.07,0.07,0.03,0.11,1.43,10.0,0.31,0.06,0.00,0.06,0.06,0.06,0.08,0.03,0.11,0.08,0.11,Matches
327,Teenage Hadebe,zw ZIM,DF,FC Cincinnati,30-078,1995,20,9,953,10.6,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.01,0.01,0.00,0.01,0.28,2.92,0.57,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
328,Nicholas Hagen,gt GUA,GK,Columbus Crew,29-124,1996,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
329,Nick Hagglund,us USA,DF,FC Cincinnati,33-081,1992,17,16,1163,12.9,0.08,0.00,0.08,0.08,0.00,0.00,0.16,0.00,0.08,0.08,0.02,0.09,0.54,3.80,0.31,0.08,0.00,0.08,0.08,0.08,0.08,0.02,0.09,0.08,0.09,Matches
330,Maren Haile-Selassie,ch SUI,"FW,MF",Chicago Fire,26-266,1999,30,5,936,10.4,0.19,0.58,0.77,0.19,0.00,0.00,0.10,0.00,0.31,0.31,0.16,0.47,3.37,4.33,7.31,0.19,0.58,0.77,0.19,0.77,0.31,0.16,0.47,0.31,0.47,Matches
331,Belal Halbouni,sy SYR,DF,Vancouver W'caps,25-340,1999,13,7,732,8.1,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.02,0.02,0.05,0.07,0.74,5.93,0.12,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.07,0.03,0.07,Matches
332,Julian Hall,us USA,"FW,MF",NY Red Bulls,17-255,2008,26,4,681,7.6,0.13,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.20,0.20,0.04,0.25,2.63,2.24,8.95,0.13,0.00,0.13,0.13,0.13,0.20,0.05,0.25,0.20,0.25,Matches
333,Bret Halsey,us USA,DF,FC Cincinnati,25-186,2000,1,0,33,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,2.50,2.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,0.00,0.28,Matches
334,Nicholas Hansen,dk DEN,GK,Colorado Rapids,24-147,2001,10,10,900,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
335,Aiden Harangi,us USA,DF,San Diego FC,19-299,2006,5,5,335,3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.05,0.05,0.05,0.11,1.35,3.24,5.95,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12,Matches
336,Ian Harkes,us USA,MF,SJ Earthquakes,30-249,1995,30,26,2145,23.8,0.13,0.08,0.21,0.13,0.00,0.00,0.29,0.04,0.07,0.07,0.15,0.22,0.88,4.62,2.02,0.13,0.08,0.21,0.13,0.21,0.07,0.15,0.22,0.07,0.22,Matches
337,Cameron Harper,us USA,"DF,MF",NY Red Bulls,24-015,2001,12,8,668,7.4,0.41,0.27,0.68,0.41,0.00,0.00,0.27,0.00,0.35,0.35,0.20,0.55,5.54,2.84,9.86,0.40,0.27,0.67,0.40,0.67,0.35,0.20,0.55,0.35,0.55,Matches
338,Nathan Harriel,us USA,DF,Philadelphia Union,24-225,2001,25,23,2099,23.3,0.09,0.00,0.09,0.09,0.00,0.00,0.30,0.00,0.08,0.08,0.03,0.10,0.56,3.00,2.10,0.09,0.00,0.09,0.09,0.09,0.08,0.03,0.11,0.08,0.11,Matches
339,Alex Harris,us USA,"MF,FW",Colorado Rapids,20-291,2005,4,0,44,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
340,Calvin Harris,eng ENG,"FW,MF",Colorado Rapids,25-259,2000,27,13,1334,14.8,0.34,0.07,0.41,0.34,0.00,0.00,0.14,0.00,0.34,0.34,0.07,0.43,3.11,1.62,5.95,0.34,0.07,0.40,0.34,0.40,0.35,0.08,0.42,0.35,0.42,Matches
341,Marcel Hartel,de GER,"MF,FW",St. Louis,29-319,1996,34,34,3022,33.6,0.27,0.12,0.39,0.24,0.03,0.03,0.03,0.00,0.22,0.20,0.29,0.49,2.14,5.63,5.60,0.27,0.12,0.39,0.24,0.36,0.22,0.29,0.51,0.20,0.49,Matches
342,Carlos Harvey,pa PAN,"DF,MF",Minnesota Utd,25-304,2000,25,16,1526,17.0,0.12,0.06,0.18,0.12,0.00,0.00,0.12,0.00,0.08,0.08,0.06,0.15,0.65,2.18,1.82,0.12,0.06,0.18,0.12,0.18,0.08,0.06,0.15,0.08,0.15,Matches
343,Thomas Hasal,ca CAN,GK,LAFC,26-148,1999,2,1,135,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
344,Stuart Hawkins,us USA,"DF,MF",Seattle Sounders,19-077,2006,4,0,127,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,0.71,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
345,Kobi Henry,tt TRI,"DF,FW",Real Salt Lake,21-222,2004,3,0,41,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
346,Malik Henry,ca CAN,"MF,FW",Toronto FC,23-134,2002,9,0,118,1.3,0.00,0.77,0.77,0.00,0.00,0.00,1.54,0.00,0.46,0.46,0.38,0.85,3.08,3.85,3.85,0.00,0.76,0.76,0.00,0.76,0.48,0.35,0.84,0.48,0.84,Matches
347,Fabian Herbers,de GER,"MF,FW",CF Montréal,32-109,1993,16,11,723,8.0,0.13,0.00,0.13,0.13,0.00,0.00,0.38,0.00,0.10,0.10,0.13,0.23,1.75,6.13,3.75,0.12,0.00,0.12,0.12,0.12,0.10,0.12,0.22,0.10,0.22,Matches
348,Ronald Hernández,ve VEN,DF,Atlanta Utd,28-074,1997,21,16,1316,14.6,0.07,0.07,0.14,0.07,0.00,0.00,0.21,0.00,0.03,0.03,0.11,0.14,1.71,3.70,5.21,0.07,0.07,0.14,0.07,0.14,0.03,0.11,0.14,0.03,0.14,Matches
349,Aaron Herrera,gt GUA,"DF,MF",D.C. United,28-181,1997,26,24,2066,23.0,0.00,0.09,0.09,0.00,0.00,0.00,0.43,0.09,0.03,0.03,0.13,0.16,1.70,3.96,3.26,0.00,0.09,0.09,0.00,0.09,0.03,0.12,0.16,0.03,0.16,Matches
350,Marcelo Herrera,ar ARG,DF,Columbus Crew,27-031,1998,20,15,1369,15.2,0.26,0.13,0.39,0.26,0.00,0.00,0.07,0.00,0.19,0.19,0.14,0.34,1.84,4.34,9.80,0.26,0.13,0.39,0.26,0.39,0.19,0.15,0.34,0.19,0.34,Matches
351,Son Heung-min,kr KOR,FW,LAFC,33-149,1992,10,9,803,8.9,1.01,0.22,1.24,1.01,0.00,0.00,0.00,0.00,0.60,0.60,0.33,0.93,3.71,4.83,4.61,1.01,0.22,1.23,1.01,1.23,0.59,0.33,0.93,0.59,0.93,Matches
352,Aiden Hezarkhani,us USA,"FW,MF",Real Salt Lake,18-159,2007,2,0,58,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,1.67,10.0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
353,Jayden Hibbert,ca CAN,GK,Atlanta Utd,21-121,2004,8,8,720,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
354,Bode Hidalgo,us USA,DF,Real Salt Lake,23-285,2002,18,8,821,9.1,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.11,0.04,0.04,0.02,0.07,2.20,4.73,2.97,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
355,Bode Hidalgo,us USA,DF,CF Montréal,23-285,2002,6,4,349,3.9,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.05,0.05,0.05,0.10,1.28,3.59,2.05,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11,Matches
356,Kyle Hiebert,ca CAN,DF,St. Louis,28-127,1997,22,19,1692,18.8,0.05,0.05,0.11,0.05,0.00,0.00,0.16,0.00,0.06,0.06,0.02,0.08,0.64,3.30,0.90,0.05,0.05,0.11,0.05,0.11,0.06,0.02,0.08,0.06,0.08,Matches
357,Luke Hille,us USA,MF,Minnesota Utd,22-288,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
358,Brendan Hines-Ike,us USA,DF,Austin,31-004,1994,31,31,2761,30.7,0.00,0.03,0.03,0.00,0.00,0.00,0.13,0.03,0.04,0.04,0.02,0.06,0.42,1.92,0.07,0.00,0.03,0.03,0.00,0.03,0.04,0.02,0.06,0.04,0.06,Matches
359,Bongokuhle Hlongwane,za RSA,"DF,MF",Minnesota Utd,25-167,2000,34,27,2379,26.4,0.11,0.04,0.15,0.11,0.00,0.00,0.04,0.00,0.15,0.15,0.08,0.23,1.93,2.54,4.39,0.11,0.04,0.15,0.11,0.15,0.15,0.08,0.23,0.15,0.23,Matches
360,Rob Holding,eng ENG,DF,Colorado Rapids,30-075,1995,6,6,526,5.8,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.07,0.07,0.00,0.07,1.03,5.34,0.52,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
361,Ryan Hollingshead,us USA,"DF,MF",LAFC,34-232,1991,31,22,2109,23.4,0.09,0.13,0.21,0.09,0.00,0.00,0.21,0.00,0.17,0.17,0.14,0.31,3.12,5.77,6.20,0.09,0.13,0.21,0.09,0.21,0.17,0.14,0.31,0.17,0.31,Matches
362,Duane Holmes,us USA,"MF,FW",Houston Dynamo,31-028,1994,18,5,583,6.5,0.15,0.00,0.15,0.15,0.00,0.00,0.46,0.00,0.15,0.15,0.08,0.22,2.31,3.23,6.62,0.15,0.00,0.15,0.15,0.15,0.15,0.07,0.22,0.15,0.22,Matches
363,Jackson Hopkins,us USA,"MF,FW",D.C. United,21-156,2004,17,11,839,9.3,0.32,0.00,0.32,0.32,0.00,0.00,0.43,0.00,0.05,0.05,0.03,0.09,1.08,3.33,2.47,0.32,0.00,0.32,0.32,0.32,0.05,0.03,0.08,0.05,0.08,Matches
364,Jannes Horn,de GER,DF,St. Louis,28-301,1997,9,9,719,8.0,0.00,0.13,0.13,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.13,0.14,2.38,3.00,3.50,0.00,0.13,0.13,0.00,0.13,0.01,0.13,0.13,0.01,0.13,Matches
365,Jung Hoyeon,kr KOR,MF,Minnesota Utd,25-067,2000,4,1,89,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
366,Keegan Hughes,us USA,DF,NE Revolution,25-135,2000,7,4,369,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.02,0.02,0.00,0.02,0.00,3.66,0.24,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
367,Sebastien Ibeagha,us USA,DF,FC Dallas,33-317,1992,33,30,2763,30.7,0.03,0.00,0.03,0.03,0.00,0.00,0.13,0.03,0.06,0.06,0.02,0.07,0.00,2.18,0.10,0.03,0.00,0.03,0.03,0.03,0.05,0.02,0.08,0.05,0.08,Matches
368,Aliyu Ibrahim,ng NGA,"MF,FW",Houston Dynamo,23-322,2002,8,2,176,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.15,0.15,0.00,0.15,1.50,2.00,11.5,0.00,0.00,0.00,0.00,0.00,0.14,0.02,0.16,0.14,0.16,Matches
369,Aliyu Ibrahim,ng NGA,"FW,DF",Columbus Crew,23-322,2002,23,12,1204,13.4,0.22,0.15,0.37,0.22,0.00,0.00,0.15,0.00,0.25,0.25,0.22,0.47,2.84,1.87,13.0,0.22,0.15,0.37,0.22,0.37,0.25,0.22,0.47,0.25,0.47,Matches
370,Sunusi Ibrahim,ng NGA,FW,CF Montréal,23-064,2002,10,0,78,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.11,1.00,3.33,8.89,6.67,0.00,0.00,0.00,0.00,0.00,1.01,0.08,1.09,1.01,1.09,Matches
371,Igor,br BRA,MF,LAFC,22-272,2003,24,22,1855,20.6,0.00,0.05,0.05,0.00,0.00,0.00,0.19,0.05,0.06,0.06,0.04,0.10,0.63,3.59,0.63,0.00,0.05,0.05,0.00,0.05,0.06,0.04,0.10,0.06,0.10,Matches
372,Mitja Ilenič,si SVN,DF,NYCFC,20-343,2004,19,10,1092,12.1,0.17,0.17,0.33,0.17,0.00,0.00,0.08,0.00,0.07,0.07,0.07,0.13,1.40,4.63,4.30,0.16,0.16,0.33,0.16,0.33,0.06,0.07,0.13,0.06,0.13,Matches
373,Milan Iloski,us USA,"MF,FW",Philadelphia Union,26-128,1999,9,7,595,6.6,0.30,0.61,0.91,0.30,0.00,0.00,0.15,0.00,0.26,0.26,0.24,0.50,2.73,4.09,6.67,0.30,0.61,0.91,0.30,0.91,0.25,0.24,0.49,0.25,0.49,Matches
374,Milan Iloski,us USA,"FW,MF",San Diego FC,26-128,1999,14,3,479,5.3,1.89,0.19,2.08,1.89,0.00,0.00,0.00,0.00,0.77,0.77,0.28,1.04,2.45,3.77,7.17,1.88,0.19,2.07,1.88,2.07,0.76,0.28,1.04,0.76,1.04,Matches
375,Bjørn Inge Utvik,no NOR,DF,Vancouver W'caps,29-279,1996,16,12,1029,11.4,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.04,0.04,0.01,0.05,0.44,3.07,0.18,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
376,Marcus Ingvartsen,dk DEN,"FW,MF",San Diego FC,29-334,1996,8,5,406,4.5,0.44,0.22,0.67,0.44,0.00,0.00,0.00,0.00,0.53,0.53,0.13,0.67,2.44,2.00,5.11,0.44,0.22,0.67,0.44,0.67,0.54,0.14,0.68,0.54,0.68,Matches
377,Lorenzo Insigne,it ITA,"MF,FW",Toronto FC,34-183,1991,12,10,861,9.6,0.10,0.21,0.31,0.10,0.00,0.00,0.10,0.00,0.16,0.16,0.08,0.24,1.35,4.27,5.21,0.10,0.21,0.31,0.10,0.31,0.15,0.08,0.24,0.15,0.24,Matches
378,Aljaž Ivačič,si SVN,GK,NE Revolution,31-340,1993,24,24,2160,24.0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
379,Ousman Jabang,us USA,DF,CF Montréal,24-250,2001,1,1,88,1.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
380,Ayoub Jabbari,ma MAR,"FW,DF",FC Cincinnati,25-308,2000,5,1,116,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.08,0.23,3.85,1.54,3.85,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.20,0.12,0.20,Matches
381,Aziel Jackson,us USA,"MF,FW",Columbus Crew,24-041,2001,18,7,733,8.1,0.25,0.12,0.37,0.25,0.00,0.00,0.00,0.00,0.32,0.32,0.04,0.35,2.59,6.17,7.04,0.25,0.12,0.37,0.25,0.37,0.32,0.03,0.35,0.32,0.35,Matches
