0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG/ShotNon-Penalty Expected Goals per shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum .395 shots per squad game to qualify as a leader","Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",25_Matches
624,Selmir Pidro,ba BIH,DF,St. Louis,24,1998,0.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
625,Kayden Pierre,us USA,DF,Sporting KC,19,2003,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
626,Samuel Piette,ca CAN,MF,CF Montréal,28,1994,12.1,0.00,0.17,0.00,0.0,0.16,0.00,0.00,,19.5,0.00,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,Matches
627,Mauricio Pineda,us USA,"DF,MF",Chicago Fire,25,1997,17.4,0.06,0.52,0.11,22.2,0.52,0.11,0.11,0.50,17.2,0.00,0.00,0.00,0.02,0.02,0.05,0.03,0.03,Matches
628,Donovan Pines,us USA,DF,D.C. United,24,1998,20.5,0.15,0.59,0.24,41.7,0.59,0.24,0.25,0.60,7.9,0.00,0.00,0.00,0.07,0.07,0.15,0.08,0.08,Matches
629,Malik Pinto,us USA,MF,FC Cincinnati,20,2002,4.4,0.00,0.23,0.00,0.0,0.23,0.00,0.00,,21.8,0.00,0.00,0.00,0.02,0.02,0.05,-0.02,-0.02,Matches
630,Gabriel Pirani,br BRA,MF,D.C. United,20,2002,9.2,0.11,2.07,0.87,42.1,2.06,0.87,0.05,0.13,18.9,0.00,0.00,0.00,0.17,0.17,0.08,-0.07,-0.07,Matches
631,Rodolfo Pizarro,mx MEX,"MF,FW",Inter Miami,28,1994,10.3,0.00,1.26,0.39,30.8,1.27,0.39,0.00,0.00,18.9,0.10,0.00,0.00,0.07,0.07,0.06,-0.07,-0.07,Matches
632,Matt Polster,us USA,"MF,DF",NE Revolution,29,1993,30.4,0.07,0.63,0.16,26.3,0.63,0.16,0.11,0.40,19.1,0.00,0.00,0.00,0.05,0.05,0.07,0.02,0.02,Matches
633,Célio Pompeu,br BRA,"FW,MF",St. Louis,23,1999,10.8,0.09,2.04,0.65,31.8,2.03,0.65,0.05,0.14,17.7,0.00,0.00,0.00,0.18,0.18,0.09,-0.08,-0.08,Matches
634,Paxton Pomykal,us USA,MF,FC Dallas,23,1999,17.8,0.00,0.56,0.17,30.0,0.56,0.17,0.00,0.00,20.8,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,Matches
635,Alvas Powell,jm JAM,DF,FC Cincinnati,28,1994,10.6,0.00,0.57,0.09,16.7,0.56,0.09,0.00,0.00,14.8,0.00,0.00,0.00,0.05,0.05,0.08,-0.05,-0.05,Matches
636,Jack Price,eng ENG,MF,Colorado Rapids,30,1992,0.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
637,Ralph Priso-Mbongue,ca CAN,MF,Colorado Rapids,20,2002,11.5,0.00,0.26,0.00,0.0,0.26,0.00,0.00,,21.4,0.00,0.00,0.00,0.02,0.02,0.07,-0.02,-0.02,Matches
638,Andrew Privett,us USA,DF,Charlotte,22,2000,11.6,0.00,0.43,0.09,20.0,0.43,0.09,0.00,0.00,18.9,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,Matches
639,Kacper Przybyłko,pl POL,FW,Chicago Fire,29,1993,10.8,0.37,1.94,0.83,42.9,1.94,0.83,0.19,0.44,13.7,0.00,0.00,0.00,0.34,0.34,0.20,0.03,0.03,Matches
640,Riqui Puig,es ESP,"MF,FW",LA Galaxy,23,1999,28.1,0.25,3.06,1.10,36.0,3.07,1.10,0.06,0.16,23.9,0.14,0.07,0.07,0.27,0.22,0.07,-0.02,-0.04,Matches
641,Teemu Pukki,fi FIN,FW,Minnesota Utd,32,1990,11.5,0.87,3.30,1.65,50.0,3.32,1.66,0.24,0.47,15.7,0.00,0.09,0.09,0.55,0.48,0.14,0.32,0.30,Matches
642,Alan Pulido,mx MEX,FW,Sporting KC,31,1991,24.5,0.57,2.04,1.02,50.0,2.04,1.02,0.22,0.44,16.4,0.04,0.12,0.16,0.34,0.21,0.10,0.23,0.24,Matches
643,John Pulskamp,us USA,GK,Sporting KC,21,2001,5.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
644,Facundo Quignon,ar ARG,MF,FC Dallas,29,1993,21.3,0.05,0.94,0.42,45.0,0.94,0.42,0.05,0.11,15.3,0.05,0.00,0.00,0.11,0.11,0.12,-0.07,-0.07,Matches
645,Nelson Quiñones,co COL,"FW,MF",Houston Dynamo,20,2002,16.4,0.24,1.59,0.79,50.0,1.59,0.79,0.15,0.31,17.4,0.06,0.00,0.00,0.14,0.14,0.09,0.10,0.10,Matches
646,Philip Quinton,us USA,DF,Columbus Crew,23,1999,10.4,0.10,0.19,0.10,50.0,0.19,0.10,0.50,1.00,9.2,0.00,0.00,0.00,0.02,0.02,0.12,0.08,0.08,Matches
647,Romell Quioto,hn HON,FW,CF Montréal,31,1991,8.9,0.34,2.36,0.90,38.1,2.37,0.90,0.10,0.25,17.1,0.11,0.11,0.11,0.35,0.26,0.11,-0.01,-0.03,Matches
648,Nemanja Radoja,rs SRB,MF,Sporting KC,29,1993,19.0,0.00,0.53,0.05,10.0,0.53,0.05,0.00,0.00,22.7,0.00,0.00,0.00,0.04,0.04,0.08,-0.04,-0.04,Matches
649,Aleksandar Radovanović,rs SRB,DF,Austin,29,1993,3.9,0.00,0.51,0.00,0.0,0.51,0.00,0.00,,12.8,0.00,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,Matches
650,Jeremy Rafanello,us USA,MF,Philadelphia Union,22,2000,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
651,Jackson Ragen,us USA,DF,Seattle Sounders,24,1998,31.6,0.00,0.41,0.09,23.1,0.41,0.09,0.00,0.00,9.1,0.00,0.00,0.00,0.03,0.03,0.06,-0.03,-0.03,Matches
652,Brooklyn Raines,us USA,"MF,FW",Houston Dynamo,17,2005,2.2,0.00,0.91,0.00,0.0,0.89,0.00,0.00,,13.1,0.00,0.00,0.00,0.05,0.05,0.06,-0.05,-0.05,Matches
653,Christian Ramirez,us USA,"FW,MF",Columbus Crew,31,1991,17.9,0.45,2.63,0.78,29.8,2.62,0.78,0.17,0.57,14.0,0.00,0.00,0.00,0.37,0.37,0.14,0.07,0.07,Matches
654,Greg Ranjitsingh,tt TRI,GK,Toronto FC,29,1993,4.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
655,Ryan Raposo,ca CAN,"DF,FW",Vancouver W'caps,23,1999,14.8,0.00,1.08,0.27,25.0,1.08,0.27,0.00,0.00,19.1,0.00,0.00,0.00,0.05,0.05,0.05,-0.05,-0.05,Matches
656,Justin Rasmussen,us USA,DF,Portland Timbers,24,1998,3.7,0.00,0.27,0.00,0.0,0.27,0.00,0.00,,20.6,0.00,0.00,0.00,0.03,0.03,0.13,-0.03,-0.03,Matches
657,Sean Rea,ca CAN,"MF,FW",CF Montréal,20,2002,8.3,0.00,0.60,0.24,40.0,0.60,0.24,0.00,0.00,22.3,0.00,0.00,0.00,0.04,0.04,0.07,-0.04,-0.04,Matches
658,Matthew Real,us USA,"DF,MF",Philadelphia Union,23,1999,5.5,0.00,0.55,0.18,33.3,0.54,0.18,0.00,0.00,11.1,0.00,0.00,0.00,0.05,0.05,0.11,-0.05,-0.05,Matches
659,Rodney Redes,py PAR,"MF,FW",Austin,22,2000,5.4,0.19,0.93,0.56,60.0,0.93,0.56,0.20,0.33,16.2,0.00,0.00,0.00,0.11,0.11,0.11,0.07,0.07,Matches
660,Jayden Reid,us USA,MF,NY Red Bulls,21,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
661,Justin Rennicks,us USA,"FW,MF",NE Revolution,23,1999,4.3,0.00,0.70,0.23,33.3,0.69,0.23,0.00,0.00,14.9,0.00,0.00,0.00,0.12,0.12,0.18,-0.12,-0.12,Matches
662,Andrés Reyes,co COL,DF,NY Red Bulls,23,1999,26.5,0.08,0.91,0.15,16.7,0.91,0.15,0.08,0.50,10.1,0.00,0.00,0.00,0.08,0.08,0.09,-0.00,-0.00,Matches
663,Emanuel Reynoso,ar ARG,MF,Minnesota Utd,27,1995,15.2,0.39,3.03,1.05,34.8,3.04,1.06,0.11,0.31,22.1,0.59,0.07,0.07,0.36,0.30,0.10,0.04,0.03,Matches
664,Spencer Richey,us USA,GK,Chicago Fire,30,1992,4.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
665,Emiliano Rigoni,ar ARG,"FW,MF",Austin,29,1993,24.3,0.21,1.93,0.91,46.8,1.93,0.90,0.11,0.23,15.1,0.12,0.00,0.00,0.23,0.23,0.12,-0.02,-0.02,Matches
666,Chris Rindov,us USA,DF,Sporting KC,21,2001,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
667,Alexander Ring,fi FIN,"DF,MF",Austin,31,1991,23.9,0.08,0.79,0.25,31.6,0.79,0.25,0.11,0.33,18.2,0.00,0.00,0.00,0.06,0.06,0.08,0.02,0.02,Matches
668,Birk Risa,no NOR,DF,NYCFC,24,1998,9.6,0.00,0.31,0.10,33.3,0.31,0.10,0.00,0.00,23.5,0.21,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,Matches
669,Damien Rivera,gt GUA,"FW,MF",NE Revolution,20,2002,2.0,0.00,3.00,1.00,33.3,2.97,0.99,0.00,0.00,14.5,0.00,0.00,0.00,0.35,0.35,0.11,-0.35,-0.35,Matches
670,Nigel Robertha,nl NED,"FW,MF",D.C. United,24,1998,3.4,0.29,2.06,1.18,57.1,2.04,1.17,0.14,0.25,14.3,0.00,0.00,0.00,0.38,0.38,0.19,-0.09,-0.09,Matches
671,Miles Robinson,us USA,DF,Atlanta Utd,25,1997,26.3,0.08,0.46,0.19,41.7,0.46,0.19,0.17,0.40,9.2,0.00,0.00,0.00,0.06,0.06,0.13,0.02,0.02,Matches
672,Robbie Robinson,us USA,"FW,MF",Inter Miami,24,1998,3.8,0.26,4.21,1.05,25.0,4.21,1.05,0.06,0.25,16.7,0.00,0.00,0.00,0.66,0.66,0.15,-0.39,-0.39,Matches
673,Rodrigues,br BRA,DF,SJ Earthquakes,25,1997,33.3,0.03,0.75,0.15,20.0,0.75,0.15,0.04,0.20,9.5,0.00,0.00,0.00,0.09,0.09,0.12,-0.06,-0.06,Matches
674,Abraham Rodriguez,us USA,GK,Colorado Rapids,20,2002,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
675,Memo Rodriguez,us USA,"FW,MF",Austin,27,1995,2.7,0.00,2.59,1.85,71.4,2.62,1.87,0.00,0.00,23.5,0.37,0.00,0.00,0.33,0.33,0.12,-0.33,-0.33,Matches
676,Memo Rodriguez,us USA,"MF,FW",LA Galaxy,27,1995,7.4,0.14,2.03,0.54,26.7,2.03,0.54,0.07,0.25,22.0,0.27,0.00,0.00,0.09,0.09,0.05,0.04,0.04,Matches
677,Missael Rodriguez,us USA,FW,Chicago Fire,19,2003,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
678,Santiago Rodríguez,uy URU,"MF,FW",NYCFC,23,2000,28.7,0.17,1.57,0.52,33.3,1.57,0.52,0.09,0.27,21.2,0.24,0.03,0.07,0.17,0.11,0.07,0.00,0.02,Matches
679,Alex Roldan,sv SLV,DF,Seattle Sounders,26,1996,26.9,0.04,0.71,0.15,21.1,0.71,0.15,0.05,0.25,18.7,0.00,0.00,0.00,0.03,0.03,0.05,0.00,0.00,Matches
680,Cristian Roldan,us USA,"FW,DF",Seattle Sounders,27,1995,13.9,0.22,1.58,0.72,45.5,1.58,0.72,0.14,0.30,12.7,0.00,0.00,0.00,0.24,0.24,0.17,-0.02,-0.02,Matches
681,Tomas Romero,sv SLV,GK,Toronto FC,22,2000,6.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
682,David Romney,us USA,DF,NE Revolution,29,1993,34.0,0.03,0.41,0.09,21.4,0.41,0.09,0.07,0.33,10.8,0.00,0.00,0.00,0.03,0.03,0.07,0.00,0.00,Matches
683,Connor Ronan,ie IRL,MF,Colorado Rapids,24,1998,31.6,0.03,0.79,0.16,20.0,0.79,0.16,0.00,0.00,27.5,0.03,0.03,0.06,0.08,0.03,0.04,-0.05,-0.03,Matches
684,Eloy Room,cw CUW,GK,Columbus Crew,33,1989,3.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
685,Joseph Rosales,hn HON,"FW,MF",Minnesota Utd,22,2000,12.1,0.08,1.32,0.33,25.0,1.32,0.33,0.06,0.25,21.1,0.00,0.00,0.00,0.11,0.11,0.08,-0.02,-0.02,Matches
686,Oriol Rosell,es ESP,MF,LA Galaxy,30,1992,9.4,0.00,0.32,0.00,0.0,0.32,0.00,0.00,,20.3,0.00,0.00,0.00,0.01,0.01,0.04,-0.01,-0.01,Matches
687,Keegan Rosenberry,us USA,DF,Colorado Rapids,29,1993,25.2,0.00,0.71,0.24,33.3,0.71,0.24,0.00,0.00,22.0,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
688,Daniel Rosero,co COL,DF,Sporting KC,29,1993,25.1,0.08,0.80,0.28,35.0,0.80,0.28,0.10,0.29,11.4,0.00,0.00,0.00,0.08,0.08,0.09,0.00,0.00,Matches
689,Matheus Rossetto,br BRA,MF,Atlanta Utd,26,1996,20.3,0.05,0.74,0.34,46.7,0.74,0.34,0.07,0.14,23.7,0.00,0.00,0.00,0.05,0.05,0.07,0.00,0.00,Matches
690,Diego Rossi,uy URU,"MF,FW",Columbus Crew,24,1998,8.6,0.35,3.02,1.16,38.5,3.04,1.17,0.12,0.30,18.1,0.12,0.00,0.00,0.30,0.30,0.10,0.05,0.05,Matches
691,Sigurd Rosted,no NOR,DF,Toronto FC,28,1994,18.3,0.00,0.27,0.00,0.0,0.27,0.00,0.00,,11.4,0.00,0.00,0.00,0.02,0.02,0.07,-0.02,-0.02,Matches
692,Paul Rothrock,us USA,FW,Seattle Sounders,24,1999,0.5,2.00,2.00,2.00,100.0,2.05,2.05,1.00,1.00,3.7,0.00,0.00,0.00,1.60,1.60,0.75,0.40,0.40,Matches
693,Kelyn Rowe,us USA,DF,Seattle Sounders,31,1991,3.8,0.00,0.79,0.26,33.3,0.79,0.26,0.00,0.00,17.4,0.00,0.00,0.00,0.05,0.05,0.06,-0.05,-0.05,Matches
694,Ruan,br BRA,"DF,MF",D.C. United,27,1995,15.8,0.00,0.57,0.13,22.2,0.57,0.13,0.00,0.00,16.7,0.00,0.00,0.00,0.05,0.05,0.09,-0.05,-0.05,Matches
695,Rubio Rubin,gt GUA,"FW,MF",Real Salt Lake,26,1996,14.4,0.14,2.01,0.56,27.6,2.02,0.56,0.07,0.25,13.4,0.00,0.00,0.00,0.28,0.28,0.14,-0.14,-0.14,Matches
696,Diego Rubio,cl CHI,"MF,FW",Colorado Rapids,29,1993,11.9,0.25,2.52,1.18,46.7,2.52,1.17,0.10,0.21,21.2,0.25,0.00,0.08,0.22,0.15,0.06,0.03,0.10,Matches
697,Raúl Ruidíaz,pe PER,FW,Seattle Sounders,32,1990,11.7,0.43,3.50,1.71,48.8,3.50,1.71,0.12,0.25,16.1,0.17,0.00,0.00,0.49,0.49,0.14,-0.06,-0.06,Matches
698,David Ruíz,hn HON,MF,Inter Miami,18,2004,13.2,0.15,0.61,0.23,37.5,0.61,0.23,0.25,0.67,14.0,0.00,0.00,0.00,0.08,0.08,0.14,0.07,0.07,Matches
699,Pablo Ruíz,ar ARG,MF,Real Salt Lake,24,1998,15.3,0.26,1.83,0.65,35.7,1.83,0.65,0.14,0.40,31.5,0.13,0.00,0.00,0.08,0.08,0.04,0.18,0.18,Matches
700,Albert Rusnák,sk SVK,"MF,FW",Seattle Sounders,28,1994,29.1,0.17,2.34,0.41,17.6,2.34,0.41,0.07,0.42,20.3,0.21,0.00,0.00,0.15,0.15,0.06,0.02,0.02,Matches
701,Johnny Russell,sct SCO,FW,Sporting KC,32,1990,18.7,0.43,2.09,0.86,41.0,2.08,0.85,0.18,0.44,16.0,0.00,0.05,0.05,0.25,0.21,0.10,0.18,0.17,Matches
702,Jacen Russell-Rowe,ca CAN,"FW,MF",Columbus Crew,20,2002,6.0,0.67,3.17,1.67,52.6,3.18,1.67,0.21,0.40,13.0,0.00,0.00,0.00,0.50,0.50,0.16,0.17,0.17,Matches
703,Ryan Sailor,us USA,"DF,FW",Inter Miami,24,1998,3.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
704,Nathan Saliba,ca CAN,MF,CF Montréal,18,2004,19.7,0.00,1.02,0.15,15.0,1.02,0.15,0.00,0.00,23.6,0.00,0.00,0.00,0.05,0.05,0.05,-0.05,-0.05,Matches
705,Abdi Salim,so SOM,DF,Orlando City,21,2001,1.6,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
706,Dániel Sallói,hu HUN,FW,Sporting KC,26,1996,31.9,0.22,2.32,1.00,43.2,2.32,1.00,0.09,0.22,18.5,0.00,0.00,0.00,0.22,0.22,0.10,0.00,0.00,Matches
707,Gaoussou Samaké,ci CIV,"MF,DF",D.C. United,25,1997,4.0,0.00,0.75,0.00,0.0,0.75,0.00,0.00,,20.5,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,Matches
708,Ilie Sánchez,es ESP,MF,LAFC,32,1990,28.8,0.03,0.42,0.14,33.3,0.42,0.14,0.08,0.25,18.8,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.02,Matches
709,James Sands,us USA,"MF,DF",NYCFC,22,2000,24.1,0.00,0.29,0.08,28.6,0.29,0.08,0.00,0.00,19.0,0.00,0.00,0.00,0.02,0.02,0.08,-0.02,-0.02,Matches
710,William Sands,us USA,"DF,MF",Columbus Crew,22,2000,5.4,0.00,0.37,0.00,0.0,0.37,0.00,0.00,,20.1,0.00,0.00,0.00,0.02,0.02,0.05,-0.02,-0.02,Matches
711,Jeong Sangbin,kr KOR,"FW,MF",Minnesota Utd,20,2002,10.7,0.09,1.87,0.56,30.0,1.87,0.56,0.05,0.17,18.6,0.00,0.00,0.09,0.36,0.28,0.15,-0.26,-0.19,Matches
712,Sergio Santos Gomes,br BRA,"FW,MF",FC Cincinnati,28,1994,10.0,0.40,2.80,1.00,35.7,2.79,1.00,0.14,0.40,13.5,0.00,0.00,0.00,0.46,0.46,0.16,-0.06,-0.06,Matches
713,Nuno Santos,pt POR,MF,Charlotte,23,1999,2.4,0.00,2.08,0.83,40.0,2.06,0.83,0.00,0.00,15.1,0.42,0.00,0.00,0.38,0.38,0.17,-0.38,-0.38,Matches
714,Pedro Santos,pt POR,"DF,MF",D.C. United,34,1988,16.7,0.06,1.08,0.36,33.3,1.08,0.36,0.06,0.17,23.3,0.18,0.00,0.00,0.05,0.05,0.05,0.01,0.01,Matches
715,Rafael Santos,br BRA,DF,Orlando City,24,1998,22.1,0.05,0.86,0.14,15.8,0.86,0.14,0.05,0.33,24.9,0.00,0.00,0.00,0.03,0.03,0.03,0.02,0.02,Matches
716,C.J. Sapong,us USA,FW,Toronto FC,34,1988,14.1,0.07,1.63,0.21,13.0,1.63,0.21,0.04,0.33,13.1,0.00,0.00,0.00,0.19,0.19,0.12,-0.12,-0.12,Matches
717,C.J. Sapong,us USA,FW,Nashville SC,34,1988,4.2,0.00,1.43,0.48,33.3,1.41,0.47,0.00,0.00,11.0,0.00,0.00,0.00,0.21,0.21,0.15,-0.21,-0.21,Matches
718,Hayden Sargis,us USA,DF,D.C. United,20,2002,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
719,Jefferson Savarino,ve VEN,"MF,FW",Real Salt Lake,26,1996,21.6,0.32,3.24,1.11,34.3,3.24,1.11,0.10,0.29,21.4,0.09,0.00,0.00,0.24,0.24,0.07,0.08,0.08,Matches
720,Rodrigo Schlegel,ar ARG,DF,Orlando City,25,1997,21.9,0.00,0.32,0.09,28.6,0.32,0.09,0.00,0.00,11.1,0.00,0.00,0.00,0.01,0.01,0.04,-0.01,-0.01,Matches
721,Tate Schmitt,us USA,DF,Houston Dynamo,25,1997,4.4,0.23,0.68,0.45,66.7,0.68,0.45,0.33,0.50,8.9,0.00,0.00,0.00,0.07,0.07,0.10,0.16,0.16,Matches
722,Alessandro Schöpf,at AUT,MF,Vancouver W'caps,28,1994,19.7,0.05,0.96,0.36,36.8,0.96,0.36,0.05,0.14,21.3,0.00,0.00,0.00,0.07,0.07,0.07,-0.02,-0.02,Matches
723,Patrick Schulte,us USA,GK,Columbus Crew,21,2001,31.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
724,Dante Sealy,tt TRI,"MF,DF",FC Dallas,19,2003,3.2,0.00,0.63,0.31,50.0,0.63,0.32,0.00,0.00,14.1,0.00,0.00,0.00,0.16,0.16,0.23,-0.16,-0.16,Matches
725,Gabe Segal,us USA,FW,NYCFC,21,2001,4.6,0.43,3.04,0.87,28.6,3.01,0.86,0.14,0.50,15.7,0.00,0.00,0.00,0.43,0.43,0.14,0.00,0.00,Matches
726,Amar Sejdic,us USA,MF,Atlanta Utd,26,1996,11.8,0.00,0.76,0.17,22.2,0.76,0.17,0.00,0.00,21.1,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
727,Brandon Servania,us USA,"MF,FW",Toronto FC,23,1999,18.9,0.05,0.95,0.32,33.3,0.95,0.32,0.06,0.17,21.8,0.05,0.00,0.00,0.05,0.05,0.06,0.00,0.00,Matches
728,Jacob Shaffelburg,ca CAN,"FW,MF",Nashville SC,23,1999,14.6,0.21,2.05,0.62,30.0,2.05,0.62,0.10,0.33,15.4,0.00,0.00,0.00,0.28,0.28,0.14,-0.08,-0.08,Matches
729,Xherdan Shaqiri,ch SUI,MF,Chicago Fire,31,1991,22.8,0.22,1.54,0.53,34.3,1.54,0.53,0.11,0.33,21.8,0.31,0.04,0.04,0.18,0.14,0.09,0.04,0.04,Matches
730,Billy Sharp,eng ENG,FW,LA Galaxy,36,1986,7.9,0.76,2.78,1.65,59.1,2.78,1.65,0.23,0.38,10.8,0.00,0.13,0.13,0.76,0.66,0.24,0.00,-0.03,Matches
731,Khiry Shelton,us USA,"FW,MF",Sporting KC,29,1993,9.4,0.11,0.64,0.32,50.0,0.64,0.32,0.17,0.33,12.8,0.00,0.00,0.00,0.13,0.13,0.20,-0.02,-0.02,Matches
732,Andre Shinyashiki,br BRA,"MF,FW",Charlotte,27,1995,2.1,0.00,1.43,0.48,33.3,1.41,0.47,0.00,0.00,18.0,0.00,0.00,0.00,0.10,0.10,0.06,-0.10,-0.10,Matches
733,Marcelo Silva,uy URU,DF,Real Salt Lake,33,1989,16.0,0.00,0.75,0.06,8.3,0.75,0.06,0.00,0.00,11.8,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
734,Xande Silva,pt POR,FW,Atlanta Utd,25,1997,7.1,0.28,2.25,0.99,43.8,2.27,0.99,0.13,0.29,18.0,0.00,0.00,0.00,0.20,0.20,0.09,0.08,0.08,Matches
735,Jonathan Sirois,ca CAN,GK,CF Montréal,21,2001,32.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
736,Pablo Sisniega,mx MEX,GK,Charlotte,27,1995,3.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
737,Jack Skahan,us USA,"FW,MF",SJ Earthquakes,24,1998,4.0,0.25,1.00,0.25,25.0,0.99,0.25,0.25,1.00,13.8,0.00,0.00,0.00,0.25,0.25,0.24,0.00,0.00,Matches
738,Brad Smith,au AUS,"DF,FW",Houston Dynamo,28,1994,5.3,0.19,1.51,0.75,50.0,1.50,0.75,0.13,0.25,15.6,0.00,0.00,0.00,0.08,0.08,0.05,0.11,0.11,Matches
739,Collin Smith,us USA,"DF,MF",FC Dallas,19,2003,1.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
740,Kyle Smith,us USA,DF,Orlando City,31,1992,16.6,0.06,0.42,0.12,28.6,0.42,0.12,0.14,0.50,18.2,0.00,0.00,0.00,0.02,0.02,0.06,0.04,0.04,Matches
741,Jan Sobociński,pl POL,DF,Charlotte,23,1999,7.2,0.00,0.42,0.14,33.3,0.42,0.14,0.00,0.00,10.7,0.00,0.00,0.00,0.03,0.03,0.07,-0.03,-0.03,Matches
742,Santiago Sosa,ar ARG,MF,Atlanta Utd,23,1999,10.2,0.00,1.18,0.29,25.0,1.18,0.29,0.00,0.00,15.2,0.00,0.00,0.00,0.07,0.07,0.06,-0.07,-0.07,Matches
743,Arnaud Souquet,fr FRA,DF,Chicago Fire,30,1992,20.3,0.00,0.44,0.10,22.2,0.44,0.10,0.00,0.00,25.0,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,Matches
744,Ryan Spaulding,us USA,DF,NE Revolution,24,1998,6.9,0.00,0.43,0.14,33.3,0.43,0.14,0.00,0.00,19.6,0.00,0.00,0.00,0.04,0.04,0.09,-0.04,-0.04,Matches
745,Dayne St. Clair,ca CAN,GK,Minnesota Utd,25,1997,30.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
746,Mason Stajduhar,us USA,GK,Orlando City,25,1997,4.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
747,Nicolás Stefanelli,ar ARG,"FW,MF",Inter Miami,28,1994,14.8,0.14,1.76,0.54,30.8,1.76,0.54,0.08,0.25,18.2,0.00,0.00,0.00,0.16,0.16,0.09,-0.02,-0.02,Matches
748,Lazar Stefanovic,ca CAN,DF,Toronto FC,16,2006,0.9,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
