0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,20_Int,21_Tkl+Int,22_Clr,23_Err,24_Matches
661,Ilie Sánchez,es ESP,MF,LAFC,33,1990,24.0,1.79,1.13,0.96,0.54,0.29,0.92,1.88,48.9,0.96,1.38,0.79,0.58,2.00,3.79,1.83,0.00,Matches
662,James Sands,us USA,MF,NYCFC,23,2000,28.4,2.85,1.90,0.99,1.55,0.32,1.20,1.80,66.7,0.60,1.55,0.49,1.06,1.58,4.44,1.83,0.04,Matches
663,William Sands,us USA,DF,NE Revolution,23,2000,4.8,1.88,1.25,1.25,0.63,0.00,1.04,1.25,83.3,0.21,1.46,0.63,0.83,1.04,2.92,3.96,0.00,Matches
664,William Sands,us USA,DF,Columbus Crew,23,2000,2.8,2.14,1.07,0.71,1.07,0.36,0.71,1.43,50.0,0.71,1.07,0.00,1.07,0.71,2.86,1.07,0.00,Matches
665,Jeong Sangbin,kr KOR,"FW,MF",Minnesota Utd,21,2002,24.1,0.75,0.50,0.41,0.21,0.12,0.41,1.16,35.7,0.75,0.66,0.04,0.62,0.46,1.20,0.58,0.04,Matches
666,Sergio Santos Gomes,br BRA,FW,FC Cincinnati,29,1994,10.3,1.75,0.97,0.49,0.39,0.87,0.49,1.36,35.7,0.87,0.78,0.00,0.78,0.49,2.23,1.07,0.10,Matches
667,Pedro Santos,pt POR,"DF,MF",D.C. United,35,1988,20.0,3.55,2.20,1.90,1.15,0.50,1.80,3.35,53.7,1.55,1.65,0.20,1.45,1.35,4.90,3.25,0.00,Matches
668,Rafael Santos,br BRA,DF,Orlando City,25,1998,23.0,1.48,0.74,0.70,0.48,0.30,0.87,1.83,47.6,0.96,0.78,0.13,0.65,0.96,2.43,2.17,0.04,Matches
669,Hayden Sargis,us USA,DF,D.C. United,21,2002,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,3.33,3.33,0.00,3.33,3.33,6.67,0.00,Matches
670,Nick Scardina,us USA,FW,Charlotte,22,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
671,Rodrigo Schlegel,ar ARG,DF,Orlando City,26,1997,25.5,1.61,0.98,1.10,0.39,0.12,0.98,1.41,69.4,0.43,1.14,0.39,0.75,1.02,2.63,3.33,0.08,Matches
672,Tate Schmitt,us USA,DF,Houston Dynamo,26,1997,4.8,1.46,1.25,1.25,0.21,0.00,1.04,1.67,62.5,0.63,1.04,0.21,0.83,1.04,2.50,1.88,0.21,Matches
673,David Schnegg,at AUT,DF,D.C. United,25,1998,1.3,3.85,0.77,2.31,0.77,0.77,3.85,5.38,71.4,1.54,1.54,0.00,1.54,2.31,6.15,0.77,0.00,Matches
674,Alessandro Schöpf,at AUT,"MF,DF",Vancouver W'caps,29,1994,21.5,1.07,0.79,0.51,0.42,0.14,0.47,1.30,35.7,0.84,0.98,0.14,0.84,0.84,1.91,1.02,0.00,Matches
675,Patrick Schulte,us USA,GK,Columbus Crew,22,2001,27.0,0.04,0.00,0.04,0.00,0.00,0.04,0.07,50.0,0.04,0.00,0.00,0.00,0.00,0.04,0.15,0.19,Matches
676,Tarik Scott,us USA,FW,FC Dallas,18,2005,0.6,3.33,1.67,0.00,1.67,1.67,1.67,1.67,100.0,0.00,3.33,0.00,3.33,1.67,5.00,0.00,0.00,Matches
677,Dante Sealy,tt TRI,"DF,MF",FC Dallas,20,2003,9.6,1.46,0.83,0.52,0.52,0.42,0.83,1.25,66.7,0.42,0.52,0.10,0.42,1.25,2.71,1.56,0.00,Matches
678,Gabe Segal,us USA,FW,Houston Dynamo,22,2001,2.2,1.36,0.91,0.00,1.36,0.00,0.45,1.36,33.3,0.91,0.45,0.00,0.45,0.00,1.36,0.91,0.00,Matches
679,Eddie Segura,co COL,"DF,MF",LAFC,26,1997,15.0,1.13,0.53,0.80,0.33,0.00,0.67,1.40,47.6,0.73,1.53,0.73,0.80,1.40,2.53,3.47,0.20,Matches
680,Amar Sejdic,us USA,MF,Nashville SC,27,1996,3.4,2.65,1.76,0.88,1.76,0.00,1.47,2.65,55.6,1.18,1.47,0.59,0.88,1.76,4.41,0.88,0.59,Matches
681,Oliver Semmle,de GER,GK,Philadelphia Union,25,1998,15.6,0.06,0.00,0.06,0.00,0.00,0.06,0.06,100.0,0.00,0.00,0.00,0.00,0.00,0.06,0.45,0.00,Matches
682,Brandon Servania,us USA,MF,Toronto FC,24,1999,0.7,4.29,2.86,1.43,1.43,1.43,1.43,1.43,100.0,0.00,0.00,0.00,0.00,0.00,4.29,2.86,0.00,Matches
683,Jacob Shaffelburg,ca CAN,"FW,DF",Nashville SC,24,1999,15.7,1.08,0.64,0.19,0.57,0.32,0.51,1.34,38.1,0.83,1.91,0.13,1.78,0.76,1.85,0.51,0.00,Matches
684,Xherdan Shaqiri,ch SUI,"MF,FW",Chicago Fire,32,1991,8.2,0.37,0.12,0.12,0.24,0.00,0.24,0.73,33.3,0.49,0.24,0.00,0.24,0.12,0.49,0.12,0.00,Matches
685,Charles Sharp,us USA,"FW,MF",Toronto FC,22,2001,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,3.33,0.00,3.33,3.33,3.33,3.33,0.00,Matches
686,Samuel Shashoua,eng ENG,"MF,FW",Minnesota Utd,24,1999,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
687,Khiry Shelton,us USA,DF,Sporting KC,30,1993,11.5,2.17,1.22,1.30,0.78,0.09,0.78,1.74,45.0,0.96,1.13,0.09,1.04,1.57,3.74,1.83,0.09,Matches
688,Show,ao ANG,MF,FC Dallas,24,1999,5.5,2.00,1.09,0.55,1.09,0.36,0.36,1.45,25.0,1.09,1.27,0.00,1.27,1.45,3.45,1.09,0.00,Matches
689,Marcelo Silva,uy URU,DF,Real Salt Lake,34,1989,2.0,1.00,1.00,1.00,0.00,0.00,0.50,1.50,33.3,1.00,1.00,1.00,0.00,1.00,2.00,8.00,0.00,Matches
690,Tommy Silva,us USA,DF,Real Salt Lake,21,2002,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,10.0,10.0,15.0,0.00,Matches
691,Xande Silva,pt POR,"FW,MF",Atlanta Utd,26,1997,16.1,1.49,1.12,0.31,0.62,0.56,0.75,1.61,46.2,0.87,1.18,0.06,1.12,0.50,1.99,0.43,0.00,Matches
692,Jonathan Sirois,ca CAN,GK,CF Montréal,22,2001,33.0,0.06,0.03,0.06,0.00,0.00,0.06,0.09,66.7,0.03,0.00,0.00,0.00,0.00,0.06,0.79,0.12,Matches
693,Jack Skahan,us USA,"MF,FW",SJ Earthquakes,25,1998,9.6,0.63,0.31,0.21,0.31,0.10,0.42,1.25,33.3,0.83,1.04,0.00,1.04,0.10,0.73,0.42,0.10,Matches
694,Joseph Skinner,us USA,FW,Nashville SC,20,2003,0.1,10.0,0.00,0.00,10.0,0.00,0.00,20.0,0.0,20.0,10.0,0.00,10.0,0.00,10.0,0.00,0.00,Matches
695,Bartosz Slisz,pl POL,MF,Atlanta Utd,24,1999,26.6,1.99,0.98,0.94,0.86,0.19,0.79,1.80,43.8,1.02,1.17,0.45,0.71,1.35,3.35,1.43,0.08,Matches
696,Tyger Smalls,,FW,Charlotte,21,2002,2.5,3.60,2.80,1.20,1.20,1.20,0.80,3.60,22.2,2.80,2.80,0.40,2.40,0.80,4.40,1.20,0.00,Matches
697,Alec Smir,us USA,GK,Minnesota Utd,24,1999,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.00,Matches
698,Brad Smith,au AUS,"FW,DF",Houston Dynamo,29,1994,4.5,1.56,0.67,1.11,0.22,0.22,0.67,2.00,33.3,1.33,0.89,0.22,0.67,0.22,1.78,1.78,0.00,Matches
699,Kyle Smith,us USA,"DF,MF",Orlando City,32,1992,12.8,1.72,0.47,1.17,0.47,0.08,0.94,1.72,54.5,0.78,1.17,0.23,0.94,0.70,2.42,3.13,0.00,Matches
700,Mohammed Sofo,gh GHA,MF,NY Red Bulls,19,2004,0.3,3.33,3.33,0.00,3.33,0.00,0.00,3.33,0.0,3.33,3.33,0.00,3.33,0.00,3.33,0.00,0.00,Matches
701,Joaquin Sosa,uy URU,DF,CF Montréal,22,2002,14.1,2.62,1.70,1.42,0.99,0.21,1.77,2.48,71.4,0.71,1.28,0.35,0.92,1.21,3.83,2.84,0.00,Matches
702,Arnaud Souquet,fr FRA,DF,Chicago Fire,31,1992,20.8,1.88,1.39,1.15,0.58,0.14,1.01,1.68,60.0,0.67,1.30,0.38,0.91,1.30,3.17,2.31,0.00,Matches
703,Ryan Spaulding,us USA,"DF,MF",NE Revolution,25,1998,5.0,3.00,1.20,1.20,1.20,0.60,1.60,2.20,72.7,0.60,1.60,0.40,1.20,1.40,4.40,2.80,0.00,Matches
704,Tyrese Spicer,tt TRI,"DF,MF",Toronto FC,23,2000,11.8,2.29,1.78,1.19,0.59,0.51,0.42,1.10,38.5,0.68,2.20,0.17,2.03,0.93,3.22,1.36,0.08,Matches
705,Dayne St. Clair,ca CAN,GK,Minnesota Utd,26,1997,26.0,0.12,0.08,0.12,0.00,0.00,0.12,0.23,50.0,0.12,0.04,0.00,0.04,0.00,0.12,0.62,0.04,Matches
706,Mason Stajduhar,us USA,GK,Orlando City,26,1997,4.3,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.0,0.23,0.00,0.00,0.00,0.00,0.00,0.23,0.00,Matches
707,Zack Steffen,us USA,GK,Colorado Rapids,28,1995,33.0,0.09,0.00,0.09,0.00,0.00,0.09,0.12,75.0,0.03,0.00,0.00,0.00,0.00,0.09,0.73,0.06,Matches
708,Daniel Steres,us USA,DF,Houston Dynamo,33,1990,13.0,2.15,1.62,1.38,0.62,0.15,1.31,1.69,77.3,0.38,0.77,0.23,0.54,0.69,2.85,2.69,0.08,Matches
709,Kimani Stewart-Baynes,ca CAN,"FW,MF",Colorado Rapids,19,2005,1.6,4.38,1.88,0.63,3.13,0.63,2.50,3.75,66.7,1.25,1.25,0.63,0.63,1.25,5.63,0.63,0.00,Matches
710,Jared Stroud,us USA,"MF,FW",D.C. United,27,1996,27.7,1.52,0.97,0.65,0.65,0.22,0.94,2.02,46.4,1.08,0.87,0.04,0.83,0.51,2.02,0.47,0.04,Matches
711,Peter Stroud,us USA,MF,NY Red Bulls,21,2002,9.4,2.45,1.49,0.85,1.17,0.43,1.38,2.34,59.1,0.96,1.28,0.21,1.06,0.85,3.30,1.49,0.00,Matches
712,Brad Stuver,us USA,GK,Austin,32,1991,34.0,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.0,0.12,0.00,0.00,0.00,0.03,0.03,0.59,0.06,Matches
713,Luis Suárez,uy URU,FW,Inter Miami,37,1987,21.3,0.14,0.09,0.05,0.05,0.05,0.00,0.23,0.0,0.23,0.19,0.09,0.09,0.14,0.28,0.56,0.00,Matches
714,Cavan Sullivan,us USA,"MF,FW",Philadelphia Union,14,2009,0.1,10.0,10.0,10.0,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,Matches
715,Quinn Sullivan,us USA,"MF,FW",Philadelphia Union,19,2004,26.7,1.27,0.67,0.34,0.60,0.34,0.41,1.50,27.5,1.09,1.20,0.04,1.16,0.34,1.61,0.64,0.00,Matches
716,Lawson Sunderland,us USA,MF,Inter Miami,22,2001,2.1,1.90,1.43,0.48,1.43,0.00,0.48,1.90,25.0,1.43,2.86,0.48,2.38,1.43,3.33,0.48,0.00,Matches
717,Finn Surman,nz NZL,DF,Portland Timbers,20,2003,1.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.0,1.00,3.00,2.00,1.00,1.00,1.00,2.00,0.00,Matches
718,Sam Surridge,eng ENG,FW,Nashville SC,25,1998,26.5,0.87,0.57,0.45,0.34,0.08,0.30,0.64,47.1,0.34,0.53,0.04,0.49,0.23,1.09,1.02,0.00,Matches
719,Oleksandr Svatok,ua UKR,DF,Austin,29,1994,4.5,0.89,0.44,0.67,0.22,0.00,0.44,1.11,40.0,0.67,1.33,1.11,0.22,2.00,2.89,2.89,0.00,Matches
720,Erik Sviatchenko,dk DEN,DF,Houston Dynamo,32,1991,27.0,0.93,0.63,0.63,0.22,0.07,0.52,0.70,73.7,0.19,0.81,0.67,0.15,0.96,1.89,3.44,0.11,Matches
721,Karol Świderski,pl POL,FW,Charlotte,27,1997,5.9,0.85,0.51,0.00,0.00,0.85,0.17,0.85,20.0,0.68,0.34,0.17,0.17,0.51,1.36,0.51,0.00,Matches
722,Nkosi Tafari,us USA,DF,FC Dallas,26,1997,25.0,1.08,0.88,0.72,0.24,0.12,0.52,0.72,72.2,0.20,1.04,0.84,0.20,0.88,1.96,3.84,0.04,Matches
723,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,27,1996,33.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.09,Matches
724,Strahinja Tanasijević,rs SRB,DF,NYCFC,26,1997,11.0,1.00,0.64,0.55,0.36,0.09,0.36,0.64,57.1,0.27,1.36,0.73,0.64,1.00,2.00,4.00,0.00,Matches
725,Miguel Tapias,mx MEX,DF,Minnesota Utd,27,1997,23.2,1.21,0.91,0.82,0.34,0.04,0.86,1.38,62.5,0.52,1.03,0.52,0.52,0.95,2.16,4.53,0.04,Matches
726,Andrew Tarbell,us USA,GK,Houston Dynamo,30,1993,3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,Matches
727,Iuri Tavares,cv CPV,FW,Charlotte,22,2001,10.0,2.20,1.20,0.60,0.90,0.70,0.90,1.70,52.9,0.80,2.40,0.50,1.90,0.50,2.70,1.80,0.00,Matches
728,D.J. Taylor,us USA,"DF,MF",Minnesota Utd,26,1997,16.5,2.30,1.64,1.45,0.61,0.24,1.45,2.24,64.9,0.79,0.73,0.12,0.61,1.94,4.24,3.27,0.00,Matches
729,Robert Taylor,fi FIN,"FW,MF",Inter Miami,29,1994,18.3,0.77,0.49,0.27,0.22,0.27,0.16,0.87,18.8,0.71,0.82,0.00,0.82,0.60,1.37,0.33,0.00,Matches
730,Carlos Terán,co COL,DF,Chicago Fire,23,2000,13.5,2.00,1.48,1.11,0.81,0.07,1.04,1.26,82.4,0.22,1.63,0.89,0.74,2.07,4.07,3.33,0.07,Matches
731,Cedric Teuchert,de GER,"MF,FW",St. Louis,27,1997,8.4,1.55,1.19,0.00,1.31,0.24,0.48,1.55,30.8,1.07,1.19,0.12,1.07,0.24,1.79,0.36,0.00,Matches
732,Dylan Teves,us USA,"MF,FW",Seattle Sounders,23,2000,1.0,3.00,2.00,1.00,2.00,0.00,2.00,3.00,66.7,1.00,1.00,0.00,1.00,0.00,3.00,1.00,0.00,Matches
733,Jamal Thiaré,sn SEN,FW,Atlanta Utd,30,1993,12.7,0.55,0.39,0.16,0.39,0.00,0.08,0.55,14.3,0.47,0.31,0.08,0.24,0.16,0.71,1.42,0.00,Matches
734,Andrew Thomas,ru RUS,GK,Seattle Sounders,25,1998,6.6,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.0,0.15,0.00,0.00,0.00,0.00,0.00,0.45,0.00,Matches
735,Erik Thommy,de GER,"MF,FW",Sporting KC,29,1994,25.8,1.24,0.89,0.23,0.66,0.35,0.62,1.28,48.5,0.66,1.20,0.12,1.09,0.50,1.74,0.50,0.04,Matches
736,Kosi Thompson,ca CAN,"MF,DF",Toronto FC,21,2003,12.3,2.28,1.30,1.46,0.57,0.24,1.46,2.03,72.0,0.57,2.20,0.49,1.71,0.65,2.93,2.11,0.08,Matches
737,Tommy Thompson,us USA,"DF,FW",SJ Earthquakes,28,1995,1.0,4.00,2.00,1.00,3.00,0.00,2.00,4.00,50.0,2.00,0.00,0.00,0.00,2.00,6.00,4.00,0.00,Matches
738,Timmy Tillman,us USA,MF,LAFC,25,1999,27.5,2.62,1.75,0.98,1.05,0.58,1.20,2.36,50.8,1.16,1.24,0.36,0.87,1.24,3.85,0.98,0.00,Matches
739,John Tolkin,us USA,DF,NY Red Bulls,21,2002,26.5,1.66,1.09,0.91,0.53,0.23,0.64,1.21,53.1,0.57,1.32,0.15,1.17,1.09,2.75,1.70,0.08,Matches
740,Nouhou Tolo,cm CMR,DF,Seattle Sounders,26,1997,24.5,1.43,0.98,0.98,0.37,0.08,0.86,1.43,60.0,0.57,1.06,0.49,0.57,1.27,2.69,3.27,0.00,Matches
741,Ervin Torres,us USA,MF,Austin,16,2007,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
742,Facundo Torres,uy URU,"FW,MF",Orlando City,23,2000,29.3,0.99,0.51,0.41,0.24,0.34,0.58,1.02,56.7,0.44,0.82,0.03,0.78,0.44,1.43,0.41,0.00,Matches
743,Tomas Totland,no NOR,DF,St. Louis,25,1998,27.6,2.07,1.01,0.94,0.91,0.22,1.49,2.36,63.1,0.87,1.34,0.43,0.91,1.63,3.70,2.97,0.04,Matches
744,Mason Toye,us USA,"FW,MF",Portland Timbers,25,1998,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.0,0.63,1.25,1.25,0.00,0.00,0.00,0.63,0.00,Matches
745,Mason Toye,us USA,"FW,MF",CF Montréal,25,1998,5.3,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.0,0.57,0.94,0.19,0.75,0.75,0.75,0.75,0.00,Matches
746,Wil Trapp,us USA,MF,Minnesota Utd,31,1993,25.5,2.12,1.18,0.90,0.90,0.31,1.02,1.88,54.2,0.86,0.98,0.39,0.59,0.98,3.10,1.18,0.00,Matches
747,Jackson Travis,us USA,DF,Colorado Rapids,19,2004,5.4,2.04,1.48,1.30,0.37,0.37,0.93,1.67,55.6,0.74,2.04,0.56,1.48,0.56,2.59,2.41,0.00,Matches
748,Niko Tsakiris,us USA,MF,SJ Earthquakes,18,2005,16.3,1.66,1.04,0.80,0.61,0.25,0.86,1.96,43.8,1.10,1.29,0.31,0.98,0.80,2.45,1.23,0.00,Matches
749,Yutaro Tsukada,jp JPN,FW,Orlando City,22,2001,0.2,5.00,5.00,5.00,0.00,0.00,5.00,5.00,100.0,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,Matches
750,Garrison Tubbs,us USA,DF,D.C. United,21,2002,6.1,2.79,1.31,1.64,0.98,0.16,1.80,1.97,91.7,0.16,0.98,0.49,0.49,0.98,3.77,2.62,0.00,Matches
751,Bill Tuiloma,nz NZL,DF,Charlotte,28,1995,2.2,0.45,0.45,0.00,0.45,0.00,0.45,0.45,100.0,0.00,0.91,0.45,0.45,0.45,0.91,4.09,0.00,Matches
752,Ema Twumasi,gh GHA,DF,FC Dallas,26,1997,13.1,1.91,1.22,1.15,0.61,0.15,1.07,1.83,58.3,0.76,0.84,0.38,0.46,0.38,2.29,2.21,0.08,Matches
753,Marinos Tzionis,cy CYP,"FW,MF",Sporting KC,22,2001,3.1,1.94,0.97,0.00,0.65,1.29,0.00,0.32,0.0,0.32,1.94,0.32,1.61,0.97,2.90,0.65,0.00,Matches
754,Mikael Uhre,dk DEN,FW,Philadelphia Union,29,1994,22.3,1.12,0.63,0.18,0.49,0.45,0.49,0.99,50.0,0.49,0.67,0.09,0.58,0.18,1.30,0.76,0.00,Matches
755,Jere Uronen,fi FIN,DF,Charlotte,29,1994,23.7,1.86,1.10,1.01,0.63,0.21,1.31,2.07,63.3,0.76,1.39,0.38,1.01,1.18,3.04,2.74,0.00,Matches
756,Júnior Urso,br BRA,MF,Charlotte,34,1989,11.4,2.54,1.49,0.53,1.75,0.26,0.88,1.93,45.5,1.05,1.05,0.35,0.70,1.14,3.68,1.58,0.00,Matches
757,Óscar Ustari,ar ARG,GK,Inter Miami,37,1986,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
758,Leo Väisänen,fi FIN,DF,Austin,26,1997,9.2,1.63,0.98,1.20,0.43,0.00,0.98,1.20,81.8,0.22,1.41,1.09,0.33,0.65,2.28,4.35,0.11,Matches
759,Jhojan Valencia,co COL,MF,Austin,27,1996,16.0,2.25,1.44,1.00,1.00,0.25,0.81,1.94,41.9,1.13,1.00,0.38,0.63,0.88,3.13,1.88,0.06,Matches
760,Omar Valencia,pa PAN,MF,NY Red Bulls,19,2004,0.0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
761,Zarek Valentin,pr PUR,"DF,MF",Minnesota Utd,32,1991,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,2.50,0.00,2.50,0.00,0.00,7.50,0.00,Matches
762,Gerardo Valenzuela,us USA,"MF,FW",FC Cincinnati,19,2004,10.7,2.15,1.50,0.28,1.31,0.56,0.93,1.96,47.6,1.03,1.31,0.19,1.12,0.37,2.52,1.03,0.00,Matches
763,Jefferson Valverde,ec ECU,DF,Houston Dynamo,24,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
764,Dante Vanzeir,be BEL,FW,NY Red Bulls,25,1998,23.1,0.69,0.35,0.04,0.22,0.43,0.26,0.52,50.0,0.26,0.52,0.00,0.52,0.30,1.00,0.26,0.00,Matches
765,Alenis Vargas,hn HON,FW,Sporting KC,20,2003,7.0,1.00,0.57,0.14,0.29,0.57,0.57,1.71,33.3,1.14,0.29,0.14,0.14,0.43,1.43,0.57,0.00,Matches
766,Kerwin Vargas,co COL,FW,Charlotte,22,2002,27.3,0.99,0.55,0.40,0.44,0.15,0.55,0.73,75.0,0.18,0.88,0.07,0.81,0.40,1.39,1.36,0.00,Matches
767,Obed Vargas,mx MEX,"MF,FW",Seattle Sounders,18,2005,28.2,2.41,1.45,0.78,1.13,0.50,0.78,1.49,52.4,0.71,1.81,0.71,1.10,1.28,3.69,1.28,0.07,Matches
768,Indiana Vassilev,us USA,"MF,FW",St. Louis,22,2001,20.4,1.27,0.78,0.25,0.74,0.29,0.59,1.91,30.8,1.32,1.42,0.05,1.37,0.34,1.62,0.49,0.00,Matches
769,Alan Velasco,ar ARG,"FW,MF",FC Dallas,21,2002,4.1,1.22,0.98,0.00,1.22,0.00,0.24,1.71,14.3,1.46,0.98,0.00,0.98,0.98,2.20,0.24,0.00,Matches
770,Brayan Vera,co COL,DF,Real Salt Lake,25,1999,23.4,1.62,0.98,1.07,0.51,0.04,0.64,1.03,62.5,0.38,1.67,1.03,0.64,0.60,2.22,3.21,0.00,Matches
771,Oscar Verhoeven,us USA,DF,SJ Earthquakes,17,2006,4.5,1.33,0.89,0.89,0.22,0.22,1.11,1.56,71.4,0.44,0.67,0.44,0.22,1.33,2.67,5.11,0.00,Matches
772,Ranko Veselinović,rs SRB,DF,Vancouver W'caps,24,1999,30.7,0.75,0.52,0.62,0.10,0.03,0.39,0.68,57.1,0.29,1.30,0.72,0.59,0.52,1.27,5.80,0.03,Matches
773,Jules-Anthony Vilsaint,ca CAN,"MF,FW",CF Montréal,21,2003,9.3,1.08,0.54,0.32,0.75,0.00,0.54,0.75,71.4,0.22,0.54,0.11,0.43,0.32,1.40,0.65,0.00,Matches
774,Sam Vines,us USA,DF,Colorado Rapids,24,1999,24.1,1.24,0.71,0.87,0.21,0.17,1.04,1.66,62.5,0.62,1.16,0.29,0.87,1.00,2.24,1.99,0.04,Matches
775,Pedro Vite,ec ECU,MF,Vancouver W'caps,21,2002,22.4,1.83,1.43,0.71,0.89,0.22,0.63,1.52,41.2,0.89,0.94,0.22,0.71,1.29,3.13,0.54,0.04,Matches
776,Robert Voloder,ba BIH,DF,Sporting KC,22,2001,19.6,1.63,1.02,1.02,0.46,0.15,0.66,1.22,54.2,0.56,1.58,0.66,0.92,1.38,3.01,3.52,0.10,Matches
777,Giacomo Vrioni,al ALB,FW,NE Revolution,25,1998,24.8,0.48,0.36,0.12,0.12,0.24,0.16,0.40,40.0,0.24,0.24,0.00,0.24,0.04,0.52,0.20,0.00,Matches
778,Kai Wagner,de GER,DF,Philadelphia Union,26,1997,32.3,1.83,1.18,1.27,0.43,0.12,1.05,1.70,61.8,0.65,1.21,0.50,0.71,1.18,3.00,1.98,0.00,Matches
779,Rémi Walter,fr FRA,MF,Sporting KC,28,1995,14.2,1.69,0.99,0.63,0.77,0.28,0.92,1.27,72.2,0.35,0.42,0.14,0.28,0.77,2.46,1.13,0.00,Matches
780,Victor Wanyama,ke KEN,MF,CF Montréal,32,1991,4.5,1.78,1.33,0.22,1.33,0.22,1.11,2.67,41.7,1.56,0.89,0.44,0.44,1.11,2.89,2.22,0.00,Matches
781,Taylor Washington,us USA,DF,Nashville SC,30,1993,8.4,2.14,1.67,1.43,0.36,0.36,1.31,2.62,50.0,1.31,0.95,0.48,0.48,0.95,3.10,2.62,0.00,Matches
782,Joel Waterman,ca CAN,DF,CF Montréal,28,1996,23.6,1.23,0.76,0.89,0.25,0.08,0.68,1.02,66.7,0.34,1.44,1.10,0.34,1.82,3.05,3.86,0.04,Matches
783,Akil Watts,us USA,"DF,MF",St. Louis,23,2000,10.7,3.64,2.90,1.68,1.03,0.93,1.87,2.71,69.0,0.84,2.71,0.84,1.87,0.65,4.30,1.40,0.09,Matches
784,Patrick Weah,lr LBR,FW,Minnesota Utd,20,2003,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,2.50,2.50,0.00,0.00,0.00,0.00,0.00,Matches
785,Marcelo Weigandt,ar ARG,"DF,MF",Inter Miami,24,2000,22.2,2.52,1.67,1.71,0.68,0.14,1.67,3.06,54.4,1.40,1.49,0.36,1.13,0.72,3.24,2.61,0.00,Matches
786,Michael Wentzel,de GER,DF,St. Louis,21,2002,1.9,1.58,0.53,1.05,0.53,0.00,0.53,2.11,25.0,1.58,1.05,0.53,0.53,0.00,1.58,7.89,0.00,Matches
787,Ashley Westwood,eng ENG,MF,Charlotte,33,1990,33.0,0.61,0.27,0.30,0.24,0.06,0.21,0.55,38.9,0.33,0.52,0.24,0.27,0.79,1.39,1.36,0.03,Matches
788,Brian White,us USA,FW,Vancouver W'caps,27,1996,27.2,0.48,0.26,0.11,0.15,0.22,0.15,0.44,33.3,0.29,0.63,0.15,0.48,0.29,0.77,1.65,0.00,Matches
789,Caleb Wiley,us USA,DF,Atlanta Utd,19,2004,20.9,1.53,1.15,1.10,0.33,0.10,1.00,1.77,56.8,0.77,1.44,0.43,1.00,1.20,2.73,2.87,0.00,Matches
790,Derrick Williams,ie IRL,DF,Atlanta Utd,31,1993,25.1,1.24,0.84,0.64,0.60,0.00,0.60,0.92,65.2,0.32,1.63,1.12,0.52,1.00,2.23,4.62,0.08,Matches
791,Eryk Williamson,us USA,MF,Portland Timbers,26,1997,11.9,1.51,0.92,0.50,0.76,0.25,0.34,1.09,30.8,0.76,0.76,0.34,0.42,1.18,2.69,0.50,0.00,Matches
792,Joe Willis,us USA,GK,Nashville SC,35,1988,29.2,0.03,0.03,0.03,0.00,0.00,0.03,0.10,33.3,0.07,0.00,0.00,0.00,0.03,0.07,0.24,0.03,Matches
793,Bruno Wilson,pt POR,DF,SJ Earthquakes,27,1996,11.6,0.60,0.34,0.52,0.09,0.00,0.26,0.52,50.0,0.26,1.72,1.47,0.26,1.72,2.33,5.43,0.00,Matches
