0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,30_Matches
525,Andrew Moran,ie IRL,"MF,FW",LAFC,22-050,2003,3.5,59.1,0.57,5.14,34.0,20.6,2.57,59.1,2.86,0.57,20.0,2.00,70.0,37.7,159.4,58.6,1.14,2.86,0.57,2.00,0.57,44.3,4.29,Matches
526,Steven Moreira,cv CPV,DF,Columbus Crew,31-113,1994,27.3,79.5,3.19,19.9,42.5,17.8,1.21,79.5,1.03,0.51,50.0,0.44,42.9,49.3,225.9,126.3,2.05,1.32,0.22,1.25,0.59,59.7,2.23,Matches
527,Santiago Moreno,co COL,"FW,MF",Portland Timbers,25-227,2000,18.8,61.3,1.06,6.54,27.9,27.9,4.15,61.3,5.53,2.13,38.5,3.09,55.8,39.6,244.7,120.7,3.56,2.87,1.49,3.51,2.02,43.5,7.13,Matches
528,Lewis Morgan,sct SCO,"MF,FW",NY Red Bulls,29-065,1996,1.6,45.0,0.00,0.63,18.8,25.6,6.25,45.0,1.25,0.63,50.0,0.63,50.0,25.0,112.5,50.6,3.75,1.25,1.88,1.25,0.00,33.8,9.38,Matches
529,Jordan Morris,us USA,FW,Seattle Sounders,31-039,1994,8.4,28.7,0.83,2.38,10.5,16.0,5.24,28.6,0.60,0.24,40.0,0.36,60.0,16.0,83.9,41.2,1.67,1.19,1.07,2.26,0.60,20.6,5.71,Matches
530,Edwin Mosquera,co COL,"FW,DF",Atlanta Utd,24-160,2001,1.7,61.8,0.59,5.88,22.4,34.1,7.06,61.8,2.35,1.18,50.0,1.18,50.0,43.5,363.5,218.8,8.24,4.12,2.94,2.35,2.35,46.5,15.9,Matches
531,Rafael Mosquera,pa PAN,MF,NY Red Bulls,20-194,2005,0.1,90.0,0.00,10.0,10.0,70.0,20.0,90.0,20.0,0.00,0.0,20.0,100.0,40.0,170.0,0.00,0.00,10.0,10.0,10.0,0.00,40.0,20.0,Matches
532,Cole Mrowka,us USA,MF,Columbus Crew,19-242,2006,0.3,110.0,0.00,10.0,43.3,56.7,0.00,110.0,3.33,0.00,0.0,3.33,100.0,76.7,270.0,150.0,3.33,6.67,0.00,0.00,0.00,96.7,3.33,Matches
533,Hany Mukhtar,de GER,"FW,MF",Nashville SC,30-258,1995,33.3,55.6,0.15,3.09,25.6,27.6,4.83,55.4,2.34,0.72,30.8,1.47,62.8,30.7,179.5,86.3,3.30,2.37,1.14,2.85,2.13,40.1,7.54,Matches
534,Thomas Müller,de GER,MF,Vancouver W'caps,36-082,1989,6.0,68.5,1.33,5.17,30.5,33.7,5.67,67.8,1.83,1.17,63.6,0.67,36.4,34.5,183.2,78.3,2.83,1.50,0.33,2.67,1.17,48.8,5.83,Matches
535,Daniel Munie,us USA,DF,SJ Earthquakes,25-297,2000,22.1,67.2,6.52,33.2,31.1,3.57,1.00,67.2,0.32,0.14,42.9,0.18,57.1,37.3,214.8,114.1,0.72,0.72,0.00,0.50,0.14,42.3,0.50,Matches
536,Santiago Muñóz,mx MEX,"MF,FW",Sporting KC,23-112,2002,9.7,47.1,0.62,2.47,20.6,24.3,4.43,47.0,2.78,0.72,25.9,1.75,63.0,31.2,145.3,51.4,1.13,1.24,0.72,1.65,2.16,38.9,5.57,Matches
537,Luis Muriel,co COL,FW,Orlando City,34-232,1991,23.4,42.5,1.03,3.85,17.4,21.7,5.09,42.4,3.08,1.28,41.7,1.67,54.2,25.6,142.7,59.4,2.35,1.03,1.20,2.86,1.67,31.9,6.28,Matches
538,Ian Murphy,us USA,DF,Colorado Rapids,25-322,2000,11.6,51.4,5.52,21.6,25.6,4.40,0.17,51.4,0.52,0.26,50.0,0.26,50.0,27.7,98.0,46.8,0.60,0.34,0.00,0.78,0.17,31.6,0.95,Matches
539,Jacob Murrell,us USA,"FW,MF",D.C. United,21-250,2004,9.8,25.1,1.02,3.06,9.69,12.4,3.06,25.1,0.92,0.31,33.3,0.61,66.7,11.0,60.2,24.5,1.02,0.31,0.71,1.84,0.41,15.7,5.00,Matches
540,Petar Musa,hr CRO,FW,FC Dallas,27-275,1998,25.5,41.0,1.37,5.02,19.2,17.1,5.45,40.9,1.88,0.86,45.8,0.98,52.1,19.2,82.5,31.2,0.82,0.51,0.51,2.39,1.22,30.1,5.57,Matches
541,Daniel Musovski,us USA,FW,Seattle Sounders,30-004,1995,17.4,24.4,0.52,1.32,10.3,12.9,5.23,24.3,1.09,0.34,31.6,0.63,57.9,12.5,61.7,29.5,1.09,0.57,0.92,1.90,1.55,17.8,3.79,Matches
542,Sebastiano Musu,it ITA,FW,NYCFC,25-055,2000,0.2,50.0,0.00,0.00,20.0,30.0,10.0,50.0,0.00,0.00,,0.00,,40.0,190.0,115.0,5.00,0.00,5.00,5.00,5.00,35.0,10.0,Matches
543,Alex Muyl,us USA,"MF,FW",Nashville SC,30-065,1995,24.8,37.5,1.09,7.54,15.9,14.6,2.86,37.5,1.73,0.81,46.5,0.85,48.8,21.7,108.8,55.4,1.77,1.17,0.56,1.98,1.25,24.6,5.28,Matches
544,Tristan Muyumba,fr FRA,MF,Atlanta Utd,28-272,1997,13.2,64.7,1.74,12.7,41.1,11.4,0.98,64.7,1.29,0.68,52.9,0.53,41.2,38.7,161.3,56.2,0.53,0.83,0.15,1.06,0.68,48.1,1.44,Matches
545,Darlington Nagbe,us USA,MF,Columbus Crew,35-138,1990,28.8,60.6,2.15,12.8,37.4,10.8,0.17,60.6,0.66,0.31,47.4,0.28,42.1,38.6,189.9,73.7,0.76,1.11,0.14,0.66,0.80,47.6,0.66,Matches
546,Andy Najar,hn HON,DF,Nashville SC,32-263,1993,28.2,77.4,3.33,22.4,38.2,17.7,1.10,77.4,2.84,1.67,58.8,0.99,35.0,45.5,218.0,122.9,2.52,1.95,0.25,1.28,0.60,50.6,4.04,Matches
547,Matheus Nascimento,br BRA,FW,LA Galaxy,21-276,2004,13.0,23.5,0.62,1.46,10.2,12.1,3.54,23.5,1.69,0.62,36.4,0.92,54.5,11.6,61.3,22.0,1.15,0.62,0.46,1.77,0.77,15.2,3.92,Matches
548,Rafael Navarro,br BRA,FW,Colorado Rapids,25-234,2000,29.6,36.4,0.95,3.45,14.6,19.1,4.76,36.3,2.36,0.95,40.0,1.05,44.3,19.4,92.6,36.6,1.25,0.61,0.51,3.51,1.72,24.1,5.68,Matches
549,Logan Ndenbe,be BEL,DF,Sporting KC,25-298,2000,22.1,65.9,2.04,14.2,28.3,24.0,2.13,65.9,1.04,0.45,43.5,0.50,47.8,36.6,227.3,141.9,3.89,2.81,0.32,0.77,0.59,41.2,8.73,Matches
550,Jalen Neal,us USA,DF,CF Montréal,22-102,2003,10.6,71.8,8.96,41.7,29.2,1.32,0.38,71.8,0.09,0.09,100.0,0.00,0.0,47.6,217.0,106.9,0.38,0.28,0.00,0.47,0.28,50.5,0.09,Matches
551,Dylan Nealis,us USA,DF,NY Red Bulls,27-127,1998,12.1,74.5,2.73,19.3,32.2,23.4,2.81,74.5,1.32,0.58,43.8,0.50,37.5,37.9,165.7,77.3,1.65,1.16,0.33,1.98,0.99,46.8,6.45,Matches
552,Sean Nealis,us USA,DF,NY Red Bulls,28-325,1997,20.4,71.7,7.89,35.0,34.0,2.99,0.93,71.7,0.25,0.10,40.0,0.15,60.0,37.6,180.9,96.4,0.54,0.25,0.05,0.15,0.20,46.8,0.25,Matches
553,Jack Neeley,us USA,DF,Charlotte,20-268,2005,0.0,4,0,4,0,0,0,4,0,0,,0,,1,0,0,0,0,0,0,0,1,0,Matches
554,Franco Negri,ar ARG,DF,San Diego FC,30-287,1995,7.3,90.1,2.60,21.6,44.4,24.8,1.37,90.1,1.92,0.68,35.7,1.10,57.1,47.1,190.4,106.8,2.05,0.68,0.14,1.37,0.41,61.2,4.93,Matches
555,Jayden Nelson,ca CAN,FW,Vancouver W'caps,23-069,2002,14.7,42.6,0.41,4.63,12.9,26.4,5.44,42.6,6.67,2.79,41.8,3.40,51.0,29.4,232.0,117.6,4.01,2.72,2.52,4.29,1.70,30.5,9.18,Matches
556,John Nelson,us USA,DF,LA Galaxy,27-146,1998,22.7,64.8,4.49,21.9,32.0,11.4,0.97,64.8,0.26,0.09,33.3,0.18,66.7,35.5,165.9,89.0,1.59,1.01,0.04,0.75,0.18,42.1,3.70,Matches
557,Jean-Claude Ngando,cm CMR,"MF,FW",Vancouver W'caps,26-014,1999,14.0,50.1,1.43,7.57,22.2,21.1,2.93,50.1,2.93,1.07,36.6,1.64,56.1,33.4,170.1,86.4,2.57,1.86,0.86,1.43,1.07,36.6,5.57,Matches
558,Serge Ngoma,us USA,"FW,MF",NY Red Bulls,20-148,2005,7.0,32.3,1.00,5.14,11.4,16.6,4.86,32.3,1.86,1.00,53.8,0.71,38.5,17.9,113.1,58.7,2.00,1.43,1.14,3.29,1.71,21.1,7.00,Matches
559,Kenneth Nielsen,us USA,DF,LAFC,23-294,2002,1.0,122.0,10.0,54.0,65.0,4.00,1.00,122.0,0.00,0.00,,0.00,,89.0,384.0,167.0,1.00,2.00,0.00,0.00,0.00,92.0,0.00,Matches
560,Joakim Nilsson,se SWE,"DF,MF",St. Louis,31-301,1994,1.5,82.0,13.3,42.0,36.7,3.33,0.67,82.0,0.00,0.00,,0.00,,50.7,193.3,110.0,1.33,0.67,0.00,0.00,0.67,57.3,0.00,Matches
561,Nolan Norris,us USA,"DF,MF",FC Dallas,20-290,2005,7.1,67.0,4.23,27.6,32.1,7.32,0.70,67.0,0.85,0.28,33.3,0.42,50.0,32.7,124.2,63.1,0.99,0.70,0.00,0.56,0.28,40.7,1.55,Matches
562,Tsiki Ntsabeleng,za RSA,MF,FC Dallas,27-298,1998,3.7,55.4,0.81,14.9,31.1,9.46,1.89,55.4,1.08,0.54,50.0,0.54,50.0,28.9,144.1,59.5,1.08,1.35,0.54,1.62,0.81,39.2,1.62,Matches
563,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,29-005,1996,9.6,61.3,2.29,15.9,39.4,6.56,0.10,61.3,1.25,0.73,58.3,0.31,25.0,30.1,146.8,72.4,0.31,0.73,0.00,1.25,0.31,36.4,0.83,Matches
564,Aiden O'Neill,au AUS,MF,NYCFC,27-153,1998,16.7,65.9,2.16,16.9,40.1,9.34,0.48,65.9,0.84,0.54,64.3,0.30,35.7,37.8,163.5,67.9,1.14,1.38,0.18,1.02,0.72,46.9,0.60,Matches
565,Kevin O'Toole,ie IRL,"DF,MF",NYCFC,26-355,1998,21.0,78.4,4.24,21.1,40.5,17.0,1.29,78.4,0.81,0.33,41.2,0.48,58.8,39.8,176.4,87.6,1.29,0.71,0.10,1.43,1.00,51.0,4.33,Matches
566,Allen Obando,ec ECU,FW,Inter Miami,19-174,2006,1.7,31.8,1.76,5.88,17.6,8.82,1.76,31.8,2.94,0.59,20.0,1.76,60.0,13.5,51.2,6.47,0.00,0.00,0.59,2.94,1.76,18.8,2.35,Matches
567,Jáder Obrian,co COL,"FW,MF",Austin,30-200,1995,10.2,35.0,0.88,7.25,13.7,14.6,2.84,35.0,1.76,0.88,50.0,0.69,38.9,20.5,103.4,52.8,1.67,0.69,0.88,2.25,1.08,23.4,5.78,Matches
568,Édier Ocampo,co COL,DF,Vancouver W'caps,22-062,2003,24.1,60.9,2.74,13.5,24.6,23.7,2.95,60.9,1.41,0.79,55.9,0.41,29.4,38.2,212.6,103.9,3.65,2.03,1.08,1.66,1.24,42.1,10.1,Matches
569,David Ochoa,us USA,GK,LAFC,24-322,2001,1.0,23.0,22.0,23.0,0.00,0.00,0.00,23.0,0.00,0.00,,0.00,,18.0,114.0,76.0,0.00,0.00,0.00,0.00,0.00,11.0,0.00,Matches
570,Agustin Ojeda,ar ARG,"FW,MF",NYCFC,21-168,2004,14.9,52.6,1.54,6.98,20.4,26.0,4.63,52.6,4.09,1.48,36.1,2.48,60.7,34.6,231.9,124.2,4.50,2.42,1.95,1.81,1.01,39.4,10.9,Matches
571,Braian Ojeda,py PAR,MF,Real Salt Lake,25-160,2000,23.4,64.2,2.74,14.3,37.6,13.1,0.85,64.2,2.09,1.24,59.2,0.60,28.6,37.4,175.9,87.4,1.45,1.45,0.13,1.50,0.90,45.7,1.67,Matches
572,Martín Ojeda,ar ARG,"MF,FW",Orlando City,27-007,1998,29.8,52.9,0.40,5.23,21.8,26.5,5.03,52.9,1.41,0.64,45.2,0.74,52.4,30.8,150.8,72.9,2.18,1.54,0.84,2.18,0.84,38.9,7.75,Matches
573,Victor Olatunji,ng NGA,FW,Real Salt Lake,26-090,1999,7.1,28.3,1.55,3.94,10.6,14.9,4.65,28.3,2.25,1.41,62.5,0.85,37.5,16.6,85.4,44.8,1.69,0.85,0.99,2.68,1.27,18.0,5.77,Matches
574,Salvador Olivas,us USA,FW,Philadelphia Union,19-146,2006,0.5,30.0,0.00,0.00,10.0,20.0,8.00,30.0,0.00,0.00,,0.00,,14.0,46.0,30.0,2.00,2.00,2.00,4.00,0.00,16.0,10.0,Matches
575,Toyosi Olusanya,eng ENG,"FW,MF",Houston Dynamo,28-051,1997,0.6,38.3,0.00,3.33,8.33,26.7,3.33,38.3,1.67,1.67,100.0,0.00,0.0,23.3,108.3,20.0,0.00,0.00,0.00,1.67,1.67,26.7,8.33,Matches
576,Tani Oluwaseyi,ca CAN,"FW,MF",Minnesota Utd,25-203,2000,20.6,31.3,1.50,3.98,11.7,16.2,5.39,31.3,2.23,0.58,26.1,1.55,69.6,15.4,89.9,47.7,1.65,1.17,0.87,2.72,1.07,18.9,4.37,Matches
577,Wyatt Omsberg,us USA,DF,NE Revolution,30-074,1995,4.4,69.5,11.1,40.5,28.0,1.36,1.14,69.5,0.00,0.00,,0.00,,41.4,160.5,64.5,0.00,0.23,0.00,0.23,0.23,45.2,0.00,Matches
578,Kwadwo Opoku,gh GHA,"FW,MF",CF Montréal,24-144,2001,2.1,36.7,1.43,5.24,14.8,17.6,2.86,36.7,2.86,0.95,33.3,1.90,66.7,25.7,187.1,81.4,3.33,1.90,0.48,1.43,3.33,28.6,7.14,Matches
579,Nathan Ordaz,sv SLV,FW,LAFC,21-326,2004,14.6,36.1,1.16,4.25,14.8,17.8,4.38,36.1,1.58,0.68,43.5,0.89,56.5,22.6,122.6,56.4,2.19,0.89,0.96,2.12,0.82,27.2,6.44,Matches
580,Sergio Oregel,us USA,MF,Chicago Fire,20-202,2005,22.7,69.0,1.41,17.5,41.1,11.3,0.53,69.0,1.50,0.57,38.2,0.84,55.9,42.6,159.5,82.0,0.66,1.01,0.04,0.88,0.84,54.8,1.94,Matches
581,Luca Orellano,ar ARG,"DF,FW",FC Cincinnati,25-257,2000,21.3,55.7,0.89,6.29,21.3,29.6,3.85,55.7,5.35,2.58,48.2,2.54,47.4,36.9,299.3,162.0,5.40,4.08,2.02,1.78,2.30,40.7,8.36,Matches
582,Jaziel Orozco,us USA,DF,St. Louis,21-185,2004,5.9,63.4,4.92,22.4,31.5,10.2,1.19,63.4,0.85,0.51,60.0,0.34,40.0,33.9,132.4,60.7,1.36,2.03,0.34,1.36,0.51,40.0,1.86,Matches
583,Pablo Ortiz,co COL,DF,Houston Dynamo,25-179,2000,15.5,62.3,9.29,38.1,23.3,1.10,0.58,62.3,0.19,0.13,66.7,0.06,33.3,35.8,154.8,69.3,0.06,0.00,0.00,0.45,0.32,40.7,0.06,Matches
584,Harold Osorio,sv SLV,MF,Chicago Fire,22-106,2003,0.0,2,0,0,1,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
585,Jonathan Osorio,ca CAN,MF,Toronto FC,33-175,1992,21.3,53.4,2.44,12.1,28.4,13.4,1.31,53.4,0.61,0.38,61.5,0.23,38.5,31.5,139.5,60.5,0.80,1.08,0.19,1.27,0.85,36.5,2.11,Matches
586,Tomáš Ostrák,cz CZE,MF,St. Louis,25-302,2000,11.3,65.0,1.33,13.2,37.3,15.3,1.42,65.0,2.92,1.59,54.5,1.15,39.4,40.2,249.0,116.6,2.39,1.42,0.44,2.30,1.33,47.3,4.34,Matches
587,Javier Otero,ve VEN,GK,Orlando City,23-016,2002,2.0,23.0,22.5,23.0,0.00,0.00,0.00,23.0,0.00,0.00,,0.00,,9.50,71.5,57.0,0.00,0.00,0.00,0.00,0.00,3.50,0.00,Matches
588,Prince Owusu,gh GHA,FW,CF Montréal,28-331,1997,31.3,32.3,1.37,2.11,14.5,16.3,5.27,32.2,1.92,0.99,51.7,0.80,41.7,19.0,106.3,47.0,1.76,1.34,1.02,3.39,1.98,24.7,5.91,Matches
589,Allan Oyirwoth,ug UGA,MF,NE Revolution,18-315,2007,3.2,63.4,2.50,20.0,36.3,8.13,0.94,63.4,1.25,0.31,25.0,0.94,75.0,31.6,134.1,37.5,0.63,0.31,0.31,2.19,0.94,35.6,0.31,Matches
590,Devin Padelford,us USA,DF,Minnesota Utd,22-335,2003,1.2,45.0,6.67,18.3,17.5,9.17,1.67,45.0,1.67,0.00,0.0,1.67,100.0,14.2,71.7,25.0,0.00,0.00,0.00,1.67,0.00,20.0,3.33,Matches
591,Devin Padelford,us USA,DF,St. Louis,22-335,2003,8.3,57.6,3.49,15.5,24.9,17.5,0.96,57.6,1.45,0.60,41.7,0.84,58.3,26.3,183.4,96.7,2.53,1.93,0.24,1.33,0.60,31.2,3.61,Matches
592,Maarten Paes,id IDN,GK,FC Dallas,27-204,1998,22.0,34.3,28.4,34.0,0.27,0.00,0.00,34.3,0.09,0.09,100.0,0.00,0.0,17.6,84.3,58.1,0.00,0.00,0.00,0.00,0.00,14.0,0.00,Matches
593,Joseph Paintsil,gh GHA,FW,LA Galaxy,27-306,1998,21.9,43.0,0.41,3.33,12.1,28.8,6.53,42.9,5.57,2.56,45.9,2.65,47.5,30.8,236.2,119.8,4.70,2.51,2.97,2.51,1.28,33.0,11.4,Matches
594,Nelson Palacio,co COL,MF,Real Salt Lake,24-171,2001,6.5,65.8,2.31,15.4,42.3,8.31,0.31,65.8,0.92,0.46,50.0,0.46,50.0,37.1,164.9,73.4,0.77,0.92,0.00,1.54,0.46,47.4,0.46,Matches
595,Jeison Palacios,co COL,DF,Nashville SC,31-259,1994,20.3,77.0,11.0,41.3,32.8,3.35,1.08,77.0,0.15,0.10,66.7,0.00,0.0,44.5,188.5,110.0,0.54,0.54,0.00,0.39,0.20,54.2,0.15,Matches
596,Sergi Palencia,es ESP,"DF,MF",LAFC,29-256,1996,31.2,76.6,3.11,18.8,36.6,21.6,1.60,76.6,1.63,0.61,37.3,0.87,52.9,42.2,183.3,94.9,1.99,1.96,0.32,0.80,0.51,52.4,5.64,Matches
597,James Pantemis,ca CAN,GK,Portland Timbers,28-286,1997,19.0,43.2,32.5,42.9,0.26,0.00,0.00,43.2,0.00,0.00,,0.00,,24.3,116.8,69.9,0.00,0.00,0.00,0.00,0.00,20.4,0.00,Matches
598,Cristhian Paredes,py PAR,MF,Portland Timbers,27-200,1998,11.3,64.1,3.45,15.0,36.5,13.4,1.50,64.1,1.33,0.80,60.0,0.53,40.0,36.8,143.1,61.3,0.53,0.97,0.18,1.15,0.71,42.7,2.21,Matches
599,Isaiah Parente,us USA,MF,LA Galaxy,25-263,2000,11.7,74.8,2.31,15.2,45.3,15.1,0.43,74.8,0.77,0.43,55.6,0.34,44.4,41.1,179.3,81.4,1.03,1.88,0.00,0.85,0.77,55.3,1.03,Matches
600,Tim Parker,us USA,DF,NY Red Bulls,32-284,1993,9.6,79.8,8.96,41.3,36.3,2.40,0.73,79.8,0.00,0.00,,0.00,,51.0,218.1,112.4,0.52,0.31,0.00,0.63,0.00,55.7,0.21,Matches
601,Keaton Parks,us USA,MF,NYCFC,28-120,1997,9.8,73.6,3.98,19.8,40.2,14.6,2.76,73.6,2.04,0.82,40.0,1.02,50.0,38.2,188.5,101.7,1.53,1.73,0.10,1.33,0.71,50.7,2.45,Matches
602,Marco Pašalić,hr CRO,"MF,FW",Orlando City,25-081,2000,28.5,44.0,0.77,4.98,18.1,21.7,3.12,44.0,3.75,1.96,52.3,1.65,43.9,29.1,209.8,98.9,3.05,2.46,1.16,2.14,1.23,32.8,6.88,Matches
603,João Paulo Mior,br BRA,MF,Seattle Sounders,34-271,1991,5.3,102.1,2.64,22.5,68.3,11.9,0.00,102.1,1.51,0.38,25.0,0.75,50.0,53.6,178.5,75.8,0.75,1.13,0.00,1.32,1.32,74.5,0.38,Matches
604,Tom Pearce,eng ENG,"MF,DF",CF Montréal,27-236,1998,10.1,52.5,1.58,10.1,19.1,23.9,1.49,52.5,0.79,0.00,0.0,0.79,100.0,25.4,134.9,72.8,3.27,2.38,0.69,1.49,0.10,31.9,9.90,Matches
605,Tyson Pearce,us USA,"MF,DF",St. Louis,18-114,2007,0.3,86.7,3.33,20.0,56.7,10.0,0.00,86.7,3.33,0.00,0.0,3.33,100.0,46.7,230.0,73.3,3.33,3.33,0.00,3.33,0.00,60.0,0.00,Matches
606,Pedrinho,br BRA,"FW,MF",FC Dallas,22-230,2003,10.4,50.2,1.54,9.04,22.0,20.3,3.65,50.2,4.23,2.31,54.5,1.63,38.6,27.5,158.4,95.6,2.69,1.73,0.77,2.50,2.02,34.6,5.00,Matches
607,Peglow,br BRA,"FW,MF",D.C. United,23-331,2002,18.8,54.7,0.96,6.81,25.3,23.6,2.66,54.7,2.93,1.38,47.3,1.38,47.3,29.4,157.7,74.3,2.07,1.97,0.80,1.91,1.44,36.5,6.76,Matches
608,Amahl Pellegrino,no NOR,FW,San Diego FC,35-169,1990,3.6,31.7,0.28,2.78,10.0,18.9,6.67,31.7,1.67,0.28,16.7,1.39,83.3,18.1,89.2,46.4,1.67,0.83,1.94,2.78,0.83,25.3,6.67,Matches
609,Amahl Pellegrino,no NOR,"MF,FW",SJ Earthquakes,35-169,1990,5.4,40.9,0.00,4.81,19.3,18.0,4.26,40.9,1.48,0.19,12.5,1.30,87.5,23.5,114.1,53.7,2.04,2.04,0.56,2.22,1.67,26.7,7.04,Matches
610,Matti Peltola,fi FIN,"MF,DF",D.C. United,23-154,2002,17.0,47.7,3.06,16.6,25.9,5.94,0.12,47.7,0.71,0.29,41.7,0.24,33.3,25.2,110.0,52.1,0.65,0.59,0.06,0.82,0.24,29.1,0.71,Matches
611,Andrés Perea,us USA,MF,NYCFC,25-020,2000,18.5,53.7,2.76,12.5,27.8,14.1,2.32,53.7,0.97,0.43,44.4,0.49,50.0,27.6,137.5,67.0,1.62,1.57,0.05,1.30,0.65,35.9,3.84,Matches
612,Daniel Pereira,ve VEN,MF,Austin,25-143,2000,23.0,67.4,1.87,14.3,35.6,18.3,0.96,67.4,2.26,1.22,53.8,0.83,36.5,42.7,209.2,90.6,1.57,1.30,0.30,1.22,0.57,50.8,2.39,Matches
613,Joaquín Pereyra,ar ARG,"MF,FW",Minnesota Utd,27-003,1998,28.5,58.8,0.67,9.65,28.8,21.9,2.18,58.8,3.33,1.26,37.9,1.72,51.6,33.4,194.2,99.2,2.56,1.82,0.74,2.42,1.86,39.7,4.00,Matches
614,Jonathan Perez,mx MEX,"FW,MF",Nashville SC,22-320,2003,9.5,41.3,0.84,5.16,20.2,16.7,2.21,41.3,4.00,1.89,47.4,1.89,47.4,25.3,162.9,79.7,2.84,1.37,0.74,2.84,1.79,29.9,6.63,Matches
615,Nikola Petković,rs SRB,MF,Charlotte,22-284,2003,1.1,50.0,1.82,5.45,25.5,19.1,7.27,50.0,1.82,0.00,0.0,1.82,100.0,25.5,91.8,13.6,0.00,0.00,0.00,1.82,0.00,32.7,5.45,Matches
616,Luca Petrasso,ca CAN,DF,CF Montréal,25-171,2000,30.1,58.3,2.99,18.6,26.2,14.1,1.26,58.3,1.53,0.76,50.0,0.66,43.5,30.8,144.9,71.2,2.03,1.46,0.40,1.20,0.43,36.0,4.02,Matches
617,Raoul Petretta,it ITA,DF,Toronto FC,28-255,1997,20.5,55.8,3.56,20.8,24.8,11.0,1.02,55.8,0.73,0.29,40.0,0.34,46.7,28.0,122.0,54.9,1.12,0.88,0.20,0.98,0.39,31.0,1.95,Matches
618,Hugo Picard,fr FRA,"MF,FW",Columbus Crew,22-209,2003,5.6,43.4,0.54,6.25,15.5,22.7,3.21,43.4,3.04,1.61,52.9,1.25,41.2,28.0,189.5,72.1,1.79,1.25,0.71,2.14,1.43,32.9,7.32,Matches
619,Fafà Picault,ht HAI,"FW,MF",Inter Miami,34-284,1991,8.4,42.4,1.19,6.07,14.3,22.6,4.05,42.4,1.55,0.60,38.5,0.95,61.5,25.7,146.9,76.1,2.26,1.67,0.71,2.02,0.95,29.5,11.5,Matches
620,Neil Pierre,us USA,FW,Philadelphia Union,18-046,2007,0.2,60.0,5.00,25.0,30.0,5.00,0.00,60.0,0.00,0.00,,0.00,,25.0,85.0,35.0,0.00,0.00,0.00,5.00,0.00,30.0,0.00,Matches
621,Nelson Pierre,ht HAI,FW,Vancouver W'caps,20-257,2005,0.4,25.0,0.00,2.50,15.0,10.0,2.50,25.0,0.00,0.00,,0.00,,15.0,70.0,22.5,0.00,0.00,0.00,0.00,0.00,12.5,0.00,Matches
622,Samuel Piette,ca CAN,MF,CF Montréal,31-022,1994,17.1,59.3,3.57,18.7,34.2,6.73,0.23,59.3,0.23,0.06,25.0,0.18,75.0,29.8,104.3,41.6,0.18,0.23,0.00,0.82,0.23,36.5,0.47,Matches
623,Ian Pilcher,us USA,DF,San Diego FC,22-258,2003,10.2,90.8,7.65,39.4,46.8,5.00,0.49,90.8,0.39,0.20,50.0,0.20,50.0,57.5,214.6,121.3,0.59,0.59,0.00,0.29,0.10,66.7,0.39,Matches
624,Mauricio Pineda,us USA,MF,Chicago Fire,28-048,1997,16.9,69.8,3.08,24.6,36.5,9.11,0.71,69.8,0.47,0.06,12.5,0.36,75.0,37.2,114.6,43.1,0.36,0.41,0.00,1.36,1.07,52.8,1.18,Matches
625,Dániel Pintér,us USA,MF,Inter Miami,18-181,2007,0.2,15.0,0.00,0.00,10.0,5.00,0.00,15.0,0.00,0.00,,0.00,,10.0,20.0,0.00,0.00,0.00,0.00,5.00,0.00,10.0,5.00,Matches
626,Ariath Piol,au AUS,"FW,MF",Real Salt Lake,21-054,2004,10.0,24.7,0.60,1.40,11.9,11.7,2.80,24.7,1.40,0.40,28.6,0.70,50.0,16.0,70.0,18.3,0.60,0.60,0.50,3.80,2.00,19.1,4.90,Matches
627,Gabriel Pirani,br BRA,"MF,FW",D.C. United,23-236,2002,21.0,42.8,0.33,3.71,20.5,19.7,3.24,42.8,2.81,1.29,45.8,1.48,52.5,28.6,158.9,83.3,2.71,2.48,0.76,2.95,2.19,32.2,4.81,Matches
628,Matt Polster,us USA,MF,NE Revolution,32-179,1993,25.7,68.8,3.27,19.1,43.7,6.54,0.78,68.8,0.66,0.47,70.6,0.16,23.5,39.1,162.5,72.0,0.70,0.74,0.08,0.86,0.78,49.7,1.21,Matches
629,Célio Pompeu,br BRA,"FW,MF",St. Louis,25-359,1999,16.4,42.5,1.10,5.91,15.7,21.9,4.27,42.5,3.84,2.07,54.0,1.65,42.9,27.4,214.5,118.7,4.33,2.20,2.20,1.95,1.28,29.6,8.96,Matches
630,Paxton Pomykal,us USA,MF,FC Dallas,25-352,1999,0.5,78.0,4.00,14.0,44.0,20.0,2.00,78.0,2.00,0.00,0.0,2.00,100.0,48.0,206.0,66.0,2.00,2.00,0.00,2.00,4.00,58.0,2.00,Matches
