0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,Matches PlayedMatches Played by the player or squad,Game or games started by player,Minutes,90s Played90s playedMinutes played divided by 90,GoalsGoals scored or allowed,AssistsAssists,Goals + AssistsGoals and Assists,Non-Penalty GoalsNon-Penalty Goals,Penalty Kicks MadePenalty Kicks Made,Penalty Kicks AttemptedPenalty Kicks Attempted,Yellow CardsYellow Cards,Red CardsRed Cards,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xAG: Exp. Assisted GoalsExpected Assisted GoalsxG which follows a pass that assists a shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",Progression_PrgC,Progression_PrgP,Progression_PrgR,GoalsGoals scored or allowed,AssistsAssists,Goals + AssistsGoals and Assists,Non-Penalty GoalsNon-Penalty Goals,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutesMinimum 30 minutes played per squad game to qualify as a leader,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xAG: Exp. Assisted GoalsExpected Assisted GoalsxG which follows a pass that assists a shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",36_Matches
514,Vinicius Mello,br BRA,FW,Charlotte,20,2002,3,0,57,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,0.00,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
515,Jonathan Mensah,gh GHA,DF,SJ Earthquakes,32,1990,26,21,1952,21.7,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.03,0.03,0.03,0.06,0.09,1.89,0.41,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
516,Justin Meram,iq IRQ,"FW,MF",Charlotte,34,1988,25,13,1331,14.8,0.27,0.27,0.54,0.27,0.00,0.00,0.20,0.00,0.18,0.18,0.19,0.36,2.64,4.59,8.04,0.27,0.27,0.54,0.27,0.54,0.18,0.19,0.36,0.18,0.36,Matches
517,Justin Meram,iq IRQ,"FW,MF",Real Salt Lake,34,1988,6,2,184,2.0,0.00,0.50,0.50,0.00,0.00,0.00,0.50,0.00,0.10,0.10,0.15,0.25,1.00,6.50,8.50,0.00,0.49,0.49,0.00,0.49,0.10,0.13,0.23,0.10,0.23,Matches
518,Lionel Messi,ar ARG,"FW,MF",Inter Miami,35,1987,6,4,373,4.1,0.24,0.49,0.73,0.24,0.00,0.00,0.00,0.00,0.63,0.63,0.34,0.98,4.39,8.78,7.80,0.24,0.48,0.72,0.24,0.72,0.63,0.33,0.96,0.63,0.96,Matches
519,Matt Miazga,us USA,DF,FC Cincinnati,27,1995,27,27,2384,26.5,0.00,0.04,0.04,0.00,0.00,0.00,0.34,0.00,0.06,0.06,0.02,0.08,0.00,2.23,0.08,0.00,0.04,0.04,0.00,0.04,0.06,0.02,0.08,0.06,0.08,Matches
520,Micael,br BRA,DF,Houston Dynamo,22,2000,24,22,1975,21.9,0.05,0.00,0.05,0.05,0.00,0.00,0.37,0.05,0.05,0.05,0.00,0.05,0.32,2.01,0.18,0.05,0.00,0.05,0.05,0.05,0.04,0.00,0.04,0.04,0.04,Matches
521,Novak Mićović,rs SRB,GK,LA Galaxy,21,2001,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
522,Matko Miljevic,us USA,"MF,FW",CF Montréal,21,2001,8,0,131,1.5,0.00,0.67,0.67,0.00,0.00,0.00,1.33,0.00,0.20,0.20,0.13,0.40,1.33,6.00,9.33,0.00,0.69,0.69,0.00,0.69,0.22,0.17,0.39,0.22,0.39,Matches
523,Eric Miller,us USA,DF,Portland Timbers,30,1993,21,12,1206,13.4,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.01,0.01,0.01,0.02,0.22,1.94,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
524,Kamal Miller,ca CAN,DF,Inter Miami,25,1997,22,21,1843,20.5,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.05,0.00,0.00,0.02,0.02,0.93,3.85,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
525,Kamal Miller,ca CAN,DF,CF Montréal,25,1997,6,6,474,5.3,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.19,5.09,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
526,Tyler Miller,us USA,GK,D.C. United,29,1993,25,25,2205,24.5,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
527,Kevin Molino,tt TRI,"MF,FW",Columbus Crew,32,1990,9,0,62,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,4.29,10.0,12.9,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.17,0.07,0.17,Matches
528,Alex Monis,ph PHI,FW,Chicago Fire,19,2003,1,0,10,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
529,Jamiro Monteiro,cv CPV,MF,SJ Earthquakes,29,1993,28,25,2126,23.6,0.04,0.13,0.17,0.04,0.00,0.00,0.17,0.04,0.17,0.17,0.11,0.27,1.61,4.79,4.79,0.04,0.13,0.17,0.04,0.17,0.16,0.11,0.27,0.16,0.27,Matches
530,Fredy Montero,co COL,"FW,MF",Seattle Sounders,35,1987,17,3,435,4.8,0.21,0.21,0.42,0.21,0.00,0.00,0.00,0.00,0.25,0.25,0.17,0.42,1.67,4.79,8.33,0.21,0.21,0.41,0.21,0.41,0.24,0.16,0.40,0.24,0.40,Matches
531,Shaq Moore,us USA,DF,Nashville SC,26,1996,32,31,2771,30.8,0.00,0.13,0.13,0.00,0.00,0.00,0.13,0.03,0.01,0.01,0.10,0.11,2.18,3.44,4.16,0.00,0.13,0.13,0.00,0.13,0.01,0.10,0.11,0.01,0.11,Matches
532,Felipe Mora,cl CHI,FW,Portland Timbers,29,1993,15,8,817,9.1,0.66,0.11,0.77,0.66,0.00,0.00,0.11,0.00,0.49,0.49,0.13,0.63,0.44,2.42,6.48,0.66,0.11,0.77,0.66,0.77,0.50,0.13,0.63,0.50,0.63,Matches
533,Joseph Mora,cr CRC,DF,Charlotte,30,1993,4,2,191,2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,1.43,4.29,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
534,Alfredo Morales,us USA,MF,NYCFC,32,1990,22,11,1164,12.9,0.00,0.08,0.08,0.00,0.00,0.00,0.23,0.00,0.05,0.05,0.02,0.06,0.78,3.64,0.85,0.00,0.08,0.08,0.00,0.08,0.04,0.02,0.06,0.04,0.06,Matches
535,Maximiliano Moralez,ar ARG,"MF,FW",NYCFC,35,1987,4,4,314,3.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.31,0.49,2.29,11.7,10.3,0.00,0.00,0.00,0.00,0.00,0.19,0.30,0.50,0.19,0.50,Matches
536,Steven Moreira,cv CPV,DF,Columbus Crew,28,1994,34,33,2922,32.5,0.00,0.09,0.09,0.00,0.00,0.00,0.09,0.00,0.02,0.02,0.08,0.10,1.42,5.23,1.20,0.00,0.09,0.09,0.00,0.09,0.02,0.08,0.10,0.02,0.10,Matches
537,Junior Moreno,ve VEN,MF,FC Cincinnati,29,1993,29,26,2253,25.0,0.16,0.08,0.24,0.16,0.00,0.00,0.00,0.00,0.05,0.05,0.04,0.09,0.32,4.60,1.00,0.16,0.08,0.24,0.16,0.24,0.05,0.04,0.09,0.05,0.09,Matches
538,Santiago Moreno,co COL,"FW,MF",Portland Timbers,22,2000,31,29,2332,25.9,0.12,0.23,0.35,0.12,0.00,0.00,0.15,0.00,0.19,0.19,0.19,0.38,2.47,5.02,6.68,0.12,0.23,0.35,0.12,0.35,0.19,0.19,0.38,0.19,0.38,Matches
539,Lewis Morgan,sct SCO,"MF,FW",NY Red Bulls,26,1996,5,3,298,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.12,0.52,2.12,3.03,7.88,0.00,0.00,0.00,0.00,0.00,0.41,0.11,0.52,0.41,0.52,Matches
540,Aidan Morris,us USA,MF,Columbus Crew,21,2001,30,30,2580,28.7,0.14,0.10,0.24,0.14,0.00,0.00,0.17,0.00,0.10,0.10,0.09,0.19,1.11,6.24,1.85,0.14,0.10,0.24,0.14,0.24,0.10,0.09,0.19,0.10,0.19,Matches
541,Jordan Morris,us USA,FW,Seattle Sounders,28,1994,26,23,1976,22.0,0.50,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.42,0.42,0.11,0.54,1.77,1.23,6.50,0.50,0.00,0.50,0.50,0.50,0.43,0.11,0.54,0.43,0.54,Matches
542,Edwin Mosquera,co COL,"FW,MF",Atlanta Utd,21,2001,12,4,441,4.9,0.61,0.00,0.61,0.61,0.00,0.00,0.82,0.00,0.20,0.20,0.10,0.33,7.35,4.08,13.3,0.61,0.00,0.61,0.61,0.61,0.21,0.11,0.32,0.21,0.32,Matches
543,Yerson Mosquera,co COL,DF,FC Cincinnati,21,2001,26,25,2249,25.0,0.08,0.04,0.12,0.08,0.00,0.00,0.32,0.04,0.08,0.08,0.02,0.11,0.52,3.56,0.48,0.08,0.04,0.12,0.08,0.12,0.08,0.02,0.11,0.08,0.11,Matches
544,Jean Mota,br BRA,MF,Inter Miami,29,1993,13,9,913,10.1,0.00,0.30,0.30,0.00,0.00,0.00,0.10,0.00,0.08,0.08,0.08,0.16,1.19,8.32,0.79,0.00,0.30,0.30,0.00,0.30,0.07,0.08,0.16,0.07,0.16,Matches
545,Chris Mueller,us USA,"FW,MF",Chicago Fire,26,1996,10,8,708,7.9,0.25,0.00,0.25,0.25,0.00,0.00,0.13,0.00,0.22,0.22,0.06,0.28,2.91,4.81,10.5,0.25,0.00,0.25,0.25,0.25,0.22,0.07,0.28,0.22,0.28,Matches
546,Hany Mukhtar,de GER,"FW,MF",Nashville SC,27,1995,34,30,2835,31.5,0.48,0.29,0.76,0.32,0.16,0.16,0.19,0.00,0.44,0.32,0.30,0.62,3.21,4.29,6.41,0.48,0.29,0.76,0.32,0.60,0.44,0.29,0.74,0.32,0.62,Matches
547,José Mulato,co COL,"FW,MF",FC Dallas,20,2003,7,0,107,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.08,0.08,0.33,0.42,0.00,1.67,8.33,0.00,0.00,0.00,0.00,0.00,0.07,0.34,0.41,0.07,0.41,Matches
548,O'Vonte Mullings,ca CAN,"MF,DF",NY Red Bulls,22,2000,2,0,45,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
549,Daniel Munie,us USA,DF,SJ Earthquakes,22,2000,3,1,110,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.08,0.08,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
550,Ian Murphy,us USA,DF,FC Cincinnati,23,2000,23,17,1521,16.9,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.12,0.01,0.01,0.01,0.02,0.59,3.43,0.30,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
551,Daniel Musovski,us USA,FW,Real Salt Lake,27,1995,24,14,1203,13.4,0.37,0.30,0.67,0.37,0.00,0.00,0.15,0.00,0.34,0.34,0.13,0.46,0.97,1.49,4.93,0.37,0.30,0.67,0.37,0.67,0.33,0.13,0.46,0.33,0.46,Matches
552,Alex Muyl,us USA,"MF,DF",Nashville SC,27,1995,32,23,2039,22.7,0.04,0.00,0.04,0.04,0.00,0.00,0.18,0.00,0.07,0.07,0.04,0.11,1.10,2.95,4.41,0.04,0.00,0.04,0.04,0.04,0.07,0.04,0.11,0.07,0.11,Matches
553,Tristan Muyumba,fr FRA,MF,Atlanta Utd,25,1997,10,9,815,9.1,0.11,0.11,0.22,0.11,0.00,0.00,0.33,0.00,0.12,0.12,0.07,0.19,0.99,5.27,1.87,0.11,0.11,0.22,0.11,0.22,0.12,0.07,0.19,0.12,0.19,Matches
554,Darlington Nagbe,us USA,MF,Columbus Crew,32,1990,34,32,2788,31.0,0.10,0.03,0.13,0.10,0.00,0.00,0.16,0.00,0.08,0.08,0.03,0.11,1.58,5.87,1.97,0.10,0.03,0.13,0.10,0.13,0.08,0.03,0.11,0.08,0.11,Matches
555,Andy Najar,hn HON,DF,D.C. United,29,1993,21,12,1103,12.3,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.03,0.03,0.07,0.10,2.52,6.75,3.25,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.10,0.03,0.10,Matches
556,Federico Navarro,ar ARG,MF,Chicago Fire,22,2000,16,15,1099,12.2,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.08,0.02,0.02,0.02,0.03,0.41,2.79,0.33,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
557,Miguel Navarro,ve VEN,DF,Chicago Fire,23,1999,25,22,1971,21.9,0.00,0.18,0.18,0.00,0.00,0.00,0.27,0.00,0.01,0.01,0.11,0.12,0.73,3.15,3.56,0.00,0.18,0.18,0.00,0.18,0.02,0.10,0.12,0.02,0.12,Matches
558,Rafael Navarro,br BRA,FW,Colorado Rapids,22,2000,10,10,885,9.8,0.10,0.10,0.20,0.10,0.00,0.00,0.20,0.00,0.26,0.26,0.19,0.45,1.22,1.84,4.29,0.10,0.10,0.20,0.10,0.20,0.25,0.20,0.45,0.25,0.45,Matches
559,Hassan Ndam,cm CMR,DF,NY Red Bulls,24,1998,15,8,706,7.8,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.13,0.09,0.09,0.00,0.09,0.26,2.69,0.26,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
560,Logan Ndenbe,be BEL,DF,Sporting KC,22,2000,21,18,1536,17.1,0.00,0.06,0.06,0.00,0.00,0.00,0.12,0.00,0.02,0.02,0.06,0.08,4.33,5.61,6.55,0.00,0.06,0.06,0.00,0.06,0.02,0.06,0.08,0.02,0.08,Matches
561,Jalen Neal,us USA,DF,LA Galaxy,19,2003,16,14,1287,14.3,0.07,0.00,0.07,0.07,0.00,0.00,0.21,0.00,0.03,0.03,0.00,0.03,0.00,1.96,0.00,0.07,0.00,0.07,0.07,0.07,0.03,0.00,0.04,0.03,0.04,Matches
562,Dylan Nealis,us USA,DF,NY Red Bulls,24,1998,19,10,1032,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.04,0.04,0.02,0.06,0.52,3.04,1.74,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
563,Sean Nealis,us USA,DF,NY Red Bulls,26,1997,31,31,2716,30.2,0.03,0.03,0.07,0.03,0.00,0.00,0.33,0.03,0.06,0.06,0.01,0.06,0.20,2.22,0.30,0.03,0.03,0.07,0.03,0.07,0.06,0.01,0.06,0.06,0.06,Matches
564,Franco Negri,ar ARG,DF,Inter Miami,27,1995,16,16,1329,14.8,0.07,0.07,0.14,0.07,0.00,0.00,0.20,0.07,0.03,0.03,0.11,0.15,3.58,4.12,5.34,0.07,0.07,0.14,0.07,0.14,0.03,0.11,0.15,0.03,0.15,Matches
565,John Nelson,us USA,DF,St. Louis,24,1998,17,14,1266,14.1,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.07,0.03,0.03,0.04,0.07,0.99,3.69,3.90,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.07,0.03,0.07,Matches
566,Jake Nerwinski,us USA,DF,St. Louis,28,1994,29,25,2211,24.6,0.00,0.08,0.08,0.00,0.00,0.00,0.20,0.04,0.00,0.00,0.04,0.05,1.26,4.23,2.24,0.00,0.08,0.08,0.00,0.08,0.00,0.04,0.05,0.00,0.05,Matches
567,Harvey Neville,ie IRL,"DF,MF",Inter Miami,20,2002,11,2,194,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,1.36,2.73,5.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
568,Jean-Claude Ngando,cm CMR,"MF,FW",Vancouver W'caps,23,1999,8,0,80,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.89,11.1,5.56,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
569,Sam Nicholson,sct SCO,"MF,DF",Colorado Rapids,28,1995,22,20,1491,16.6,0.06,0.06,0.12,0.06,0.00,0.00,0.36,0.00,0.13,0.13,0.07,0.19,3.07,1.99,7.17,0.06,0.06,0.12,0.06,0.12,0.12,0.07,0.19,0.12,0.19,Matches
570,Jarosław Niezgoda,pl POL,FW,Portland Timbers,27,1995,20,5,659,7.3,0.14,0.00,0.14,0.14,0.00,0.00,0.00,0.00,0.23,0.23,0.04,0.27,0.55,1.37,3.97,0.14,0.00,0.14,0.14,0.14,0.23,0.04,0.27,0.23,0.27,Matches
571,Joakim Nilsson,se SWE,DF,St. Louis,28,1994,8,7,593,6.6,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.30,2.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
572,Matt Nocita,us USA,DF,NY Red Bulls,22,2000,1,0,27,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,Matches
573,Nolan Norris,us USA,MF,FC Dallas,17,2005,2,2,134,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,1.33,2.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
574,Tsiki Ntsabeleng,za RSA,"MF,FW",FC Dallas,24,1998,15,3,354,3.9,0.00,1.03,1.03,0.00,0.00,0.00,0.77,0.00,0.08,0.08,0.15,0.26,1.54,4.87,6.67,0.00,1.02,1.02,0.00,1.02,0.09,0.16,0.24,0.09,0.24,Matches
575,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,26,1996,30,30,2582,28.7,0.07,0.10,0.17,0.07,0.00,0.00,0.35,0.00,0.03,0.03,0.05,0.08,1.29,4.67,1.05,0.07,0.10,0.17,0.07,0.17,0.03,0.05,0.08,0.03,0.08,Matches
576,Moses Nyeman,us USA,MF,Real Salt Lake,19,2003,2,0,24,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
577,Lewis O'Brien,eng ENG,MF,D.C. United,24,1998,17,17,1513,16.8,0.06,0.06,0.12,0.06,0.00,0.00,0.30,0.00,0.07,0.07,0.11,0.18,2.56,5.83,2.80,0.06,0.06,0.12,0.06,0.12,0.06,0.12,0.18,0.06,0.18,Matches
578,Shane O'Neill,us USA,DF,Toronto FC,29,1993,14,10,937,10.4,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.01,0.01,0.00,0.01,0.67,2.50,0.29,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
579,Kevin O'Toole,ie IRL,"DF,MF",NYCFC,24,1998,21,12,1198,13.3,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.03,0.03,0.10,0.12,1.58,4.21,6.54,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches
580,Jáder Obrian,co COL,"FW,MF",FC Dallas,27,1995,29,21,1893,21.0,0.29,0.14,0.43,0.29,0.00,0.00,0.33,0.00,0.27,0.27,0.20,0.48,1.86,2.48,5.62,0.29,0.14,0.43,0.29,0.43,0.27,0.20,0.48,0.27,0.48,Matches
581,Chinonso Offor,ng NGA,FW,CF Montréal,22,2000,30,14,1514,16.8,0.24,0.00,0.24,0.24,0.00,0.00,0.18,0.00,0.31,0.31,0.06,0.37,0.77,1.13,4.58,0.24,0.00,0.24,0.24,0.24,0.31,0.06,0.37,0.31,0.37,Matches
582,Braian Ojeda,py PAR,MF,Real Salt Lake,22,2000,30,22,2163,24.0,0.00,0.04,0.04,0.00,0.00,0.00,0.29,0.00,0.07,0.07,0.05,0.13,1.46,6.17,1.46,0.00,0.04,0.04,0.00,0.04,0.07,0.06,0.12,0.07,0.12,Matches
583,Martín Ojeda,ar ARG,"FW,MF",Orlando City,24,1998,34,16,1757,19.5,0.31,0.36,0.67,0.31,0.00,0.00,0.00,0.00,0.24,0.24,0.24,0.48,1.74,4.56,6.87,0.31,0.36,0.67,0.31,0.67,0.24,0.24,0.48,0.24,0.48,Matches
584,Cristian Olivera,uy URU,FW,LAFC,20,2002,10,7,601,6.7,0.30,0.00,0.30,0.30,0.00,0.00,0.15,0.00,0.60,0.60,0.07,0.67,6.57,2.69,10.7,0.30,0.00,0.30,0.30,0.30,0.60,0.08,0.68,0.60,0.68,Matches
585,Tani Oluwaseyi,ca CAN,FW,Minnesota Utd,22,2000,2,0,13,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.96,0.96,0.96,Matches
586,Wyatt Omsberg,us USA,DF,Chicago Fire,27,1995,11,7,707,7.9,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.25,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
587,Kwadwo Opoku,gh GHA,FW,LAFC,21,2001,19,13,1176,13.1,0.15,0.15,0.31,0.15,0.00,0.00,0.08,0.08,0.25,0.25,0.11,0.36,2.21,2.90,7.25,0.15,0.15,0.31,0.15,0.31,0.25,0.11,0.36,0.25,0.36,Matches
588,Kwadwo Opoku,gh GHA,FW,CF Montréal,21,2001,12,12,928,10.3,0.39,0.10,0.49,0.39,0.00,0.00,0.00,0.00,0.35,0.35,0.20,0.55,2.91,2.43,7.09,0.39,0.10,0.48,0.39,0.48,0.35,0.20,0.55,0.35,0.55,Matches
589,Nathan Ordaz,sv SLV,FW,LAFC,19,2004,17,2,262,2.9,0.00,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.17,0.41,3.79,3.79,10.7,0.00,0.34,0.34,0.00,0.34,0.25,0.17,0.42,0.25,0.42,Matches
590,Arquimides Ordonez,gt GUA,FW,FC Cincinnati,19,2003,8,4,278,3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.13,0.13,0.06,0.19,1.61,1.61,6.77,0.00,0.00,0.00,0.00,0.00,0.14,0.07,0.21,0.14,0.21,Matches
591,Jonathan Osorio,ca CAN,"MF,FW",Toronto FC,30,1992,21,21,1876,20.8,0.19,0.19,0.38,0.19,0.00,0.00,0.05,0.00,0.15,0.15,0.10,0.25,1.73,6.35,4.66,0.19,0.19,0.38,0.19,0.38,0.15,0.10,0.24,0.15,0.24,Matches
592,Tomáš Ostrák,cz CZE,"MF,FW",St. Louis,22,2000,30,13,1151,12.8,0.23,0.16,0.39,0.23,0.00,0.00,0.55,0.00,0.18,0.18,0.10,0.28,2.27,4.38,6.17,0.23,0.16,0.39,0.23,0.39,0.18,0.10,0.28,0.18,0.28,Matches
593,Bryan Oviedo,cr CRC,DF,Real Salt Lake,32,1990,25,19,1792,19.9,0.00,0.15,0.15,0.00,0.00,0.00,0.15,0.00,0.03,0.03,0.12,0.14,2.16,3.97,4.57,0.00,0.15,0.15,0.00,0.15,0.02,0.11,0.14,0.02,0.14,Matches
594,Prince Owusu,gh GHA,FW,Toronto FC,26,1997,6,3,257,2.9,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.14,0.14,0.00,0.14,1.72,0.69,4.14,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
595,Devin Padelford,us USA,DF,Minnesota Utd,20,2003,8,0,154,1.7,0.59,0.00,0.59,0.59,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18,4.12,5.29,9.41,0.58,0.00,0.58,0.58,0.58,0.19,0.00,0.19,0.19,0.19,Matches
596,Maarten Paes,id IDN,GK,FC Dallas,24,1998,30,30,2621,29.1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
597,Nelson Palacio,co COL,MF,Real Salt Lake,21,2001,11,10,864,9.6,0.00,0.10,0.10,0.00,0.00,0.00,0.31,0.00,0.03,0.03,0.01,0.04,0.21,2.81,0.94,0.00,0.10,0.10,0.00,0.10,0.03,0.01,0.04,0.03,0.04,Matches
598,Diego Palacios,ec ECU,DF,LAFC,23,1999,29,28,2431,27.0,0.00,0.07,0.07,0.00,0.00,0.00,0.37,0.00,0.03,0.03,0.10,0.12,1.63,5.30,5.67,0.00,0.07,0.07,0.00,0.07,0.03,0.10,0.12,0.03,0.12,Matches
599,Sergi Palencia,es ESP,DF,LAFC,26,1996,20,14,1258,14.0,0.00,0.07,0.07,0.00,0.00,0.00,0.29,0.00,0.01,0.01,0.06,0.08,1.93,4.29,4.21,0.00,0.07,0.07,0.00,0.07,0.02,0.06,0.08,0.02,0.08,Matches
600,Victor Pálsson,is ISL,"DF,MF",D.C. United,31,1991,18,17,1575,17.5,0.00,0.11,0.11,0.00,0.00,0.00,0.11,0.00,0.04,0.04,0.05,0.09,0.74,3.77,0.91,0.00,0.11,0.11,0.00,0.11,0.04,0.05,0.09,0.04,0.09,Matches
