0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,24_Matches
772,Oleksandr Svatok,ua UKR,DF,Austin,31-068,1994,26.3,0.53,0.53,0.46,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
773,Erik Sviatchenko,dk DEN,DF,Houston Dynamo,34-061,1991,10.7,0.37,0.37,0.28,0.00,0.00,0.09,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,Matches
774,Hennadii Synchuk,ua UKR,"MF,FW",CF Montréal,19-147,2006,8.8,3.41,3.42,1.70,0.45,0.45,0.34,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
775,Nkosi Tafari,us USA,DF,LAFC,28-256,1997,20.4,0.34,0.34,0.25,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
776,Zakaria Taifi,us USA,"MF,DF",Orlando City,20-064,2005,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
777,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,29-263,1996,34.0,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
778,Strahinja Tanasijević,rs SRB,DF,NYCFC,28-175,1997,6.8,0.59,0.59,0.59,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Matches
779,Andrew Tarbell,us USA,GK,Houston Dynamo,32-058,1993,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
780,Iuri Tavares,cv CPV,"MF,FW",Charlotte,24-271,2001,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
781,D.J. Taylor,us USA,DF,Minnesota Utd,28-100,1997,2.2,1.36,1.34,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
782,Robert Taylor,fi FIN,"FW,MF",Austin,31-044,1994,4.6,2.61,2.63,1.96,0.22,0.22,0.22,0.00,0.00,0.22,0.22,0.00,0.00,0.00,0.22,0.00,0.00,Matches
783,Robert Taylor,fi FIN,"MF,FW",Inter Miami,31-044,1994,2.2,1.36,1.36,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
784,Carlos Terán,co COL,DF,Chicago Fire,25-071,2000,5.9,0.51,0.50,0.34,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
785,Cedric Teuchert,de GER,"FW,MF",St. Louis,28-324,1997,13.8,1.59,1.60,1.16,0.07,0.00,0.14,0.22,0.00,0.14,0.15,0.07,0.00,0.00,0.00,0.07,0.00,Matches
786,Odin Thiago Holm,no NOR,"MF,FW",LAFC,22-320,2003,1.1,2.73,2.73,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
787,Jamal Thiaré,sn SEN,FW,Atlanta Utd,32-248,1993,11.2,0.54,0.54,0.27,0.00,0.09,0.00,0.18,0.00,0.18,0.18,0.00,0.00,0.00,0.00,0.18,0.00,Matches
788,Andrew Thomas,ru RUS,GK,Seattle Sounders,27-094,1998,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
789,Erik Thommy,de GER,"FW,MF",Sporting KC,31-106,1994,14.1,3.19,3.19,2.20,0.07,0.07,0.21,0.50,0.14,0.50,0.50,0.28,0.00,0.07,0.07,0.00,0.07,Matches
790,Kosi Thompson,ca CAN,DF,Toronto FC,22-311,2003,23.5,0.89,0.89,0.72,0.09,0.00,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
791,Timmy Tillman,us USA,MF,LAFC,26-334,1999,26.8,2.54,2.54,2.09,0.07,0.07,0.07,0.19,0.04,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,Matches
792,Harry Toffolo,eng ENG,DF,Charlotte,30-107,1995,1.3,1.54,1.53,1.54,0.00,0.00,0.00,0.00,0.00,0.77,0.76,0.77,0.00,0.00,0.00,0.00,0.00,Matches
793,Cayman Togashi,jp JPN,"MF,FW",Atlanta Utd,32-116,1993,1.1,0.91,0.90,0.00,0.91,0.00,0.00,0.00,0.00,0.91,0.90,0.00,0.91,0.00,0.00,0.00,0.00,Matches
794,Nouhou Tolo,cm CMR,DF,Seattle Sounders,28-164,1997,24.4,1.35,1.35,1.15,0.08,0.00,0.08,0.04,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
795,Joshua Torquato,us USA,"MF,DF",FC Dallas,18-133,2007,2.5,1.20,1.19,0.80,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
796,Ervin Torres,us USA,MF,Austin,18-020,2007,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
797,Tomas Totland,no NOR,DF,St. Louis,27-067,1998,11.9,3.19,3.19,2.61,0.25,0.00,0.25,0.00,0.08,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,Matches
798,Mason Toye,us USA,"FW,MF",Sporting KC,27-049,1998,5.8,1.72,1.73,1.21,0.00,0.17,0.34,0.00,0.00,0.17,0.17,0.00,0.00,0.00,0.17,0.00,0.00,Matches
799,Wil Trapp,us USA,MF,Minnesota Utd,32-323,1993,30.2,1.36,1.36,1.26,0.00,0.03,0.00,0.07,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Matches
800,Jackson Travis,us USA,DF,Colorado Rapids,21-284,2004,7.5,1.07,1.07,0.80,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
801,Nectarios Triantis,gr GRE,MF,Minnesota Utd,22-207,2003,3.9,2.05,2.05,1.79,0.00,0.00,0.00,0.00,0.26,0.26,0.26,0.26,0.00,0.00,0.00,0.00,0.00,Matches
802,Niko Tsakiris,us USA,MF,SJ Earthquakes,20-168,2005,4.1,4.63,4.68,3.41,0.49,0.24,0.24,0.00,0.24,0.98,0.99,0.98,0.00,0.00,0.00,0.00,0.00,Matches
803,Garrison Tubbs,us USA,DF,D.C. United,23-290,2002,6.3,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
804,Bill Tuiloma,nz NZL,DF,Charlotte,30-252,1995,4.7,0.43,0.42,0.43,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,Matches
805,Dor Turgeman,il ISR,"FW,MF",NE Revolution,22-041,2003,2.4,2.92,2.96,2.08,0.00,0.83,0.00,0.00,0.00,1.25,1.27,0.42,0.00,0.83,0.00,0.00,0.00,Matches
806,Gavin Turner,us USA,"FW,MF",D.C. United,18-333,2007,0.3,3.33,3.60,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
807,Matt Turner,us USA,GK,NE Revolution,31-163,1994,10.0,0.30,0.30,0.20,0.10,0.00,0.00,0.00,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,Matches
808,Jeppe Tverskov,dk DEN,MF,San Diego FC,32-267,1993,32.5,2.74,2.74,2.49,0.03,0.03,0.06,0.06,0.06,0.43,0.43,0.40,0.00,0.00,0.00,0.00,0.03,Matches
809,Mikael Uhre,dk DEN,FW,Philadelphia Union,31-065,1994,14.7,2.99,2.99,2.04,0.00,0.14,0.54,0.27,0.00,0.54,0.54,0.41,0.00,0.07,0.07,0.00,0.00,Matches
810,Cengiz Ünder,tr TUR,FW,LAFC,28-143,1997,5.0,3.40,3.43,1.40,1.20,0.60,0.00,0.20,0.00,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,Matches
811,Osaze Urhoghide,nl NED,DF,FC Dallas,25-153,2000,24.5,0.41,0.41,0.29,0.00,0.00,0.08,0.00,0.04,0.12,0.12,0.08,0.00,0.00,0.04,0.00,0.00,Matches
812,Maximiliano Urruti,ar ARG,FW,NE Revolution,34-285,1991,6.6,1.97,1.98,1.21,0.00,0.45,0.15,0.00,0.15,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Matches
813,Júnior Urso,br BRA,MF,Houston Dynamo,36-269,1989,10.8,1.48,1.48,1.30,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
814,Óscar Ustari,ar ARG,GK,Inter Miami,39-154,1986,23.1,0.26,0.26,0.17,0.09,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Matches
815,Myrto Uzuni,al ALB,FW,Austin,30-187,1995,22.9,2.23,2.22,1.53,0.04,0.17,0.17,0.26,0.04,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Matches
816,Onni Valakari,fi FIN,"MF,FW",San Diego FC,26-108,1999,27.2,2.43,2.43,1.91,0.07,0.00,0.15,0.26,0.04,0.51,0.52,0.40,0.00,0.00,0.04,0.07,0.00,Matches
817,Omar Valencia,pa PAN,DF,NY Red Bulls,21-179,2004,15.5,2.06,2.06,1.23,0.58,0.06,0.00,0.19,0.00,0.32,0.32,0.19,0.13,0.00,0.00,0.00,0.00,Matches
818,Gerardo Valenzuela,us USA,"MF,FW",FC Cincinnati,21-067,2004,9.3,4.62,4.63,3.12,0.11,0.32,0.43,0.65,0.00,0.32,0.32,0.11,0.00,0.11,0.00,0.11,0.00,Matches
819,Kerwin Vargas,co COL,"FW,MF",Charlotte,23-336,2002,19.0,3.11,3.10,2.05,0.16,0.42,0.26,0.21,0.00,0.32,0.31,0.21,0.00,0.00,0.11,0.00,0.00,Matches
820,Obed Vargas,mx MEX,MF,Seattle Sounders,20-121,2005,25.2,3.29,3.29,2.62,0.00,0.16,0.32,0.08,0.12,0.36,0.36,0.28,0.00,0.04,0.04,0.00,0.00,Matches
821,Indiana Vassilev,us USA,MF,Philadelphia Union,24-291,2001,21.8,3.17,3.16,2.52,0.05,0.09,0.18,0.28,0.05,0.28,0.27,0.28,0.00,0.00,0.00,0.00,0.00,Matches
822,Brandon Vazquez,us USA,FW,Austin,27-051,1998,17.8,1.85,1.86,1.12,0.00,0.17,0.28,0.22,0.06,0.22,0.23,0.06,0.00,0.06,0.00,0.11,0.00,Matches
823,David Vazquez,us USA,MF,Philadelphia Union,19-285,2006,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
824,David Vazquez,us USA,"FW,MF",San Diego FC,19-285,2006,2.0,2.00,2.03,1.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
825,Kristoffer Velde,no NOR,"FW,MF",Portland Timbers,26-086,1999,7.2,5.14,5.12,2.08,0.83,0.69,0.69,0.69,0.14,0.42,0.41,0.28,0.00,0.14,0.00,0.00,0.00,Matches
826,Brayan Vera,co COL,DF,Real Salt Lake,26-323,1999,22.0,1.14,1.13,0.95,0.14,0.00,0.05,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,Matches
827,Oscar Verhoeven,us USA,DF,San Diego FC,19-187,2006,11.1,1.26,1.26,1.17,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
828,Oscar Verhoeven,us USA,MF,SJ Earthquakes,19-187,2006,0.1,10.0,15.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
829,Ranko Veselinović,rs SRB,DF,Vancouver W'caps,26-255,1999,19.5,0.92,0.92,0.72,0.00,0.00,0.15,0.05,0.00,0.05,0.05,0.00,0.00,0.00,0.05,0.00,0.00,Matches
830,Felipe Vieira,br BRA,DF,Houston Dynamo,20-298,2005,19.2,1.77,1.77,1.35,0.10,0.00,0.16,0.10,0.05,0.21,0.21,0.16,0.00,0.00,0.05,0.00,0.00,Matches
831,Ronaldo Vieira,gw GNB,MF,SJ Earthquakes,27-138,1998,6.0,2.33,2.33,2.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
832,Jules-Anthony Vilsaint,ca CAN,FW,Toronto FC,22-332,2003,2.0,2.50,2.51,1.50,0.00,0.50,0.50,0.00,0.00,1.00,1.01,0.50,0.00,0.00,0.50,0.00,0.00,Matches
833,Jules-Anthony Vilsaint,ca CAN,"FW,MF",CF Montréal,22-332,2003,2.5,2.40,2.40,2.40,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,Matches
834,Sam Vines,us USA,DF,Colorado Rapids,26-187,1999,14.1,1.42,1.42,1.42,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Matches
835,Pedro Vite,ec ECU,"MF,FW",Vancouver W'caps,23-270,2002,15.5,4.84,4.85,4.06,0.52,0.00,0.19,0.06,0.00,0.71,0.71,0.65,0.06,0.00,0.00,0.00,0.00,Matches
836,Robert Voloder,ba BIH,DF,Sporting KC,24-209,2001,16.6,0.30,0.30,0.24,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
837,Giacomo Vrioni,al ALB,"FW,MF",CF Montréal,27-050,1998,4.6,1.30,1.32,0.87,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
838,Kai Wagner,de GER,DF,Philadelphia Union,28-292,1997,30.8,4.97,4.97,2.40,2.18,0.06,0.06,0.23,0.03,0.49,0.49,0.29,0.16,0.03,0.00,0.00,0.00,Matches
839,Conrad Wallem,no NOR,"DF,MF",St. Louis,25-178,2000,26.9,3.01,3.01,2.53,0.07,0.07,0.22,0.11,0.00,0.30,0.30,0.26,0.00,0.00,0.04,0.00,0.00,Matches
840,Joel Waterman,ca CAN,DF,Chicago Fire,29-314,1996,5.9,0.51,0.51,0.34,0.17,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,0.00,0.00,0.00,0.00,Matches
841,Joel Waterman,ca CAN,DF,CF Montréal,29-314,1996,16.0,1.00,1.00,0.94,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Matches
842,Sydney Wathuta,ca CAN,MF,Colorado Rapids,21-176,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
843,Akil Watts,us USA,"MF,DF",St. Louis,25-303,2000,15.8,1.58,1.59,1.33,0.00,0.00,0.19,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
844,Patrick Weah,lr LBR,MF,Atlanta Utd,21-364,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
845,Marcelo Weigandt,ar ARG,DF,Inter Miami,25-327,2000,17.1,1.52,1.52,1.23,0.00,0.06,0.12,0.06,0.06,0.29,0.29,0.18,0.00,0.00,0.06,0.00,0.06,Matches
846,Michael Wentzel,de GER,DF,St. Louis,23-238,2002,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
847,Francis Westfield,us USA,DF,Philadelphia Union,19-360,2005,19.2,2.50,2.50,2.03,0.21,0.05,0.05,0.10,0.05,0.31,0.31,0.31,0.00,0.00,0.00,0.00,0.00,Matches
848,Ashley Westwood,eng ENG,MF,Charlotte,35-247,1990,32.0,2.31,2.31,1.72,0.50,0.00,0.06,0.03,0.00,0.25,0.25,0.16,0.09,0.00,0.00,0.00,0.00,Matches
849,Brian White,us USA,FW,Vancouver W'caps,29-304,1996,18.6,1.72,1.72,1.13,0.00,0.11,0.32,0.16,0.00,0.11,0.11,0.05,0.00,0.00,0.05,0.00,0.00,Matches
850,Adrian Wibowo,id IDN,FW,LAFC,19-321,2006,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
851,Derrick Williams,ie IRL,DF,Atlanta Utd,32-321,1993,14.7,0.82,0.82,0.75,0.07,0.00,0.00,0.00,0.00,0.20,0.20,0.14,0.07,0.00,0.00,0.00,0.00,Matches
852,Samuel Williams,us USA,MF,Chicago Fire,20-261,2005,3.5,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
853,Thomas Williams,us USA,DF,Orlando City,21-111,2004,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
854,Eryk Williamson,us USA,"MF,FW",Charlotte,28-176,1997,7.6,2.24,2.26,1.84,0.26,0.00,0.00,0.13,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Matches
855,Joe Willis,us USA,GK,Nashville SC,37-116,1988,34.0,0.18,0.18,0.15,0.03,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,Matches
856,Bruno Wilson,pt POR,DF,SJ Earthquakes,28-342,1996,13.6,0.81,0.81,0.59,0.07,0.00,0.07,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
857,Henry Wingo,us USA,DF,Toronto FC,30-061,1995,3.1,1.29,1.29,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
858,Hannes Wolf,at AUT,"FW,MF",NYCFC,26-232,1999,29.2,2.64,2.64,1.99,0.10,0.10,0.34,0.07,0.03,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,Matches
859,Owen Wolff,us USA,"MF,FW",Austin,20-339,2004,28.7,3.76,3.76,2.13,1.15,0.10,0.10,0.21,0.07,0.49,0.49,0.28,0.17,0.00,0.03,0.00,0.00,Matches
860,Tyler Wolff,us USA,"FW,MF",Real Salt Lake,22-294,2003,4.0,2.75,2.73,1.50,0.25,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
861,Elijah Wynder,us USA,MF,LA Galaxy,22-269,2003,10.6,1.89,1.88,1.79,0.00,0.00,0.00,0.00,0.09,0.28,0.28,0.28,0.00,0.00,0.00,0.00,0.00,Matches
862,Miki Yamane,jp JPN,DF,LA Galaxy,31-347,1993,24.6,2.15,2.15,1.87,0.12,0.00,0.08,0.04,0.04,0.24,0.24,0.20,0.00,0.00,0.04,0.00,0.00,Matches
863,Dominik Yankov,bg BUL,MF,CF Montréal,25-129,2000,0.3,6.67,5.81,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
864,Darren Yapi,us USA,"FW,MF",Colorado Rapids,21-015,2004,15.9,2.20,2.20,1.82,0.00,0.06,0.00,0.25,0.06,0.31,0.31,0.19,0.00,0.00,0.00,0.13,0.00,Matches
865,Joshua Yaro,gh GHA,DF,St. Louis,31-016,1994,14.1,0.78,0.78,0.64,0.07,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
866,Patrick Yazbek,au AUS,MF,Nashville SC,23-243,2002,23.4,1.58,1.58,1.45,0.04,0.04,0.00,0.00,0.04,0.26,0.26,0.21,0.04,0.00,0.00,0.00,0.00,Matches
867,Kelvin Yeboah,it ITA,FW,Minnesota Utd,25-212,2000,22.7,1.81,1.81,1.32,0.00,0.22,0.13,0.13,0.00,0.22,0.22,0.13,0.00,0.00,0.00,0.09,0.00,Matches
868,Yaw Yeboah,gh GHA,"MF,FW",LAFC,28-251,1997,5.1,1.96,1.95,1.76,0.00,0.20,0.00,0.00,0.00,0.20,0.19,0.20,0.00,0.00,0.00,0.00,0.00,Matches
869,DeAndre Yedlin,us USA,DF,FC Cincinnati,32-148,1993,21.9,2.15,2.15,1.92,0.05,0.05,0.00,0.09,0.05,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Matches
870,DeAndre Yedlin,us USA,DF,Real Salt Lake,32-148,1993,7.0,3.14,3.14,2.71,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
871,Maya Yoshida,jp JPN,DF,LA Galaxy,37-102,1988,26.1,1.15,1.15,1.00,0.00,0.00,0.08,0.04,0.04,0.15,0.15,0.11,0.00,0.00,0.00,0.04,0.00,Matches
872,Jackson Yueill,us USA,MF,NE Revolution,28-260,1997,8.1,1.73,1.74,1.48,0.12,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
873,Alhassan Yusuf,ng NGA,MF,NE Revolution,25-139,2000,32.6,2.45,2.45,2.18,0.09,0.03,0.09,0.06,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Matches
874,Wilfried Zaha,ci CIV,"FW,MF",Charlotte,33-024,1992,30.4,3.32,3.32,2.57,0.00,0.33,0.16,0.26,0.00,0.59,0.59,0.49,0.00,0.03,0.00,0.07,0.00,Matches
875,Joseph Zalinsky,us USA,DF,St. Louis,22-335,2003,2.5,2.40,2.44,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
876,Eriq Zavaleta,sv SLV,DF,LA Galaxy,33-124,1992,1.6,0.63,0.62,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
877,Sean Zawadzki,us USA,"DF,MF",Columbus Crew,25-227,2000,27.0,1.07,1.07,0.96,0.00,0.04,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
878,Walker Zimmerman,us USA,DF,Nashville SC,32-199,1993,17.0,1.41,1.41,1.00,0.00,0.00,0.35,0.06,0.00,0.12,0.12,0.06,0.00,0.00,0.06,0.00,0.00,Matches
879,Philip Zinckernagel,dk DEN,"FW,MF",Chicago Fire,30-353,1994,28.0,5.11,5.12,2.46,1.25,0.75,0.32,0.21,0.11,0.75,0.75,0.29,0.21,0.11,0.07,0.00,0.07,Matches
880,Rida Zouhir,ca CAN,"MF,FW",D.C. United,22-011,2003,3.7,2.16,2.15,1.35,0.81,0.00,0.00,0.00,0.00,0.54,0.54,0.54,0.00,0.00,0.00,0.00,0.00,Matches
881,Dario Župarić,ba BIH,DF,Portland Timbers,33-215,1992,17.4,0.75,0.75,0.57,0.00,0.00,0.11,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
882,Mateja Đorđević,rs SRB,DF,Austin,22-321,2003,3.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
