0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,22_Ast,23_xAG,"xA: Expected AssistsExpected AssistsThe likelihood each completed pass becomes a goal assistsgiven the pass type, phase of play, location and distance.Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","Assists - xAGAssists minus Expected Goals AssistedProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",26_KP,27_1/3,28_PPA,29_CrsPA,30_PrgP,31_Matches
510,Thomas McNamara,us USA,"MF,FW",NE Revolution,31,1991,2.1,41.9,49.0,85.4,678.1,231.4,18.6,20.5,90.7,20.0,22.4,89.4,2.38,3.81,62.5,0.00,0.05,0.05,-0.05,1.43,5.24,0.48,0.00,4.29,Matches
511,Christopher McVey,se SWE,DF,Inter Miami,25,1997,13.5,53.3,60.4,88.1,1049.6,381.3,17.5,19.0,92.2,29.0,31.0,93.3,6.44,9.19,70.2,0.00,0.02,0.01,-0.02,0.52,2.81,0.07,0.00,2.96,Matches
512,Jimmy Medranda,co COL,"MF,DF",Columbus Crew,28,1994,1.2,74.2,91.7,80.9,1140.8,350.0,39.2,43.3,90.4,31.7,40.8,77.6,3.33,7.50,44.4,0.00,0.17,0.25,-0.17,2.50,6.67,3.33,1.67,12.5,Matches
513,Tim Melia,us USA,GK,Sporting KC,36,1986,15.8,21.2,30.9,68.6,595.3,398.1,3.10,3.23,96.1,11.1,11.1,99.4,6.96,16.3,42.8,0.00,0.00,0.00,0.00,0.00,0.63,0.06,0.00,0.00,Matches
514,Vinicius Mello,br BRA,FW,Charlotte,20,2002,0.6,33.3,40.0,83.3,615.0,116.7,13.3,15.0,88.9,15.0,16.7,90.0,3.33,5.00,66.7,0.00,0.00,0.00,0.00,0.00,3.33,1.67,0.00,6.67,Matches
515,Jonathan Mensah,gh GHA,DF,SJ Earthquakes,32,1990,21.7,42.0,47.9,87.6,782.4,302.4,15.9,17.3,92.3,21.3,23.8,89.5,4.47,6.22,71.9,0.00,0.03,0.05,-0.03,0.23,1.98,0.05,0.00,1.89,Matches
516,Justin Meram,iq IRQ,"FW,MF",Charlotte,34,1988,14.8,34.9,44.7,77.9,588.0,162.8,18.8,21.0,89.4,11.8,14.5,80.9,3.51,6.35,55.3,0.27,0.19,0.19,0.08,1.62,2.64,1.96,0.68,4.59,Matches
517,Justin Meram,iq IRQ,"FW,MF",Real Salt Lake,34,1988,2.0,30.5,43.0,70.9,553.5,150.5,14.5,18.5,78.4,10.5,12.0,87.5,4.50,8.00,56.3,0.50,0.15,0.15,0.35,1.00,4.00,1.00,0.50,6.50,Matches
518,Lionel Messi,ar ARG,"FW,MF",Inter Miami,35,1987,4.1,39.3,52.7,74.5,600.2,202.7,23.2,25.4,91.3,13.2,16.8,78.3,1.95,5.85,33.3,0.49,0.34,0.34,0.15,1.46,4.63,1.95,0.00,8.78,Matches
519,Matt Miazga,us USA,DF,FC Cincinnati,27,1995,26.5,42.4,49.2,86.3,936.3,386.3,9.02,10.2,88.5,26.0,28.4,91.6,7.13,9.62,74.1,0.04,0.02,0.03,0.02,0.26,1.66,0.11,0.00,2.23,Matches
520,Micael,br BRA,DF,Houston Dynamo,22,2000,21.9,46.2,53.6,86.3,901.2,360.1,15.8,17.1,92.2,24.5,26.8,91.3,5.25,8.36,62.8,0.00,0.00,0.01,0.00,0.05,2.33,0.09,0.00,2.01,Matches
521,Novak Mićović,rs SRB,GK,LA Galaxy,21,2001,2.0,24.5,28.0,87.5,527.0,320.5,6.00,6.00,100.0,13.0,13.0,100.0,5.00,8.50,58.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
522,Matko Miljevic,us USA,"MF,FW",CF Montréal,21,2001,1.5,34.7,54.0,64.2,671.3,195.3,16.0,20.7,77.4,12.0,14.7,81.8,6.67,14.7,45.5,0.67,0.13,0.33,0.53,0.67,2.00,0.67,0.67,6.00,Matches
523,Eric Miller,us USA,DF,Portland Timbers,30,1993,13.4,27.2,36.3,74.7,513.9,202.1,10.3,12.3,83.6,13.9,17.0,81.6,2.76,5.45,50.7,0.00,0.01,0.03,-0.01,0.22,1.34,0.30,0.22,1.94,Matches
524,Kamal Miller,ca CAN,DF,Inter Miami,25,1997,20.5,57.3,64.7,88.5,1173.4,462.9,17.2,18.6,92.4,32.2,34.6,93.2,7.51,10.4,72.0,0.00,0.02,0.02,-0.02,0.39,4.73,0.20,0.05,3.85,Matches
525,Kamal Miller,ca CAN,DF,CF Montréal,25,1997,5.3,49.1,58.7,83.6,987.4,463.6,18.7,20.4,91.7,23.0,25.5,90.4,7.36,11.1,66.1,0.00,0.00,0.02,0.00,0.00,6.23,0.19,0.00,5.09,Matches
526,Tyler Miller,us USA,GK,D.C. United,29,1993,24.5,36.0,49.4,72.9,1060.2,869.0,8.82,8.86,99.5,14.0,14.6,96.1,13.1,25.6,51.0,0.00,0.00,0.02,0.00,0.04,2.49,0.24,0.00,0.41,Matches
527,Kevin Molino,tt TRI,"MF,FW",Columbus Crew,32,1990,0.7,122.9,135.7,90.5,1642.9,392.9,72.9,78.6,92.7,38.6,40.0,96.4,4.29,7.14,60.0,0.00,0.14,0.14,-0.14,2.86,8.57,4.29,1.43,10.0,Matches
528,Alex Monis,ph PHI,FW,Chicago Fire,19,2003,0.1,30.0,60.0,50.0,260.0,70.0,20.0,30.0,66.7,0.00,0.00,,0.00,10.0,0.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,Matches
529,Jamiro Monteiro,cv CPV,MF,SJ Earthquakes,29,1993,23.6,40.8,47.1,86.6,620.9,142.0,23.1,25.0,92.2,13.1,14.8,88.5,2.75,4.15,66.3,0.13,0.11,0.13,0.02,1.10,3.64,0.76,0.08,4.79,Matches
530,Fredy Montero,co COL,"FW,MF",Seattle Sounders,35,1987,4.8,22.5,33.1,67.9,376.9,103.8,10.0,12.9,77.4,9.17,12.5,73.3,2.50,4.79,52.2,0.21,0.17,0.21,0.04,1.67,2.71,1.04,0.21,4.79,Matches
531,Shaq Moore,us USA,DF,Nashville SC,26,1996,30.8,35.9,47.0,76.4,667.6,236.8,14.6,16.4,88.7,16.4,20.2,81.2,4.45,8.28,53.7,0.13,0.10,0.08,0.03,0.81,2.69,1.17,0.58,3.44,Matches
532,Felipe Mora,cl CHI,FW,Portland Timbers,29,1993,9.1,16.9,21.8,77.8,273.5,43.2,9.12,11.1,82.2,5.60,7.14,78.5,1.65,1.98,83.3,0.11,0.13,0.13,-0.02,0.77,1.43,0.88,0.00,2.42,Matches
533,Joseph Mora,cr CRC,DF,Charlotte,30,1993,2.1,35.2,55.2,63.8,492.9,246.7,19.0,23.8,80.0,13.3,17.1,77.8,0.48,5.71,8.3,0.00,0.05,0.05,-0.05,0.48,0.95,0.95,0.48,4.29,Matches
534,Alfredo Morales,us USA,MF,NYCFC,32,1990,12.9,38.3,44.3,86.5,657.2,180.1,18.1,20.2,89.7,16.0,17.4,92.4,3.57,5.27,67.6,0.08,0.02,0.06,0.06,0.39,4.19,0.39,0.08,3.64,Matches
535,Maximiliano Moralez,ar ARG,"MF,FW",NYCFC,35,1987,3.5,54.0,65.7,82.2,884.9,328.0,27.1,30.6,88.8,20.6,23.1,88.9,4.86,8.29,58.6,0.00,0.31,0.29,-0.31,2.29,8.86,3.43,0.57,11.7,Matches
536,Steven Moreira,cv CPV,DF,Columbus Crew,28,1994,32.5,59.7,67.4,88.6,1045.8,413.5,25.8,27.6,93.3,29.4,31.7,92.9,3.88,5.91,65.6,0.09,0.08,0.08,0.01,0.74,5.23,0.83,0.25,5.23,Matches
537,Junior Moreno,ve VEN,MF,FC Cincinnati,29,1993,25.0,40.4,44.8,90.3,667.6,199.1,19.1,20.8,91.9,15.8,17.0,93.4,3.60,4.28,84.1,0.08,0.04,0.06,0.04,0.56,3.84,0.68,0.08,4.60,Matches
538,Santiago Moreno,co COL,"FW,MF",Portland Timbers,22,2000,25.9,29.0,39.0,74.4,466.0,139.9,14.7,18.0,82.2,10.2,12.9,78.7,2.74,4.67,58.7,0.23,0.19,0.19,0.05,1.81,3.40,1.54,0.15,5.02,Matches
539,Lewis Morgan,sct SCO,"MF,FW",NY Red Bulls,26,1996,3.3,19.7,30.3,65.0,334.5,107.6,9.70,12.7,76.2,7.58,10.6,71.4,2.42,5.15,47.1,0.00,0.12,0.03,-0.12,1.21,1.82,0.30,0.30,3.03,Matches
540,Aidan Morris,us USA,MF,Columbus Crew,21,2001,28.7,60.9,66.3,92.0,996.5,254.9,30.8,32.3,95.3,24.1,25.7,93.6,4.63,5.44,85.3,0.10,0.09,0.09,0.02,1.08,6.06,0.52,0.07,6.24,Matches
541,Jordan Morris,us USA,FW,Seattle Sounders,28,1994,22.0,18.6,25.5,73.0,244.5,41.9,12.7,15.5,82.1,4.64,6.50,71.3,0.59,1.14,52.0,0.00,0.11,0.07,-0.11,0.95,0.77,0.68,0.14,1.23,Matches
542,Edwin Mosquera,co COL,"FW,MF",Atlanta Utd,21,2001,4.9,24.1,35.7,67.4,379.8,93.5,11.6,14.9,78.1,10.2,14.5,70.4,1.63,2.65,61.5,0.00,0.10,0.22,-0.10,0.82,1.43,1.63,0.41,4.08,Matches
543,Yerson Mosquera,co COL,DF,FC Cincinnati,21,2001,25.0,43.0,53.0,81.2,788.4,303.8,17.0,18.8,90.6,21.3,24.7,86.2,4.00,7.56,52.9,0.04,0.02,0.03,0.02,0.24,3.60,0.20,0.00,3.56,Matches
544,Jean Mota,br BRA,MF,Inter Miami,29,1993,10.1,56.5,71.6,79.0,1066.1,361.4,22.5,25.0,89.7,25.1,29.6,84.9,7.82,13.1,59.8,0.30,0.08,0.23,0.22,1.19,8.42,1.78,0.10,8.32,Matches
545,Chris Mueller,us USA,"FW,MF",Chicago Fire,26,1996,7.9,28.2,36.6,77.2,431.0,110.1,17.1,19.6,87.1,8.10,10.4,78.0,2.28,3.16,72.0,0.00,0.06,0.09,-0.06,1.14,1.77,1.39,0.25,4.81,Matches
546,Hany Mukhtar,de GER,"FW,MF",Nashville SC,27,1995,31.5,28.9,38.8,74.5,482.4,129.1,14.5,16.7,86.9,10.0,12.9,77.6,3.27,6.16,53.1,0.29,0.30,0.23,-0.01,2.22,2.79,1.27,0.19,4.29,Matches
547,José Mulato,co COL,"FW,MF",FC Dallas,20,2003,1.2,10.8,16.7,65.0,150.0,37.5,5.83,6.67,87.5,4.17,5.83,71.4,0.00,0.00,,0.00,0.33,0.00,-0.33,1.67,0.83,0.83,0.00,1.67,Matches
548,O'Vonte Mullings,ca CAN,"MF,DF",NY Red Bulls,22,2000,0.5,20.0,24.0,83.3,250.0,30.0,14.0,14.0,100.0,4.00,4.00,100.0,0.00,4.00,0.0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,Matches
549,Daniel Munie,us USA,DF,SJ Earthquakes,22,2000,1.2,32.5,46.7,69.6,580.0,233.3,12.5,12.5,100.0,18.3,24.2,75.9,1.67,9.17,18.2,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,Matches
550,Ian Murphy,us USA,DF,FC Cincinnati,23,2000,16.9,40.4,47.8,84.5,682.7,272.7,17.9,19.5,91.5,19.1,21.4,89.5,2.54,5.27,48.3,0.00,0.01,0.01,-0.01,0.12,2.84,0.12,0.00,3.43,Matches
551,Daniel Musovski,us USA,FW,Real Salt Lake,27,1995,13.4,11.4,17.4,65.7,148.7,26.4,7.16,10.0,71.6,2.69,3.96,67.9,0.60,0.97,61.5,0.30,0.13,0.08,0.17,0.67,0.90,0.45,0.00,1.49,Matches
552,Alex Muyl,us USA,"MF,DF",Nashville SC,27,1995,22.7,24.5,33.0,74.3,391.5,118.3,13.5,15.5,87.2,7.75,9.74,79.6,2.38,4.36,54.5,0.00,0.04,0.07,-0.04,0.84,1.85,0.62,0.18,2.95,Matches
553,Tristan Muyumba,fr FRA,MF,Atlanta Utd,25,1997,9.1,50.7,56.6,89.5,769.1,243.8,28.6,31.3,91.2,16.7,17.8,93.8,3.63,4.62,78.6,0.11,0.07,0.09,0.04,0.99,4.62,0.66,0.00,5.27,Matches
554,Darlington Nagbe,us USA,MF,Columbus Crew,32,1990,31.0,48.0,51.4,93.3,721.5,177.2,25.6,26.6,96.2,18.9,20.2,93.9,1.90,2.10,90.8,0.03,0.03,0.05,0.00,0.68,4.81,0.55,0.00,5.87,Matches
555,Andy Najar,hn HON,DF,D.C. United,29,1993,12.3,41.2,49.4,83.4,737.9,253.1,19.0,20.8,91.4,16.1,18.8,85.7,5.45,7.48,72.8,0.00,0.07,0.10,-0.07,0.89,4.39,2.03,0.49,6.75,Matches
556,Federico Navarro,ar ARG,MF,Chicago Fire,22,2000,12.2,32.7,38.2,85.6,531.1,150.4,18.0,19.8,90.5,11.0,12.1,90.5,3.28,4.26,76.9,0.00,0.02,0.02,-0.02,0.33,3.03,0.25,0.00,2.79,Matches
557,Miguel Navarro,ve VEN,DF,Chicago Fire,23,1999,21.9,37.1,50.8,73.1,609.5,268.7,18.8,21.3,88.2,15.7,21.2,73.9,2.24,6.39,35.0,0.18,0.11,0.05,0.08,0.59,2.65,0.50,0.32,3.15,Matches
558,Rafael Navarro,br BRA,FW,Colorado Rapids,22,2000,9.8,11.7,16.1,72.8,160.5,35.3,6.84,8.16,83.8,3.27,4.80,68.1,0.51,1.12,45.5,0.10,0.19,0.04,-0.09,1.73,1.43,0.51,0.00,1.84,Matches
559,Hassan Ndam,cm CMR,DF,NY Red Bulls,24,1998,7.8,35.6,46.8,76.2,667.2,253.2,11.4,13.8,82.4,20.8,24.5,84.8,2.69,6.67,40.4,0.00,0.00,0.03,0.00,0.00,2.05,0.13,0.00,2.69,Matches
560,Logan Ndenbe,be BEL,DF,Sporting KC,22,2000,17.1,53.9,63.7,84.7,816.5,280.4,30.9,33.5,92.1,18.5,22.2,83.2,2.98,4.56,65.4,0.06,0.06,0.08,-0.01,0.70,4.09,1.05,0.47,5.61,Matches
561,Jalen Neal,us USA,DF,LA Galaxy,19,2003,14.3,57.1,60.7,94.0,1026.3,383.7,22.4,23.3,96.1,30.5,31.0,98.2,3.57,5.17,68.9,0.00,0.00,0.01,0.00,0.14,1.26,0.00,0.00,1.96,Matches
562,Dylan Nealis,us USA,DF,NY Red Bulls,24,1998,11.5,34.1,49.3,69.1,619.0,268.1,13.9,17.5,79.6,16.1,21.5,74.9,3.48,7.91,44.0,0.00,0.02,0.06,-0.02,0.52,2.26,0.52,0.17,3.04,Matches
563,Sean Nealis,us USA,DF,NY Red Bulls,26,1997,30.2,31.7,42.3,75.0,567.1,229.5,12.6,15.4,82.2,16.6,20.5,81.2,2.02,4.64,43.6,0.03,0.01,0.02,0.03,0.13,1.79,0.13,0.00,2.22,Matches
564,Franco Negri,ar ARG,DF,Inter Miami,27,1995,14.8,46.4,58.6,79.0,742.4,264.4,26.6,29.7,89.7,15.4,19.7,78.1,3.38,6.62,51.0,0.07,0.11,0.14,-0.05,0.81,3.04,1.01,0.54,4.12,Matches
565,John Nelson,us USA,DF,St. Louis,24,1998,14.1,32.8,46.2,71.0,520.3,231.6,17.1,20.4,84.0,13.0,18.0,72.0,2.13,5.60,38.0,0.00,0.04,0.06,-0.04,0.71,2.27,0.57,0.35,3.69,Matches
566,Jake Nerwinski,us USA,DF,St. Louis,28,1994,24.6,31.6,44.3,71.3,538.6,306.7,15.4,18.1,85.4,12.5,17.8,70.3,3.17,6.71,47.3,0.08,0.04,0.07,0.04,0.61,3.50,1.06,0.57,4.23,Matches
567,Harvey Neville,ie IRL,"DF,MF",Inter Miami,20,2002,2.2,41.8,57.7,72.4,647.3,162.3,23.6,26.4,89.7,14.1,20.5,68.9,2.27,4.09,55.6,0.00,0.00,0.00,0.00,0.00,1.82,0.00,0.00,2.73,Matches
568,Jean-Claude Ngando,cm CMR,"MF,FW",Vancouver W'caps,23,1999,0.9,61.1,80.0,76.4,1014.4,331.1,30.0,36.7,81.8,23.3,28.9,80.8,5.56,7.78,71.4,0.00,0.00,0.11,0.00,0.00,6.67,2.22,0.00,11.1,Matches
569,Sam Nicholson,sct SCO,"MF,DF",Colorado Rapids,28,1995,16.6,25.0,34.2,73.1,375.7,111.6,13.7,16.5,82.8,10.0,12.8,77.9,0.84,2.29,36.8,0.06,0.07,0.06,-0.01,0.66,1.69,0.72,0.24,1.99,Matches
570,Jarosław Niezgoda,pl POL,FW,Portland Timbers,27,1995,7.3,13.0,19.7,66.0,148.9,31.1,9.32,12.3,75.6,1.64,4.11,40.0,0.41,0.41,100.0,0.00,0.04,0.08,-0.04,0.55,1.37,0.27,0.00,1.37,Matches
571,Joakim Nilsson,se SWE,DF,St. Louis,28,1994,6.6,36.8,42.3,87.1,705.0,325.3,12.6,13.6,92.2,21.5,23.0,93.4,2.73,4.70,58.1,0.00,0.00,0.02,0.00,0.15,1.67,0.00,0.00,2.12,Matches
572,Matt Nocita,us USA,DF,NY Red Bulls,22,2000,0.3,13.3,23.3,57.1,273.3,106.7,0.00,0.00,,13.3,20.0,66.7,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
573,Nolan Norris,us USA,MF,FC Dallas,17,2005,1.5,38.0,44.0,86.4,606.7,62.0,19.3,20.0,96.7,15.3,17.3,88.5,3.33,5.33,62.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,Matches
574,Tsiki Ntsabeleng,za RSA,"MF,FW",FC Dallas,24,1998,3.9,35.4,45.4,78.0,567.4,163.1,16.9,20.5,82.5,13.1,15.6,83.6,3.08,5.13,60.0,1.03,0.15,0.21,0.87,1.54,4.36,1.54,0.77,4.87,Matches
575,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,26,1996,28.7,37.0,43.3,85.4,649.1,166.0,16.1,18.0,89.5,16.8,18.7,90.1,3.38,4.63,72.9,0.10,0.05,0.05,0.06,0.70,4.32,0.45,0.07,4.67,Matches
576,Moses Nyeman,us USA,MF,Real Salt Lake,19,2003,0.3,43.3,53.3,81.3,796.7,150.0,10.0,13.3,75.0,26.7,30.0,88.9,3.33,6.67,50.0,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,3.33,Matches
577,Lewis O'Brien,eng ENG,MF,D.C. United,24,1998,16.8,39.7,49.4,80.4,636.0,202.4,20.6,23.1,89.2,14.2,16.7,84.7,3.10,5.95,52.0,0.06,0.11,0.13,-0.05,1.37,5.36,0.83,0.18,5.83,Matches
578,Shane O'Neill,us USA,DF,Toronto FC,29,1993,10.4,49.7,57.1,87.0,900.4,323.9,20.7,21.7,95.1,24.3,27.0,90.0,3.94,6.83,57.7,0.00,0.00,0.01,0.00,0.10,3.65,0.19,0.10,2.50,Matches
579,Kevin O'Toole,ie IRL,"DF,MF",NYCFC,24,1998,13.3,42.0,51.8,81.0,625.5,228.3,24.1,26.9,89.4,14.8,17.1,86.8,2.11,4.44,47.5,0.00,0.10,0.07,-0.10,0.83,2.63,0.98,0.45,4.21,Matches
580,Jáder Obrian,co COL,"FW,MF",FC Dallas,27,1995,21.0,17.0,23.1,73.8,220.8,61.7,11.0,13.4,82.3,4.48,6.00,74.6,0.52,1.00,52.4,0.14,0.20,0.19,-0.06,1.52,1.05,1.05,0.10,2.48,Matches
581,Chinonso Offor,ng NGA,FW,CF Montréal,22,2000,16.8,12.3,20.1,61.2,164.6,19.0,7.86,10.9,72.1,3.51,5.54,63.4,0.42,1.13,36.8,0.00,0.06,0.03,-0.06,0.65,0.65,0.30,0.00,1.13,Matches
582,Braian Ojeda,py PAR,MF,Real Salt Lake,22,2000,24.0,44.0,51.5,85.5,858.3,244.5,18.6,20.2,92.4,17.3,19.7,87.7,7.17,9.42,76.1,0.04,0.05,0.06,-0.01,0.92,5.88,1.00,0.50,6.17,Matches
583,Martín Ojeda,ar ARG,"FW,MF",Orlando City,24,1998,19.5,28.5,38.8,73.3,506.7,147.2,14.3,17.2,83.0,9.18,11.7,78.5,4.10,7.13,57.6,0.36,0.24,0.21,0.12,2.51,2.51,1.13,0.26,4.56,Matches
584,Cristian Olivera,uy URU,FW,LAFC,20,2002,6.7,13.9,21.9,63.3,231.0,71.8,7.31,9.25,79.0,4.03,7.16,56.3,1.64,3.13,52.4,0.00,0.07,0.09,-0.07,1.19,0.90,1.49,0.75,2.69,Matches
585,Tani Oluwaseyi,ca CAN,FW,Minnesota Utd,22,2000,0.1,0.00,10.0,0.0,0.00,0.00,0.00,10.0,0.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
586,Wyatt Omsberg,us USA,DF,Chicago Fire,27,1995,7.9,39.1,47.8,81.7,768.5,318.1,11.9,13.0,91.3,23.8,26.6,89.5,3.16,7.47,42.4,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,1.52,Matches
587,Kwadwo Opoku,gh GHA,FW,LAFC,21,2001,13.1,18.0,22.9,78.7,252.6,55.8,11.2,12.6,89.1,5.42,6.72,80.7,0.76,1.37,55.6,0.15,0.11,0.09,0.05,1.15,1.22,0.99,0.00,2.90,Matches
588,Kwadwo Opoku,gh GHA,FW,CF Montréal,21,2001,10.3,17.6,22.0,79.7,281.1,48.3,8.74,10.2,85.7,7.09,8.25,85.9,1.26,2.04,61.9,0.10,0.20,0.19,-0.11,1.07,1.17,0.58,0.00,2.43,Matches
589,Nathan Ordaz,sv SLV,FW,LAFC,19,2004,2.9,19.3,26.2,73.7,257.6,51.0,11.0,13.4,82.1,4.83,6.21,77.8,1.03,1.72,60.0,0.34,0.17,0.03,0.17,1.03,1.03,1.38,0.00,3.79,Matches
590,Arquimides Ordonez,gt GUA,FW,FC Cincinnati,19,2003,3.1,16.8,19.7,85.2,262.6,30.0,8.71,10.6,81.8,6.77,6.77,100.0,1.29,1.29,100.0,0.00,0.06,0.03,-0.06,1.29,1.94,0.32,0.00,1.61,Matches
591,Jonathan Osorio,ca CAN,"MF,FW",Toronto FC,30,1992,20.8,52.1,59.3,87.9,742.9,197.1,30.6,33.0,92.6,17.1,18.9,90.1,2.02,2.88,70.0,0.19,0.10,0.13,0.10,1.20,4.76,0.91,0.00,6.35,Matches
592,Tomáš Ostrák,cz CZE,"MF,FW",St. Louis,22,2000,12.8,22.7,29.4,77.4,367.3,85.5,12.5,15.0,83.3,7.66,9.14,83.8,1.95,2.89,67.6,0.16,0.10,0.05,0.05,0.94,2.27,0.47,0.00,4.38,Matches
593,Bryan Oviedo,cr CRC,DF,Real Salt Lake,32,1990,19.9,43.9,53.0,82.7,706.2,256.3,22.5,24.2,92.9,17.2,20.3,84.9,3.27,6.03,54.2,0.15,0.12,0.11,0.04,1.26,2.86,1.26,0.85,3.97,Matches
594,Prince Owusu,gh GHA,FW,Toronto FC,26,1997,2.9,10.7,17.2,62.0,156.9,19.0,6.21,9.31,66.7,3.10,4.83,64.3,1.03,1.03,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,Matches
595,Devin Padelford,us USA,DF,Minnesota Utd,20,2003,1.7,28.2,44.7,63.2,438.8,190.0,13.5,16.5,82.1,11.8,20.0,58.8,1.76,4.12,42.9,0.00,0.00,0.06,0.00,0.00,1.76,1.18,0.00,5.29,Matches
596,Maarten Paes,id IDN,GK,FC Dallas,24,1998,29.1,24.2,34.5,70.2,638.4,463.4,5.64,5.67,99.4,11.2,11.6,96.4,7.29,17.0,42.8,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,Matches
597,Nelson Palacio,co COL,MF,Real Salt Lake,21,2001,9.6,40.6,44.8,90.7,850.2,197.3,14.0,15.2,91.8,17.9,18.6,96.1,8.23,9.69,84.9,0.10,0.01,0.02,0.09,0.31,3.65,0.21,0.00,2.81,Matches
598,Diego Palacios,ec ECU,DF,LAFC,23,1999,27.0,52.6,63.3,83.1,823.0,277.5,28.3,31.1,91.1,20.1,24.3,82.8,2.85,5.07,56.2,0.07,0.10,0.12,-0.02,1.04,4.15,0.89,0.37,5.30,Matches
599,Sergi Palencia,es ESP,DF,LAFC,26,1996,14.0,45.1,57.6,78.3,733.4,278.1,22.1,25.3,87.3,18.6,22.6,82.3,3.21,6.29,51.1,0.07,0.06,0.06,0.01,1.07,3.71,1.07,0.21,4.29,Matches
600,Victor Pálsson,is ISL,"DF,MF",D.C. United,31,1991,17.5,33.1,43.9,75.3,608.7,240.3,14.3,16.8,85.0,15.4,19.5,78.9,3.26,6.63,49.1,0.11,0.05,0.06,0.07,0.57,3.66,0.51,0.17,3.77,Matches
601,Jack Panayotou,us USA,"MF,DF",NE Revolution,18,2004,3.6,21.9,29.7,73.8,327.2,75.0,12.8,14.2,90.2,7.50,10.3,73.0,1.11,2.78,40.0,0.00,0.08,0.11,-0.08,0.83,2.22,0.00,0.00,2.78,Matches
602,Elliot Panicco,us USA,GK,Nashville SC,26,1996,2.0,21.5,31.0,69.4,644.0,482.0,3.50,3.50,100.0,9.50,9.50,100.0,8.50,18.0,47.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
603,James Pantemis,ca CAN,GK,CF Montréal,25,1997,1.9,27.4,33.7,81.3,541.6,403.2,10.0,10.0,100.0,15.3,15.8,96.7,2.11,7.89,26.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
604,Cristhian Paredes,py PAR,MF,Portland Timbers,24,1998,21.2,23.6,31.6,74.8,362.5,139.1,13.0,15.7,82.6,8.49,10.8,78.6,1.32,2.45,53.8,0.05,0.11,0.14,-0.06,1.37,3.40,0.94,0.00,4.81,Matches
605,Isaiah Parente,us USA,"MF,FW",Columbus Crew,22,2000,0.5,46.0,56.0,82.1,690.0,170.0,18.0,18.0,100.0,20.0,22.0,90.9,2.00,6.00,33.3,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,10.0,Matches
606,Tim Parker,us USA,DF,St. Louis,29,1993,28.5,34.6,41.0,84.3,700.1,286.6,9.30,10.4,89.8,21.1,23.7,89.1,3.82,6.32,60.6,0.00,0.00,0.01,0.00,0.07,2.35,0.00,0.00,2.63,Matches
607,Keaton Parks,us USA,MF,NYCFC,25,1997,27.9,45.2,51.7,87.4,776.0,237.2,21.6,23.9,90.4,18.6,20.4,91.2,4.23,5.34,79.2,0.07,0.08,0.11,-0.01,1.04,5.16,0.86,0.00,6.49,Matches
608,Ilijah Paul,us USA,"FW,MF",Real Salt Lake,20,2002,1.2,23.3,29.2,80.0,320.8,24.2,10.8,13.3,81.3,8.33,9.17,90.9,0.83,1.67,50.0,0.00,0.50,0.42,-0.50,1.67,0.83,0.83,0.00,1.67,Matches
609,João Paulo Mior,br BRA,MF,Seattle Sounders,31,1991,27.3,65.9,77.1,85.4,1195.6,362.1,28.2,30.3,93.1,28.6,32.0,89.4,7.40,11.7,63.1,0.11,0.10,0.13,0.01,1.10,9.05,1.10,0.33,8.86,Matches
610,Adam Pearlman,ca CAN,DF,Toronto FC,17,2005,0.1,70.0,110.0,63.6,1260.0,380.0,20.0,30.0,66.7,30.0,50.0,60.0,10.0,20.0,50.0,0.00,0.00,1.00,0.00,0.00,10.0,10.0,10.0,0.00,Matches
611,Matías Pellegrini,ar ARG,"FW,MF",NYCFC,22,2000,12.8,26.5,34.9,75.8,415.6,93.7,14.1,16.1,87.4,8.98,12.1,74.2,2.27,3.28,69.0,0.08,0.23,0.26,-0.16,1.41,2.27,1.17,0.23,3.20,Matches
